onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7904	10	CET	c4_m2	LEFT	2.313599999999999	50	40
20.841	10	CET	c1_m1	RIGHT	3.0790000000000006	10	2
36.1244	10	dummy	dl0	LEFT	3.1555999999999997	0	0
51.1655	10	CET	m5_c2	LEFT	6.4985	120	10
66.9578	10	CET	c3_m5	LEFT	4.802099999999996	120	25
83.2495	10	CET	m0_c2	RIGHT	4.734400000000008	0	10
99.5412	10	CET	c5_m0	LEFT	2.7787000000000006	0	50
114.5989	10	dummy	dr0	RIGHT	2.385000000000005	0	0
130.6406	10	CET	m4_c5	LEFT	8.303300000000007	100	50
147.4328	10	CET	c3_m2	LEFT	2.447100000000006	50	25
162.974	10	CET	m1_c3	RIGHT	2.8419000000000096	10	25
178.0158	10	dummy	dl1	LEFT	3.224099999999993	0	0
193.058	10	CET	c0_m0	LEFT	4.277900000000017	0	0
208.358	10	CET	c4_m1	LEFT	1.9378999999999849	10	40
224.8996	10	CET	m4_c3	RIGHT	6.036300000000011	100	25
240.9407	10	dummy	dr1	RIGHT	1.6991000000000156	0	0
256.7324	10	CET	c5_m5	LEFT	7.0274	120	50
273.0247	10	CET	m1_c0	LEFT	4.215100000000007	10	0
290.0748	10	dummy	dr3	RIGHT	1.3810000000000286	0	0
306.6159	10	CET	m3_c3	RIGHT	5.5598999999999705	80	25
322.9082	10	CET	m3_c5	RIGHT	3.1715999999999553	80	50
338.1998	10	CET	m2_c1	LEFT	7.05600000000004	50	2
354.7415	10	CET	c1_m0	LEFT	2.1942999999999984	0	2
371.7826	10	dummy	dr2	RIGHT	2.41719999999998	0	0
387.8249	10	CET	m2_c2	RIGHT	8.99090000000001	50	10
403.3666	10	CET	m4_c0	LEFT	2.313199999999995	100	0
418.9083	10	CET	c0_m5	RIGHT	2.131399999999985	120	0
435.2	10	dummy	dl3	LEFT	2.2397000000000276	0	0
451.9912	10	CET	m4_c1	LEFT	5.528500000000008	100	2
467.2834	10	CET	c4_m4	LEFT	1.7964000000000055	100	40
483.3333	10	dummy	dl2	LEFT	2.842399999999998	0	0
498.4001	10	CET	c0_m2	RIGHT	3.4395999999999844	50	0
514.9418	10	CET	c4_m3	LEFT	3.097900000000095	80	40
530.7335	10	CET	m5_c4	RIGHT	2.3221999999999525	120	40
546.5252	10	CET	c4_m0	LEFT	3.290499999999952	0	40
561.5752	10	dummy	dl4	LEFT	2.320500000000038	0	0
578.3662	10	CET	c2_m4	LEFT	6.433499999999981	100	10
593.4086	10	CET	m5_c1	LEFT	4.750999999999976	120	2
609.9503	10	CET	c5_m1	LEFT	2.14530000000002	10	50
625.742	10	dummy	dr4	RIGHT	3.1936000000000604	0	0
640.7837	10	CET	m0_c3	RIGHT	3.4559000000000424	0	25
657.5753	10	CET	c0_m3	RIGHT	5.1603000000000065	80	0
674.3664	10	dummy	dl5	LEFT	2.3292000000000144	0	0
689.9082	10	CET	m3_c2	RIGHT	4.187400000000025	80	10
705.2004	10	CET	m2_c5	RIGHT	1.5352000000000317	50	50
721.4916	10	dummy	dr5	RIGHT	2.5399000000001024	0	0
737.0333	10	CET	c1_m3	LEFT	4.1182999999999765	80	2
753.8255	10	CET	m1_c2	RIGHT	5.350000000000023	10	10
