onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7908	10	CET	c4_m2	LEFT	2.4090999999999996	50	40
20.8325	10	CET	c1_m1	RIGHT	2.6874000000000002	10	2
36.1326	10	dummy	dl0	LEFT	2.6113	0	0
51.1653	10	CET	m5_c2	LEFT	4.418599999999998	120	10
66.9576	10	CET	c3_m5	LEFT	2.6022999999999996	120	25
83.2493	10	CET	m0_c2	RIGHT	1.7905999999999977	0	10
99.541	10	CET	c5_m0	LEFT	2.042900000000003	0	50
114.5821	10	dummy	dr0	RIGHT	2.1617999999999995	0	0
130.6244	10	CET	m4_c5	RIGHT	3.4793999999999983	100	50
147.4161	10	CET	c3_m2	RIGHT	4.94380000000001	50	25
162.9578	10	CET	m1_c3	RIGHT	1.1620000000000061	10	25
178.0078	10	dummy	dl1	RIGHT	1.632000000000005	0	0
193.0495	10	CET	c0_m0	RIGHT	4.694299999999998	0	0
208.3412	10	CET	c4_m1	LEFT	1.962600000000009	10	40
224.8829	10	CET	m4_c3	LEFT	2.740899999999982	100	25
240.924	10	dummy	dr1	RIGHT	1.5397999999999854	0	0
256.7162	10	CET	c5_m5	LEFT	3.7076000000000136	120	50
273.0079	10	CET	m1_c0	LEFT	2.711900000000014	10	0
290.0491	10	dummy	dr3	RIGHT	2.230700000000013	0	0
306.5908	10	CET	m3_c3	RIGHT	5.6650000000000205	80	25
322.8913	10	CET	m3_c5	RIGHT	3.28449999999998	80	50
338.1914	10	CET	m2_c1	LEFT	2.544399999999996	50	2
354.7164	10	CET	c1_m0	LEFT	2.043299999999988	0	2
371.7575	10	dummy	dr2	RIGHT	3.04219999999998	0	0
387.7993	10	CET	m2_c2	LEFT	5.456399999999974	50	10
403.3498	10	CET	m4_c0	LEFT	2.929899999999975	100	0
418.8915	10	CET	c0_m5	RIGHT	2.4441999999999666	120	0
435.1915	10	dummy	dl3	LEFT	1.664199999999994	0	0
451.9743	10	CET	m4_c1	LEFT	2.401399999999967	100	2
467.2749	10	CET	c4_m4	LEFT	3.484800000000007	100	40
483.3166	10	dummy	dl2	LEFT	1.7631000000000085	0	0
498.3494	10	CET	c0_m2	RIGHT	2.3863000000000056	50	0
514.8917	10	CET	c4_m3	LEFT	3.2678999999999405	80	40
530.6834	10	CET	m5_c4	LEFT	3.8361999999999625	120	40
546.4834	10	CET	c4_m0	LEFT	2.1562000000000126	0	40
561.5328	10	dummy	dl4	LEFT	2.266800000000103	0	0
578.3251	10	CET	c2_m4	RIGHT	2.2905999999999267	100	10
593.3668	10	CET	m5_c1	LEFT	2.008799999999951	120	2
609.9168	10	CET	c5_m1	LEFT	2.162800000000061	10	50
625.7085	10	dummy	dr4	RIGHT	2.0511000000000195	0	0
640.7502	10	CET	m0_c3	RIGHT	2.0254000000001042	0	25
657.5502	10	CET	c0_m3	RIGHT	2.505300000000034	80	0
674.3419	10	dummy	dl5	LEFT	2.2976999999999634	0	0
689.8919	10	CET	m3_c2	LEFT	3.3876999999999953	80	10
705.192	10	CET	m2_c5	RIGHT	1.7034999999999627	50	50
721.4837	10	dummy	dr5	RIGHT	2.0357999999999947	0	0
737.0254	10	CET	c1_m3	RIGHT	2.9101000000000568	80	2
753.8171	10	CET	m1_c2	RIGHT	1.9583999999999833	10	10
