onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7902	10	CET	c4_m2	LEFT	2.9538	50	40
20.8325	10	CET	c1_m1	RIGHT	2.6715000000000018	10	2
36.1236	10	dummy	dl0	LEFT	2.2363	0	0
51.1652	10	CET	m5_c2	LEFT	2.2987000000000037	120	10
66.9575	10	CET	c3_m5	LEFT	4.482399999999998	120	25
83.2492	10	CET	m0_c2	RIGHT	2.270700000000005	0	10
99.5409	10	CET	c5_m0	LEFT	1.8190000000000026	0	50
114.5993	10	dummy	dr0	RIGHT	4.256600000000006	0	0
130.6321	10	CET	m4_c5	RIGHT	1.767799999999994	100	50
147.4243	10	CET	c3_m2	LEFT	1.9916000000000054	50	25
162.966	10	CET	m1_c3	RIGHT	1.913899999999984	10	25
178.0161	10	dummy	dl1	LEFT	1.7437999999999931	0	0
193.0577	10	CET	c0_m0	LEFT	6.038099999999986	0	0
208.3494	10	CET	c4_m1	LEFT	2.5704000000000065	10	40
224.8911	10	CET	m4_c3	LEFT	4.004700000000014	100	25
240.9322	10	dummy	dr1	RIGHT	1.8036000000000172	0	0
256.7245	10	CET	c5_m5	LEFT	6.491300000000024	120	50
273.0245	10	CET	m1_c0	LEFT	2.2712999999999965	10	0
290.0657	10	dummy	dr3	RIGHT	2.2141000000000304	0	0
306.6079	10	CET	m3_c3	RIGHT	3.3519000000000005	80	25
322.8996	10	CET	m3_c5	RIGHT	2.7001999999999953	80	50
338.1913	10	CET	m2_c1	LEFT	1.6884999999999764	50	2
354.733	10	CET	c1_m0	LEFT	2.4268000000000143	0	2
371.7747	10	dummy	dr2	RIGHT	2.0249999999999773	0	0
387.8241	10	CET	m2_c2	LEFT	2.975599999999986	50	10
403.3664	10	CET	m4_c0	LEFT	1.6093000000000188	100	0
418.9081	10	CET	c0_m5	RIGHT	1.8915999999999826	120	0
435.1998	10	dummy	dl3	LEFT	2.0399000000000456	0	0
451.9915	10	CET	m4_c1	LEFT	1.6642000000000507	100	2
467.2831	10	CET	c4_m4	LEFT	2.076599999999985	100	40
483.3242	10	dummy	dl2	LEFT	2.075499999999977	0	0
498.3661	10	CET	c0_m2	RIGHT	2.4735999999999763	50	0
514.9333	10	CET	c4_m3	LEFT	2.322400000000016	80	40
530.7249	10	CET	m5_c4	RIGHT	2.1307999999999083	120	40
546.5161	10	CET	c4_m0	LEFT	1.4834999999999354	0	40
561.5577	10	dummy	dl4	LEFT	1.9779000000000906	0	0
578.3494	10	CET	c2_m4	RIGHT	2.7062000000000808	100	10
593.3917	10	CET	m5_c1	LEFT	1.679899999999975	120	2
609.9334	10	CET	c5_m1	LEFT	1.9221999999999753	10	50
625.7245	10	dummy	dr4	RIGHT	1.827099999999973	0	0
640.7668	10	CET	m0_c3	RIGHT	1.904800000000023	0	25
657.5585	10	CET	c0_m3	RIGHT	1.8731000000000222	80	0
674.3502	10	dummy	dl5	LEFT	2.3214000000000397	0	0
689.9001	10	CET	m3_c2	LEFT	2.71550000000002	80	10
705.1919	10	CET	m2_c5	RIGHT	1.5436999999999443	50	50
721.483	10	dummy	dr5	RIGHT	1.5885000000000673	0	0
737.0253	10	CET	c1_m3	RIGHT	1.9102000000000317	80	2
753.8253	10	CET	m1_c2	RIGHT	2.446199999999976	10	10
