onset	duration	trial_type	trial_code	valence	arousal
7.27	15	CON	NEU16	5	0
24.295	11	Q	Q_NEU16	5	0
41.3534	15	ANG	ANG8	4	3
58.3784	11	Q	Q_ANG8	4	3
75.1867	15	ANG	ANG30	none	0
92.2118	11	Q	Q_ANG30	none	0
110.2701	15	CON	NEU26	none	0
127.2952	11	Q	Q_NEU26	none	0
143.8535	15	CON	NEU25	none	0
160.8786	11	Q	Q_NEU25	none	0
177.6869	15	ANG	ANG9	4	none
194.7119	11	Q	Q_ANG9	4	none
212.2703	15	CON	NEU4	none	0
229.2953	11	Q	Q_NEU4	none	0
247.6037	15	ANG	ANG6	2	7
264.6287	11	Q	Q_ANG6	2	7
