onset	duration	trial_type	trial_code	valence	arousal
5.5233	15	ANG	ANG21	3	6
22.5567	11	Q	Q_ANG21	3	6
40.615	15	CON	NEU5	5	0
57.6401	11	Q	Q_NEU5	5	0
75.4484	15	CON	NEU3	5	0
92.4734	11	Q	Q_NEU3	5	0
109.0318	15	ANG	ANG12	4	none
126.0568	11	Q	Q_ANG12	4	none
143.3652	15	CON	NEU2	5	0
160.3897	11	Q	Q_NEU2	5	0
178.1986	15	ANG	ANG3	4	none
195.2236	11	Q	Q_ANG3	4	none
213.032	15	ANG	ANG20	2	7
230.0564	11	Q	Q_ANG20	2	7
246.6237	15	CON	NEU22	5	0
263.6487	11	Q	Q_NEU22	5	0
