onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7856	10	CET	c4_m2	LEFT	1.5183	50	40
20.8274	10	CET	c1_m1	LEFT	1.3324999999999996	10	2
36.1197	10	dummy	dl0	LEFT	3.6241999999999948	0	0
51.1609	10	CET	m5_c2	LEFT	1.8389999999999986	120	10
66.9525	10	CET	c3_m5	RIGHT	2.1114000000000033	120	25
83.2531	10	CET	m0_c2	RIGHT	3.6107999999999976	0	10
99.5531	10	CET	c5_m0	LEFT	1.7667000000000002	0	50
114.5942	10	dummy	dr0	RIGHT	2.989599999999996	0	0
130.6448	10	CET	m4_c5	LEFT	1.674999999999983	100	50
147.4365	10	CET	c3_m2	LEFT	2.307299999999998	50	25
162.9782	10	CET	m1_c3	RIGHT	2.3256000000000085	10	25
178.0199	10	dummy	dl1	LEFT	2.6598999999999933	0	0
193.0616	10	CET	c0_m0	RIGHT	7.3781999999999925	0	0
208.3616	10	CET	c4_m1	LEFT	1.9421999999999855	10	40
224.9033	10	CET	m4_c3	LEFT	1.6964999999999861	100	25
240.9443	10	dummy	dr1	RIGHT	2.2394999999999925	0	0
256.7361	10	CET	c5_m5	RIGHT	1.5275999999999499	120	50
273.036	10	CET	m1_c0	LEFT	2.4277999999999906	10	0
290.086	10	dummy	dr3	RIGHT	2.177699999999959	0	0
306.6284	10	CET	m3_c3	LEFT	1.4913000000000238	80	25
322.9201	10	CET	m3_c5	LEFT	1.9436000000000035	80	50
338.2118	10	CET	m2_c1	LEFT	1.86790000000002	50	2
354.7535	10	CET	c1_m0	LEFT	1.470200000000034	0	2
371.7952	10	dummy	dr2	RIGHT	1.9244999999999663	0	0
387.8363	10	CET	m2_c2	LEFT	2.627400000000023	50	10
403.378	10	CET	m4_c0	LEFT	1.8617000000000417	100	0
418.9196	10	CET	c0_m5	RIGHT	2.616100000000017	120	0
435.212	10	dummy	dl3	LEFT	2.3636999999999944	0	0
452.0037	10	CET	m4_c1	LEFT	2.1159000000000106	100	2
467.312	10	CET	c4_m4	RIGHT	1.8635999999999626	100	40
483.3454	10	dummy	dl2	LEFT	2.2542000000000257	0	0
498.3865	10	CET	c0_m2	RIGHT	1.7730999999999995	50	0
514.9288	10	CET	c4_m3	RIGHT	2.47079999999994	80	40
530.7204	10	CET	m5_c4	LEFT	1.3991999999999507	120	40
546.5121	10	CET	c4_m0	LEFT	1.7835000000000036	0	40
561.5532	10	dummy	dl4	LEFT	2.3663999999999987	0	0
578.3449	10	CET	c2_m4	RIGHT	2.4706999999999653	100	10
593.3872	10	CET	m5_c1	LEFT	1.5323999999999387	120	2
609.9289	10	CET	c5_m1	LEFT	1.4307000000000016	10	50
625.7284	10	dummy	dr4	RIGHT	2.1112000000000535	0	0
640.7706	10	CET	m0_c3	RIGHT	2.6450000000000955	0	25
657.5623	10	CET	c0_m3	RIGHT	2.133199999999988	80	0
674.354	10	dummy	dl5	LEFT	2.301499999999919	0	0
689.8952	10	CET	m3_c2	LEFT	2.1202999999999292	80	10
705.1874	10	CET	m2_c5	RIGHT	2.1480999999999995	50	50
721.4785	10	dummy	dr5	RIGHT	2.0809999999999036	0	0
737.0208	10	CET	c1_m3	RIGHT	2.3946999999999434	80	2
753.8125	10	CET	m1_c2	RIGHT	2.4828999999999724	10	10
