onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7936	10	CET	c4_m2	RIGHT	4.510400000000001	50	40
20.8359	10	CET	c1_m1	LEFT	4.2440999999999995	10	2
36.1276	10	dummy	dl0	LEFT	1.9362999999999957	0	0
51.1686	10	CET	m5_c2	LEFT	7.671300000000002	120	10
66.961	10	CET	c3_m5	LEFT	3.782899999999998	120	25
83.261	10	CET	m0_c2	RIGHT	5.138900000000007	0	10
99.5694	10	CET	c5_m0	LEFT	3.694500000000005	0	50
114.6105	10	dummy	dr0	RIGHT	1.6133999999999986	0	0
130.6522	10	CET	m4_c5	RIGHT	5.107699999999994	100	50
147.4445	10	CET	c3_m2	LEFT	4.435399999999987	50	25
162.9856	10	CET	m1_c3	RIGHT	2.3182999999999936	10	25
178.0273	10	dummy	dl1	LEFT	2.252600000000001	0	0
193.0779	10	CET	c0_m0	LEFT	6.7620000000000005	0	0
208.3612	10	CET	c4_m1	LEFT	2.3026000000000124	10	40
224.9113	10	CET	m4_c3	LEFT	3.9924999999999784	100	25
240.9529	10	dummy	dr1	RIGHT	2.190899999999999	0	0
256.744	10	CET	c5_m5	LEFT	4.8957999999999515	120	50
273.0363	10	CET	m1_c0	LEFT	2.683400000000006	10	0
290.078	10	dummy	dr3	RIGHT	3.345800000000054	0	0
306.6191	10	CET	m3_c3	RIGHT	4.220700000000022	80	25
322.9114	10	CET	m3_c5	RIGHT	1.9524000000000115	80	50
338.2031	10	CET	m2_c1	LEFT	1.4606999999999744	50	2
354.7448	10	CET	c1_m0	LEFT	3.0790000000000077	0	2
371.7865	10	dummy	dr2	RIGHT	2.23720000000003	0	0
387.8365	10	CET	m2_c2	LEFT	5.7072	50	10
403.3782	10	CET	m4_c0	LEFT	3.1415000000000077	100	0
418.9282	10	CET	c0_m5	RIGHT	2.6714999999999804	120	0
435.2199	10	dummy	dl3	LEFT	2.803800000000024	0	0
452.0194	10	CET	m4_c1	LEFT	2.4202999999999975	100	2
467.3111	10	CET	c4_m4	LEFT	4.808499999999981	100	40
483.3617	10	dummy	dl2	LEFT	1.8940000000000055	0	0
498.4027	10	CET	c0_m2	RIGHT	2.237000000000023	50	0
514.945	10	CET	c4_m3	LEFT	3.53469999999993	80	40
530.7367	10	CET	m5_c4	LEFT	2.5989999999999327	120	40
546.5284	10	CET	c4_m0	LEFT	2.831299999999942	0	40
561.5695	10	dummy	dl4	LEFT	1.870200000000068	0	0
578.3612	10	CET	c2_m4	RIGHT	4.918399999999906	100	10
593.4035	10	CET	m5_c1	LEFT	2.1961000000000013	120	2
609.9452	10	CET	c5_m1	LEFT	2.590400000000045	10	50
625.7452	10	dummy	dr4	RIGHT	1.9904000000000224	0	0
640.7786	10	CET	m0_c3	RIGHT	3.4769999999999754	0	25
657.5697	10	CET	c0_m3	RIGHT	2.085900000000038	80	0
674.362	10	dummy	dl5	LEFT	1.9336000000000695	0	0
689.9031	10	CET	m3_c2	LEFT	4.416500000000042	80	10
705.1953	10	CET	m2_c5	RIGHT	1.6443000000000438	50	50
721.4864	10	dummy	dr5	RIGHT	2.7691999999999553	0	0
737.0287	10	CET	c1_m3	RIGHT	4.026800000000094	80	2
753.8198	10	CET	m1_c2	RIGHT	1.8757000000000517	10	10
