onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7987	10	CET	c4_m2	LEFT	3.4252000000000002	50	40
20.8409	10	CET	c1_m1	RIGHT	2.263099999999998	10	2
36.1326	10	dummy	dl0	LEFT	3.3074000000000012	0	0
51.1738	10	CET	m5_c2	LEFT	2.2661999999999978	120	10
66.966	10	CET	c3_m5	RIGHT	2.794000000000011	120	25
83.2577	10	CET	m0_c2	RIGHT	1.7823000000000064	0	10
99.5494	10	CET	c5_m0	LEFT	2.130600000000001	0	50
114.5906	10	dummy	dr0	RIGHT	2.3933000000000106	0	0
130.6322	10	CET	m4_c5	LEFT	2.9276999999999873	100	50
147.4245	10	CET	c3_m2	LEFT	1.9594000000000165	50	25
162.9745	10	CET	m1_c3	RIGHT	1.4893999999999892	10	25
178.0162	10	dummy	dl1	LEFT	2.0637000000000114	0	0
193.0746	10	CET	c0_m0	LEFT	2.965299999999985	0	0
208.3496	10	CET	c4_m1	LEFT	1.9142999999999972	10	40
224.8913	10	CET	m4_c3	LEFT	1.4285999999999888	100	25
240.9413	10	dummy	dr1	RIGHT	1.8585999999999956	0	0
256.7407	10	CET	c5_m5	RIGHT	1.963199999999972	120	50
273.033	10	CET	m1_c0	LEFT	1.8308999999999855	10	0
290.0742	10	dummy	dr3	RIGHT	1.8695999999999913	0	0
306.6164	10	CET	m3_c3	LEFT	2.4873999999999796	80	25
322.9081	10	CET	m3_c5	LEFT	2.77170000000001	80	50
338.2081	10	CET	m2_c1	LEFT	1.6557000000000244	50	2
354.7498	10	CET	c1_m0	LEFT	1.3700000000000045	0	2
371.7915	10	dummy	dr2	RIGHT	1.7282999999999902	0	0
387.8332	10	CET	m2_c2	LEFT	1.862600000000043	50	10
403.3749	10	CET	m4_c0	LEFT	1.2808999999999742	100	0
418.9166	10	CET	c0_m5	RIGHT	1.3231000000000108	120	0
435.2166	10	dummy	dl3	LEFT	2.1591999999999985	0	0
452.0078	10	CET	m4_c1	LEFT	1.391900000000021	100	2
467.3077	10	CET	c4_m4	RIGHT	2.6680999999999813	100	40
483.3494	10	dummy	dl2	LEFT	1.9862999999999715	0	0
498.4001	10	CET	c0_m2	RIGHT	1.8555999999999813	50	0
514.9334	10	CET	c4_m3	RIGHT	4.402299999999968	80	40
530.7251	10	CET	m5_c4	LEFT	1.594600000000014	120	40
546.5168	10	CET	c4_m0	LEFT	1.2428999999999633	0	40
561.5663	10	dummy	dl4	LEFT	1.833400000000097	0	0
578.3579	10	CET	c2_m4	RIGHT	3.3378000000000156	100	10
593.4085	10	CET	m5_c1	LEFT	1.1671999999999798	120	2
609.9502	10	CET	c5_m1	LEFT	1.649499999999989	10	50
625.7413	10	dummy	dr4	RIGHT	2.1544000000000096	0	0
640.7836	10	CET	m0_c3	RIGHT	1.4560000000000173	0	25
657.5753	10	CET	c0_m3	RIGHT	1.4642999999999802	80	0
674.3753	10	dummy	dl5	LEFT	2.640299999999911	0	0
689.9249	10	CET	m3_c2	LEFT	1.7307000000000698	80	10
705.2171	10	CET	m2_c5	RIGHT	2.0785000000000764	50	50
721.5082	10	dummy	dr5	RIGHT	1.7314000000000078	0	0
737.0499	10	CET	c1_m3	RIGHT	2.869699999999966	80	2
753.8498	10	CET	m1_c2	RIGHT	1.9098000000000184	10	10
