onset	duration	trial_type	trial_code	valence	arousal
6.2662	15	CON	NEU17	10	3
23.2912	11	Q	Q_NEU17	10	3
40.0996	15	ANG	ANG25	0	10
57.124	11	Q	Q_ANG25	0	10
75.4329	15	CON	NEU27	5	2
92.458	11	Q	Q_NEU27	5	2
109.5163	15	CON	NEU10	9	4
126.5414	11	Q	Q_NEU10	9	4
143.608	15	ANG	ANG7	0	9
160.6325	11	Q	Q_ANG7	0	9
178.6914	15	CON	NEU18	10	8
195.7165	11	Q	Q_NEU18	10	8
213.7748	15	ANG	ANG1	0	10
230.7998	11	Q	Q_ANG1	0	10
248.6082	15	ANG	ANG17	0	8
265.6332	11	Q	Q_ANG17	0	8
