onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7929	10	CET	c4_m2	LEFT	2.7910999999999992	50	40
20.8435	10	CET	c1_m1	LEFT	4.2204000000000015	10	2
36.1346	10	dummy	dl0	LEFT	1.905300000000004	0	0
51.1762	10	CET	m5_c2	LEFT	2.4476999999999975	120	10
66.9685	10	CET	c3_m5	LEFT	3.5353999999999957	120	25
83.2602	10	CET	m0_c2	RIGHT	2.4997000000000043	0	10
99.5519	10	CET	c5_m0	LEFT	2.7120000000000033	0	50
114.6019	10	dummy	dr0	RIGHT	1.7819999999999965	0	0
130.652	10	CET	m4_c5	LEFT	4.683900000000023	100	50
147.4437	10	CET	c3_m2	LEFT	1.6362000000000023	50	25
162.9854	10	CET	m1_c3	RIGHT	2.670500000000004	10	25
178.027	10	dummy	dl1	LEFT	1.8689000000000249	0	0
193.0687	10	CET	c0_m0	LEFT	6.411100000000005	0	0
208.3604	10	CET	c4_m1	LEFT	1.575400000000002	10	40
224.9016	10	CET	m4_c3	LEFT	2.1783000000000072	100	25
240.9438	10	dummy	dr1	RIGHT	2.2719999999999914	0	0
256.7439	10	CET	c5_m5	RIGHT	3.6958999999999946	120	50
273.0355	10	CET	m1_c0	LEFT	3.5802999999999656	10	0
290.0765	10	dummy	dr3	RIGHT	1.523300000000006	0	0
306.6356	10	CET	m3_c3	RIGHT	2.6041999999999916	80	25
322.919	10	CET	m3_c5	RIGHT	2.2408000000000357	80	50
338.2107	10	CET	m2_c1	LEFT	1.789100000000019	50	2
354.7607	10	CET	c1_m0	LEFT	3.1351000000000226	0	2
371.8018	10	dummy	dr2	RIGHT	1.5738999999999805	0	0
387.8524	10	CET	m2_c2	LEFT	3.2433000000000334	50	10
403.3941	10	CET	m4_c0	LEFT	1.4856000000000336	100	0
418.9358	10	CET	c0_m5	RIGHT	2.7199000000000524	120	0
435.2358	10	dummy	dl3	LEFT	1.9639000000000237	0	0
452.0269	10	CET	m4_c1	LEFT	2.2527999999999793	100	2
467.3192	10	CET	c4_m4	LEFT	3.016499999999951	100	40
483.3692	10	dummy	dl2	LEFT	1.6865000000000236	0	0
498.4192	10	CET	c0_m2	RIGHT	2.820500000000038	50	0
514.9609	10	CET	c4_m3	LEFT	2.334799999999973	80	40
530.7526	10	CET	m5_c4	LEFT	1.823099999999954	120	40
546.5438	10	CET	c4_m0	LEFT	2.8158999999999423	0	40
561.5853	10	dummy	dl4	LEFT	1.5343000000000302	0	0
578.3772	10	CET	c2_m4	RIGHT	1.558400000000006	100	10
593.4189	10	CET	m5_c1	LEFT	1.556699999999978	120	2
609.9611	10	CET	c5_m1	LEFT	1.6385000000000218	10	50
625.7528	10	dummy	dr4	RIGHT	1.5828000000000202	0	0
640.7945	10	CET	m0_c3	RIGHT	1.9971000000000458	0	25
657.5945	10	CET	c0_m3	RIGHT	2.3810999999999467	80	0
674.3862	10	dummy	dl5	LEFT	1.7492999999999483	0	0
689.9279	10	CET	m3_c2	LEFT	2.903699999999958	80	10
705.2196	10	CET	m2_c5	RIGHT	1.6759999999999309	50	50
721.5113	10	dummy	dr5	RIGHT	1.5202000000000453	0	0
737.053	10	CET	c1_m3	RIGHT	1.88250000000005	80	2
753.8447	10	CET	m1_c2	RIGHT	1.8508000000000493	10	10
