global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
254.5713350227248	n/a	n/a	64806.5646152524	249.0861918098708	n/a	62043.93095034375	n/a	187.72087022726163	n/a	n/a	35239.1251188804	188.69279995862988	322.31945973361974	n/a	n/a	n/a	n/a	-0.0513164934	0.3386584458	-0.0742384918	0.1017246017	-0.2285868708	0.2032862094	-0.3404466175	0.1680111362	-0.0192702078	0.1129490998	-0.1669690112	-0.0295625329	0.1278958541	-0.0076403089	-0.1333345611	-0.0975693487	0.2793370116	-0.0890770629	0.2969380061	-0.1243494587	0.0936459436	0.0470421359	-0.0046744657	0.0785822378	-0.1281654679	0.1535098033	-0.2984945073	0.0702978774	-0.0869005171	0.1125708534	-0.0525121209	-0.0014389465	0.0807016754	-0.1283719566	0.1709465658	-0.030004383	0.1088541199	-0.0445626047	0.0593762515	-0.0433037027	0.1555698963	-0.1274241185	-0.1105022966	0.2785435684	-0.0843612109	0.2953450258	-0.140754246	0.0702658678	-0.06327269	0.0064693609	-0.0106289595	0.191978539	-0.2516307877	0.1858734741	-0.0081037613	0.0459159465	-0.1498876359	0.0429357099	0.0178799041	-0.0976708556	0.1114649663	-0.1932980648	0.0595524382	-0.1157408	0.0905070925	-0.0577903377	0.0486945364	-0.1201575836	-0.1331288923	-0.07827389	0.4731046267	-0.1451839908	0.0313578329	-0.1327307556	0.0453466854	0.1794191408	-0.0950103641	0.0606114308	-0.3323754198	0.2475382766	-0.2690313471	0.1196443427	-0.0042147029	0.0798188795	-0.229196059	0.2308470448	-0.030920239	0.2035136398	-0.109260439	-0.0304917736	-0.2476671852	0.1237063655	0.1195153378	0.1194927693	0.1194551582	-0.0289774	n/a	n/a	0.00083968971076	0.0586753	n/a	n/a	0.00344279083009	0.807604	n/a	0.652224220816	n/a	-0.0044983	n/a	n/a	2.023470289e-05	-0.00213446	n/a	4.5559194916e-06	n/a	-0.0103533	n/a	n/a	0.0001071908208899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253.466293089426	-1.1050419332988213	1.2211176743487966	64245.1617324948	243.8877380703896	-5.198453739481209	59481.22878109096	27.02392128152617	187.19603005844672	-0.5248401688149045	0.2754572028016574	35042.35366964289	188.041815287825	319.2696407596246	1.800107	62.381203	0.7428430999999999	0.413952	-0.0743642414	0.368450693	-0.0148462657	0.0615672289	-0.2632935756	0.2373044284	-0.223252959	-0.0412641447	-0.0646093462	0.123297181	-0.2349279945	0.1089717461	0.0133071853	-0.0511240132	-0.1456489427	0.0211507456	0.2675088392	-0.0166825007	0.2496796133	-0.2330360148	0.0453918978	0.0787363048	-0.0232998957	-0.0066525719	-0.0808195133	0.0241682493	0.0048548213	-0.01804341	0.1225950498	-0.0008731761	-0.0083573495	0.0100430286	-0.0871790135	0.0117586322	0.1722821149	0.1157156648	-0.1315414137	-0.0092163624	-0.0862227018	-0.0084983048	-0.0206759443	-0.1463015405	0.0126654153	0.2673934417	-0.0097748279	0.2409851896	-0.2421523808	0.0341773329	-0.075424181	0.0397647179	0.0123865155	0.0908674746	-0.0225943724	-0.0149994243	-0.0409659846	0.0188747219	0.1284118485	0.0234596195	-0.0502554039	0.0556585069	-0.0945303092	-0.0937487974	0.0811460185	0.1286783279	0.1345370703	0.05607047	0.0241749518	0.0272774483	-0.0854544329	-0.026930316	0.4471056038	-0.081877278	-0.059980247	-0.1219634476	-0.0135184396	-0.0743681545	-0.0675331341	0.1766290175	0.0916414276	-0.0455421217	0.0380645419	0.0594583367	0.0077961429	-0.0391469541	0.0406807254	0.0769542199	0.031792394	-0.1863849346	-0.0015262712	-0.0085593491	0.1126827098	-0.2326090104	0.1194551582	0.1192521267	0.1189139965	-0.0569351	-0.0279577	0.00078163298929	0.00324160561201	0.109066	0.0503907	0.00253922264649	0.011895392356	0.8241629999999999	0.0165589999999998	0.6792446505689997	0.0002742004809999	-0.000149575	0.004348725	1.8911409125625003e-05	2.2372680625e-08	0.000417989	0.002552449	1.7471480412100002e-07	6.5149958976010005e-06	-0.00429576	0.0060575399999999	3.669379085159999e-05	1.84535539776e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255.78654148819285	2.3202483987668643	5.383552631980198	65426.754806491	246.66819342797515	2.7804553575855664	60845.19764902096	7.73093199552628	188.8731645464786	1.677134488031868	2.812780090945916	35673.07228580118	189.86365016992545	319.28453492914633	1.699371	58.890289	0.76169465	0.447982	-0.0437185346	0.309833125	-0.0380084399	0.0818740222	-0.1507524601	0.1584998355	-0.2967183437	0.0198515944	-0.0892020223	0.0749214575	-0.085182448	0.066032042	0.0661678945	0.0879268952	-0.0184104515	-0.1154415322	0.0217550129	-0.1189740428	0.2887358794	-0.0157739832	0.1753582157	-0.0870752499	-0.128870549	-0.0715651865	-0.0661719971	0.0264989798	-0.0990152903	-0.0403947639	0.1163310225	0.1365525336	-0.0513020915	-0.0526894771	-0.1990328166	0.1367699119	-0.0248713397	0.013078219	-0.1086160166	0.2075391354	0.1684663333	-0.0323324172	0.0120759957	-0.0163422265	-0.1257336462	0.0225116595	-0.0993466647	0.3013313042	-0.0247137521	0.1630754642	0.093480973	0.0789174518	0.1216125274	0.0541117659	-0.0635715795	0.0565876634	-0.0287625706	0.1457463573	0.0422856884	0.1090894177	-0.0456714515	0.1476535106	-0.202290162	-0.0921133332	-0.1031150975	0.1339105305	-0.1861445907	-0.1187686455	0.0190207807	-0.0782023174	-0.1202744669	-0.0038472896	0.2645725786	0.052925313	0.0328742188	-0.2199311831	-0.1172399448	-0.2588975428	0.1241644447	0.0169210619	0.0745547953	-0.157879656	0.0985803818	-0.1729206476	0.1456459028	-0.0653953686	0.1550295428	-0.1677139992	0.0521051951	-0.1118035546	0.0316305041	-0.3069368797	-0.0927693523	-0.0523044236	0.1193348294	0.1187713263	0.1178341246	0.152532	0.2094671	0.04387646598241	0.023266011024	0.135841	0.0267749999999999	0.0007169006249999	0.0184527772809999	0.739039	-0.0851239999999998	0.546178643521	0.0072460953759999	0.00115501	0.001304585	1.701942022225e-06	1.3340481001e-06	-0.000993627	-0.001411616	9.872946151289998e-07	1.9926597314560003e-06	0.00179461	0.00609037	3.70926067369e-05	3.2206250521e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
249.03265988195704	-6.753881606235808	45.61491675105038	62017.2656878825	235.06338907853748	-11.604804349437671	55254.7968850879	134.6714839887275	185.2931437915336	-3.5800207549449965	12.816548605836942	34333.549136149944	185.8906711253567	307.0849814807736	2.439647	84.54396099999998	0.6809845500000001	0.502005	-0.0842751942	0.2224515661	-0.0059660485	-0.0685713888	0.0653422905	0.2048287792	0.1391761304	-0.490375216	0.2081341965	-0.0665496728	-0.340383474	-0.0511806598	-0.0029728825	0.0624457912	-0.3533174875	0.2938864509	-0.051268207	0.0820818534	-0.0002449561	-0.2779512393	0.2171271967	-0.0996375997	-0.1756559641	0.167121103	0.0534261397	-0.2022161353	0.3391331076	-0.0800158529	-0.0343549972	-0.0395291368	0.0192871642	-0.072452393	0.1776226123	0.0956705348	0.101133284	-0.0366469061	0.150439415	0.0341126466	-0.0953776724	0.0415238885	-0.041021697	-0.3648233768	0.2931889075	-0.0506193544	0.0983464797	-0.0024416359	-0.2618201548	0.2364557434	0.1328143599	0.2092068936	-0.1743332801	-0.081314097	0.2904351023	-0.2102478116	0.0382890209	-0.0524536016	0.0017445083	-0.0035901469	0.1378565425	-0.1417601189	-0.0875866438	-0.0397989652	-0.0103133686	-0.1085374527	0.0314073301	0.1327416788	0.0040220372	0.0344085815	-0.1002691319	-0.0537841171	0.1014463899	0.0740538531	0.0883147797	-0.2079882598	0.0175695517	0.0935085367	0.216003497	0.0649098841	0.1861566803	-0.3489248622	0.0482019398	0.1384080848	-0.1662975867	0.0392327863	-0.0774180759	0.1209119305	0.0042107379	-0.2514679403	0.1185162002	-0.0093796999	0.2334285888	-0.0014239908	0.1191544118	0.1180513362	0.1162204348	0.206322	0.05379	0.0028933641	0.042568767684	0.123452	-0.0123889999999999	0.0001534873209999	0.015240396304	0.239207	-0.499832	0.057219988849	0.249832028224	0.000390222	-0.000764788	5.84900684944e-07	1.52273209284e-07	-0.000603484	0.0003901429999999	3.641929382560001e-07	1.5221156044899994e-07	0.00293915	0.00114454	1.3099718116000003e-06	8.638602722500001e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252.877644942475	3.844985060517956	14.783910115606272	63947.103311652456	245.68065696943543	10.61726789089795	60358.9852089334	112.7263774670926	187.40927288222824	2.116129090694642	4.478002328484132	35122.235562245485	188.10648967908776	321.857174916119	2.577118	89.307877	1.1939517	0.694313	-0.2093228981	-0.0743453881	0.1527806363	-0.0788699896	0.1423782531	0.0961216262	0.1279354619	-0.03304689	0.1672932295	-0.3217566493	0.0508242847	0.1582561532	0.252264019	-0.1073293473	-0.2299729563	0.2181139846	-0.3716232193	0.0235309303	-0.0177939179	-0.2394348721	-0.3474791393	0.1055745943	-0.1718789067	-0.3594359115	-0.1143803054	0.0192808634	-0.1420888304	0.1145218587	-0.1013727505	-0.0438549211	0.0402288894	-0.0690944882	0.1328595355	-0.0499513319	-0.0741406385	-0.0143496323	-0.1541819582	-0.1305979358	0.0214055765	-0.0531373273	0.0181286113	-0.2338409622	0.2154419715	-0.3749409686	-0.0009608017	-0.043516916	-0.246591038	-0.3412523814	-0.0911985657	0.1064759908	0.4123132887	0.0648070268	-0.0572816033	0.1532109867	0.0193578365	-0.0836187876	-0.089991968	-0.085651675	0.1278665994	-0.0425536468	0.1110793551	0.126238924	-0.0071533269	0.130525003	0.0886888141	-0.068145542	0.0542734045	0.0041927258	-0.1393420733	0.082384912	-0.105418635	0.0191940023	0.0453871203	0.1601762365	0.2571864667	0.0700959836	0.2448926877	0.3214540607	0.0610220372	-0.0441312417	0.0187067043	0.1375613994	0.0417248479	0.1166829484	0.2373393153	-0.0738210037	-0.0775508224	0.1639977321	0.0522839815	0.140456442	-0.1283826038	0.0213775805	0.1189139965	0.1170936064	0.1140802373	0.222135	0.0158129999999999	0.0002500509689999	0.049343958225	0.0283031	-0.0951489	0.00905331317121	0.00080106546961	-0.433771	-0.6729780000000001	0.188157280441	0.4528993884840001	-0.00286816	-0.0032583819999999	1.0617053257924e-05	8.226341785599999e-06	0.00126284	0.001866324	1.5947648656000003e-06	3.4831652729760007e-06	0.00601468	0.0030755299999999	9.458884780899998e-06	3.61763755024e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
257.71240473285195	4.83475979037695	23.37490223064577	66415.68355318929	246.3447613170402	0.6641043476047628	60685.7414283495	0.4410345845075475	190.13180701917403	2.7225341369457965	7.412192126835193	36150.10404037644	191.04557053248087	330.66272891302384	2.160173	74.85901599999998	0.7106551	0.347183	-0.0605999897	-0.0925056125	0.0050059721	0.029480683	0.0901568547	-0.083670501	-0.1016447541	0.0705036608	-0.2355950311	-0.0137313281	0.3301704888	-0.1135387975	0.1552050687	0.1688176999	0.1203565037	-0.1990865705	-0.1229309845	-0.0657667729	0.0196058919	0.2032249065	-0.0026039461	-0.0061531118	-0.085217612	0.0218678788	0.0577227021	0.208139487	-0.0751836676	0.0048767319	-0.0430807368	0.1050174638	0.1343423241	0.0235835996	0.1013925547	0.02704993	-0.2335729829	0.0644023675	-0.026543427	0.019738685	-0.0485555871	0.0187407173	0.0650481262	0.1282388364	-0.1978318182	-0.1201024857	-0.062754728	0.0317508146	0.220512725	-0.0187139264	0.0123548437	0.0685628392	0.0146784265	-0.0039863039	-0.2636865015	0.0030154868	0.0139666675	0.0963636103	-0.0885721223	-0.1347535452	0.0221069115	-0.0624768822	-0.0310076331	0.2000195144	0.0669294818	0.072744173	-0.1437921685	0.0364704164	0.017537788	-0.0793748613	-0.0600669626	0.0005837351	-0.1235170754	0.0263072947	0.0213185395	0.0026921223	0.1182721591	0.0683967809	-0.0259071455	0.0623871275	-0.0971661174	0.0382253589	0.0215226747	-0.105318094	0.0865799591	-0.0773585669	0.161267843	-0.0386515053	0.0287808748	0.0444118737	-0.0233193368	-0.0158847564	-0.1024848382	0.112425081	0.1186137044	0.1159000657	0.1114232278	0.170365	-0.05177	0.0026801329	0.0290242332249999	-0.0340075	-0.0623106	0.00388261087236	0.00115651005625	-0.119507	0.314264	0.014281923049	0.0987618616959999	0.000501434	0.003369594	1.1354163724836e-05	2.514360563560001e-07	0.000603054	-0.000659786	3.63674126916e-07	4.3531756579600013e-07	0.00439785	-0.0016168299999999	2.614139248899999e-06	1.93410846225e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255.5135121710393	-2.1988925618126416	4.835128498394962	65287.154901979855	244.9638745851857	-1.3808867318545026	60007.299851786585	1.906848166211809	188.52442253604323	-1.6073844831308008	2.583684876609672	35541.45789254856	189.2094218281732	327.8186799977849	1.230434	42.639683	0.1662212	0.102419	-0.0676597269	-0.1097619052	0.022709776	0.0353381069	0.1151522748	0.0014453135	0.0879583125	-0.1122240653	-0.0136281338	-0.1046884287	0.0563337076	-0.1704960873	-0.0854068785	-0.0066660398	-0.0286806878	0.0006909971	-0.128686117	-0.0118565177	-0.0685972417	0.0099602419	-0.0101161427	-0.033257026	-0.0867855399	0.0425861862	0.095517664	0.0667751161	0.0908065003	0.1209607725	-0.0426282994	-0.1158859483	-0.0792289571	0.016619593	0.0468147616	-0.0002023839	-0.0299135856	-0.131237975	-0.0512456625	-0.1056112861	-0.0883642918	0.0745006766	-0.0196556257	-0.0315101506	0.0069298293	-0.1274079868	-0.0091841366	-0.0721469071	0.022886123	0.0014380019	0.0509218596	0.0963552656	-0.0458857768	-0.1003992875	-0.0447813945	-0.0728455318	0.0810610717	-0.1636084817	0.0087673775	0.0448286671	0.0033787595	-0.0408687802	0.1104497958	0.0841759292	-0.1209876595	0.0354826084	0.0978650927	0.0658898837	-0.0867303141	-0.0133798888	-0.0547015628	0.0004342421	-0.1419151983	0.0346801776	0.0085236719	-0.0012181723	0.1195492409	0.0682655695	0.0228305212	0.0732027937	-0.0077884216	-0.0120603843	0.0313318289	-0.0077580758	0.0085479513	-0.0026445104	0.0676199566	0.0054549375	-0.0256418737	0.097773766	0.0621255416	-0.0310764755	0.071737148	-0.0113196627	0.1182536866	0.1144731177	0.1082614433	0.147413	-0.022952	0.000526794304	0.0217305925689999	0.0614556	0.0954631	0.0091132034616099	0.00377679077136	-0.100869	0.018638	0.010174555161	0.000347375044	0.000468434	-3.300000000000004e-05	1.0890000000000028e-09	2.19430412356e-07	0.000992236	0.000389182	9.84532279696e-07	1.5146262912400005e-07	0.00455903	0.00016118	2.5978992400000117e-08	2.07847545409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
256.3817385114129	0.8682263403735817	0.7538169781185026	65731.5958421345	246.3668562171607	1.4029816319749957	60696.62784232713	1.9683574596592217	189.27509532967647	0.7506727936332425	0.5635096431011366	35825.06171205812	190.1221059128858	333.6140669246066	0.8905849999999998	30.86248	0.1757273999999999	0.0851199	-0.0757791244	-0.1199760534	0.025858528	0.0564753817	0.0801856501	-0.0311804528	-0.008645155	0.0358019551	-0.056263085	-0.0751899173	0.1406647126	0.0470717727	-0.0270259785	0.1115746674	0.0524542603	-0.1058960301	-0.1076436249	-0.05647398	-0.0374099542	0.1025056539	0.056243221	-0.0113725204	0.0104885718	-0.0028991789	-0.0457141717	0.1641772602	-0.0433032465	-0.0132316837	-0.1518883395	-0.0705138997	0.0753035758	0.1058528299	-0.0112779077	0.1060176742	0.035335103	0.0161606999	0.0037977703	-0.0216503244	-0.1761090088	-0.0222420236	0.1370397799	0.055953052	-0.1034089834	-0.1044879976	-0.0565901258	-0.0363745713	0.107221687	0.0491261978	0.0040394095	-0.0159753931	0.0105869238	0.0715288668	-0.1357861777	-0.048666862	-0.0645278135	-0.0880415421	-0.1315355647	-0.0924164534	-0.1077737897	-0.0296895757	-0.078236823	0.0536332004	-0.0274361603	-0.01587054	0.051743334	0.1515033759	0.0861531732	-0.1064579985	-0.0524015235	0.0145011348	-0.1238987913	0.0302439422	-0.0014630334	-0.0108502009	0.1268025299	0.0688601628	-0.0080297776	0.0731963458	-0.0235331359	0.0005899508	-0.0197580096	-0.0635648622	0.0285811683	-0.0002751192	0.1237710476	0.0008838695	0.023902395	0.0239522398	0.0366606796	0.0098073988	-0.0184686207	0.063096287	0.1178341246	0.112815636	0.1046092073	0.126064	-0.0213489999999999	0.0004557798009999	0.015892132096	0.0452117	-0.0162439	0.0002638642872099	0.00204409781689	-0.112054	-0.011185	0.012556098916	0.000125104225	-0.000433746	-0.00090218	8.139287524e-07	1.88135592516e-07	0.000346326	-0.00064591	1.19941698276e-07	4.171997281000001e-07	0.00356813	-0.0009909	9.818828100000006e-07	1.27315516969e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.61611914698804	-1.7656193644248503	3.1174117400320127	64829.36812947321	244.5385517738549	-1.828304443305768	59799.10330365432	3.3426971374116152	188.48633382745595	-0.7887615022205239	0.6221447073851775	35527.098039715165	189.21552445232004	328.174762909408	0.918847	31.841879	0.2373702	0.120325	-0.0787608327	-0.1289681759	0.014891582	0.0167474472	0.0854555814	-0.011316815	0.0768083535	0.0171943208	0.0276505181	-0.0386504638	0.0884651176	-0.0642323923	-0.0695374198	-0.0210830812	0.0017775655	-0.0101646718	-0.0819535341	0.0047457349	-0.1214215218	-0.0063305921	0.0117763428	0.0765494209	0.0337964057	-0.0468435688	0.0531648284	0.0719274774	-0.0274691626	0.0878795265	0.0336402644	-0.0024875376	0.0635635064	-0.0564237795	0.0140938573	-0.0429711508	0.010536347	-0.1223387437	-0.0904073637	-0.1150298976	-0.1043178173	0.0757795921	-0.0135564136	0.0009101646	-0.0056583797	-0.0822836861	-0.0040792774	-0.1218993658	0.0013129145	0.013601165	-0.0875026854	-0.0233094694	0.0325072584	-0.0580516145	-0.082745709	0.0153801234	0.0524687591	-0.0339833732	0.0407635135	-0.0834492499	0.0514378815	0.0100482706	0.0759097085	0.0018667712	-0.10274335	0.0654120066	0.1180957611	0.0659433792	-0.0822061607	-0.0175832305	-0.037415529	0.021223055	-0.1309458741	0.0245362012	-0.0228253852	0.0546089836	0.0831889606	-0.0023441148	-0.0555584036	0.0403587431	-0.020236211	0.0150093809	-0.0859351753	-0.0279356341	0.029875557	0.0783516045	0.0758082273	0.0176117246	-0.0123911087	0.0986075255	-0.0285974069	0.0014940679	0.152825381	-0.0443356407	0.1173552296	0.1109309587	0.1004830656	0.109937	-0.016127	0.000260080129	0.012086143969	0.0960072	0.0507955	0.00258018282025	0.00921738245184	-0.147478	-0.035424	0.021749760484	0.0012548597759999	0.000244144	0.00067789	4.595348521e-07	5.9606292736e-08	0.00198426	0.0016379339999999	3.937287747599999e-06	2.682827788355999e-06	0.00318348	-0.00038465	1.479556225000002e-07	1.0134544910399998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.26707405237383	-0.3490450946142118	0.1218324780742441	64651.74494715536	243.65114522651257	-0.8874065473423514	59365.88057019112	0.7874903802660729	188.88459382827432	0.3982600008183681	0.1586110282518465	35677.38978567217	189.7339882401453	324.9189616497731	0.883977	30.633499	0.1468843	0.0774466	-0.0596638891	-0.1008919691	-0.0705822631	-0.0298347739	0.0659676801	-0.0352132986	0.0202585912	0.0682750224	0.0652931954	0.0412627816	0.1602398281	0.0589530147	0.0136898175	0.0297254906	0.0518843436	-0.0591765076	-0.0696712138	-0.0428658422	-0.0951521524	0.0836946298	0.04157668	0.0332651699	0.0616334724	-0.1210787185	-0.050131122	0.0101539858	-0.0266364813	0.053039708	-0.122747779	0.1009554016	0.0134236659	-0.0056045099	-0.0867492925	-0.0483754575	0.0353156323	0.1317942156	0.1534785729	-0.0448169121	-0.0705461668	0.0877800054	0.0179125417	0.0533165187	-0.0599338957	-0.0694829717	-0.0496248691	-0.0854345781	0.0820890626	0.0428664275	-0.0493351398	-0.0849190392	0.1182090172	0.0370380931	-0.0060531766	0.0332415991	0.0499214304	-0.0029125212	-0.1185973005	-0.004702925	-0.0155226054	0.0588606683	-0.0525670024	-0.0291429473	0.1641352484	-0.1366518844	0.0267191187	0.0743248938	-0.0857776151	-0.0331032609	-0.0451442744	-0.0017296391	-0.1215515996	0.0298818843	-0.0062174365	0.0302939786	0.0555020478	-0.0436438598	-0.0267951335	0.0023660798	-0.0342644613	0.0529596549	-0.0689554329	0.0380065885	-0.0129866741	0.0147238918	0.0717754135	-0.023486839	-0.0518636059	0.018229836	-0.0224715797	0.0039570965	0.055467937	0.0851696086	0.1168172427	0.1088228812	0.0959017104	0.119408	0.0094709999999999	8.969984099999987e-05	0.014258270464	0.0944449	-0.0015623	2.440781290000008e-06	0.0089198391360099	-0.0788519	0.0686261	0.00621762213361	0.00470954160121	0.000441952	0.000197808	3.9128004864e-08	1.95321570304e-07	0.00272645	0.00074219	7.433529602500001e-06	5.508459961000004e-07	0.00358798	0.0004045	1.636202500000003e-07	1.28736004804e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
