global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83
302.2351226734669	n/a	91346.0693774456	n/a	366.4759968313162	n/a	n/a	134304.65625350687	202.3707404567203	n/a	n/a	40953.91659300125	227.5361640566872	417.167306740838	n/a	n/a	n/a	n/a	-0.1923432049	0.1908524807	-0.0451439452	0.195581363	-0.0624732312	0.1556223253	-0.0015043428	0.1124884889	-0.3413399089	0.1500920152	-0.0798436363	0.0334300784	-0.0475737316	0.1016005937	-0.0258413737	-0.1331512455	-0.1518557821	0.1737033056	-0.1042274351	0.0672706987	-0.0966859587	0.0193036297	0.0391911853	-0.1634357688	-0.0872314367	-0.1728375843	0.2077625103	-0.0533721778	0.1384164889	-0.1032795189	0.0035073234	-0.0904662999	0.1551324484	0.0046052759	-0.3345587452	0.186938118	-0.1635348915	0.1554441338	-0.1153859393	-0.0567881654	0.0274971471	-0.0134516907	0.0537283996	-0.259201405	0.0449731687	-0.0163169399	0.0930956341	-0.3621753692	0.1985867432	-0.1093238698	0.153326274	-0.4812730982	0.0723225464	-0.1378334291	-0.1039094185	0.0122472431	-0.0203580207	0.1195153378	0.1194927693	0.1194551582	1.07435	n/a	n/a	1.1542279224999998	-0.307977	n/a	0.094849832529	n/a	1.6065	n/a	2.5808422500000003	n/a	-0.060932	n/a	0.003712708624	n/a	-0.0259033	n/a	0.00067098095089	n/a	0.00339678	n/a	n/a	1.15381143684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.7070144161217	0.4718917426548046	91631.53657672212	0.2226818167857883	361.8124037346565	-4.663593096659668	21.749100571211702	130908.2154962501	202.69229011509748	0.3215496583771653	0.1033941828024717	41084.16447210284	226.4850441804696	404.2011938387536	1.446723	62.042721	0.0787635000000002	0.0387114	-0.2251970929	0.1976195147	-0.0671760911	0.1901312467	-0.0431427146	0.1089235722	-0.0740486556	0.10308128	-0.2962970427	0.1051387905	-0.0393704067	-0.0808218034	-0.0475319276	0.0085046382	-0.0689437802	-0.1266689304	-0.1515979886	0.2018978005	-0.1089740767	0.0429845959	-0.0924855969	0.0076710183	0.0404375023	-0.1496458053	-0.1052451507	-0.185369024	0.213837986	-0.0458533162	0.0858568994	-0.0550466686	0.0578384999	-0.0836883365	0.0291522083	0.0089575208	-0.2809950851	0.1599563818	-0.108828294	0.0852665723	-0.0663852033	-0.0207721168	-0.012392973	-0.0079360416	-0.0236554803	0.0094972694	0.0568287566	0.0097444115	0.0003645631	0.0026970144	-0.0111773322	0.1384997598	-0.1515236861	0.3630330998	-0.0479453852	0.0537877106	0.0337989021	0.0281250097	-0.0205521858	0.1194551582	0.1192521267	0.1189139965	1.07515	0.0008000000000001	6.400000000002143e-07	1.1559475225000002	-0.282398	0.025579	0.0797486304039999	0.000654285241	1.60289	-0.0036100000000001	2.5692563521	1.3032100000000817e-05	-0.0604218	0.0005102	0.00365079391524	2.603040400000024e-07	-0.026038	-0.0001346999999999	0.0006779774439999	1.8144089999999463e-08	0.00372737	0.0003305899999999	1.0928974809999999e-07	1.38932871169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.18229911884583	1.4752847027241387	92526.871097227	2.17646495409185	362.5233997806303	0.7109960459737863	0.5055153773903585	131423.2153885067	203.382259190204	0.689969075106518	0.4760573246033438	41364.34335331132	226.84999827925776	416.5412924378323	0.849781	36.442871	0.1410649999999997	0.091529	-0.1710442695	0.2247633112	-0.0616462225	0.200601721	-0.0720157857	0.1110531201	-0.0826752587	0.0987210149	-0.2891991406	0.0779374231	-0.0981433224	-0.1003201813	-0.053670243	0.0292473822	-0.0916717291	-0.0985901669	-0.1304307775	0.2381507668	-0.1019585579	0.0448427338	-0.0647166854	0.0084765691	0.0452243739	-0.0811305963	-0.0835695499	-0.1706381785	0.2323671294	-0.0273280358	0.0735836235	-0.0180127024	0.049940283	-0.0747967856	0.02818817	0.005404311	-0.3007222088	0.1682540627	-0.1259556225	0.1041602593	-0.083898322	-0.0238017837	0.0205916258	-0.0005716677	-0.006165381	-0.0635418121	0.0569766411	-0.0086642918	0.0215835252	-0.1155194774	0.0406604648	0.0403629148	-0.0339798776	0.0879096051	0.0031319503	-0.0163852849	-0.0154852374	0.0304196031	-0.026836969	0.1193348294	0.1187713263	0.1178341246	1.08099	0.0058399999999998	3.410559999999819e-05	1.1685393800999997	-0.278953	0.0034449999999999	0.077814776209	1.1868024999999831e-05	1.58499	-0.0179	2.5121933001	0.00032041	-0.0589267	0.0014950999999999	0.00347235597289	2.235324009999997e-06	-0.0252555	0.0007824999999999	0.00063784028025	6.123062499999976e-07	0.00372737	0.0	0.0	1.38932871169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305.3547430752876	1.172443956441782	93241.51911857491	1.3746248309968594	363.8185179797976	1.295118199167291	1.677331149814327	132363.9140250163	203.52527194207653	0.1430127518725328	0.0204526471981546	41422.5363190962	227.0920573246944	425.5677779029874	0.985284	42.253918	0.5161600000000002	0.235378	-0.1353584049	0.2137409242	-0.0439605372	0.1901531403	-0.0547568679	0.1000317411	-0.0844160827	0.0969056353	-0.2568890173	0.0431795757	-0.0696357083	-0.1151015578	-0.0348801713	0.0210092893	-0.0933441174	-0.0946712268	-0.1176309913	0.2487336775	-0.1017135347	0.0231480798	-0.0994322978	0.0009000057	0.0413868831	-0.1461320842	-0.0850578794	-0.1592312895	0.2288519235	-0.0066187452	0.0601948914	-0.0353874813	0.0780428845	-0.0589713002	0.0164358377	0.0031224832	-0.2690748477	0.1589642084	-0.0985007898	0.0749899908	-0.0520282153	0.0051443301	0.0006832741	0.0178199058	-0.0455690194	0.0653600713	0.0503978212	0.0404125186	-0.0212389556	0.0186149688	-0.0545634106	0.1058566654	-0.1323528005	0.3729752869	-0.0340055279	0.0731821865	0.0382235871	0.0221627003	-0.0077437806	0.1191544118	0.1180513362	0.1162204348	1.1207	0.0397100000000001	0.0015768841	1.25596849	-0.197615	0.081338	0.039051688225	0.0066158702439999	1.45942	-0.1255699999999999	2.1299067364	0.0157678248999999	-0.0562769	0.0026498	0.00316708947361	7.021440040000004e-06	-0.0240497	0.0012058	0.00057838807009	1.4539536399999995e-06	0.00526261	0.00153524	2.3569618576000005e-06	2.76950640121e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305.0030099098499	-0.3517331654377358	93026.836054068	0.1237162196688496	364.2779897710493	0.4594717912517012	0.2111143269560469	132698.4538316367	203.27975023610205	-0.2455217059744825	0.0602809081046202	41322.65685605203	226.48297916428868	442.27876362178296	1.665591	71.428864	1.3545068000000002	0.717679	-0.0775280745	0.1483567347	-0.0005433673	0.1512526669	-0.063731458	0.0953729316	-0.0753183454	0.0612628674	-0.1897619412	0.073388817	-0.1215738051	-0.0635684835	-0.02183386	-0.0118563222	-0.0354687144	-0.094979546	-0.1161720844	0.2217584806	-0.0387356112	0.0495384358	-0.082031111	-0.0103063036	0.0181264603	-0.017797138	-0.0867212317	-0.1542078643	0.2069691604	-0.0008918521	0.0444183921	-0.01749214	0.030145729	-0.0181831152	-0.0145070594	-0.000102364	-0.219228803	0.1091394401	-0.0679800448	0.0338834126	0.0010126617	0.027534104	0.0117255283	0.0242934604	-0.0137761607	0.0926385881	0.0060311627	-0.0082803572	-0.0150269814	0.1589059136	-0.1330964753	-0.0397818352	0.0060396881	0.0245935302	0.00131095	0.0490780738	0.0635356184	-0.0140306324	0.0799037527	0.1189139965	0.1170936064	0.1140802373	1.0406	-0.0801	0.00641601	1.0828483599999998	-0.0467502	0.1508648	0.00218558120004	0.02276018787904	1.18153	-0.2778899999999999	1.3960131408999998	0.0772228520999999	-0.0444867	0.0117902	0.0019790664768899	0.00013900881604	-0.0216458	0.0024039	0.00046854065764	5.778735210000002e-06	0.00798155	0.00271894	7.392634723600003e-06	6.370514040250001e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.7576764761666	-0.2453334336832995	92877.24137115182	0.0601884936828379	363.79343993311534	-0.4845498379339688	0.2347885454418354	132345.6669383692	202.9471522355193	-0.3325980005827489	0.1106214299916422	41187.54660050705	225.4138467962092	446.5891337061244	2.146269	92.042786	2.4155337	1.46338	-0.0348200178	0.0287529459	0.0183434436	0.0645402917	-0.0158309163	0.0307401999	-0.0863460159	0.0505720607	-0.0887942699	-0.0376899264	-0.0400521704	-0.0924917842	0.020046439	-0.3014316047	0.0166941647	-0.1111011486	-0.112278435	0.1736552881	-0.0731312953	-0.0527416892	0.0376281688	-0.0917846657	-0.0272655202	0.0357685385	-0.1065873714	-0.1507621447	0.1714706989	-0.0356298082	-0.0116430415	0.0871390311	0.0356913268	0.0104935787	-0.150541979	0.0027833421	-0.08788008	0.0440206374	-0.012151705	-0.0472749774	0.0620841751	0.0773102889	-0.0301013125	0.0407651197	0.0101585714	0.1567710345	-0.0731616085	-0.0226346783	0.0427002662	0.4444912635	-0.3512068695	-0.0749755244	0.1304555852	-0.1775977053	-0.1249550098	-0.1673765729	-0.0387872027	-0.0529230419	-0.0547565567	0.1186137044	0.1159000657	0.1114232278	1.06004	0.0194400000000001	0.0003779136	1.1236848016000005	0.292434	0.3391842	0.085517644356	0.11504592152964	0.851143	-0.330387	0.724444406449	0.109155569769	-0.0185581	0.0259285999999999	0.00034440307561	0.0006722922979599	-0.0212331	0.0004126999999999	0.00045084453561	1.7032128999999878e-07	0.0161707	0.00818915	6.706217772249998e-05	0.0002614915384899	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.85573304422707	2.098056568060485	94160.44090210994	4.401841362781743	368.51256149126607	4.719121558150732	22.270108280602997	135801.50797685416	203.53616255315404	0.5890103176347452	0.3469331542801834	41426.96946686395	227.5825444143056	453.0121685691867	2.12002	90.917099	1.4139487999999996	0.678364	-0.0289617174	0.0272275366	0.0656320723	0.0391976572	-0.0525483404	0.0554685803	-0.0401375361	-0.0028653369	-0.120893131	0.0322899598	-0.0820997969	-0.042936581	0.0649501957	0.0600423122	0.0758140393	-0.072974006	-0.1019734719	0.1130710048	-0.0233721003	-0.0596787875	-0.003134335	-0.0646504102	-0.0276751125	0.0628474725	-0.0577136257	-0.1230844176	0.1144610657	-0.009423364	0.0079534067	0.0002794909	-0.0021745144	0.0263367003	-0.0177969065	0.0080108869	-0.1049210747	0.0192707095	-0.0132957647	-0.0658880199	0.0682605594	0.0599271545	0.0123661788	0.0449606197	0.0698575538	0.0750615979	-0.0761326873	-0.0216337302	0.0365746265	0.2880067268	-0.2191284119	-0.0589850805	0.1108175889	-0.1958124686	-0.0683769674	-0.1238661591	0.1020162365	-0.0105127006	0.0574238164	0.1182536866	0.1144731177	0.1082614433	0.656069	-0.4039710000000001	0.163192568841	0.430426532761	0.0886922	-0.2037418	0.00786630634084	0.04151072106724	0.986579	0.135436	0.973338123241	0.018342910096	-0.0248981	-0.0063399999999999	0.00061991538361	4.019559999999998e-05	-0.0218795	-0.0006463999999999	0.00047871252025	4.178329599999979e-07	0.0097411	-0.0064295999999999	4.1339756159999983e-05	9.488902921e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.9796158443378	1.1238828001107208	94851.44377562588	1.2631125483847143	370.1755038738523	1.662942382586209	2.7653773678014977	137029.90366826043	203.7197040834964	0.1835415303423531	0.0336874933604129	41501.71783186734	226.79444573802863	455.01554362574336	2.086319	89.471794	2.6624486	1.46686	-0.0029486996	-0.03266337	0.0381559338	0.0609665122	-0.0144672579	-0.1051270522	0.0002387923	-0.0021203218	0.0264964614	-0.003885609	0.0059446883	-0.0610401386	0.0921349167	-0.155390983	-0.0326089577	-0.0128540574	-0.0647113916	-0.1801802087	-0.1649869144	-0.0309418692	0.1221785155	-0.1717536866	0.018954406	0.2025706084	-0.0052190758	-0.0505416964	-0.0650592718	-0.2488682442	0.015889523	0.1039333038	-0.0899582805	0.0656343257	-0.1243309362	-0.0138478609	0.0632165807	0.0014370215	0.0048361861	-0.0644159112	0.2258346273	0.1162219141	0.0836271112	-0.0663792057	0.0498624665	0.0598120891	0.0285740697	-0.0145833193	0.004944587	0.0558278944	-0.0502974936	0.0167568921	0.0630261731	-0.1277462385	-0.0801600875	-0.1391588881	-0.1076506587	0.0024789795	-0.1341865426	0.1178341246	0.112815636	0.1046092073	-0.202722	-0.8587910000000001	0.7375219816810001	0.041096209284	0.0588316	-0.0298606	0.0034611571585599	0.00089165543236	0.738688	-0.2478909999999999	0.545659961344	0.0614499478809999	-0.0102198	0.0146783	0.0001044443120399	0.00021545249089	-0.022221	-0.0003415	0.000493772841	1.1662225000000105e-07	-0.00575722	-0.01549832	0.0002401979228224	3.3145582128400004e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.0381794812959	2.0585636369581266	96123.67273607626	4.2376842474062695	371.696285344639	1.5207814707867442	2.312776281888293	138158.12853900332	204.5495640326744	0.829859949178001	0.6886675352497144	41840.52414595716	228.24543647600976	473.40028650435056	1.549964	66.470238	0.96621522	0.504564	0.0575143177	-0.0929898075	0.0459237576	0.0069871315	0.011997663	-0.0453834658	-0.0053394039	-0.063242131	0.0739967354	0.0152080287	-0.0086534336	-0.0378405139	0.1666452022	-0.0531253883	0.0304238944	0.0133538275	-0.0207654684	-0.1421830497	-0.0984700924	-0.0415121314	0.0653359813	-0.1424812094	0.0273493894	0.1482052225	0.013480034	-0.0108373732	-0.1027622488	-0.1444006282	0.0082748253	0.0455287392	-0.0846543764	0.1460669841	0.0070587969	-0.0046266416	0.0764239055	-0.0218822633	0.0236992856	-0.090637146	0.1976494136	0.1422130961	0.0555396603	-0.0338599945	0.1660498446	0.0498815378	0.0057614176	0.058787102	0.0378508768	-0.0736777864	0.0199423226	0.0814817171	0.0248284864	-0.06047526	0.0090244344	-0.0730082603	0.0413819677	-0.0143956526	0.0504860296	0.1173552296	0.1109309587	0.1004830656	-0.110978	0.091744	0.008416961536	0.0123161164839999	0.00982788	-0.04900372	9.65872252944e-05	0.0024013645738384	0.354662	-0.384026	0.1257851342439999	0.147475968676	-0.00717716	0.0030426399999999	5.15116256656e-05	9.257658169599995e-06	-0.0188291	0.0033918999999999	0.00035453500681	1.150498561e-05	-0.00336293	0.00239429	5.732624604100001e-06	1.13092981849e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.6755623839963	0.6373829027003808	96519.30506261236	0.4062569646547631	373.6517280974663	1.9554427528272529	3.823756359584624	139615.61391022286	205.4664897051136	0.9169256724391914	0.8407526887780634	42216.47839174155	228.7176977908973	476.0051686243864	1.229771	52.738743	0.62185008	0.322104	0.0671716771	-0.0928993749	0.0490098042	-0.0190267602	-0.0071509062	-0.0431133628	0.0249873925	-0.0694336571	0.1072771227	0.0223757116	0.0197512424	-0.0119058433	0.1510806612	0.0018510898	0.006863405	0.05950001	0.0179438193	-0.1211532394	-0.091091121	0.0117758386	0.0622708571	-0.1499586766	-0.0301086021	0.162558995	0.0477905628	0.0326272734	-0.1061166918	-0.123169982	0.0015851594	0.0512787768	-0.0893567145	0.1174751619	-0.0193722614	0.0009375778	0.0970824267	-0.0095851013	0.0367132662	-0.0914217042	0.2679637862	0.106925305	0.1174653263	0.0073912727	0.1423195475	0.0227048997	-0.0029875516	0.0592894069	0.0382104218	-0.1064318129	0.1003024603	-0.0160416389	-0.007574306	0.0652683667	0.1421342394	0.0495765367	-0.0319806625	-0.0349283008	0.1085064739	0.1168172427	0.1088228812	0.0959017104	-0.233722	-0.122744	0.015066089536	0.054625973284	-0.111184	-0.12101188	0.012361881856	0.0146438751011344	0.0941158	-0.2605461999999999	0.00885778380964	0.0678843223344399	-0.0078847599999999	-0.0007075999999999	6.216944025759842e-05	5.006977599998589e-07	-0.0202747	-0.0014455999999999	0.00041106346009	2.089759359999995e-06	-0.00356069	-0.0001977599999999	3.910901759999998e-08	1.26785132761e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
