onset	duration	trial_type	trial_code	valence	arousal
5.5148	15	HOP	HOP22	7	4
22.5398	11	Q	Q_HOP22	7	4
40.6065	15	CON	NEU5	8	7
57.631	11	Q	Q_NEU5	8	7
75.4399	15	CON	NEU3	6	3
92.4649	11	Q	Q_NEU3	6	3
109.0316	15	HOP	HOP19	5	6
126.0566	11	Q	Q_HOP19	5	6
143.365	15	CON	NEU2	6	6
160.39	11	Q	Q_NEU2	6	6
178.2067	15	HOP	HOP7	7	6
195.2317	11	Q	Q_HOP7	7	6
213.0401	15	HOP	HOP15	8	3
230.0651	11	Q	Q_HOP15	8	3
246.6234	15	CON	NEU22	7	1
263.6478	11	Q	Q_NEU22	7	1
