onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7908	10	CET	c4_m2	RIGHT	5.545100000000001	50	40
20.8331	10	CET	c1_m1	LEFT	4.342799999999997	10	2
36.1242	10	dummy	dl0	LEFT	2.3156999999999996	0	0
51.1664	10	CET	m5_c2	LEFT	4.713499999999996	120	10
66.9581	10	CET	c3_m5	RIGHT	4.8577999999999975	120	25
83.2498	10	CET	m0_c2	RIGHT	5.590100000000007	0	10
99.5415	10	CET	c5_m0	LEFT	5.074399999999997	0	50
114.5832	10	dummy	dr0	RIGHT	4.192699999999988	0	0
130.6249	10	CET	m4_c5	LEFT	4.431000000000012	100	50
147.4166	10	CET	c3_m2	RIGHT	6.799200000000013	50	25
162.9583	10	CET	m1_c3	RIGHT	4.537599999999998	10	25
178.016	10	dummy	dl1	LEFT	2.9196000000000026	0	0
193.0583	10	CET	c0_m0	LEFT	6.91749999999999	0	0
208.375	10	CET	c4_m1	LEFT	4.720799999999997	10	40
224.9	10	CET	m4_c3	LEFT	4.579800000000006	100	25
240.9495	10	dummy	dr1	RIGHT	3.3223000000000127	0	0
256.7418	10	CET	c5_m5	RIGHT	4.170000000000016	120	50
273.0329	10	CET	m1_c0	LEFT	6.222900000000038	10	0
290.0751	10	dummy	dr3	RIGHT	2.9166999999999916	0	0
306.6163	10	CET	m3_c3	LEFT	3.135499999999979	80	25
322.9085	10	CET	m3_c5	LEFT	6.107300000000009	80	50
338.2002	10	CET	m2_c1	LEFT	4.9114999999999895	50	2
354.7414	10	CET	c1_m0	LEFT	5.4343000000000075	0	2
371.7913	10	dummy	dr2	RIGHT	3.384400000000028	0	0
387.8336	10	CET	m2_c2	LEFT	6.118100000000027	50	10
403.3753	10	CET	m4_c0	LEFT	4.240400000000022	100	0
418.9253	10	CET	c0_m5	RIGHT	4.93040000000002	120	0
435.217	10	dummy	dl3	LEFT	2.8547000000000367	0	0
452.0082	10	CET	m4_c1	LEFT	4.063500000000033	100	2
467.3004	10	CET	c4_m4	RIGHT	7.09129999999999	100	40
483.3415	10	dummy	dl2	LEFT	3.4501999999999953	0	0
498.3832	10	CET	c0_m2	RIGHT	5.952499999999986	50	0
514.9255	10	CET	c4_m3	RIGHT	6.0260999999999285	80	40
530.7165	10	CET	m5_c4	LEFT	4.355199999999968	120	40
546.5089	10	CET	c4_m0	LEFT	5.346699999999942	0	40
561.5506	10	dummy	dl4	LEFT	3.36099999999999	0	0
578.3417	10	CET	c2_m4	RIGHT	4.729900000000043	100	10
593.3834	10	CET	m5_c1	LEFT	4.168299999999931	120	2
609.9256	10	CET	c5_m1	LEFT	7.329999999999927	10	50
625.7167	10	dummy	dr4	RIGHT	3.978900000000067	0	0
640.759	10	CET	m0_c3	RIGHT	4.992600000000039	0	25
657.559	10	CET	c0_m3	RIGHT	4.576599999999985	80	0
674.3502	10	dummy	dl5	LEFT	2.6814000000000533	0	0
689.8919	10	CET	m3_c2	LEFT	4.099699999999984	80	10
705.1841	10	CET	m2_c5	LEFT	4.6474000000000615	50	50
721.4753	10	dummy	dr5	RIGHT	2.2362000000000535	0	0
737.0175	10	CET	c1_m3	RIGHT	3.8139999999999645	80	2
753.8092	10	CET	m1_c2	RIGHT	6.958300000000008	10	10
