onset	duration	trial_type	trial_code	valence	arousal
6.2666	15	CON	NEU17	7	6
23.2916	11	Q	Q_NEU17	7	6
40.1083	15	HOP	HOP17	8	6
57.15	11	Q	Q_HOP17	8	6
75.4584	15	CON	NEU27	none	0
92.4828	11	Q	Q_NEU27	none	0
109.5417	15	CON	NEU10	none	1
126.5662	11	Q	Q_NEU10	none	1
143.6251	15	HOP	HOP16	7	6
160.6502	11	Q	Q_HOP16	7	6
178.7085	15	CON	NEU18	8	7
195.7335	11	Q	Q_NEU18	8	7
213.7919	15	HOP	HOP11	6	3
230.8169	11	Q	Q_HOP11	6	3
248.6253	15	HOP	HOP27	7	4
265.6503	11	Q	Q_HOP27	7	4
