onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7923	10	CET	c4_m2	LEFT	7.6877	50	40
20.8346	10	CET	c1_m1	LEFT	4.781300000000002	10	2
36.1345	10	dummy	dl0	LEFT	2.8813999999999993	0	0
51.1758	10	CET	m5_c2	LEFT	6.824099999999994	120	10
66.968	10	CET	c3_m5	LEFT	6.007899999999992	120	25
83.2597	10	CET	m0_c2	RIGHT	4.196200000000005	0	10
99.5513	10	CET	c5_m0	LEFT	3.2245999999999952	0	50
114.5925	10	dummy	dr0	RIGHT	2.023399999999995	0	0
130.6342	10	CET	m4_c5	LEFT	6.261700000000019	100	50
147.4264	10	CET	c3_m2	LEFT	6.893499999999989	50	25
162.9681	10	CET	m1_c3	RIGHT	3.751800000000003	10	25
178.0092	10	dummy	dl1	LEFT	1.7907000000000153	0	0
193.0682	10	CET	c0_m0	RIGHT	5.251599999999996	0	0
208.3598	10	CET	c4_m1	LEFT	4.199999999999989	10	40
224.9015	10	CET	m4_c3	LEFT	4.674299999999988	100	25
240.9426	10	dummy	dr1	RIGHT	2.073200000000014	0	0
256.7343	10	CET	c5_m5	RIGHT	4.985199999999963	120	50
273.0266	10	CET	m1_c0	LEFT	3.8932000000000357	10	0
290.0761	10	dummy	dr3	RIGHT	1.4997000000000185	0	0
306.6178	10	CET	m3_c3	RIGHT	7.101499999999987	80	25
322.91	10	CET	m3_c5	RIGHT	4.4097999999999615	80	50
338.21	10	CET	m2_c1	LEFT	2.6058000000000447	50	2
354.7434	10	CET	c1_m0	LEFT	4.2964000000000055	0	2
371.7851	10	dummy	dr2	RIGHT	1.5745999999999754	0	0
387.8268	10	CET	m2_c2	LEFT	7.308899999999994	50	10
403.3685	10	CET	m4_c0	LEFT	2.231200000000001	100	0
418.9185	10	CET	c0_m5	RIGHT	2.001199999999983	120	0
435.2102	10	dummy	dl3	LEFT	1.9095000000000368	0	0
452.0013	10	CET	m4_c1	LEFT	2.9343999999999824	100	2
467.2936	10	CET	c4_m4	LEFT	3.482099999999946	100	40
483.3353	10	dummy	dl2	LEFT	1.6803999999999633	0	0
498.3764	10	CET	c0_m2	RIGHT	2.15930000000003	50	0
514.9437	10	CET	c4_m3	LEFT	3.2718999999999596	80	40
530.7187	10	CET	m5_c4	RIGHT	2.4569000000000187	120	40
546.5104	10	CET	c4_m0	LEFT	2.6253000000000384	0	40
561.5515	10	dummy	dl4	LEFT	1.5842000000000098	0	0
578.3438	10	CET	c2_m4	RIGHT	3.20780000000002	100	10
593.3854	10	CET	m5_c1	LEFT	4.030200000000036	120	2
609.9355	10	CET	c5_m1	LEFT	2.05619999999999	10	50
625.7266	10	dummy	dr4	RIGHT	2.6650000000000773	0	0
640.7688	10	CET	m0_c3	RIGHT	3.0627999999999247	0	25
657.5605	10	CET	c0_m3	RIGHT	1.9910999999999603	80	0
674.3606	10	dummy	dl5	LEFT	1.8550000000000182	0	0
689.9017	10	CET	m3_c2	LEFT	5.929899999999975	80	10
705.1939	10	CET	m2_c5	RIGHT	2.237700000000018	50	50
721.485	10	dummy	dr5	RIGHT	1.9304999999999382	0	0
737.0273	10	CET	c1_m3	RIGHT	3.7882000000000744	80	2
753.819	10	CET	m1_c2	RIGHT	3.39650000000006	10	10
