global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
270.72184757310043	n/a	n/a	73290.31875339302	260.21625731973086	n/a	n/a	67712.50057348839	204.2596917801794	n/a	n/a	41722.021686133885	203.2914627536697	282.29431021581325	n/a	n/a	n/a	n/a	-0.1005009823	-0.0487542839	0.1461796532	-0.1264414688	-0.024470126	-0.0442216098	0.0164009183	-0.1012378795	-0.0376001758	-0.051612808	0.1945651929	-0.2367517121	0.0039971643	-0.0115404885	0.0304029363	-0.0717954572	0.2083770339	-0.0967762911	0.2163455073	-0.0085967768	0.039577396	-0.1222196797	0.0428849882	-0.0454708088	0.0424160333	-0.1387212698	0.0861839486	-0.0999439571	0.0123259541	-0.0659579198	0.1052669262	-0.0548317682	0.0566693406	-0.1931162539	0.1071224009	-0.0627206544	0.0641059117	-0.0105467573	-0.1333516318	0.0001948991	0.0650565659	-0.0737330906	0.0201491859	0.0091513787	-0.130137929	0.0027820479	0.0050552581	0.0369893764	-0.0924460416	0.0060528726	-0.0188367957	0.0246398209	-0.0734749617	0.1772199742	-0.1294052693	0.2262468939	-0.0115924135	0.019796531	-0.118313848	0.0653079159	-0.0442145985	0.1111473457	-0.0741764513	0.0927680171	-0.0628828938	0.0773403293	-0.070855453	0.0870970926	-0.0026773255	0.1179087155	-0.192929295	0.0672513951	-0.0801420858	0.0302017546	-0.0257042881	0.1464998222	0.0849342316	-0.0261734623	-0.049455598	0.0303833475	0.0653627727	-0.0925156857	0.0408239018	0.051622576	-0.0411470896	-0.0672079149	-0.0552778855	0.1121701829	-0.0617416384	0.2785768115	-0.0225335376	0.0424796601	-0.0290559214	0.0110397594	0.0616890634	-0.0596336055	0.0445778808	-0.0134242459	0.0435494921	-0.0359864847	0.0604956513	-0.0487328003	0.0621943663	-0.0943838788	0.0602228886	-0.0537149951	0.1174324877	0.0169640092	-0.1002900887	-0.1709738607	0.1195153378	0.1194927693	0.1194551582	0.042816	n/a	n/a	0.001833209856	-0.0144008	n/a	0.00020738304064	n/a	-0.179683	n/a	n/a	0.032285980489	0.002	n/a	4e-06	n/a	0.00106121	n/a	1.1261666640999998e-06	n/a	0.000337405	n/a	n/a	1.13842134025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.0609318009762	0.3390842278757873	0.1149781135941188	73474.02874881348	259.4947309774511	-0.7215263422797307	0.5206002626035671	67337.51540505973	204.70404912451363	0.4443573443342359	0.1974534494637747	41903.74772797129	203.80602563504604	286.5318796293561	1.049309	25.400137	0.1342003	0.0826743	-0.0997767539	-0.0610240611	0.1985325446	-0.0080490403	-0.0004747073	0.036082344	-0.0690749333	-0.1170011589	-0.1254566955	-0.020007299	0.0650718846	-0.0508890361	0.0724014662	0.0608136635	0.0035918181	-0.0698953695	0.0976937159	-0.0519878195	0.0566801661	0.1550102964	0.0439153958	-0.1864865067	0.0296644424	-0.1365456881	-0.0004650327	-0.0594094437	0.0236989947	-0.0707612877	0.0660294793	0.0809337201	-0.0980850315	-0.0540231269	0.0273906418	-0.1805911825	0.0428811224	0.0145228284	0.1938620817	0.1377725893	-0.033332512	-0.0346772487	0.0019712006	0.1272018296	0.0610930748	-0.0261821324	0.0656537398	0.0180652754	-0.1419515104	-0.0682399281	-0.0515332041	0.0716723656	0.0630974041	-0.008910311	-0.0780091478	0.0809044313	-0.0685444894	0.0710202132	0.1625903631	0.0259216626	-0.1843250369	0.0354910123	-0.1284449647	0.005248996	-0.053381115	0.0499201774	-0.0997845303	0.0438830613	0.0760273905	-0.1143137368	0.0553418408	0.0553130034	-0.2034317466	0.0258718228	-0.1270487709	-0.1034825218	0.1144840022	0.0247262861	0.0331660981	-0.0013163224	0.0557177591	-0.0824997508	-0.0925706829	0.0113636478	-0.0312008491	-0.1062729655	0.1079870988	-0.130935186	-0.0334308969	0.1134135249	-0.0221693401	0.2531355859	-0.0317910182	0.0230967905	-0.0641650321	-0.0660261961	0.0123569007	0.1171681127	-0.0597011526	-0.0596780512	0.0835556285	-0.0673587041	-0.0017254174	0.0479172841	0.0179522535	-0.1210025165	-0.0317036314	-0.0923032078	0.0029220986	-0.0235583806	-0.0062019161	-0.1002907349	0.1194551582	0.1192521267	0.1189139965	0.0485548	0.0057388	3.293382544000003e-05	0.00235756860304	-0.0226228	-0.0082219999999999	0.0005117910798399	6.760128399999997e-05	-0.0982378	0.0814452	0.00663332060304	0.00965066534884	0.00242034	0.0004203399999999	5.8580457156e-06	1.7668571559999997e-07	0.000998207	-6.300299999999984e-05	9.964172148490005e-07	3.96937800899998e-09	4.4862e-05	-0.000292543	8.5581406849e-08	2.012599044e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269.6635099764853	-1.397421824490948	1.9527877555636095	72718.40861283797	257.2776844080757	-2.217046569375441	4.915295490779411	66191.80689438139	204.5832524459186	-0.1207966785950418	0.0145918375595938	41854.30718135046	203.62182306987768	281.33305087265506	1.161596	28.118235	0.197205	0.0950544	-0.1185308014	-0.0388587403	0.1349854626	-0.0595679354	-0.0142808657	-0.0122778623	-0.0554196856	-0.0877083376	-0.0204427697	-0.087181186	-0.0300859925	-0.2149179117	0.0870837293	0.0610524989	0.0170431331	0.0774737558	0.1133889818	0.0741657699	0.0736814038	0.0831635066	0.1994747746	-0.0111421834	0.1080289381	0.031214814	0.0355919607	0.1529961229	-0.0712172349	-0.0168509888	0.0659808816	-0.0174812481	0.0844287826	-0.2090902533	0.105264754	0.0282644165	-0.0578430629	-0.0340221385	-0.0221072591	0.0789852461	0.1005714848	0.0660765894	0.033910967	0.1369442733	0.0230120885	0.0823128908	0.0125399721	0.1099892693	-0.1028417541	-0.056303359	-0.0955936896	0.0859434808	0.0568241594	0.0266853682	0.0769363453	0.112762818	0.0369776369	0.0835297673	0.1116872307	0.1913696813	-0.0191685698	0.0992925762	0.0288892781	-0.0822746278	0.1226668332	-0.1006463016	-0.071420298	-0.0064130842	-0.0370653668	0.0996467935	0.1314648358	0.1578939483	0.0152027043	-0.078468341	0.0349738466	0.0266208515	0.0718321907	-0.0768005808	-0.1024912105	-0.0904711274	0.124020311	-0.0797036207	0.0521082932	0.0315049913	0.0548929642	-0.0617316273	0.1179765475	-0.1720423629	-0.0510619326	0.1147415756	0.0002894012	0.2223380717	-0.0011911355	-0.0038866956	-0.0240029408	0.0094067856	0.021767968	-0.145388362	0.0208378266	-0.1016347464	0.0433228073	0.0038569657	-0.0511379699	0.1041206732	0.0963297273	-0.193869712	-0.0134314462	0.1024211173	-0.0528668045	0.0952127471	-0.0704144985	-0.1389180721	0.1193348294	0.1187713263	0.1178341246	0.0266042	-0.0219506	0.00048182884036	0.00070778345764	0.0446681	0.0672909	0.00199523915761	0.00452806522281	-0.134351	-0.0361132	0.0013041632142399	0.0180501912009999	0.0013568	-0.00106354	1.84090624e-06	1.1311173316e-06	0.0008649369999999	-0.0001332700000001	7.48116013968827e-07	1.7760892900026675e-08	-0.000195334	-0.000240196	5.7694118416e-08	3.8155371556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268.40053943841923	-1.2629705380660423	1.595094580022829	72038.84957083444	257.13935199204616	-0.1383324160295274	0.0191358573245662	66120.6463428894	203.63586047577024	-0.9473919701483452	0.8975515451015632	41467.563671707365	202.65749738263864	274.68206160168035	1.189766	28.800125	0.20804819	0.103193	-0.1313338314	0.0175505022	0.027518554	-0.1246168996	-0.0229208373	-0.1371008478	0.0204807029	0.029089158	-0.1437588477	-0.0775054464	-0.1464502299	-0.09988687	0.0086811183	-0.0284073113	0.0726755901	0.145960094	0.116082131	-0.008614414	-0.030003086	0.0857970436	0.0727359389	-0.0849729226	-0.0473232065	-0.1466837672	0.0295879113	0.1214616883	-0.1510250532	0.1125726266	-0.0988082562	-0.0793720136	0.0264776672	-0.1870046081	-0.0967296467	0.0932226541	0.1410328234	0.0353706651	-0.1753259557	-0.2064337672	0.0788550155	0.1022200492	-0.0415084887	-0.0546985007	0.0295027945	0.0212245713	-0.1049883864	-0.1644813088	0.0600722117	-0.1424232457	-0.1624952684	0.0086342152	-0.0327693696	0.0895077847	0.1303803259	0.0877160915	-0.0411489272	-0.0078523444	0.1110293648	0.0628950803	-0.0974089533	-0.0670695526	-0.1594839727	-0.0466751121	0.0915124917	-0.1685362387	0.1294395291	-0.0607212579	-0.0594165548	0.1072118487	0.2177252938	-0.0499709675	0.1178670702	0.0829918966	0.1114514752	0.0561417758	-0.1785641804	0.0793113791	-0.1377415234	-0.0068701622	-0.0534789864	-0.0348293073	0.0569507858	-0.0997441637	-0.1143221516	0.0634733612	0.0980304141	-0.0223427865	-0.0537716653	0.1148255953	0.0159182019	0.1340357791	0.0220363383	-0.097389923	0.0635947522	0.0560133861	0.0320359799	0.1102580376	-0.0238901914	-0.0068151513	0.1189626394	0.0432453187	-0.0432444786	0.0075767327	-0.0031111884	-0.157293371	0.0108082991	0.1394159514	-0.094468734	-0.0761339906	0.0263352245	-0.0195839707	0.1191544118	0.1180513362	0.1162204348	0.00457511	-0.02202909	0.0004852808062281	2.09316315121e-05	0.0111045	-0.0335636	0.00012330992025	0.00112651524496	-0.04563	0.088721	0.0078714158409999	0.0020820968999999	0.00216265	0.0008058499999999	4.6770550225e-06	6.493942224999998e-07	0.000814519	-5.041799999990003e-05	6.63441201361e-07	2.5419747239899193e-09	-0.000613756	-0.000418422	1.75076970084e-07	3.766964275360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267.8422905406524	-0.5582488977668163	0.3116418318578653	71739.49260206326	256.69601889918835	-0.4433330928578129	0.1965442312228742	65892.84611869245	203.3468954806198	-0.2889649951504509	0.0835007684223001	41349.95990160611	202.3739601503288	272.63626935412793	1.096058	26.531773	0.16120139	0.0817118	-0.0855237688	0.0263697474	-0.0057450462	-0.2030510275	-0.0401728385	-0.0273612355	0.0674571229	0.1214755233	-0.0642239548	-0.182366606	0.0148855153	0.001835405	-0.0373546902	-0.0671749746	0.072240749	0.1414044501	0.0275521071	-0.062939368	0.1269118748	0.0479843697	-0.0797023132	-0.0553694286	0.1109166785	-0.0906076184	-0.0897816451	0.039974088	-0.113551723	-0.0237566135	0.0049751764	0.0452943813	-0.1129238109	-0.1099088491	-0.1785575407	0.1255979953	0.1090014376	-0.1693245571	-0.0785336187	0.1835371263	-0.0436924065	0.0158819397	0.0446901973	-0.0362989225	-0.0370779448	0.0349855095	0.0187175988	-0.0320082709	0.0309474836	-0.0135571438	0.1905222749	-0.0373128519	-0.0659317771	0.0878874659	0.1226285461	-0.0120576236	-0.0732191823	0.1270512511	0.0535723136	-0.0734906714	-0.0458840615	0.108909354	-0.0930970801	-0.1095608685	-0.0357104491	-0.1160631464	-0.0255120612	0.0249999176	0.0508817424	-0.0433254279	0.1772521237	-0.1598258265	0.0935260054	0.0577815614	-0.0518794802	0.1869386594	0.2058814777	0.0620951355	0.0324150445	-0.0492266205	-0.0058897824	0.0417959471	-0.0012353073	0.027240987	-0.0543489975	0.0554104548	0.0413803751	0.0508365139	-0.0359925188	0.0641308789	-0.0451780398	0.1356664952	0.0376721513	-0.0406590917	0.0072643157	0.1811990331	-0.0627169497	0.032309104	-0.0662577309	-0.0132234579	0.1232069862	0.0145541158	-0.0238957042	0.0261806763	-0.0923816375	-0.105854362	-0.0929031881	-0.0447243183	-0.0208383449	-0.0196192323	0.068441971	0.0189003928	0.1189139965	0.1170936064	0.1140802373	0.0205271	0.01595199	0.00025446598496	0.00042136183441	0.0103833	-0.0007212	0.00010781291889	5.2012944e-07	-0.0976663	-0.0520363	0.00270777651769	0.00953870615569	0.0026943	0.00053165	7.259252490000001e-06	2.826517225000003e-07	0.00136928	0.000554761	1.8749277184e-06	3.077597671210001e-07	0.000149671	0.000763427	5.82820784329e-07	2.2401408241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268.97520818399886	1.1329176433464454	1.2835023866056636	72347.66261762552	254.7288294171585	-1.9671894820298237	3.869834458208765	64886.77653623585	203.78143095617628	0.4345354755564869	0.1888210795171022	41526.87160254684	202.7755765929521	275.1050758402202	1.106637	26.787865	0.0543288199999999	0.0254114	-0.0394347955	0.0122505718	-0.0052560985	-0.1847872578	0.0074119871	-0.1110157616	0.052241651	0.0641487881	-0.0108627765	-0.1526883764	0.0731572065	0.0120935622	-0.0340174285	-0.0614533389	0.0126611289	0.0148236054	0.0661588203	-0.029878845	0.1218487012	-0.1007040313	-0.0791758445	-0.0784154169	-0.0421466109	0.0604717988	-0.0145740498	-0.1623270266	-0.0226958802	-0.0744705291	0.1024229688	-0.0160085074	0.0226965964	0.0472741701	0.1239844072	-0.0639540438	0.082637233	-0.1774330169	-0.2952215068	0.082251881	-0.0328724282	0.0838590163	-0.1334906542	-0.0219473135	-0.0597771433	0.0007892863	0.0070997344	0.0738196504	0.1201776217	0.231548354	-0.0078253095	-0.0331256287	-0.0636207389	0.0178192784	0.020714015	0.0440297333	-0.035351546	0.1242101871	-0.104060134	-0.0841800165	-0.0778846995	-0.0232231572	0.0587139456	0.0913325444	-0.1298032401	-0.038375887	-0.1030692004	0.0198764918	-0.0318410045	-0.019902782	-0.1041826426	0.1219293489	0.0212714582	0.1158678591	0.1683950073	0.3002592959	0.0755958801	0.0951838044	-0.0503056616	0.0977599631	0.0298884568	0.0078162548	-0.0066650943	0.0229501748	0.0779046767	0.1117028761	-0.1883673145	-0.0358178763	-0.0286837937	0.0477658268	-0.0604042115	0.1318493614	0.0473360708	-0.0288750928	0.0422200092	0.1256507537	0.0951088483	0.0711317763	0.0585720717	0.0189398102	0.1342010409	0.0241266972	0.0172259636	-0.0984597994	-0.0319795607	-0.0335149896	0.0589469365	-0.0479400381	-0.0054034491	-0.1801974308	-0.0782488711	0.1060420307	0.1186137044	0.1159000657	0.1114232278	0.0120339	-0.0084932	7.213444623999999e-05	0.00014481474921	0.0072175299999999	-0.0031657700000001	5.209273930089856e-05	1.0022099692900633e-05	-0.0860796999999999	0.0115866000000001	0.00013424929956	0.0074097147520899	0.00311758	0.0004232799999999	9.7193050564e-06	1.7916595839999989e-07	0.00147607	0.0001067899999999	2.1787826448999995e-06	1.1404104099999964e-08	0.000241266	9.159499999999998e-05	8.389644024999995e-09	5.820928275599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270.4601987282348	1.4849905442359272	2.2051969164701157	73148.71909611626	256.33245308960187	1.603623672443348	2.5716088828206902	65706.32650693295	204.12472483712875	0.3432938809524728	0.1178506886994105	41666.90328983353	203.1448721425639	285.62763691583115	1.161826	28.123783	0.09367355	0.0499367	0.0058987149	-0.0557091799	0.0892379533	-0.0771509043	0.0664317935	-0.1398970956	-0.0061046824	-0.0632541142	0.01067538	-0.0515427438	0.1159858742	0.0986332523	0.0052302769	-0.0562739567	-0.0094648501	-0.0471050153	0.2107539782	0.0170975304	-0.0297137767	-0.0229916608	-0.0956489475	-0.0584921127	-0.007598526	-0.0052430022	0.2602872433	-0.1551277056	-0.0624040986	0.036518005	0.0257767136	0.052833612	-0.0384793116	0.0311534118	0.073079399	-0.019303447	-0.0913622596	0.0841361176	-0.213378445	0.0351106143	-0.0121059738	0.0770992929	0.0871780622	-0.0074097376	0.0084860796	0.0400803374	0.1165715763	-0.0451952317	-0.0551991521	0.0387357726	0.1011378287	0.0053278206	-0.0596891116	-0.0128722042	-0.0308034422	0.1993513508	-0.0130885003	-0.0070504747	-0.0161024757	-0.1155615817	-0.0653865561	0.001930066	-0.0374952786	0.2914803696	0.0483243845	-0.0711518384	-0.0490301262	-0.0270113093	0.0561783622	-0.0479619911	-0.0304721306	0.061902167	0.0416056797	-0.0531003388	0.219582095	0.0197761003	0.0184321237	0.0477133412	-0.0240941196	-0.1050726054	-0.0339179824	0.0143565928	-0.0354665997	0.1171094441	-0.0511667067	-0.0708204687	-0.0542620709	0.082220236	-0.0123001309	0.0124731901	-0.0670920631	0.1441391324	0.0563707553	-0.076468447	0.0075993225	0.0145881025	-0.010446892	0.053206134	-0.0581075428	-0.0025624475	0.0314875625	0.0552638164	0.0228903469	0.0137652656	-0.0962224331	0.0541149483	0.1242394872	-0.073331897	0.0534794794	0.0731782514	-0.0074233958	0.0979930806	0.1182536866	0.1144731177	0.1082614433	0.0224415	0.0104076	0.0001083181377599	0.00050362092225	-0.00116277	-0.0083802999999999	1.3520340729e-06	7.022942808999831e-05	-0.0828181999999999	0.0032615	1.0637382250000004e-05	0.0068588542512399	0.00370621	0.00058863	1.37359925641e-05	3.464852769000002e-07	0.00163531	0.00015924	2.6742387961e-06	2.535737760000005e-08	0.000925879	0.000684613	4.686949597690001e-07	8.57251922641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270.4647753771812	0.0045766489463971	2.0945715578558597e-05	73151.19471982907	257.7467071799671	1.4142540903652048	2.000114632114713	66433.36506211568	204.9731651751448	0.8484403380160472	0.7198510071727845	42013.9984419172	204.0055792196604	290.4372142415586	0.990541	23.977583	0.17458822	0.0897477	0.0881352248	-0.0774363485	0.1074420795	-0.0561496371	0.0134860655	0.0139364125	0.0080979798	-0.1353551985	0.0797324041	-0.0731592163	0.0553915503	-0.0137886375	0.1127668791	0.1109400288	-0.0128161427	-0.0297452889	0.2079605766	0.0328414915	0.1209659679	0.0696025739	0.0863896508	0.0448913757	0.094124507	0.081805559	0.0171069753	-0.1750769541	-0.1033965073	0.0697800133	0.0211640157	-0.1255085509	0.0053785443	0.1508974907	0.0035257951	0.0916708358	-0.0533392083	0.1329174796	0.0960686198	-0.0978838719	-0.1471342604	-0.0465764749	-0.0582030641	-0.1584404912	0.0528857459	0.1019443954	-0.0313272238	-0.0058017738	0.0877668693	0.0168245034	0.0439153145	0.1103347913	0.1040501536	-0.0170977728	-0.0150604043	0.2126407835	-0.0041591168	0.1274217232	0.0713135182	0.0678571752	0.0461824549	0.1022906515	0.0713036113	0.1372346612	-0.1174499382	-0.0956569257	0.0251718346	-0.090841443	-0.1168786099	-0.0283618465	-0.1287588963	-0.0443465753	0.0818610914	-0.0487203731	-0.0656450027	-0.1444055594	-0.0956212676	0.0510896553	0.0984894934	0.1226011134	-0.152253213	0.0153324424	0.0944224138	0.0709568236	0.0251100163	0.0917048901	-0.0055388148	-0.0265547438	0.0191922685	-0.048132362	-0.110228532	0.1565966946	0.0595830923	-0.0362221505	-0.0646902838	-0.035292487	0.006634642	-0.0708946395	0.0104429215	-0.0156112397	-0.0388474034	0.0436211284	-0.0761893971	0.0764394013	-0.095063194	0.113769646	0.0153892537	-0.0381575254	-0.1012619461	0.1142777492	-0.0383362493	0.0104048775	0.1178341246	0.112815636	0.1046092073	0.0268	0.0043585	1.899652225000001e-05	0.00071824	0.0441681	0.04533087	0.00195082105761	0.0020548877749569	-0.126979	-0.0441608000000001	0.00195017625664	0.016123666441	0.0045929	0.0008866899999999	2.1094730409999995e-05	7.86219156099999e-07	0.00162116	-1.41500000000001e-05	2.6281597456e-06	2.002225000000028e-10	0.0016398	0.000713921	5.096831942410001e-07	2.6889440400000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269.5463286889334	-0.9184466882477976	0.8435443191533474	72655.22330968251	257.03691861909977	-0.7097885608673096	0.5037998011380864	66067.97753320172	204.86927452235835	-0.1038906527864469	0.010793267736394	41971.41964331743	203.94353004911227	286.1046984846204	1.044623	25.286705	0.1529684	0.0859111999999999	0.1149253992	-0.0801857167	0.0148148448	-0.1180851947	-0.0601648444	-0.0256927481	0.0041078739	-0.1046701137	0.0299876318	-0.2125145411	-0.0471857367	-0.046010115	0.1282214695	0.1079694651	-0.0302411693	-0.0080299056	0.1016886778	-0.0668838609	0.1577008357	-0.0156543188	0.1406252225	0.061221478	-0.0655654749	-0.0439927576	-0.1548397791	0.1171809427	0.0161735308	0.0015505186	0.1356312933	0.2839210436	-0.0001494568	0.0635197306	0.0233747594	0.1408662737	-0.0330398581	-0.0336071025	0.0199144363	-0.0650734044	-0.0833475816	0.0241540331	-0.0103686909	0.0481457557	0.0341342107	-0.1163326986	-0.0597687257	0.0084086791	0.0160548788	0.1343063898	-0.01913323	0.1259050338	0.1054123094	-0.0351969259	-0.0105252701	0.0861590169	-0.0916776842	0.1614415428	-0.0026022947	0.1570319349	0.0524929197	-0.0654422133	-0.0214738639	-0.2023526416	-0.0179244447	0.0054446755	-0.1297270414	-0.0460768774	0.2567715248	-0.025269239	-0.0815257524	-0.0225273688	0.1377653907	-0.0758763303	-0.0507916772	0.0047079297	-0.043093611	0.0327318535	0.048946337	0.0032296461	0.0214737927	-0.0642130929	-0.0544411888	-0.0825636756	0.0900019458	0.0167570334	-0.153017222	0.0367493274	0.0125575036	-0.0819887565	-0.1387669069	0.1483781902	0.0135656854	0.0335777695	0.0015019028	-0.099995818	0.0220687914	0.0205284018	0.113053335	0.0847007972	-0.1036482898	-0.0422822671	-0.0469790977	0.0342511845	-0.0153755133	-0.0059635862	-0.1373363339	-0.0800085282	0.0107694534	0.1201207849	-0.0545824409	0.089566554	0.1173552296	0.1109309587	0.1004830656	0.0483377	0.0215376999999999	0.0004638725212899	0.0023365332412899	0.0392844	-0.0048837	0.0015432640833599	2.3850525690000045e-05	-0.15343	-0.026451	0.000699655401	0.0235407649	0.00589678	0.00130388	3.47720143684e-05	1.7001030544000008e-06	0.00151236	-0.0001088	2.2872327696e-06	1.1837440000000012e-08	0.00222904	0.0005892399999999	3.4720377759999973e-07	4.9686193216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269.426348105726	-0.1199805832073934	0.0143953403467862	72590.55705358784	258.29627962673413	1.259361007634368	1.5859901475498506	66716.96806901203	204.3293005086105	-0.5399740137478659	0.2915719355229805	41750.46304633805	203.406948136334	284.20080679976	1.149773	27.832027	0.1724315	0.0872252	0.1260025541	0.0093957003	0.0343610424	-0.1227256284	-0.0166745314	0.0487716433	-0.0403779093	-0.1348437946	-0.0366527354	-0.1605073957	-0.0204023936	0.0417669205	0.048714067	0.1659983856	-0.1025986508	0.0613133535	0.0609474255	-0.2624372829	0.0269381713	0.0363952208	0.0627763213	-0.0351366045	0.02084001	-0.1170335499	-0.091915894	0.0641661214	0.1375029149	0.1245659749	0.1259592432	-0.0448475061	0.0445592762	0.0660520342	-0.0268320608	-0.0767364289	-0.0864932791	0.1473810848	-0.0238881258	-0.0898048476	-0.0520173205	-0.1683884895	0.0131682766	-0.0252112765	-0.1438396595	0.0162666496	0.0649670569	0.0015687294	-0.1327753856	-0.1549702588	0.0728736713	0.0479071927	0.1622045515	-0.0947310252	0.0561859904	0.0151465287	-0.2803114402	0.0246408794	0.0337014257	0.0495103574	-0.0356691526	0.0236813402	-0.1000201825	-0.113727541	-0.0119216799	0.1447069475	-0.0312993657	-0.178665017	-0.054924877	0.0144580832	-0.0752982268	-0.0206540328	-0.0626138161	-0.0426799317	0.12478259	-0.1305656418	-0.0741595961	-0.0389264694	0.1477516343	0.0487466195	0.0348540509	0.1104809659	0.0526662471	0.0271790047	-0.0820423729	-0.1887053744	0.1020327425	0.114966597	0.095890449	-0.1060142667	-0.1271958434	0.1791532886	-0.0860460535	0.066734892	-0.1449210097	-0.0374851752	0.0063483368	0.1518793659	-0.0101809237	0.1723910072	-0.0983857051	-0.0531852327	-0.1279447288	0.0736958889	-0.0763105778	0.1275780095	-0.1663865425	0.0548254716	-0.0293533725	-0.1958177626	-0.0292378379	0.1480819555	0.1168172427	0.1088228812	0.0959017104	0.0939117	0.045574	0.002076989476	0.00881940739689	0.0167979	-0.0224864999999999	0.00028216944441	0.0005056426822499	-0.12116	0.03227	0.0010413529	0.0146797456	0.00589782	1.0399999999998952e-06	3.47842807524e-05	1.081599999999782e-12	0.00110204	-0.0004103199999999	1.2144921616000005e-06	1.6836250239999985e-07	0.0032597	0.00103066	1.0622600356000002e-06	1.062564409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
