onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7941	10	CET	c4_m2	LEFT	3.021799999999999	50	40
20.8352	10	CET	c1_m1	LEFT	3.980699999999999	10	2
36.1441	10	dummy	dl0	LEFT	2.071799999999996	0	0
51.1775	10	CET	m5_c2	LEFT	3.9183999999999983	120	10
66.9692	10	CET	c3_m5	RIGHT	4.910200000000003	120	25
83.2603	10	CET	m0_c2	RIGHT	3.6595999999999975	0	10
99.5526	10	CET	c5_m0	LEFT	2.8233000000000033	0	50
114.5936	10	dummy	dr0	RIGHT	2.1663000000000068	0	0
130.6359	10	CET	m4_c5	RIGHT	4.4839000000000055	100	50
147.4276	10	CET	c3_m2	LEFT	4.212199999999996	50	25
162.9777	10	CET	m1_c3	RIGHT	2.838099999999997	10	25
178.0194	10	dummy	dl1	LEFT	2.7164000000000215	0	0
193.061	10	CET	c0_m0	LEFT	5.074799999999982	0	0
208.3527	10	CET	c4_m1	LEFT	2.6631000000000142	10	40
224.9111	10	CET	m4_c3	LEFT	3.9847000000000037	100	25
240.9439	10	dummy	dr1	RIGHT	1.8318999999999903	0	0
256.7361	10	CET	c5_m5	LEFT	3.9996999999999616	120	50
273.0278	10	CET	m1_c0	LEFT	4.411999999999978	10	0
290.0773	10	dummy	dr3	RIGHT	2.458500000000015	0	0
306.619	10	CET	m3_c3	RIGHT	3.6767999999999574	80	25
322.9196	10	CET	m3_c5	RIGHT	1.8161999999999807	80	50
338.2113	10	CET	m2_c1	LEFT	3.5004000000000133	50	2
354.753	10	CET	c1_m0	LEFT	2.9424999999999955	0	2
371.7941	10	dummy	dr2	RIGHT	1.437599999999975	0	0
387.8447	10	CET	m2_c2	RIGHT	4.747000000000014	50	10
403.3864	10	CET	m4_c0	LEFT	2.485299999999995	100	0
418.9364	10	CET	c0_m5	RIGHT	2.095300000000009	120	0
435.2198	10	dummy	dl3	LEFT	1.5158999999999878	0	0
452.0115	10	CET	m4_c1	LEFT	4.740200000000016	100	2
467.3031	10	CET	c4_m4	LEFT	2.552600000000041	100	40
483.3443	10	dummy	dl2	LEFT	1.3273000000000366	0	0
498.3865	10	CET	c0_m2	RIGHT	2.5892000000000053	50	0
514.9282	10	CET	c4_m3	LEFT	2.447400000000016	80	40
530.7199	10	CET	m5_c4	RIGHT	5.391699999999901	120	40
546.5199	10	CET	c4_m0	LEFT	2.8156999999999925	0	40
561.5616	10	dummy	dl4	LEFT	1.2300000000000182	0	0
578.3528	10	CET	c2_m4	LEFT	4.278800000000047	100	10
593.3945	10	CET	m5_c1	LEFT	4.757100000000037	120	2
609.945	10	CET	c5_m1	LEFT	2.5265999999999167	10	50
625.7362	10	dummy	dr4	RIGHT	1.895399999999995	0	0
640.7784	10	CET	m0_c3	RIGHT	2.237199999999916	0	25
657.5701	10	CET	c0_m3	RIGHT	3.2454999999999927	80	0
674.3618	10	dummy	dl5	LEFT	1.5738000000000056	0	0
689.9029	10	CET	m3_c2	RIGHT	2.952699999999936	80	10
705.1952	10	CET	m2_c5	RIGHT	1.9003000000000156	50	50
721.4869	10	dummy	dr5	RIGHT	1.4886000000000195	0	0
737.0286	10	CET	c1_m3	LEFT	3.4429000000000087	80	2
753.8202	10	CET	m1_c2	RIGHT	2.7952999999999975	10	10
