global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
294.34229789184417	n/a	86637.38832825114	n/a	311.5620446236718	n/a	n/a	97070.90765008284	210.5216554638945	n/a	44319.3674192587	n/a	209.8977444140492	357.04808733831857	n/a	n/a	n/a	n/a	-0.0242960545	0.1548673485	-0.0313511965	0.1248050277	-0.1602032413	0.0716446297	-0.1162699165	0.127359391	-0.2732522073	-0.0089340888	-0.0637216765	0.1155286601	-0.0574695732	0.0445981591	-0.0224871086	0.0780578794	-0.0222345975	0.0133514813	-0.0302886745	0.0225351516	-0.0691535609	0.0197265659	-0.0227716017	0.1048274298	-0.1397195896	0.0866505079	-0.1576583066	0.076397604	-0.1416179025	0.1824272084	-0.0717951525	0.2047976101	-0.126159302	0.1303561057	-0.0743764195	0.1289001071	-0.0275816941	0.0048679229	0.0465766138	-0.0860446408	-0.084434997	0.1738511604	0.0155639944	0.0252920193	-0.1299218846	-0.1246110505	0.1027144643	-0.0080979903	0.1248391048	-0.0010140977	0.0626908302	-0.0560881307	0.0210061234	0.0761138349	-0.013757819	0.0487364632	-0.0008030776	0.0119241664	-0.0872437798	0.0055741511	-0.0687955626	0.2024016688	-0.0993161243	0.0463070636	-0.1589013652	0.1098123	-0.0810899984	0.0403965557	-0.1723089476	0.1395786118	-0.2057778087	0.0058943541	-0.0681629041	0.0513636868	-0.2060420811	0.069558796	0.095816317	-0.0503622783	0.0899159749	0.101346032	-0.1866952369	-0.0091206301	-0.0270519058	-0.0315781615	0.142727936	-0.0878346451	0.0881741704	-0.0809181865	0.0676513253	-0.1085733923	-0.0016020047	0.0109814074	-0.1350755642	0.0483702589	-0.158106407	0.089235086	-0.0370471187	0.0199531443	-0.1037722396	0.0665050103	-0.0082311953	0.0596881951	-0.1215410591	0.0205209171	0.009265991	0.0898208404	-0.0623519819	0.1195153378	0.1194927693	0.1194551582	0.0456896	n/a	n/a	0.00208753954816	-0.0381579	n/a	n/a	0.00145602533241	-0.144962	n/a	0.021013981444	n/a	-0.000267648	n/a	n/a	7.1635451904e-08	-0.000938378	n/a	8.80553270884e-07	n/a	0.000622463	n/a	3.8746018636900005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.4519065528131	0.109608660968945	86701.92527258658	0.0120140585594051	307.2639072012428	-4.298137422429022	18.4739853020848	94411.10866857391	210.636140222165	0.114484758270521	44367.58356769156	0.0131067598762596	209.9455981256744	355.28554926402325	1.206395	26.067425	0.1482230499999999	0.0843165	-0.036683168	0.1851505065	-0.0325551059	0.1813718372	0.1436133924	0.0827364995	-0.0555868674	-0.0466348108	0.0545773849	-0.014711148	-0.104404517	0.2511012609	0.0946045719	-0.0847944978	-0.0688978426	-0.0077619756	-0.011540091	-0.0356009603	-0.0742324936	0.0655431227	0.0671605986	0.062592579	-0.0074495413	0.1721482586	-0.0299761719	0.0161254235	-0.0268983065	0.0199726236	-0.0319351283	-0.0532765106	-0.1783969147	0.0393877016	-0.1240734405	0.0779891101	-0.0406516199	0.0528057359	0.1456647954	0.0237768992	-0.0030863325	0.0266550326	-0.1299898601	0.1179830271	-0.0332061274	-0.0081756178	-0.0972769513	-0.0930637209	-0.1508069078	-0.0091215865	0.2616586099	-0.012828285	-0.1331047352	0.0398892759	-0.0503958344	0.0570573082	-0.0324057698	-0.0118561758	-0.0747802347	0.0009831155	-0.0393877443	0.1044091027	-0.0229629533	-0.0029673597	-0.1656711335	-0.0069994514	-0.0077656334	0.0653389367	-0.0004437231	0.0997105677	-0.1023021526	0.2240827172	-0.0414162679	0.0341093359	0.0024456385	-0.0306805516	-0.0290753043	0.0205768645	0.140093215	-0.0108694703	0.1083771033	0.065892783	-0.0909945916	-0.1242968492	0.0329896254	-0.0424670264	0.1987534654	-0.1190778338	-0.0403231524	0.0543862178	0.0953538496	-0.0453216494	0.0293057274	-0.1655241405	-0.1687398174	-0.0199822498	-0.10467787	0.0897340412	-0.0034611682	0.0798969657	0.0013560324	0.0049222328	-0.0963588202	0.0286533476	-0.1142628747	0.1056952387	0.0752774043	0.02133962	-0.1601003629	0.1194551582	0.1192521267	0.1189139965	0.0649675	0.0192779	0.00037163742841	0.0042207760562499	-0.0543525	-0.0161945999999999	0.0002622650691599	0.0029541942562499	-0.204784	-0.0598219999999999	0.041936486656	0.0035786716839999	0.000375316	0.000642964	4.13402705296e-07	1.40862099856e-07	-0.00102812	-8.974199999999997e-05	1.0570307344e-06	8.053626563999994e-09	0.000948328	0.000325865	8.993259955840001e-07	1.0618799822500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.76410030044906	0.3121937476359449	86885.87482593319	0.097464936062976	307.1825252574011	-0.0813819438416771	0.0066230207834498	94361.10382351388	210.689180113842	0.0530398916770025	44389.93061704296	0.0028132301091081	209.9312739201104	359.7461865092245	1.09547	23.670576	0.17652684	0.0962536	-0.0318655931	0.1458380751	-0.0163533806	0.1200590695	-0.057111333	-0.105677658	-0.0733047627	0.0410627272	0.0027419715	0.0001930997	-0.0237607669	0.1324828547	-0.1019390583	-0.1229723457	0.0711410645	0.1283337685	0.0046031186	0.0716539211	-0.052909278	0.0507321436	-0.0299589763	0.116716848	-0.1830431774	0.0203515981	-0.108820805	0.0042418119	-0.0462451687	-0.0999260562	0.107161037	0.051487555	0.1140659841	0.0068949772	-0.0669845988	-0.0004198165	0.2060100442	0.0649382969	-0.0427004029	0.1368803263	-0.0960695372	-0.0864066244	-0.0576681106	-0.0464007254	-0.1051995079	-0.1320891684	0.0291797663	0.0522665723	0.0697066246	-0.005817691	0.1088651845	-0.0462217209	0.0775899246	-0.0251889454	-0.1844766053	0.0234607483	0.0262415225	0.0818870494	-0.0271194412	0.0319105771	-0.0941262394	0.0778205117	-0.1381117106	0.0250220141	-0.0298961095	0.1726237581	-0.0174168077	-0.0665373149	-0.0501402121	-0.1200259947	-0.0077747844	-0.141538438	-0.1048797822	0.0967201911	0.1144799226	-0.1243052992	-0.0402854668	0.0953962691	0.0687465612	0.0627139657	-0.2500632919	-0.0675859935	-0.0029062043	-0.1683443884	0.0371555228	-0.0235285354	0.137710327	-0.1088541905	0.0956825486	-0.0248933448	0.103891453	0.0029666551	-0.1185847547	-0.0278261094	-0.0951409385	-0.0226863236	-0.1649221287	0.0309207739	-0.0269835059	0.2027795245	0.0265398611	0.0800857716	0.0291675756	0.12331039	-0.1071906667	0.0756423521	0.0378080481	0.01101956	-0.0424722084	0.1193348294	0.1187713263	0.1178341246	0.0582226	-0.0067448999999999	4.549367600999997e-05	0.00338987115076	0.0167873	0.0711398	0.00506087114404	0.00028181344129	-0.155217	0.049567	0.0240923170889999	0.002456887489	-1.90978e-05	-0.0003944138	1.5556224563044e-07	3.6472596483999996e-10	-0.000776158	0.000251962	6.02421240964e-07	6.3484849444e-08	0.000613201	-0.000335127	3.76015466401e-07	1.1231010612900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.70129181525994	-0.062808485189123	86848.851397583	0.0039449058117522	306.20217060727	-0.9803546501311188	0.9610952400337084	93759.76928460368	211.044763534494	0.3555834206519819	44539.89221533049	0.1264395690425643	210.31992621034016	358.6501592702912	1.096565	23.694235	0.0735875879999999	0.0374962	-0.0201770166	0.116406312	-0.0071170459	0.1099243081	0.0296283928	0.1087155513	0.0847819939	0.0510953808	0.029172744	0.0259176789	-0.0187779221	0.1721776918	0.0281268763	0.1055759707	0.0351370839	0.1015223203	-0.0207623385	0.0606787256	-0.0235583857	-0.1076522245	0.0029445442	0.112031273	0.0791426025	0.0166177711	-0.1489687062	0.1277758197	-0.1132332486	-0.0374061805	0.0733151629	-0.0262958301	0.1803576165	0.0896682978	-0.0510198948	-0.027403157	-0.0953747461	-0.1157142465	0.1589238362	0.0873599959	-0.0820616968	-0.1151940626	0.0813593896	-0.1108610383	0.0430580804	-0.0264184741	-0.1450800206	0.0815438947	-0.1481720044	0.0234864043	0.130831205	-0.0613294924	-0.0258185084	-0.1596236942	0.0014208009	0.0494936799	0.031163536	0.0624239439	0.071190502	-0.0936994871	0.008135307	0.1195120713	0.0233943348	0.0832952614	-0.0308981553	0.1761202628	-0.137933338	-0.0695494007	0.016556695	-0.0865823419	0.1227081785	0.0323192115	-0.1653343142	-0.0360458871	-0.0989973042	0.0860979448	0.1667033036	-0.0065255623	0.0632771809	0.0326344562	-0.1114746177	0.1459505285	0.0096573137	0.0757500936	-0.0351399242	-0.0211678215	0.1179622414	-0.1232430489	-0.1076629016	-0.0518107519	0.0467943024	-0.1383281294	-0.0524820256	-0.0424039263	-0.1502627231	-0.1034260625	-0.0091408661	0.0565418306	0.1544522865	0.1092276017	-0.0735230231	0.0807857749	-0.1117637876	0.0526849065	0.0345562558	-0.1150168909	0.0735439201	0.0676292352	-0.0793196714	0.1191544118	0.1180513362	0.1162204348	0.0577603	-0.0004622999999999	2.137212899999989e-07	0.00333625225609	0.000363102	-0.016424198	0.0002697542799432	1.3184306240400005e-07	-0.122573	0.0326439999999999	0.015024140329	0.0010656307359999	0.000287072	0.0003061697999999	9.373994643203996e-08	8.2410333184e-08	-0.000941207	-0.000165049	8.85870616849e-07	2.7241172401000006e-08	0.000623124	9.923000000000006e-06	3.88283519376e-07	9.846592900000011e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.75111877422995	0.0498269589700157	86878.2220186602	0.0024827258401996	308.26798928810274	2.0658186808327628	4.267606822077616	95029.15321972982	211.2453858707645	0.2006223362704986	44624.61305168819	0.040249321810633	210.567887200057	360.9300516485304	1.186733	25.642565	0.117814374	0.0809532	2.96588e-05	0.0319492257	-0.0007463494	0.0523590521	0.1078969691	-0.0145324334	-0.1072849402	0.0636023732	0.0637153879	0.0404505868	0.0738741585	0.0883864821	0.0067906056	-0.1268749693	-0.096581918	-0.0020760385	-0.1189345088	0.1309432853	0.0641136322	-0.0610585487	0.2117616798	0.0088856594	-0.0060440249	0.1101013472	0.0025402191	0.0222094576	-0.0155970472	0.0435445898	-0.0044536734	0.0192248841	0.0896888642	-0.0516454159	0.0365292406	0.0854569693	-0.1900441599	-0.097379239	-0.0724717502	0.2155492364	0.0127468616	0.0066181859	0.077109688	-0.0661574311	0.0095231427	0.0786120043	0.0311609633	0.2963269569	-0.0146255622	0.0344180998	0.0397445699	-0.1081489356	-0.0395219359	0.1452188283	-0.0531312297	0.0488316295	-0.056460782	0.1717083396	0.0162989946	0.01971216	0.1951319383	0.1025204205	-0.043997465	0.0447073161	-0.1303427514	-0.0490534494	-0.0217801505	0.0135901991	-0.0074755832	-0.0764580593	0.1080287507	0.0784401221	0.0099298721	-0.1292100116	-0.0314541064	0.1510285142	0.0102389475	0.1283106172	-0.1827195425	0.0421057371	-0.0444616716	-0.0268386428	0.0697909115	0.096267364	-0.110869169	-0.002238629	0.0610255446	-0.0204842285	0.0332389177	0.0917020341	0.0934806149	0.0674019483	-0.009843002	-0.0979586031	-0.0597478542	-0.1137933488	-0.1026455791	-0.0359681649	-0.1116900716	0.0090039025	-0.0401386053	0.0505392288	-0.1261647839	-0.1884097514	-0.0265707649	-0.0413268012	0.0384318281	0.0200287265	-0.0048727253	0.1189139965	0.1170936064	0.1140802373	0.0186199	-0.0391404	0.00153197091216	0.00034670067601	0.000271128	-9.197400000000004e-05	8.459216676000007e-09	7.351039238399998e-08	-0.120373	0.0022	0.0144896591289999	4.840000000000033e-06	0.00161446	0.001327388	1.7619589025440002e-06	2.6064810916e-06	-0.000847334	9.387299999999996e-05	7.17974907556e-07	8.812140128999993e-09	0.000516745	-0.0001063789999999	2.67025395025e-07	1.1316491640999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.5378308754919	-0.2132878987380309	86752.53381683989	0.0454917277480845	306.60133533604096	-1.666653952061779	2.7777353959231466	94004.37882984344	211.1520221723174	-0.0933636984470922	44585.17646745882	0.0087167801877195	210.42264062412647	363.892675511503	1.083691	23.416056	0.1106154319999999	0.0561821	0.0116661067	-0.0166255668	-0.0036833331	0.0424729459	-0.1025835831	-0.1125196219	-0.0198753981	0.0609893111	0.0291188368	0.0376198137	0.1415072967	-0.0035733329	-0.1436517093	0.0530627707	0.0029511966	0.0103857027	-0.0200522881	-0.0116776011	-0.0106659872	-0.0350633839	0.1195630867	0.0434714814	-0.0069777438	0.1139313874	0.0871027621	-0.0471115824	-0.0654120462	0.0456535722	0.0685565593	-0.0169140868	0.1654137459	-0.0876075436	-0.1306376626	0.0258003335	0.0832797707	0.043477971	-0.0330300475	-0.0811679156	-0.0506698725	-0.0564772631	0.0332187212	-0.0646351174	-0.2210741522	0.0334844803	-0.0164010351	-0.1367778677	0.1248721198	0.0315276018	-0.0581218235	-0.128554539	0.1392791607	-0.0012779828	0.037481195	-0.0281600689	0.003805051	0.0169665264	-0.0537651624	-0.0069789475	0.0927438199	0.0642921108	0.0120903845	0.0898670576	-0.1203626548	-0.038076128	0.0430692805	-0.0867788874	0.0093291472	-0.0907485385	0.1228987209	-0.0789800611	-0.0162513619	0.1380684769	0.1306132863	0.0423776681	-0.0370742847	-0.0674415179	0.0739441096	0.0118813127	-0.1018596037	-0.1525355813	-0.0221842045	-0.0843696904	-0.1063008733	0.012581203	0.0283680228	0.0618135897	0.0222733305	-0.0174302866	0.143380461	0.0424576073	-0.0614903681	0.1305774182	-0.0258395029	-0.1349640253	-0.0643647262	0.0287582563	-0.1223742025	0.0018917547	0.0326959712	-0.0412631279	-0.1261453394	-0.0351293365	-0.0560184202	-0.1183779884	-0.0577459504	0.0195639949	0.0561674389	0.1186137044	0.1159000657	0.1114232278	0.00169267	-0.01692723	0.0002865311154729	2.8651317289e-06	0.0409667	0.040695572	0.0016561295804071	0.00167827050889	-0.0990888	0.0212841999999999	0.00981859028544	0.0004530171696399	0.00168402	6.955999999999998e-05	4.8385935999999965e-09	2.8359233604e-06	-0.000743933	0.000103401	5.53436308489e-07	1.0691766801000008e-08	5.55374e-05	-0.0004612076	3.0844027987600003e-09	2.1271245029776003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.40261983116494	-0.1352110443269794	86672.90256345343	0.0182820265079923	307.2651381192618	0.6638027832208309	0.4406341350117214	94411.86510344905	210.8529683928747	-0.2990537794427155	44458.97428008661	0.0894331629989723	210.13264700869223	365.1151824429416	0.986221	21.309956	0.12826098	0.0596774	0.0143158611	-0.0460208773	0.0161557643	0.0255638293	-0.0223372199	0.1060724675	0.0498239243	0.0946856903	-0.0253761886	-0.0020338059	0.0888589539	0.0033668997	0.0272074898	0.1801155398	-0.0090002975	-0.0416951482	-0.0650377603	-0.0556310849	-0.0200345147	-0.0443956496	0.0076113881	0.1696914897	-0.0984570995	0.0017032139	-0.0335137316	-0.0535513718	0.1061344144	0.1229933208	0.1691727917	0.0536043311	0.0525284785	0.046281915	-0.0377628474	-0.0573137433	-0.007781524	0.0821548344	-0.1123958516	-0.1191913494	-0.0665775347	0.0255357342	-0.1191207607	-0.1349843937	0.0091631779	-0.0975213671	-0.0274232204	0.0064116427	-0.009275359	-0.0039829326	-0.0245992418	-0.0750320778	-0.0094011216	-0.0989747792	0.1584819715	-0.0183589652	-0.0537062224	-0.0344745787	-0.0022182939	-0.0513919022	0.0141562687	0.1297268156	-0.1255204291	-0.0967285902	-0.001119644	0.0273091584	0.0309658435	0.1088004072	0.1209103188	-0.1140375845	0.0504075002	-0.0894011483	-0.0581287891	0.1099405292	0.003445638	-0.0013107543	-0.0997847633	-0.1494146127	-0.0489947143	0.0391586178	-0.0041255569	0.0675641985	0.0691027928	-0.1195202073	-0.0105905823	0.0178509529	0.0022526476	0.0979300543	-0.0672717798	-0.0875697765	0.0867638536	-0.0321319802	0.0737781249	0.1095320562	-0.0261008404	-0.1630752783	0.0619848837	-0.017885747	0.007410936	-0.0652386911	-0.0067129574	0.0366770863	-0.1626964888	0.0725297716	0.0594914306	-0.1655708173	-0.1362298547	0.0496901031	0.0040875864	0.1182536866	0.1144731177	0.1082614433	-0.028038	-0.02973067	0.0008839127386489	0.000786129444	0.0254949	-0.0154718	0.00023937659524	0.00064998992601	-0.0594666	0.0396222	0.00353627651556	0.00156991873284	0.00181219	0.0001281699999999	1.6427548899999984e-08	3.2840325961e-06	-0.000127272	0.000616661	1.6198161984e-08	3.80270788921e-07	-6.83578e-05	-0.0001238952	4.6727888208399995e-09	1.5350020583039997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.0816235716736	-0.3209962594913236	86484.00132255154	0.1030385986074211	307.3734190985067	0.1082809792449097	0.0117247704662365	94478.41876830623	210.7318911855808	-0.1210772072938937	44407.92996265146	0.0146596901260885	210.03434657053967	364.1176411345385	1.061227	22.930672	0.0827399099999999	0.0435711	0.0281255714	-0.0796631097	0.0145714125	0.0153271035	0.1178306275	0.0202199196	-0.0518040281	0.0006833393	0.0590157843	-0.0163012416	0.0681904153	-0.0011511705	0.005696445	-0.0896821626	-0.0141495805	-0.1366247242	-0.0056347658	-0.1554451188	-0.0459641402	0.0681009892	0.1594090523	0.1884225408	-0.054245698	-0.041529687	0.036743772	0.0108551721	0.193172821	0.1308575891	-0.0566595293	0.1382084825	-0.0617988088	-0.1265381161	0.0298467751	-0.0330411534	0.1376616455	0.0556527258	-0.0302140892	0.212201305	-0.058171147	0.2300604967	-0.0041468607	0.0364917375	-0.0012498213	-0.0030483185	0.0601125637	-0.107397021	0.0502579468	-0.0149036408	-0.0046720908	-0.0507684594	-0.0383337109	0.1465040939	-0.005162985	-0.0791345493	-0.0518784106	-0.1414945627	-0.1149211713	0.0029328036	0.0532107782	0.2270099473	-0.0920414918	-0.1512507504	0.0285842929	-0.1540707965	-0.0462789843	0.2166901745	-0.0121035175	-0.038193805	-0.0070576	-0.0504834804	0.1317415674	0.0642561962	-0.0285498201	-0.1013583088	-0.0149510365	0.138645784	-0.0901511341	0.193238759	0.0585848063	-0.1308300749	-0.0114983025	-0.0605168846	0.0957457792	0.0258728315	-0.0048670173	0.1365153172	-0.0876926556	0.0693510883	0.0947228082	0.1182286922	0.0831203986	-0.0197302316	0.0042587678	-0.1841379639	0.0453565024	-0.0073047097	-0.1053616167	-0.1422468848	-0.0477612393	-0.1218990551	-0.2667686194	-0.1674855026	0.0284632791	-0.0224637035	-0.143275164	-0.0881802085	-0.0676817564	0.1178341246	0.112815636	0.1046092073	-0.0512778	-0.0232397999999999	0.0005400883040399	0.0026294127728399	0.0146885	-0.0108064	0.00011677828096	0.00021575203225	-0.0737116	-0.014245	0.00543339997456	0.000202920025	0.00226943	0.0004572399999999	2.0906841759999985e-07	5.150312524899999e-06	-0.000196003	-6.873099999999999e-05	3.841717600899999e-08	4.723950360999999e-09	-0.000231361	-0.0001630032	5.3527912321e-08	2.6570043210240006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.28081788410907	0.199194312435452	86601.19977454017	0.0396783741066324	306.59128974131403	-0.7821293571926731	0.611726331382624	93998.21894524236	210.6539391419909	-0.077952043589903	44375.0820760376	0.0060765210998421	209.96073026886748	365.0399103256816	1.126729	24.34602	0.0760194999999999	0.0459557	0.0262630793	-0.0627830655	0.0238306654	0.0213458888	-0.0417685978	-0.1227724281	-0.0153572935	0.012128309	-0.0384057579	-0.0191318879	0.0130261937	-0.0101778495	-0.110327377	-0.0222720549	0.1206227245	-0.0466836293	0.0041977	-0.0559930197	-0.0165826513	-0.0429930073	0.0121713081	0.0563221434	-0.104152306	-0.091103893	0.1291111568	-0.1273534951	-0.0947345472	0.0291756252	0.0922541429	-0.1721818467	-0.0593836118	0.0230552517	0.0331930793	-0.1148640541	-0.0206295468	-0.1916851034	-0.219788742	-0.1266589013	-0.1267245152	-0.0918662737	0.1390347836	0.0238914875	-0.0415750706	-0.1817197805	0.1149215026	0.0842082649	-0.0410943237	-0.0188119378	-0.0037524929	-0.007758494	0.1078631563	-0.0054216612	-0.0429413078	-0.1172059358	0.0031550114	-0.0586181226	-0.0076188393	-0.0264288137	0.0008323551	0.0328757036	-0.0825085504	0.10897809	0.0831968067	-0.0144952531	0.1931135968	-0.1291545706	0.1744681431	0.0996037969	-0.0098761562	-0.1321437559	0.0085133456	0.064163532	0.1354132952	0.0874755482	0.0504316543	-0.1513151865	-0.1864285111	0.0462424435	-0.170613974	0.0309564905	-0.0655658705	0.0804421416	0.1621536955	0.0250762122	0.0013493981	0.1119647495	0.0597264732	-0.0054092143	0.0584435172	0.0713458001	-0.0143440559	0.0954832192	-0.0039577905	0.0037352101	-0.0752952845	-0.0721924927	-0.2721330803	-0.1036530242	0.0305578042	-0.0670574346	-0.08827013	0.0219517983	-0.089087631	-0.1252430571	-0.1202922503	0.0790600926	0.064725813	0.1173552296	0.1109309587	0.1004830656	-0.051239	3.879999999999856e-05	1.505439999999888e-09	0.002625435121	-0.0051289	-0.0198174	0.0003927293427599	2.6305615209999995e-05	-0.0857133999999999	-0.0120017999999998	0.0073467869395599	0.0001440432032399	0.0014242	-0.0008452299999999	7.144137528999996e-07	2.02834564e-06	-0.000179437	1.6565999999999977e-05	3.2197636969000005e-08	2.7443235599999917e-10	-0.000209927	2.1434e-05	4.4069345329e-08	4.59416356e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.03421785246513	-0.2466000316439363	86456.12126811093	0.0608115756067903	306.194559166763	-0.396730574551043	0.1573951487836006	93755.10806332833	210.3737892995708	-0.2801498424200872	44257.13122426021	0.0784839342079997	209.6569243382996	362.93864254127953	1.29691	28.023241	0.3667113600000001	0.194153	0.016748895	-0.0862329206	0.0147048575	-0.09033204	-0.0143207089	0.0983126737	0.0819001592	-0.0210152394	0.0394414629	-0.0507460377	-0.0905659987	-0.0810057682	0.1093902752	0.0509413967	0.0398546924	-0.003907437	-0.0252091949	-0.1583634763	-0.0374509871	-0.0471661216	0.0020929107	-0.1773908478	0.1140591233	-0.0641202867	-0.2528095474	0.0953129241	0.0049625744	-0.0801271503	-0.0270442385	-0.1874918575	-0.0652863353	0.0716567861	-0.0751595194	-0.0393325009	0.0645573866	0.0937579902	0.0083156478	-0.1326305876	0.0928950052	-0.0830435894	0.0477322467	0.0008346599	-0.0108848111	0.0551877937	-0.0055189056	0.0166211651	0.0535379955	-0.0464276044	-0.0539076326	0.1272223226	-0.0921319871	-0.0914633697	0.010726741	-0.0049674664	-0.032297196	-0.1326883651	-0.0879695391	-0.07182215	0.0717847631	-0.1245272448	0.1669897938	0.0260024302	0.076272	0.2301276874	-0.0984582707	-0.0017942139	-0.0567894597	0.143744777	0.0606869813	0.1045216966	-0.0488270776	0.0460445481	-0.0382294693	-0.1544224273	-0.034183326	-0.112574942	-0.0128114643	-0.1372306837	-0.0593956219	0.0499088329	-0.026119496	0.0513888487	-0.1082329212	0.0190192568	-0.0955105618	-0.0527697461	-0.0403206138	-0.0631685592	-0.0787680904	-0.0523828762	0.0249553139	0.0124942352	0.0612575426	-0.0740696345	0.1769162333	0.056395847	0.1716671261	0.1864561191	-0.1178507666	-0.0513304235	-0.1063344011	0.1241350459	-0.0019599275	-0.1895635944	0.0104112415	-0.0633878158	0.1238880504	0.1168172427	0.1088228812	0.0959017104	-0.00661829	0.04462071	0.0019910077609041	4.38017625241e-05	0.0752858	0.0804147	0.00646652397609	0.00566795168164	0.0645571	0.1502704999999999	0.00416761916041	0.0225812231702499	0.000908174	-0.000516026	2.662828326760001e-07	8.247800142759999e-07	-0.00134352	-0.001164083	1.8050459904e-06	1.355089230889e-06	-0.000357927	-0.000148	1.28111737329e-07	2.1904000000000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
