onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7881	10	CET	c4_m2	LEFT	3.1077999999999992	50	40
20.8293	10	CET	c1_m1	RIGHT	4.4266000000000005	10	2
36.1214	10	dummy	dl0	LEFT	6.814499999999995	0	0
51.171	10	CET	m5_c2	LEFT	5.1248000000000005	120	10
66.9627	10	CET	c3_m5	RIGHT	6.477199999999996	120	25
83.2549	10	CET	m0_c2	RIGHT	2.4809999999999945	0	10
99.5633	10	CET	c5_m0	LEFT	3.212599999999995	0	50
114.6044	10	dummy	dr0	RIGHT	2.355400000000003	0	0
130.6461	10	CET	m4_c5	RIGHT	3.249800000000022	100	50
147.4384	10	CET	c3_m2	LEFT	5.177400000000006	50	25
162.9795	10	CET	m1_c3	RIGHT	3.6363000000000056	10	25
178.0217	10	dummy	dl1	LEFT	3.714100000000002	0	0
193.0634	10	CET	c0_m0	NONE	10.0	0	0
208.3635	10	CET	c4_m1	LEFT	2.7323000000000093	10	40
224.8968	10	CET	m4_c3	LEFT	3.454999999999984	100	25
240.9468	10	dummy	dr1	RIGHT	3.125	0	0
256.7296	10	CET	c5_m5	LEFT	4.742199999999968	120	50
273.0218	10	CET	m1_c0	LEFT	3.754000000000019	10	0
290.0636	10	dummy	dr3	RIGHT	2.6721999999999753	0	0
306.6053	10	CET	m3_c3	LEFT	5.386500000000012	80	25
322.9136	10	CET	m3_c5	RIGHT	3.2221000000000117	80	50
338.2137	10	CET	m2_c1	LEFT	2.641999999999996	50	2
354.7554	10	CET	c1_m0	LEFT	4.036299999999983	0	2
371.797	10	dummy	dr2	RIGHT	2.834699999999998	0	0
387.8382	10	CET	m2_c2	LEFT	4.99350000000004	50	10
403.3888	10	CET	m4_c0	LEFT	3.6428999999999974	100	0
418.9388	10	CET	c0_m5	RIGHT	2.3168999999999755	120	0
435.2305	10	dummy	dl3	LEFT	2.2011999999999716	0	0
452.0305	10	CET	m4_c1	LEFT	2.9611999999999625	100	2
467.3139	10	CET	c4_m4	LEFT	3.317800000000034	100	40
483.355	10	dummy	dl2	LEFT	2.7565999999999917	0	0
498.3967	10	CET	c0_m2	RIGHT	2.498899999999992	50	0
514.9473	10	CET	c4_m3	LEFT	2.3082999999999174	80	40
530.7306	10	CET	m5_c4	RIGHT	6.965000000000032	120	40
546.5223	10	CET	c4_m0	LEFT	2.58929999999998	0	40
561.5634	10	dummy	dl4	LEFT	2.5481999999999516	0	0
578.3557	10	CET	c2_m4	RIGHT	3.0359000000000833	100	10
593.3968	10	CET	m5_c1	LEFT	2.13880000000006	120	2
609.9391	10	CET	c5_m1	LEFT	2.8125	10	50
625.7308	10	dummy	dr4	RIGHT	2.300700000000006	0	0
640.7725	10	CET	m0_c3	RIGHT	2.8589999999999236	0	25
657.5642	10	CET	c0_m3	RIGHT	2.411299999999983	80	0
674.3636	10	dummy	dl5	LEFT	2.2918999999999414	0	0
689.9142	10	CET	m3_c2	LEFT	2.9972999999999956	80	10
705.2059	10	CET	m2_c5	RIGHT	1.5455999999999221	50	50
721.4976	10	dummy	dr5	RIGHT	2.5498999999999796	0	0
737.0393	10	CET	c1_m3	RIGHT	2.088200000000029	80	2
753.831	10	CET	m1_c2	RIGHT	2.9365000000000236	10	10
