onset	duration	trial_type	trial_code	valence	arousal
6.2631	15	CON	NEU17	none	3
23.2881	11	Q	Q_NEU17	none	3
40.1048	15	ANG	ANG25	3	4
57.1298	11	Q	Q_ANG25	3	4
75.4382	15	CON	NEU27	none	3
92.4632	11	Q	Q_NEU27	none	3
109.5216	15	CON	NEU10	none	3
126.5549	11	Q	Q_NEU10	none	3
143.6133	15	ANG	ANG7	4	4
160.6383	11	Q	Q_ANG7	4	4
178.6967	15	CON	NEU18	none	3
195.7217	11	Q	Q_NEU18	none	3
213.78	15	ANG	ANG1	4	4
230.8046	11	Q	Q_ANG1	4	4
248.6134	15	ANG	ANG17	4	3
265.6378	11	Q	Q_ANG17	4	3
