onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7925	10	CET	c4_m2	RIGHT	3.7675	50	40
20.8343	10	CET	c1_m1	LEFT	2.6857000000000006	10	2
36.1431	10	dummy	dl0	LEFT	1.6969000000000065	0	0
51.1931	10	CET	m5_c2	LEFT	2.4468999999999994	120	10
66.9848	10	CET	c3_m5	RIGHT	4.415099999999995	120	25
83.2849	10	CET	m0_c2	RIGHT	2.1950000000000074	0	10
99.5682	10	CET	c5_m0	LEFT	1.87169999999999	0	50
114.6182	10	dummy	dr0	RIGHT	2.8216999999999928	0	0
130.6599	10	CET	m4_c5	RIGHT	2.5400000000000205	100	50
147.46	10	CET	c3_m2	RIGHT	4.29989999999998	50	25
163.0017	10	CET	m1_c3	RIGHT	2.4222000000000037	10	25
178.0433	10	dummy	dl1	LEFT	1.8366000000000042	0	0
193.0934	10	CET	c0_m0	LEFT	3.386499999999984	0	0
208.3851	10	CET	c4_m1	LEFT	1.4788000000000068	10	40
224.9351	10	CET	m4_c3	LEFT	2.6887999999999863	100	25
240.9844	10	dummy	dr1	RIGHT	1.9355000000000189	0	0
256.7851	10	CET	c5_m5	RIGHT	4.5586999999999875	120	50
273.0679	10	CET	m1_c0	LEFT	2.1718999999999937	10	0
290.1102	10	dummy	dr3	RIGHT	2.489599999999996	0	0
306.6602	10	CET	m3_c3	LEFT	6.13960000000003	80	25
322.9519	10	CET	m3_c5	LEFT	5.511899999999969	80	50
338.2436	10	CET	m2_c1	LEFT	3.116199999999992	50	2
354.7853	10	CET	c1_m0	LEFT	2.374500000000012	0	2
371.827	10	dummy	dr2	RIGHT	1.8367999999999824	0	0
387.877	10	CET	m2_c2	LEFT	5.86669999999998	50	10
403.4187	10	CET	m4_c0	LEFT	1.7810999999999808	100	0
418.9604	10	CET	c0_m5	RIGHT	1.6233000000000288	120	0
435.2604	10	dummy	dl3	LEFT	1.9633999999999787	0	0
452.0433	10	CET	m4_c1	LEFT	4.340399999999988	100	2
467.3355	10	CET	c4_m4	LEFT	2.8401999999999816	100	40
483.3767	10	dummy	dl2	LEFT	1.5989999999999895	0	0
498.4184	10	CET	c0_m2	RIGHT	2.0212999999999965	50	0
514.9606	10	CET	c4_m3	LEFT	2.5750000000000455	80	40
530.7523	10	CET	m5_c4	RIGHT	4.22339999999997	120	40
546.5439	10	CET	c4_m0	LEFT	1.3357999999999493	0	40
561.5934	10	dummy	dl4	LEFT	1.6222999999999956	0	0
578.394	10	CET	c2_m4	RIGHT	1.765700000000038	100	10
593.4274	10	CET	m5_c1	LEFT	1.3722999999999956	120	2
609.9691	10	CET	c5_m1	LEFT	2.110500000000002	10	50
625.7602	10	dummy	dr4	RIGHT	1.7593999999999141	0	0
640.8024	10	CET	m0_c3	RIGHT	1.373199999999997	0	25
657.5941	10	CET	c0_m3	RIGHT	1.5815000000000055	80	0
674.3858	10	dummy	dl5	LEFT	1.949799999999982	0	0
689.927	10	CET	m3_c2	LEFT	2.528599999999983	80	10
705.2192	10	CET	m2_c5	RIGHT	1.340400000000045	50	50
721.5276	10	dummy	dr5	RIGHT	1.7519999999999527	0	0
737.0776	10	CET	c1_m3	RIGHT	2.2420000000000755	80	2
753.8693	10	CET	m1_c2	RIGHT	2.370300000000043	10	10
