onset	duration	trial_type	trial_code	valence	arousal
5.5155	15	ANG	ANG21	0	10
22.5405	11	Q	Q_ANG21	0	10
40.5989	15	CON	NEU5	none	0
57.6239	11	Q	Q_NEU5	none	0
75.4322	15	CON	NEU3	4	0
92.4573	11	Q	Q_NEU3	4	0
109.0156	15	ANG	ANG12	0	10
126.0406	11	Q	Q_ANG12	0	10
143.349	15	CON	NEU2	none	0
160.374	11	Q	Q_NEU2	none	0
178.1907	15	ANG	ANG3	0	10
195.2157	11	Q	Q_ANG3	0	10
213.0324	15	ANG	ANG20	0	10
230.0569	11	Q	Q_ANG20	0	10
246.6157	15	CON	NEU22	none	0
263.6408	11	Q	Q_NEU22	none	0
