onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7877	10	CET	c4_m2	LEFT	2.8122999999999996	50	40
20.8299	10	CET	c1_m1	LEFT	3.306000000000001	10	2
36.1216	10	dummy	dl0	LEFT	5.2783000000000015	0	0
51.1628	10	CET	m5_c2	RIGHT	3.4531000000000063	120	10
66.955	10	CET	c3_m5	LEFT	3.204899999999995	120	25
83.2467	10	CET	m0_c2	RIGHT	4.913199999999989	0	10
99.5383	10	CET	c5_m0	LEFT	4.71759999999999	0	50
114.5801	10	dummy	dr0	RIGHT	2.6918000000000006	0	0
130.6212	10	CET	m4_c5	RIGHT	2.714700000000022	100	50
147.4128	10	CET	c3_m2	LEFT	2.419099999999986	50	25
162.9551	10	CET	m1_c3	RIGHT	2.180800000000005	10	25
177.9962	10	dummy	dl1	LEFT	3.1957000000000164	0	0
193.0385	10	CET	c0_m0	RIGHT	3.257300000000015	0	0
208.3301	10	CET	c4_m1	LEFT	2.28570000000002	10	40
224.8719	10	CET	m4_c3	RIGHT	2.359899999999982	100	25
240.9136	10	dummy	dr1	RIGHT	2.6381999999999834	0	0
256.7045	10	CET	c5_m5	LEFT	2.7513000000000147	120	50
272.997	10	CET	m1_c0	LEFT	3.7787999999999897	10	0
290.047	10	dummy	dr3	RIGHT	2.4887999999999693	0	0
306.5881	10	CET	m3_c3	RIGHT	2.307700000000011	80	25
322.8804	10	CET	m3_c5	RIGHT	2.0553999999999633	80	50
338.1804	10	CET	m2_c1	RIGHT	1.8512999999999806	50	2
354.7221	10	CET	c1_m0	LEFT	3.869699999999966	0	2
371.7714	10	dummy	dr2	RIGHT	2.6043999999999983	0	0
387.8215	10	CET	m2_c2	RIGHT	2.914199999999994	50	10
403.3638	10	CET	m4_c0	LEFT	3.571899999999971	100	0
418.9138	10	CET	c0_m5	RIGHT	3.717900000000043	120	0
435.1967	10	dummy	dl3	LEFT	3.738999999999976	0	0
451.9882	10	CET	m4_c1	RIGHT	2.507499999999993	100	2
467.2806	10	CET	c4_m4	LEFT	2.191100000000006	100	40
483.3217	10	dummy	dl2	LEFT	2.2539999999999623	0	0
498.3634	10	CET	c0_m2	RIGHT	2.4923	50	0
514.9057	10	CET	c4_m3	LEFT	1.990000000000009	80	40
530.7051	10	CET	m5_c4	RIGHT	2.590599999999995	120	40
546.4968	10	CET	c4_m0	LEFT	3.4788999999999533	0	40
561.5391	10	dummy	dl4	LEFT	1.7565000000000737	0	0
578.3384	10	CET	c2_m4	LEFT	3.0932000000000244	100	10
593.3891	10	CET	m5_c1	RIGHT	2.4985000000000355	120	2
609.9302	10	CET	c5_m1	LEFT	2.061399999999935	10	50
625.7218	10	dummy	dr4	RIGHT	2.4857999999999265	0	0
640.7642	10	CET	m0_c3	RIGHT	2.187400000000025	0	25
657.5559	10	CET	c0_m3	RIGHT	2.411699999999996	80	0
674.3476	10	dummy	dl5	LEFT	3.1399999999999864	0	0
689.8893	10	CET	m3_c2	RIGHT	2.27819999999997	80	10
705.181	10	CET	m2_c5	RIGHT	1.7705999999999449	50	50
721.4726	10	dummy	dr5	RIGHT	1.9748999999999342	0	0
737.0138	10	CET	c1_m3	LEFT	2.113700000000108	80	2
753.8054	10	CET	m1_c2	RIGHT	1.9461000000000013	10	10
