onset	duration	trial_type	trial_code	valence	arousal
6.2627	15	CON	NEU17	6	4
23.2878	11	Q	Q_NEU17	6	4
40.0961	15	NEU	NEU1	2	8
57.1211	11	Q	Q_NEU1	2	8
75.4295	15	CON	NEU27	none	0
92.454	11	Q	Q_NEU27	none	0
109.5129	15	CON	NEU10	9	7
126.5379	11	Q	Q_NEU10	9	7
143.5963	15	NEU	NEU11	6	3
160.6213	11	Q	Q_NEU11	6	3
178.6796	15	CON	NEU18	9	8
195.7047	11	Q	Q_NEU18	9	8
213.763	15	NEU	NEU23	6	4
230.7874	11	Q	Q_NEU23	6	4
248.5964	15	NEU	NEU9	6	2
265.6214	11	Q	Q_NEU9	6	2
