global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
283.1610325099013	n/a	80180.17033207338	n/a	286.0778887769746	n/a	n/a	81840.55844709104	184.0029945543077	n/a	n/a	33857.10200495258	183.02397497505976	335.94795490558016	n/a	n/a	n/a	n/a	-0.2275412137	0.0716230217	-0.0512351776	0.0182426232	-0.0318661514	-0.3012195767	-0.1102087428	0.0077188742	-0.0506468905	0.0380585614	-0.0251121191	0.1411863586	-0.1868476214	0.141371941	-0.0281231204	0.0402872423	-0.038401212	0.0545700654	-0.0621261441	0.0517541459	-0.020479026	0.0355965026	-0.0216249949	-0.0181073739	0.0388710393	-0.0419302023	0.0624923573	-0.0177338827	0.0606559229	-0.0553091873	0.1095868614	-0.0900856352	0.0771240419	-0.0008846866	0.0168404602	-0.0353102273	0.052248018	0.2165006395	-0.069898653	0.0016224387	0.0763463041	-0.0735478057	-0.0661506913	0.0280028628	0.038839803	-0.1132997404	-0.0126179827	0.0678149938	0.0375079096	0.0550133576	-0.0520009927	-0.0245613397	0.1008891816	-0.195352489	0.1209995923	-0.0322573503	0.0513210254	-0.0573459679	0.0476128099	-0.0224454812	0.0616989357	-0.0664748252	0.0250796136	-0.0184944524	0.0569178829	-0.0386523216	0.087593375	-0.0243401534	0.0163113026	-0.07843177	0.0018536144	-0.0163018331	0.1214194403	-0.1097507729	0.1197026955	-0.1200961068	0.0020705271	0.0258660761	-0.0461713171	0.19263531	-0.04275843	0.0034029686	0.0720890823	-0.0345661649	-0.1122422463	0.0522049264	0.0552622718	-0.0099107701	-0.0200750897	-0.02355	0.0391089557	0.0198111279	0.0192431739	-0.2426173556	-0.0330814975	0.0269317555	-0.0618472743	0.0743452107	-0.0224758528	0.0377882519	-0.0545841263	0.0157673271	-0.0123362453	0.0755612435	-0.1773832038	0.053479263	-0.01344363	0.0681119679	-0.131135946	0.4708163899	-0.1275930632	0.2197929201	-0.2136917655	0.0471170531	0.137626098	-0.2792273778	0.2479588094	0.1195153378	0.1194927693	0.1194551582	-0.0393483	n/a	n/a	0.00154828871289	-0.0923001	n/a	n/a	0.0085193084600099	-0.632662	n/a	n/a	0.4002612062439999	0.00309254	n/a	9.5638036516e-06	n/a	-2.32194e-05	n/a	n/a	5.3914053636e-10	0.00119084	n/a	n/a	1.4180999056000002e-06	0.0	0.0	0.0	0.0	0.0
281.68536139212245	-1.4756711177788588	79346.64282261062	2.1776052478467065	280.9492212510758	-5.128667525898777	26.303230591208685	78932.46492158595	183.64865224956	-0.3543423047476892	0.1255584689339042	33726.82747307982	182.56837576592105	329.8175192026853	1.30671	29.53693	0.0876170199999999	0.053638	-0.2614308953	0.0257132955	0.0224317177	0.0621234008	-0.042812423	-0.2672366399	0.0440335602	-0.0220348173	-0.0650432392	-0.006623273	0.0122323722	0.019550097	-0.1574286537	0.1819594984	0.0220953923	0.0408354084	0.0264657066	0.0140605818	0.101151423	0.0435522656	-0.0680949614	0.0771938187	-0.031068125	-0.032169918	0.0978906763	0.1183084504	0.0131436425	0.0600788908	-0.0592984458	0.0302280362	-0.0571420057	-0.0134528703	-0.0014041569	0.0522494447	0.0021603107	0.0485708125	-0.0347131259	0.0780853759	0.1708804191	0.0047070558	0.0344792287	-0.0189313047	-0.1381608072	0.02668048	0.1049071742	0.1385012981	0.0092286262	-0.0209948855	-0.0396135654	0.0498707768	0.0964774554	-0.0454225583	-0.0299107483	-0.1696404682	0.1783256833	0.0113797188	0.0472879551	0.0209534852	-0.0056323087	0.1033478495	0.0248832199	-0.1057757347	0.0389277559	0.0091600558	0.0457470094	-0.139552567	-0.1098774919	0.0144754877	-0.0761538998	0.0216784911	0.0317427418	-0.029237753	0.0033571854	0.0143652692	-0.0468138189	-0.0073523352	0.0248032429	-0.0713003738	0.1648234313	0.0701306387	-0.007424746	-0.0007660828	0.113171785	-0.0289393732	-0.0558172617	0.0113508583	-0.1797442578	0.0556143433	0.0542197495	0.0183754337	-0.0432204503	-0.0650281242	-0.0414768647	-0.2663934216	0.0547808322	0.0290945213	0.039108438	0.0585559296	-0.0589033619	-0.031701847	-0.011917238	0.0783288599	0.0054485055	-0.0109083247	-0.0741457694	0.0050234057	0.0364764055	-0.0869437212	0.2375618876	-0.1258171555	0.1281862179	-0.0492661642	-0.0366177224	-0.1579122364	-0.0856099184	0.1936968463	0.2690591325	0.1194551582	0.1192521267	0.1189139965	-0.0389991	0.0003492	1.2194064000000062e-07	0.00152092980081	-0.137088	-0.0447878999999999	0.0020059559864099	0.0187931197439999	-0.631315	0.0013469999999999	1.8144089999999648e-06	0.3985586292249999	0.00356859	0.00047605	1.27348345881e-05	2.266236025e-07	7.3646e-05	9.68654e-05	9.382905717160001e-09	5.423733316000001e-09	0.000941097	-0.000249743	6.237156604900003e-08	8.85663563409e-07	0.0	0.0	0.0	0.0	0.0
281.69163796624144	0.0062765741189991	79350.17890010405	3.939538267129032e-05	279.1086028429321	-1.840618408143712	3.387876124397492	77901.6121809336	183.90614195647063	0.2574897069106328	0.0663009491649235	33821.46904931353	182.8127174289747	324.7890150949375	1.137169	25.704626	0.1945261499999999	0.120471	-0.2372339785	0.0026478227	0.0834437931	-0.023666969	0.0017242681	-0.2374705973	0.0979296517	-0.0770333929	0.0421739385	0.0113665957	-0.0012071966	-0.0419561371	-0.1582435219	0.1910604945	0.0827908906	-0.0082701051	-0.084924776	-0.0309608236	0.0395213546	-0.0280760919	0.000700067	0.0447838577	0.0232026152	-0.0206385481	0.0526906539	-0.0035724509	0.0740869912	0.0280360104	0.0242225244	0.035642442	-0.0009405496	-0.0435763209	-0.0781732856	0.0274344915	0.0077164105	-0.0252022046	-0.055586405	0.0148375413	-0.0238408722	0.0852190215	0.0492459785	0.020615911	-0.0315978603	-0.0359529764	-0.016579034	-0.0261887469	-0.0681831705	-0.027011911	-0.099628795	-0.0670343513	-0.0766307575	0.0200173457	0.0022029576	-0.1685095008	0.1872964895	0.0774139023	-0.0033550275	-0.0800519963	-0.0586201883	0.0088519337	-0.0205893069	-0.0270589843	0.0414536825	-0.0034069512	-0.0149926568	-0.0584974248	-0.0066365992	0.0044399377	-0.0249237789	-0.0696107716	0.0181636653	0.0290544935	0.0016973923	0.0801491538	0.0073979729	-0.0625851891	-0.0172037864	-0.0447973714	-0.0495153945	-0.0007835856	0.0391557116	-0.0029687282	0.0204823679	0.0677748069	-0.0573979954	0.0257199191	0.042094609	-0.0232569698	-0.0089677317	0.1088473858	-0.0159607903	-0.0209215618	0.0250466377	-0.2514862343	-0.0208236975	-0.101877024	0.0146847184	5.83583e-05	0.0213817596	-0.0736977569	-0.0004902651	0.0353377386	0.0358343063	-0.069482654	0.0557449501	-0.0270655273	-0.0656969718	0.0130874995	-0.0019373669	-0.1814930115	-0.1008933062	-0.146073575	0.06236747	0.1380700561	0.1170904433	-0.182394089	-0.0722444943	0.1193348294	0.1187713263	0.1178341246	-0.0275727	0.0114264	0.00013056261696	0.0007602537852899	-0.0285303	0.1085576999999999	0.0117847742292899	0.00081397801809	-0.589504	0.0418109999999999	0.0017481597209999	0.347514966016	0.00321675	-0.0003518399999999	1.03474805625e-05	1.2379138559999996e-07	-0.00018326	-0.000256906	6.6000692836e-08	3.3584227600000005e-08	0.000895222	-4.587500000000002e-05	2.1045156250000016e-09	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
281.3386259400183	-0.3530120262231548	79151.42244581753	0.1246174906581773	278.7668549405307	-0.3417479024013801	0.1167916287957432	77710.9594134349	183.777171531018	-0.1289704254526213	0.0166333706414301	33774.04877594122	182.71690220624552	325.10295185589865	1.054165	23.828384	0.128578045	0.10446	-0.2566879381	-0.0054439267	0.0766283419	-0.0554422556	0.0456117984	-0.2233822976	0.1153469902	0.0117842434	0.062939227	-0.0623092091	-0.0259865731	-0.0268743009	-0.1460941485	0.2215096863	0.084428779	-0.1042714318	0.0292882107	0.0549160042	0.0207260874	0.0956594232	0.0094187342	-0.0119685436	-0.0069789451	-0.0143514149	0.0272352596	-0.0291202104	-0.0362437711	-0.0304466077	-0.0076175286	-0.0096468606	-0.0258802884	0.0138583252	-0.0028609388	-0.0930590805	0.1452023375	0.0026848942	-0.0723839158	0.0852306554	0.0326865751	0.1410985087	0.0186041203	-0.1525640452	0.0559624992	-0.0041987301	-0.063983244	-0.0100574329	0.0621765593	-0.0558522096	-0.0514345263	-0.0781329102	-0.0912638655	0.0105041924	-0.0317250725	-0.1576611885	0.2221101259	0.0598111714	-0.0887062355	0.0113110415	0.0645483052	0.0535663358	0.065555693	0.0147802332	-0.0133894408	-0.0155943082	0.0029940754	0.003080601	0.0249176749	0.0207898017	0.073785813	0.0544606088	-0.0757564189	0.0323063115	-0.0691338537	0.0072701172	0.0945615212	-0.0192193985	0.1024062074	-0.0707759581	0.0061736334	0.0876243949	0.0836247902	0.154383469	0.100060132	0.1072277933	0.0840385628	0.0780396676	0.0564193553	0.0414966033	0.043213995	-0.0075705426	-0.0300324927	0.0585097643	0.0856573443	-0.2569936325	-0.0455778461	0.0732194454	0.002477332	0.0386635111	0.033684255	-0.1222699653	0.0255236266	0.0368332189	-0.0568350513	0.0896580647	-0.0393004397	0.0249499393	0.0302905994	0.0691592664	-0.1519970062	0.1797967426	-0.0687533585	0.1137868119	0.1121462634	0.0244574623	-0.1002215181	0.2335035896	0.0523989619	0.1191544118	0.1180513362	0.1162204348	-0.0249816	0.0025910999999999	6.713799209999994e-06	0.00062408033856	-0.132028	-0.1034977	0.01071177390529	0.017431392784	-0.586975	0.002529	6.395841000000017e-06	0.344539650625	0.00303656	-0.0001801899999999	9.2206966336e-06	3.2468436099999926e-08	3.57549e-05	0.0002190149	4.796752642201e-08	1.2784128740099999e-09	0.000895222	0.0	0.0	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
281.6870689627704	0.3484430227521216	79347.60482083657	0.1214125401046355	278.0660081559118	-0.7008467846189319	0.4911862155106955	77320.7048917636	184.00678113772543	0.2296096067074131	0.0527205714923329	33858.49550466679	183.01650541020533	322.19218345800675	1.170963	26.468493	0.1075425799999999	0.0760321999999999	-0.2222342922	-0.0248195198	0.00549436	-0.1366570493	-0.02169942	-0.2016261174	0.1410533333	0.0706357968	0.1203892686	0.0428925416	0.0466819989	-0.01136032	-0.1708362024	0.1725442707	-0.034456464	-0.0777365017	-0.0978885126	-0.069659236	0.0310090352	-0.0367578966	0.0665468193	0.0399789752	0.025148408	-0.0136981308	-0.0273082258	-0.0393435149	-0.0530644242	-0.0169323168	-0.0772585681	-0.0399108119	-0.0036097683	0.0982751331	0.0209800034	0.0307240516	0.0532959685	0.0631832643	-0.0336365997	-0.062017321	-0.0090558317	-0.0753589477	0.0055580971	0.0320907207	0.0928672093	0.004003513	0.0808725865	0.0560458263	0.005457648	-0.1061546892	0.0122216018	-0.0361076823	0.0392351609	0.0053070619	-0.0131510172	-0.1829875371	0.1711100203	-0.0575254847	-0.080131491	-0.0725890567	-0.107167759	0.0020549717	-0.0061678022	0.0313050142	0.066802628	-0.0272827866	-0.0102489268	0.0135040054	0.0262742116	0.0080179883	0.0275348026	0.1161768466	-0.0264549902	-0.0530111325	-0.0296745964	-0.0605288553	-0.0766907069	0.0717610401	0.0772761678	-0.0571480392	3.901e-05	-0.0551991616	-0.0253666193	-0.0481713779	-0.0113327398	0.0032800971	0.1198421821	-0.0788397481	-0.0556326675	0.0253831567	-0.0343172061	0.0274295338	0.1195383193	-0.0266875343	-0.0687253063	-0.2406070907	0.0686546515	-0.0590169415	0.0486656916	-0.0024795153	0.1262852901	-0.0102711766	0.0094276658	-0.0558931468	0.0505826933	-0.086586739	0.0024689248	-0.050044814	-0.0885761309	-0.1197265965	0.2055612302	-0.3038223045	0.1368705489	-0.1390281557	-0.1283841309	-0.0314627252	0.0754999411	-0.0875524577	-0.016462307	0.1189139965	0.1170936064	0.1140802373	-0.0367683	-0.0117866999999999	0.0001389262968899	0.0013519078848899	-0.0592155	0.0728125	0.00530166015625	0.00350647544025	-0.591589	-0.004614	2.1288996000000062e-05	0.349977544921	0.00338663	0.0003500699999999	1.1469262756899998e-05	1.2254900489999978e-07	5.22725e-05	1.65176e-05	2.7283110975999997e-10	2.73241425625e-09	0.000895222	0.0	0.0	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
281.832692081528	0.1456231187576122	79429.66632592138	0.0212060927166936	279.4063481468171	1.3403399909053064	1.796511291220037	78067.90738474036	183.5654555049944	-0.4413256327310364	0.1947683141054496	33696.27645475607	182.5865062849549	325.4723118570342	1.176303	26.589205	0.0633996649999999	0.0408327	-0.2467559318	-0.0044723818	-0.0726189439	-0.1206677495	-0.0444682313	-0.2223380894	0.0936864244	0.0838063882	0.0537498057	0.0273247093	-0.1100609686	-0.0002098793	-0.1390353467	0.1984887217	-0.0997861627	-0.0371373858	-0.1115008478	0.159719157	0.0480201511	0.0154610334	0.0717450974	0.065966752	-0.0263352093	-0.0080437065	-0.0113049536	0.0513174935	-0.0711370338	-0.0607010453	0.0609516841	0.0536240268	-0.0360607085	0.0946611763	0.0214716176	-0.0139374607	-0.0686193002	0.0250858896	-0.0115111409	0.0010864094	-0.151079957	-0.0158485206	-0.0877891071	0.0167904061	0.1992297454	0.0478700784	0.0183176031	-0.0251831285	-0.0293720324	0.119997736	0.0849517183	0.0562480585	0.0083454356	0.031637559	0.0125280052	-0.154853344	0.1835907489	-0.1098239355	0.0069931485	-0.1689252942	0.1048134817	0.04781206	-0.0252542792	0.0294392949	0.0704802559	0.0768404028	-0.0134211584	0.0365492827	-0.0729096907	-0.0198328957	0.0964037689	0.0046426719	0.054034877	0.0428621153	-0.1154141532	-0.0326297158	-0.0181535588	0.0565856843	-0.0421438978	-0.0067611933	-0.1826789782	-0.0242353404	-0.0664964705	0.0373118846	-0.072185603	-0.0978135789	0.1492089423	-0.0303022629	0.0304842291	-0.1562706296	-0.0158896211	-0.0385726204	-0.0041426096	0.0535518195	-0.0197200739	-0.2494931613	-0.103324857	-0.0502182356	-0.0591483584	0.0510667487	0.071030412	0.0619035605	0.0284982237	-0.0440924471	-0.0355008739	0.0300786926	0.0991650392	-0.0458348773	0.0297066238	-0.0147475176	-0.1490219738	0.0148922379	-0.3383967769	-0.0580309752	0.2338074323	0.1449652469	0.074678056	-0.0811082571	-0.1709984863	0.1186137044	0.1159000657	0.1114232278	-0.0338035	0.0029647999999999	8.79003903999998e-06	0.00114267661225	-0.0483907	0.0108247999999999	0.0001171762950399	0.00234165984649	-0.555324	0.0362649999999999	0.0013151502249999	0.308384744976	0.00322952	-0.0001571099999999	1.04297994304e-05	2.4683552099999936e-08	-5.75188e-05	-0.0001097913	1.205412955569e-08	3.30841235344e-09	0.000895222	0.0	0.0	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
282.6232193992615	0.7905273177334493	79875.88414360309	0.6249334400828419	280.1931216033362	0.7867734565190858	0.6190124718829898	78508.18539382194	184.17469889888056	0.6092433938861745	0.3711775129939444	33920.319714493315	183.08069048739029	331.0488227133817	1.240714	28.045151	0.17086394	0.101042	-0.2407405379	0.0278173284	-0.0501740552	-0.0322729244	-0.0759367085	-0.249600687	0.0547284166	0.1061837931	-0.0631937462	0.0198730258	0.0277829335	0.0303306021	-0.2157394384	0.18522601	-0.0783956739	0.0489326213	0.0373210889	0.006848399	0.0183146351	0.0009546809	0.0572323179	-0.0239262865	0.1035527741	-0.0301692692	-0.0566289361	-0.0199712996	-0.0044746792	0.0227426742	-0.1011340673	-0.0390853983	-0.1270382462	0.0987015777	-0.0356828202	-0.087924392	-0.0645822806	-0.0786044563	0.1096439116	-0.0479202566	0.024672165	-0.0007215021	-0.0114889017	0.0580194215	-0.0101128663	0.0955367009	0.0025943183	-0.0045471919	0.026743266	0.008393941	0.0525193763	0.0984783413	-0.0190456372	-0.0044366972	-0.1162831132	-0.2225599221	0.1628840697	-0.0756527863	0.0675671203	0.0399143665	0.0122971793	0.0073440098	0.0075899075	0.0891613136	-0.0126538518	-0.0413428601	-0.1141074868	0.0132498073	0.0541067878	0.0148544108	-0.0830289909	0.0994368959	-0.0719589195	-0.0039195701	-0.1473421292	0.0144703757	0.0416277669	0.0761355123	-0.0884322173	0.0794093492	0.0357298189	-0.0056230943	0.0120719335	-0.0476772148	-0.0049985782	-0.1067734196	0.006049526	0.0145120089	-0.0208105644	-0.0103469357	-0.0369570464	-0.0694292661	-0.02934241	0.0211568271	-0.0096724803	-0.2462733367	0.0733076278	0.0554216449	0.02532636	0.0436500004	-0.0015764815	0.085044282	-0.0166487413	-0.0111110051	0.0515670508	-0.0177307733	-0.0166869631	0.0955510248	-0.0826862967	0.0896476625	0.0924298659	-0.0295096549	0.3086481134	0.0782864016	-0.2037961577	-0.1748422914	-0.1221195427	0.0562544054	0.0844603413	0.1182536866	0.1144731177	0.1082614433	-0.0246601	0.0091434	8.360176355999999e-05	0.00060812053201	-0.122954	-0.0745633	0.00555968570689	0.0151176861159999	-0.578095	-0.0227709999999999	0.0005185184409999	0.334193829025	0.00435544	0.00112592	1.8969857593600003e-05	1.2676958464000006e-06	0.000104286	0.0001618047999999	2.6180793303039998e-08	1.0875569796e-08	0.000895222	0.0	0.0	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
281.636209466881	-0.987009932380488	79318.95448287287	0.9741886066177354	279.24286416718	-0.9502574361561642	0.9029891949700865	77976.57718829015	183.4741199898425	-0.7005789090380574	0.4908108077889547	33662.752706047126	182.33441486446333	330.6293774358491	1.14085	25.787827	0.16778955	0.111576	-0.2416399536	0.0075651307	-0.0419775762	0.0393688859	-0.017679458	-0.2294795176	0.0617565011	-0.0411124995	-0.0454932019	0.1035666113	-0.047536166	-0.0062522121	-0.1210709177	0.176955766	0.0120424274	0.0551783148	-0.0725363491	0.0464726119	0.0914462669	0.0494628888	0.0247138165	0.0234864488	-0.0424382393	0.1242719493	-0.0141049089	0.0483026805	0.0392136812	-0.0166060212	0.107110184	0.0014541927	0.1903567826	-0.1700508881	0.0232336468	-0.0695779626	-0.0725624725	-0.0652084312	0.1114369	-0.1599445396	-0.0624878487	-0.0981781579	0.0771328866	0.0098719747	-0.1085556483	-0.1269408573	-0.0795145625	0.0018997113	-0.048796276	0.0049959165	0.0271945164	-0.1136826224	0.0877626222	0.0647092632	0.0276715734	-0.1333540607	0.1697455653	0.0159218432	0.0779646018	-0.0927497339	0.0125908719	0.10400207	0.0276048962	-0.0142671141	0.0426017126	-0.0369855621	0.0339178649	0.0539575202	-0.0799960168	-0.0781455717	0.0178885469	-0.1520562942	0.056533521	-0.0435209911	0.2146493752	0.0104072137	0.0960085205	-0.0097865886	-0.0705463716	0.1572637736	-0.0535028341	-0.132580137	-0.0632722206	-0.1314488765	-0.0538238401	0.1295527543	-0.108185368	-0.0318539484	0.0106596722	0.0445279402	0.0281773533	0.0949055335	-0.0075946881	-0.0283416939	-0.006646729	-0.251141804	-0.0046301465	-0.0990705547	-0.0259836839	0.0387321768	-0.0240590373	-0.0012009933	0.0070911817	0.0097145616	0.0046754371	-0.0224607386	-0.0169580081	0.0146382062	-0.0601054919	-0.123841593	0.0326441866	-0.1980400409	-0.1488045536	-0.174847339	0.0232596057	0.0218500519	0.1403951302	-0.0795731835	-0.186901221	0.1178341246	0.112815636	0.1046092073	-0.0272368	-0.0025766999999999	6.639382889999988e-06	0.0007418432742399	-0.0306002	0.0923537999999999	0.0085292243744399	0.00093637224004	-0.579601	-0.001506	2.268036000000022e-06	0.335937319201	0.00318281	-0.00117263	1.01302794961e-05	1.375061116900001e-06	0.000358717	0.000254431	6.4735133761e-08	1.28677886089e-07	0.000895222	0.0	0.0	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
282.61139145115555	0.9751819842745704	79869.19857795828	0.9509799024536884	279.1790078382084	-0.0638563289716103	0.0040776307497305	77940.91841752642	184.1090110665781	0.6348910767355846	0.40308667931847	33896.127955913376	182.9348177342031	329.68147425819484	1.26827	28.668037	0.20832023	0.122362	-0.2346306873	-0.004199581	0.0447965197	0.033144481	0.0312475484	-0.232465845	0.0624799409	-0.0463642465	-0.0465504897	-0.0895934722	0.0525485456	-0.084691732	-0.1897676649	0.1329104796	0.1130969341	0.0637735728	0.0680568486	-0.0273322912	-0.0826257042	-0.1472751098	0.0677769523	0.0379484874	0.0519269509	-0.0481437237	-0.1253826326	-0.047828799	0.0674026832	0.0311593859	0.0506349716	-0.0144792516	-0.033405913	-0.0078179627	0.0067901884	0.1416831063	-0.0235227731	0.0855458576	-0.0990646674	-0.1769928118	0.0852796803	-0.0812583537	-0.1350544569	0.0763917288	-0.0484159874	-0.0386081486	-0.0680295005	0.0099848801	0.0660947429	0.0410657926	0.0089945689	0.0140156875	0.0207088566	-0.015583334	0.0136633719	-0.193058134	0.1263995295	0.1005541793	0.0472879485	0.1025873047	0.0183869639	-0.1230402303	-0.1201546365	0.079010653	0.0703293023	0.0561370955	-0.0743838616	0.0660132338	0.1128013753	-0.0129851775	-0.0825639273	-0.0459457307	-0.0148580031	0.0929593665	0.0490969955	0.0258712345	-0.1812564126	0.0196832373	0.0114047402	-0.0637527859	0.1329380041	-0.1897065812	0.0437535842	0.0095514217	-0.1425765355	-0.0249239172	-0.062417683	-0.048637551	0.0382837334	0.0419286389	0.0128643356	-0.112061785	-0.0202586882	0.0172065631	0.0148519224	-0.2380301659	-0.0093866461	0.0845357663	0.0027479028	-0.0148005381	-0.0875527901	-0.0335044709	-0.0168078185	-0.0452566852	-0.0347938792	0.0384587476	0.2127637694	0.0317328522	0.1917988484	0.1313543628	-0.087406473	0.1831562505	0.210751505	0.1570667138	0.1657176996	0.0056362761	-0.2348671442	0.2243621431	-0.2037561734	0.1173552296	0.1109309587	0.1004830656	-0.0172346	0.0100022	0.0001000440048399	0.00029703143716	-0.123162	-0.0925618	0.00856768681924	0.015168878244	-0.503408	0.076193	0.005805373249	0.2534196144639999	0.00334955	0.00016674	1.12194852025e-05	2.7802227600000092e-08	-6.58076e-05	-0.0004245246	1.8022113600516e-07	4.330640217760001e-09	0.000895222	0.0	0.0	8.01422429284e-07	0.0	0.0	0.0	0.0	0.0
273.63890266650395	-8.972488784651603	74878.24905252842	80.5055549906988	265.92576139353594	-13.25324644467247	175.64854132322347	70716.5105727318	178.03533650339386	-6.073674563184227	36.88952269947111	31696.58104387669	176.8777196511455	302.7549524538799	4.137732	93.529465	0.83582117	0.61342	0.1779259993	-0.20394012	0.6465174745	-0.2590441083	-0.3283506393	0.3943868988	0.7183247687	-0.0302157293	-0.2431064756	0.2183826281	-0.0930985756	0.2394704573	0.7631413154	0.5061148436	-0.0811677912	0.1152432937	-0.0616685629	-0.1618434299	-0.1866254021	0.0593720107	0.0534052002	-0.0667555262	-0.0249716638	-0.0289453213	-0.018731522	0.0044283324	-0.0147986661	0.0113353864	-0.033861764	-0.0004954796	-0.0140047614	-0.0144278188	-0.0361296575	0.0047839483	-0.0004243063	0.0213743068	0.0267482921	-0.0069687104	0.0107858088	0.0007615406	-0.0167989595	0.025887768	-0.0002940571	-0.0039368145	0.0118389757	-0.013199707	-0.0107228152	-0.0119097126	-0.0059765119	0.0150529696	0.003022213	-0.0270471251	0.0019792913	0.7405869991	0.5280532446	-0.1068053693	0.1512072049	-0.0215834651	-0.10352362	-0.1906437144	0.1230516851	0.0883031307	-0.0431659298	0.0429282975	0.0144354673	-0.0003426611	0.0149513678	-0.0077533551	-0.0064263094	0.0332024267	-0.0186628996	-0.0194969162	0.0068732184	0.0441070726	-0.007991856	0.0058694997	0.0090255126	0.017061237	0.0172694695	0.0126288012	0.0094564332	-0.0122186249	-0.0190128644	-0.0157576542	-0.0088007952	-0.0146604311	0.0111596886	0.0133973743	-0.0236409014	-0.0088334215	0.0011377438	-0.0184291467	0.0128298782	0.1247981219	-0.371613942	-0.051740479	0.774420016	-0.3132695414	-0.0466304748	0.2522230665	0.0052083541	-0.0040366228	0.0486766775	0.0288300001	-0.0795064174	0.0573464834	0.0606998597	-0.0162417847	-0.0212103052	0.0387620738	-0.004519076	-0.0206721525	0.0070721291	-0.0221881782	0.019570757	0.0216378464	0.0069895529	0.1168172427	0.1088228812	0.0959017104	-0.0158676	0.001367	1.8686890000000003e-06	0.00025178072976	0.0377783	0.1609402999999999	0.0259017801640899	0.00142719995089	0.0617497	0.5651577	0.31940322586929	0.00381302545009	0.00141994	-0.00192961	2.0162296036e-06	3.723394752100001e-06	-0.000213335	-0.0001475273999999	2.1764333750759992e-08	4.5511822225e-08	0.0008052359999999	-8.998600000009998e-05	8.097480196017993e-09	6.484050156958389e-07	1.0	0.0	0.0	0.0	0.0
