global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
347.39662793395803	n/a	n/a	120684.41709988489	427.2484736988563	n/a	n/a	182541.2582780023	228.9282547915996	n/a	n/a	52408.14584192755	229.1869785456981	508.9655113595889	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0617258	n/a	n/a	0.0038100743856399	-0.0181566	n/a	n/a	0.0003296621235599	0.0321517	n/a	0.0010337318128899	n/a	-0.00112695	n/a	1.2700163025e-06	n/a	-0.00171832	n/a	2.9526236224e-06	n/a	-0.00066992	n/a	4.487928063999999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345.6055329072579	-1.791095026700134	3.2080213946699536	119443.18437610973	418.845570575918	-8.402903122938312	70.60878089348644	175431.61199106628	228.99685592110825	0.0686011295086359	0.0047061149698606	52439.56002175281	229.10553163695104	498.78791040883146	1.215254	29.798965	0.09049443	0.0516139	-0.0426434107	-0.0175980602	0.1040353831	-0.027142853	0.080579023	-0.0457679573	0.1074953151	-0.1267991002	0.058230538	-0.0054794581	0.0254286422	-0.0146202079	-0.0180607852	0.0371976565	-0.0324488046	-0.0385312845	0.0695902521	-0.046238586	0.0150540569	-0.0844630039	0.108304295	-0.046430713	0.0280234189	-0.0610318135	0.0138512347	-0.003053984	0.0714450416	-0.0336182506	0.150452835	-0.0462213244	0.0377976252	-0.1341900416	0.0457131992	-0.1097194419	0.0179640018	-0.0243547647	0.0284506638	-0.0327665093	0.0463809994	-0.0086575135	-0.0248696176	-0.0043820929	0.0714348185	-0.1232915779	-0.0785739386	0.0622822636	0.0223778068	0.0345746334	-0.0300966368	-0.0107570793	-0.0287098422	0.0552640507	-0.0346792992	0.0134450789	0.0940115995	-0.0538883808	0.0137480442	-0.0985119624	0.0282724124	-0.0932881164	0.0147168683	-0.0799271177	0.0120493225	-1.57761e-05	0.0122539166	-0.0814661187	0.1402831061	-0.0118435653	0.0975910277	-0.0760205187	0.1208799076	-0.0749675198	0.0237914601	-0.0472484452	0.0368243773	-0.0077883828	0.0473971165	0.0466518074	-0.0603785436	0.0273618744	0.0423888748	-0.0842965361	-0.025805699	0.101323985	0.0931515491	-0.0072441331	-0.0092446799	0.0515479232	-0.0464971035	0.0415117685	-0.0051005699	0.059590492	-0.0516228479	0.1043324558	0.0420593775	-0.092697155	0.0147563418	-0.0555922804	0.1023157291	-0.1802765375	0.0144769941	-0.0939844695	0.038834841	-0.0376944676	0.1257527323	-0.0068152763	0.0852877926	-0.0338660124	0.1327445466	0.0534073156	0.1133374236	0.1199443696	0.119921393	0.1198831019	0.0	0.059986	-0.0017397999999999	3.0269040399999988e-06	0.0035983201959999	-0.00458007	0.0135765299999999	0.0001843221668408	2.09770412049e-05	0.0710427	0.038891	0.00504706522329	0.001512509881	-0.00153582	-0.00040887	2.3587430724e-06	1.6717467689999998e-07	-0.0017155	2.8199999999999493e-06	2.94294025e-06	7.952399999999714e-12	-0.000983972	-0.000314052	9.68200896784e-07	9.862865870400007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345.02623014699856	-0.5793027602593384	0.3355916880440884	119043.0994894496	416.592040346597	-2.2535302293209725	5.078398494463435	173548.9280801407	229.04678310749503	0.0499271863867818	0.0024927239405004	52462.42885189187	229.20139446073367	495.3063131825066	1.188754	29.149166	0.08294542	0.0462551	-0.0123135972	0.0134536773	0.1148781528	0.0447915248	0.0194591194	0.019286285	0.1701051065	-0.0742667394	-0.0661948634	-0.0068545797	-0.032716994	-0.0105362018	-0.0288238695	0.0115899599	-0.0814949609	0.0768587001	0.0890778859	-0.0287674282	-0.1254753999	-0.1314070096	0.0615201075	-0.1019272742	0.002660276	-0.071486259	0.0148479535	-0.0540422484	0.140753843	-0.1096744059	0.0732890648	0.010223219	-0.0325570556	-0.1342884657	0.0600444903	-0.0646146932	-0.0065700126	-0.2046879565	0.0766041381	-0.0810175618	-0.2978049222	0.0372436197	-0.0403829746	0.0151290662	0.0400076397	0.0373885926	0.0556036414	0.1423974258	0.1281061304	-0.0598537141	0.1494351777	-0.0066965407	-0.0498555188	0.0201855113	-0.1162214096	-0.0655485876	0.0722397257	0.0031926179	-0.1306301805	-0.0832989637	-0.0063450549	-0.1392851334	-0.0083239341	-0.0791154848	0.0319045586	0.0690796017	0.1111667516	0.0163226167	0.1460447238	-0.0226509513	0.0206789476	-0.0820858408	0.1504397399	-0.0613453696	-0.0093751179	-0.1845828363	0.1364318471	0.0600587905	0.0155314989	-0.2357275815	0.0842624993	-0.0043474473	0.0796176742	-0.1053706074	-0.15467165	-0.1317479908	-0.0668425039	0.0261471525	-0.1150551567	0.0706019264	-0.0379114493	0.0789821385	-0.0416066137	0.0471866423	-0.0604639806	0.0591398581	0.0431491283	0.0233535107	-0.0093078189	0.1215376845	0.1493959139	-0.1309305802	-0.0591711146	-0.0235383846	0.0483356994	-0.1466545182	0.0678463208	-0.0547575446	0.1067100062	-0.0614396005	0.0530434974	0.0968914968	0.098238602	0.1198831019	0.1196764004	0.119332162	0.0	0.0567299	-0.0032560999999999	1.0602187209999984e-05	0.00321828155401	0.0235101	0.0280901699999999	0.0007890576506288	0.00055272480201	0.103206	0.0321633	0.010651478436	0.00103447786689	-0.00173562	-0.0001997999999999	3.0123767844e-06	3.9920039999999996e-08	-0.00155235	0.0001631499999999	2.4097905225e-06	2.6617922499999977e-08	-0.000958205	2.5767000000000108e-05	9.18156822025e-07	6.639382890000056e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
344.40366376028936	-0.6225663867091953	0.3875889058601433	118613.88361151044	415.0523332945263	-1.539707052070696	2.3706978061962336	172268.43937323056	229.059145900402	0.0123627929069698	0.0001528386484606	52468.09232062165	229.17606374870223	492.5685771927112	1.297696	31.820498	0.20988995	0.0940211	-0.0086520238	-0.085820167	0.1508936674	-0.0832780647	-0.0055927894	-0.0224243865	-0.0205071779	-0.1768839647	-0.1333093761	-0.0394447772	-0.0090143172	-0.0127567894	-0.0627607085	0.0670166281	-0.0794017079	0.0139038079	-0.0056216086	-0.014020966	-0.2029483071	-0.1915018811	0.1132065898	-0.0755130218	0.0583719226	-0.0378941183	-0.0587890909	0.0029176025	0.0317609206	0.0082732671	0.1373974669	-0.0242777862	0.0678882965	-0.0112979316	0.1498601428	-0.0509741253	-0.1104270299	-0.0817798001	-0.0336446069	-0.1869599663	-0.0284700397	-0.1137373148	-0.0050673686	0.1072269387	-0.0332888688	0.0157375913	0.1015095261	0.0972462311	-0.1301700107	0.0652042135	-0.1275617564	-0.0089345498	-0.0795438882	0.0874961715	-0.060835093	0.0027625289	-0.0176514808	0.0177711232	-0.1765371999	-0.1973318403	-0.0272065907	-0.1419893599	0.0426362984	-0.0636624345	-0.0550358995	-0.0026578958	0.0068350426	-0.0819806206	0.0873013647	-0.0538189435	0.1170891815	0.0538691782	0.0696293573	0.0126268316	0.1262269865	-0.1605478952	0.0324908983	0.153498296	-0.0118072054	-0.0094534983	-0.1548296837	-0.0456933667	0.1194857748	0.06803677	0.0313491477	-0.112139505	0.1102091075	-0.085984522	0.0901239844	0.0948768529	-0.1120763122	0.0895533791	0.0413929548	0.0981177996	-0.0256350485	0.0388503611	-0.0644610029	-0.0029918588	-0.1530878562	0.0076210879	0.1177592103	-0.1267580809	0.0531048843	-0.0238105133	0.0968890442	-0.0035195714	0.1354842647	-0.0204834678	0.0611465978	-0.0114569111	0.0582797128	0.0469993685	0.0167702333	0.1197605978	0.1191869159	0.1182328141	0.0	0.032832	-0.0238979	0.00057110962441	0.001077940224	0.0566771	0.033167	0.001100049889	0.00321229366441	0.127678	0.024472	0.016301671684	0.000598878784	-0.000262134	0.001473486	6.871423395600003e-08	2.171160992196e-06	-0.00121182	0.00034053	1.4685077124e-06	1.159606809000001e-07	-0.00171125	-0.000753045	2.9283765625000003e-06	5.670767720250002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.7812725185957	-0.6223912416936628	0.3873708577369794	118185.56333450496	411.6630318255825	-3.389301468943813	11.48736444738469	169466.45177183056	228.4842392268933	-0.5749066735086785	0.3305176832448143	52205.04757509222	228.5860176493821	488.3154057264999	1.334877	32.73222	0.15670515	0.0733807999999999	0.0027793458	-0.1383411959	0.1812499923	0.0020941055	-0.0106689089	-0.0316654491	0.0107347001	-0.1978680547	0.0527380886	-0.0002294511	0.0516283692	0.0524254635	-0.1183957707	0.0907339375	-0.0737131612	-0.0785838024	-0.021705051	-0.0256638345	-0.1043099237	-0.0828125742	-0.0686400511	0.1808746085	-0.0137524604	-0.0155879227	-0.1401988729	-0.038076053	-0.0471938691	0.1598314287	0.0483812642	-0.187603916	0.1925518204	0.027587712	0.0375354669	-0.0771145278	-0.0841439744	0.0001931362	-0.0327837133	0.0547720159	0.0938686266	-0.0228276968	-0.0575789069	-0.0941250515	0.2579168538	0.0142289188	-0.137769504	0.0184166677	0.0766528788	-0.0713138883	0.0148124701	0.050985707	-0.1273287954	0.0885016177	-0.000622604	0.0893563558	-0.0045821502	0.0180171759	-0.0492527432	-0.0882423264	-0.1787383078	0.1216037377	-0.0245550588	-0.0163661015	-0.1321653393	0.0281287805	-0.0377406441	-0.2020429451	-0.0399869854	0.0775133881	0.2108896348	0.0437622488	-0.0967359919	-0.0649234996	0.1252520958	-0.0316142277	-0.1185796182	-0.1377306062	0.1564829693	0.0236163931	-0.0978605864	0.216652087	-0.0216861417	-0.1492052224	0.0022361941	0.0603559792	-0.0654197886	0.0794098831	-0.0655006321	0.0815610869	-0.1247061911	0.1092379571	0.1159344887	0.0190465114	0.0761987476	0.0795530248	-0.0375631215	-0.0745836054	0.0454033285	-0.0792647859	-0.064276251	0.0128789286	0.0457568091	-0.1220662226	-0.0628180314	-0.0530191939	-0.0588011483	-0.1292357413	-0.0169667834	0.113788048	-0.0867301556	0.140145332	-0.0321051845	0.1195769199	0.1184539393	0.1165901104	0.0	0.0112244	-0.0216075999999999	0.0004668883777599	0.00012598715536	0.0377068	-0.0189703	0.00035987228209	0.0014218027662399	0.116608	-0.01107	0.013597425664	0.0001225449	0.0007834199999999	0.0010455539999999	6.137468963998433e-07	1.093183166915791e-06	-0.000673769	0.000538051	4.5396466536100005e-07	2.89498878601e-07	-0.00119371	0.00051754	1.4249435640999998e-06	2.6784765160000014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
344.1464119533943	0.365139434798607	0.1333268068450461	118436.75286039538	414.18489887732585	2.521867051743357	6.35981342666873	171549.13045802063	228.53762179154617	0.0533825646528498	0.0028496982089156	52229.4445741358	228.69599682335715	491.6212200385906	1.319463	32.354244	0.2076260499999999	0.112469	-0.0109712664	-0.0866676346	0.1188043528	0.064553694	-0.0109452723	0.0185932639	0.1237473079	-0.1331244947	0.0509425349	-0.0209479629	-0.0284620557	0.0331524056	-0.1778276886	0.0755389619	-0.0643436547	-0.0129237527	0.0942067172	-0.0656155937	0.0707279411	0.0316329384	0.0230694766	-0.0501625417	-0.0793761158	-0.0400763227	0.0835190995	-0.0976814067	-0.0198799114	0.0744719274	0.0193521781	-0.0570630891	-0.021191053	0.0741365192	0.0200918508	-0.0028899094	0.1087814973	0.1873487003	-0.2271165384	-0.1109180301	-0.0360030668	-0.0263466542	-0.0255939358	-0.1531789257	-0.025494958	-0.0816714271	0.0827311996	-0.0602469789	0.026012531	0.111180132	-0.0704025867	0.0346766627	-0.1850729935	0.06004107	-0.0255610649	0.0163238647	0.1064967303	-0.0366701535	0.0241219775	0.0712450308	0.0470994256	-0.0366815101	-0.0878959876	-0.018906787	0.108233765	0.06950677	-0.0228185262	-0.0865371959	-0.0260018365	-0.0040237438	-0.00603264	0.1146375937	0.0036526925	0.0014218118	-0.069538942	0.1027400556	-0.2424493427	0.1634928844	0.0223002698	0.0083616265	-0.0193962099	0.0805324319	-0.1034808625	0.0934165679	-0.1417184156	0.0659982872	0.0326359168	0.0045165132	0.1885374544	0.0813508608	-0.0913386926	0.1316312369	-0.0351243563	-0.0419183139	0.0276306883	-0.0244293694	0.0633720032	-0.0425436042	0.1312085898	0.0267946973	-0.0551236225	0.0675407386	0.0123738621	-0.0869669312	0.0626679622	0.0019947217	-0.0546279917	0.0287025813	-0.0376751699	0.1271571381	-0.1611735674	0.015862538	0.0132011217	0.119332162	0.1174789681	0.1144116002	0.0	0.0269289	0.0157044999999999	0.0002466313202499	0.0007251656552099	0.0912664	0.0535596	0.0028686307521599	0.0083295557689599	0.12979	0.0131819999999999	0.0168454440999999	0.0001737651239999	-0.00079407	-0.0015774899999999	6.305471649000001e-07	2.4884747000996844e-06	-0.000434014	0.0002397549999999	1.88368152196e-07	5.748246002499999e-08	-0.000507356	0.0006863539999999	2.574101107360001e-07	4.710818133159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.7689464597085	-0.3774654936858042	0.1424801989234678	118177.08855001791	412.3331114252105	-1.851787452115332	3.429116767811792	170018.59477759508	228.3267789562704	-0.2108428352757698	0.0444547011871254	52133.11798854557	228.4314743449387	488.1073508399487	1.187486	29.118078	0.033002	0.0207101	0.0253189156	-0.0739240069	0.1144538727	-0.0895503788	-0.0364664858	0.0676665075	0.1124925353	-0.0862863358	-0.123553768	0.0157241094	-0.0400795014	0.0580931091	-0.1452628319	0.0452719423	-0.0236340101	0.1623475292	0.1109546585	0.0201480356	-0.0126116682	0.0274811169	-0.0775223566	-0.0125567796	-0.0842858336	0.0650716831	-0.0965191416	-0.0936684128	-0.081066486	-0.0552377789	0.0954287358	-0.1707586056	0.103419216	0.0219685313	-0.010533552	0.0676156867	0.1908955742	0.1585996365	0.0670330944	-0.0540454564	0.0670329439	0.0558380273	-0.0961011273	0.0348477519	-0.0829054624	-0.119147856	0.0733711331	-0.0803513056	-0.0223738829	0.004900499	0.0251260036	0.0612733625	-0.1473239141	0.0212451566	-0.0582364876	-0.1526178777	0.04539999	0.0671873767	-0.0239824135	0.08670696	-0.0179996813	0.0225358879	-0.1017550635	0.0508797737	-0.1085427064	0.0739347633	-0.0828250693	-0.0603423602	0.0904750525	0.1086443427	0.1575251512	0.0667615157	0.023747318	0.0671644551	-0.1831078154	0.1597771096	0.0110550075	0.0245821153	0.1156566714	0.0909334295	0.0294598165	-0.1051850993	-0.016638161	0.0450614572	-0.0801578399	0.0753661705	0.045605053	-0.0536787634	0.0187859666	0.0894424405	-0.0755888424	0.1201751638	-0.0407291461	-0.0553165041	0.0119781568	-0.0281233333	-0.036232843	0.0255538052	-0.020615722	0.1055210248	-0.0380051703	0.0248988329	-0.0410992154	-0.163456951	-0.0638155033	0.0359876398	0.016465888	-0.0324467173	0.0351655771	-0.0020528155	-0.1324192474	-0.0146203015	-0.0125949968	0.1190264491	0.1162639941	0.1117072952	0.0	0.0272895	0.0003606	1.300323600000019e-07	0.00074471681025	0.0880748999999999	-0.0031915	1.018567225000062e-05	0.0077571880100099	0.129795	5.000000000005e-06	0.016846742025	2.5000000000050003e-11	-0.000921484	-0.0001274139999999	8.491327622559999e-07	1.6234327395999993e-08	-0.000522196	-8.818200000000007e-05	2.726886624160001e-07	7.776065124000012e-09	-0.000134054	0.000373302	1.7970474915999998e-08	1.3935438320400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.96923274852145	0.200286288812947	0.0401145974864632	118314.83307760653	413.08571112392514	0.7525996987146186	0.5664063065053347	170639.80473475892	228.4524963896284	0.1257174333580053	0.0158048730501245	52190.54310665318	228.624434672976	490.85366903427416	1.148404	28.159744	0.09558592	0.0538434	0.0013181814	-0.0591167882	0.0569230668	-0.068366619	-0.0316104353	-0.0468201234	-0.076349653	-0.1281985698	0.0116929892	-0.0021311601	-0.0270286023	0.0380694064	-0.102534965	0.107279564	-0.0234749353	-0.0077385072	-0.1234289032	-0.0126622329	0.0109140064	0.1269268485	-0.0285859311	-0.0345500667	-0.0536617204	0.053898909	0.103036852	0.0218408357	0.0081839721	-0.1067547559	-0.08923034	0.0849322665	-0.0089825541	0.0534449169	0.0956964211	0.076150923	-0.0151095305	0.0461314139	0.0523081	-0.1237520472	-0.0439791033	-0.101278607	-0.0097505683	-0.1157841153	0.1277540689	0.0199769043	0.0705145398	-0.0866949509	-0.0142234369	0.0087911412	-0.1253095102	0.0390262268	-0.1012567379	0.0945367358	0.0483345868	0.0512492891	-0.1123053647	0.0007290464	-0.0214175759	0.1211433185	0.06523559	0.0322471609	-0.0631260549	0.056967752	0.0915918816	-0.0143354981	0.0166528852	0.1594424927	0.0128034834	-0.0202152021	-0.054969147	0.0386895587	0.0327654547	0.113879678	-0.0058003516	-0.0040155148	0.0415808363	0.0483846049	0.0542789912	-0.0840947843	-0.1323939975	0.1552857439	0.0280801443	0.155275025	-0.0641455025	-0.002453226	0.0026475406	0.0658446614	0.1090333423	0.060477253	-0.0711765513	0.0701220792	-0.044599688	-0.0779632151	0.0231129725	-0.035204554	-0.0774678304	-0.0326056063	-0.035602457	-0.0533955479	-0.0380493768	0.1165160728	-0.0100589708	0.0130805189	0.0133085089	-0.0866020464	-0.0793164397	-0.0368537686	-0.1274135748	0.119743343	-0.1023679243	-0.0233301006	0.0388669731	0.1186599374	0.1148114994	0.1084896234	0.0	0.00341068	-0.02387882	0.0005701980445924	1.16327380624e-05	0.0752848	-0.0127900999999999	0.0001635866580099	0.00566780111104	0.0851534999999999	-0.0446415000000001	0.0072511185622499	0.00199286352225	-0.00092713	-5.645999999999993e-06	8.595700369e-07	3.187731599999992e-11	-0.000654683	-0.0001324869999999	4.28609830489e-07	1.7552805168999983e-08	-0.000281431	-0.000147377	7.9203407761e-08	2.171998012900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.69928352892333	-0.2699492195981179	0.0728725811616328	118129.19749829522	411.7342156417497	-1.3514954821754372	1.8265400383406176	169525.06433012686	228.47600234954464	0.0235059599162354	0.0005525301515836	52201.28364962913	228.6390202272285	486.85942610234576	1.169283	28.671721	0.0709899199999999	0.0373186	0.0269265357	-0.0315758225	0.0459477591	0.1347491977	-0.0260733958	0.0226450825	0.0864190877	-0.0372330895	0.0613717214	0.0181670756	-0.038554017	0.0422304616	-0.0911952833	0.0041002277	-0.0356505573	-0.0001603362	0.0289336215	-0.0605126883	0.1610352392	0.023407553	-0.0292898232	-0.0025202496	0.0094075759	0.1126441718	0.0746390401	0.0977459057	-0.0323855163	-0.0771310675	0.0054057438	-0.0104618124	-0.0257107164	0.0335289304	-0.0053509115	-0.0889876452	0.1497147639	-0.0482160543	-0.0718838026	0.064552015	0.151424013	-0.090338237	-0.1150935714	-0.083285615	-0.0590675825	-0.0204387109	-0.0063674098	0.1060264879	-0.0669516039	0.0325945615	-0.1039898863	0.0411902754	-0.092593188	0.0043690634	-0.0248474234	0.0103869819	0.0429091653	-0.0803233613	0.1136516332	0.0906022755	0.0043358539	-0.0219066498	0.004887243	0.1233759851	0.0452271359	-0.1085295908	-0.0401015533	0.053798167	0.049235532	0.0277075009	-0.0118809713	0.0568249247	0.0533548953	-0.0872125062	-0.0979428214	-0.0876937322	-0.1136478698	-0.0891482841	-0.0099621532	0.1061669974	-0.1119399824	-0.0577945317	-0.1071232898	0.0156351626	-0.0485375909	-0.0531948414	0.1497189757	-0.0416898867	0.0313499941	0.0493591848	-0.0423694889	0.0559486443	-0.0234766368	-0.0823939244	-0.0035674644	0.0049256562	0.078409029	-0.0709071145	0.0968224025	0.0444463678	0.0065048436	0.0750108351	-0.0136764718	0.0686827639	0.0690483303	0.0754035615	-0.0315552116	-0.0008370714	-0.0158629919	0.0576643787	-0.1117103778	-0.0011567766	-0.0297920259	0.1182328141	0.1131244514	0.104773372	0.0	0.0055708	0.0021601199999999	4.666118414399999e-06	3.103381264e-05	0.0482894	-0.0269953999999999	0.0007287516211599	0.00233186615236	0.0825971999999999	-0.0025562999999999	0.0068222974478399	6.534669689999987e-06	-0.00107173	-0.0001445999999999	1.1486051928999995e-06	2.090915999999998e-08	-0.0008188699999999	-0.0001641869999999	6.705480768998362e-07	2.695737096896717e-08	0.000195344	0.000476775	3.8159278336e-08	2.2731440062500006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.758937851616	0.0596543226926655	0.0035586382159206	118170.2073528712	411.3376786253834	-0.3965370163663237	0.1572416053487061	169198.68585691918	228.72077875484823	0.2447764053035825	0.0599154885933437	52313.19463422423	228.8573674729727	484.8324203963487	1.133806	27.801809	0.081096562	0.0431641	0.028137492	-0.053690794	-0.0007731262	-0.0972396976	-0.0348555936	0.0233068716	-0.0403337819	-0.0926040109	-0.1117575423	0.0101503906	-0.0709107192	0.0207972265	-0.0764090305	0.0457082459	-0.0250434809	0.0720945939	-0.0231174831	-0.0601401442	-0.0464296842	0.0684230471	-0.0873645432	-0.0139082821	-0.007643069	0.0162332789	0.1043866513	0.0265379601	-0.0883134418	-0.2416805981	0.0157767383	0.0772896886	-0.0213991837	-0.0385528369	0.1229983421	0.0195371584	-4.84502e-05	-0.0946617536	-0.0505936447	0.0273996324	-0.130393307	-0.068379328	-0.0677925633	0.1092765991	-0.0603776106	0.026854304	-0.0342426016	-0.1589789173	0.0424507328	-0.0216233675	0.0304488103	0.022664878	-0.0826413888	0.0389985669	-0.019844071	-0.0423844244	-0.0397618536	-0.0205803129	-0.0863628489	0.1018599516	-0.0137589861	0.0346377004	-0.0067850262	0.0250527389	0.0730760856	-0.0468165136	-0.1037645262	0.1934854018	0.1480401706	-0.0169541076	-0.0309196264	0.0015470304	0.0980844006	0.0386923043	0.0291688402	-0.1178692052	-0.0631096688	0.0033113105	0.0085956488	-0.1389202563	-0.0083751057	-0.1383661235	0.0236177026	0.0616577337	0.0402988279	0.0702489487	-0.1283916219	0.0665461821	0.0045690723	0.0570294192	-0.0432299834	0.0509380057	-0.0886522382	-0.0969915039	0.002613808	-0.009073326	-0.0373517535	0.0541318669	-0.0808700628	0.0078063722	-0.0357395789	0.0459665223	0.0217375569	-0.0089704226	0.0594822135	0.1171880582	0.0446139922	-0.0108451047	-0.0259627023	0.0450284911	-0.0629840281	-0.022831288	-0.0082746152	0.1177452974	0.1112062966	0.1005756196	0.0	-0.00325195	-0.00882275	7.78409175625e-05	1.05751788025e-05	0.0224258	-0.0258636	0.00066892580496	0.00050291650564	0.0851233	0.0025261000000001	0.0072459762028899	6.381181210000508e-06	-0.00173187	-0.00066014	2.9993736969e-06	4.3578481960000004e-07	-0.000849108	-3.0238000000099995e-05	7.20984395664e-07	9.143366440060471e-10	8.039759999999998e-06	-0.00018730424	6.463774085759997e-11	3.50828783219776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
