global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
327.21717830651363	n/a	n/a	107071.08177887672	336.3241554722879	n/a	n/a	113113.93755414768	212.2190704614225	n/a	45036.933867510204	n/a	218.3147843909684	405.4002864485767	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.127278	n/a	n/a	0.016199689284	0.099404	n/a	n/a	0.009881155216	-0.7244819999999998	n/a	n/a	0.5248741683239998	0.000301696	n/a	9.1020476416e-08	n/a	0.00129411	n/a	1.6747206921e-06	n/a	-0.00204257	n/a	4.1720922049e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0
325.1069691091444	-2.1102091973692154	4.452982856661628	105694.54136333418	330.4247780277452	-5.899377444542665	34.80265423317875	109180.5339346847	211.92586917432456	-0.2932012870979292	44912.57402529293	0.0859669947558823	217.80937525878807	394.3950605882289	1.369053	30.125031	0.10608465	0.0551409	-0.1001222345	-0.1541658623	-0.3094724578	0.0679648705	0.2375904669	-0.026780515	0.0639370042	-0.3142318848	0.0452284208	-0.0596650645	0.2147733087	-0.0975475108	-0.2907679248	0.1629341633	-0.0527610894	0.0619887217	-0.0282333755	0.1355859032	-0.1988267596	0.0272105444	-0.1625447459	0.0397325059	-0.0036808152	-0.0267440912	0.000960629	-0.0106850429	0.0101099299	-0.0053334288	0.0176887381	-0.0018350633	0.0567721043	-0.0021595556	0.03076777	-0.051041391	0.05225378	-0.016586516	0.0525873661	-0.0601768454	-0.0317467758	0.0053857512	0.0522826381	-0.005493849	-0.0211287105	0.0235959208	0.0244689844	-0.0782551148	-0.0564633808	0.0158689698	0.0316631345	0.1169953079	-0.0020564931	-0.0582498023	-0.0456509538	0.1296988674	0.0466260189	-0.2984098335	0.1930374343	-0.0380524403	0.0166739239	-0.1794025183	0.1700636198	0.0104341794	-0.0387951523	0.1092018192	-0.1161503512	0.0636968841	-0.0471102159	0.0196264425	-0.0375878133	0.0537737243	-0.0015406435	0.0513987352	-0.05606448	0.0284850039	-0.0110985552	0.0080781202	-0.057511289	0.0319558037	-0.0016031362	0.0454752593	-0.0487091086	-0.0230745747	0.0766481074	-0.0371341072	-0.0643489136	0.1073606927	-0.0374464817	-0.0993644758	0.049939341	0.0726429759	-0.0833559555	-0.0739499391	0.0915049171	0.0106304192	-0.2469822044	-0.2629859527	0.0246846297	-0.2367830674	0.0691598582	-0.0628716474	0.0459951055	-0.0122140079	0.0294406396	-0.0395538434	0.0811983428	-0.0212484954	0.0560843563	-0.0698539422	0.1452173438	-0.0523202284	0.1479744144	-0.1420231561	0.1424284162	-0.2697841025	0.0081562965	0.0405414787	-0.2375816801	0.0126020023	0.1199443696	0.119921393	0.1198831019	0.0	-0.116741	0.010537	0.000111028369	0.013628461081	0.111555	0.0121509999999999	0.0001476468009999	0.012444518025	-0.680931	0.0435509999999998	0.0018966896009999	0.4636670267609999	-0.000112497	-0.000414193	1.2655575009000001e-08	1.7155584124899998e-07	0.00154543	0.0002513199999999	2.3883538849e-06	6.316174239999999e-08	-0.00191117	0.0001314	3.6525707689e-06	1.7265960000000014e-08	0.0	0.0	0.0	0.0	0.0	0.0
324.32138220894853	-0.7855869001958808	0.6171467777593729	105184.35895792289	327.7820601017355	-2.642717926009709	6.983958036453059	107441.07892453775	211.7317594367924	-0.194109737532159	44830.33795419973	0.0376785902048036	217.3370110766355	387.29076325418566	1.203385	26.479628	0.1049793999999999	0.0506108	-0.0434169686	-0.1448490354	-0.312848785	0.1231990223	0.2554472337	-0.0197587612	0.1492764587	-0.2281774019	0.0645518401	-0.0089007665	0.0074786427	-0.1351079145	-0.2454124895	0.1691729505	-0.0498772648	0.0144672289	-0.1269068407	0.0775630045	-0.1999172619	-0.000626947	-0.0889495099	0.1899561147	-0.0197229974	0.0827957368	0.0899940286	-0.0637372622	-0.1036628148	0.0152969326	0.1219282721	0.0895957411	-0.0332237939	-0.0221116208	0.0890017616	0.0193488431	-0.1344411344	0.0126039859	0.0585528993	0.0240497786	-0.1266423619	-0.0735237607	0.0087073791	-0.0198555215	-0.0183095816	-0.0067770193	0.0394232669	-0.0990818049	-0.0052451121	-0.0032262906	0.0497957884	-0.0928592165	-0.1165178138	-0.009626134	0.0904892543	0.056948115	0.0958634211	-0.2721018847	0.1545093282	-0.0362933038	-0.0093342185	-0.2018921157	0.1081652689	0.101666228	-0.0714907286	0.1110181856	0.0184857706	0.0640142237	-0.165301618	0.0059954075	0.0337256682	-0.045646797	-0.0247185052	-0.1502984222	-0.0631393868	-0.1375850046	-0.0262040509	0.0523681801	-0.0844660808	0.0315337468	0.0422527528	-0.019821157	0.0952358999	-0.0072275901	0.2122225345	-0.0033079848	-0.0497291104	0.0504442167	-0.0402915384	-0.0102482048	-0.0189445268	0.0803674148	-0.0347430851	-0.0906645142	0.0477441588	0.0503980927	-0.2548558784	-0.2726703289	-0.0242659902	-0.1397377454	0.0261584799	0.0151880741	0.1123649672	0.0022372138	-0.0278408869	-0.0626327261	0.0644064616	0.041087302	0.0666672625	0.0411606103	0.1082712994	0.0433640874	0.0556785648	0.0750073177	0.03234365	-0.213556967	-0.0482708784	-0.0531509279	0.0807247969	-0.1195545115	0.1198831019	0.1196764004	0.119332162	0.0	-0.109228	0.0075129999999999	5.644516899999988e-05	0.011930755984	0.0744312	-0.0371238	0.00137817652644	0.00554000353344	-0.662922	0.0180089999999999	0.0003243240809999	0.439465578084	0.000263375	0.0003758719999999	6.9366390625e-08	1.41279760384e-07	0.00201623	0.0004707999999999	4.0651834129e-06	2.2165263999999997e-07	-0.00191117	0.0	3.6525707689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.2354299853196	-1.085952223628908	1.17929223200457	104481.14319779446	326.9792261760747	-0.8028339256608206	0.644542312191964	106915.4143507046	211.20554050725823	-0.526218929534167	44607.7803409631	0.2769063618000846	216.99281448427087	381.3583362282447	1.225418	26.964441	0.194184785	0.112924	-0.0042147586	-0.1416522448	-0.2238445353	0.1678122025	0.243252992	0.01341448	0.0443253048	-0.1796824621	0.1191948024	-0.07578541	0.2187231903	-0.1119587426	-0.159070623	0.2184374016	-0.1073607488	-0.036649773	-0.0075083685	0.1407805597	-0.1394950814	-0.0145079982	-0.187054377	-0.0320333226	-0.0450504806	-0.038415241	0.0231198153	-0.0538960995	-0.1369214461	0.0643207704	-0.0031221609	-0.0718198316	0.0097073724	0.0529017721	-0.1403553176	-0.04749822	0.1456708942	-0.0098722883	0.0608712684	0.0061919496	0.0214378608	-0.0148968913	-0.0305930797	-0.1105066878	0.0360213691	0.0781168267	-0.0090562499	0.0799836535	0.1537559926	-0.1222787753	-0.0549277461	-0.1432909679	-0.0485681162	-0.1242135258	-0.0062361043	-0.0459562946	-0.0194071554	-0.2734838057	0.0461076123	0.0162147403	-0.0551576184	-0.1483850191	0.1740519878	-0.0058464526	-0.0510704391	0.1437095993	-0.188438723	0.0234876363	-0.052248734	0.0283726363	-0.0979747689	0.0399812923	-0.0151116601	-0.0459822393	-0.0146828771	0.0488871895	-0.0913785282	-0.0289741154	0.0708276276	-0.0917735115	-0.1179283753	0.1735515311	-0.0289965693	-0.0103599898	-0.0238297932	-0.0606735234	0.0116009374	-0.0913972648	0.0582395842	-0.0684462305	0.0305352587	-0.0063273547	0.1230064894	-0.0265524693	-0.206872883	0.0196061066	-0.2444978414	-0.2196914159	0.0811524126	-0.2090028704	-0.0101540678	-0.0864908449	-0.0037192477	0.1179685292	0.1174725626	-0.0314988714	0.011205339	0.0667798933	0.0343702356	0.0678649363	0.1185771058	-0.1242242591	0.0343860075	0.119458376	0.0465031991	0.0883799465	0.0190011196	0.0415063531	-0.120063071	0.1107022183	0.1197605978	0.1191869159	0.1182328141	0.0	-0.109553	-0.0003249999999999	1.0562499999999479e-07	0.0120018598089999	0.165448	0.0910168	0.00828405788224	0.027373040704	-0.602209	0.060713	0.003686068369	0.362655679681	-5.64847e-05	-0.0003198597	3.1905213340899997e-09	1.0231022768409e-07	0.00158147	-0.0004347599999999	2.5010473609e-06	1.890162576e-07	-0.00182319	8.798000000000009e-05	3.3240217760999995e-06	7.740480400000016e-09	0.0	0.0	0.0	0.0	0.0	0.0
324.175840933201	0.9404109478813892	0.8843727508951732	105089.97584474804	327.14400992045546	0.1647837443807702	0.027153682412147	107023.20322683506	211.00303774093985	-0.2025027663183891	44522.28193590449	0.0410073703666001	216.58680876200228	379.58437792335167	1.287848	28.338161	0.2145907615	0.120629	-0.0051538499	-0.1449235885	-0.1083766211	0.1824262715	0.1927701661	-0.0814498527	0.0406845665	-0.1076975425	-0.001819716	-0.1084800338	-0.0296811965	0.3150893994	-0.0349747818	0.1471198164	-0.2111333944	0.1243024101	0.0231966142	0.124723779	-0.0475613912	0.1032510776	-0.1987347722	-0.0751445323	-0.0134385253	0.0293660335	-0.0708383604	0.0285150647	0.0616272792	0.0759183706	0.008610461	-0.0904945798	-0.1178439136	0.0025230728	-0.0131986045	0.0761073184	0.0061619309	-0.0689104146	0.1304344309	-0.010417892	-0.1013584642	0.0285900479	0.0085499489	0.0107633244	0.053642623	-0.072305888	-0.1232482602	0.1571674252	0.0381295592	-0.0045377329	0.14385405	0.083435899	0.1357209689	0.0658174793	-0.0199571808	-0.1107176876	0.0556966397	-0.1712441138	-0.0544882799	0.1376629338	0.0928479241	-0.1428621419	0.1051842593	-0.0765404675	0.0558042002	0.1160485736	-0.2149278995	-0.0456497082	0.137154859	-0.1192227156	0.0319615299	-0.0866396841	-0.070663669	-0.0211732654	0.0409577287	-0.0181569187	0.0682956263	-0.1365823004	-0.0120097081	-0.0817312125	-0.1831458861	-0.154287573	0.0523337771	0.1157987339	-0.0286672781	0.1735920736	-0.0387712208	-0.1538749384	-0.0167739375	0.0852216588	-0.1064048939	-0.0851756197	0.1224451356	0.092545769	-0.0134759963	-0.0289976024	-0.2075633387	-0.1553008173	0.1096536061	-0.2109793246	-0.0281980835	-0.050759894	-0.1048506295	0.1596580544	0.0406774983	-0.080751832	-0.1773145098	0.1458111545	-0.0372423505	-0.0965924319	-0.0381884632	-0.0759613298	-0.0089336802	0.0264915701	-0.1438290385	0.2309553333	0.0020895159	-0.0380062246	0.1962012288	0.0897032265	0.1195769199	0.1184539393	0.1165901104	0.0	-0.0801138	0.0294392	0.0008666664966399	0.00641822095044	0.128272	-0.037176	0.001382054976	0.016453705984	-0.497486	0.104723	0.010966906729	0.2474923201959999	-6.56347e-06	4.992123e-05	4.3079138440900005e-11	2.4921292047129e-09	0.002252	0.00067053	5.071504000000001e-06	4.496104809000002e-07	-0.00167859	0.0001445999999999	2.8176643881e-06	2.090915999999998e-08	0.0	0.0	0.0	0.0	0.0	0.0
326.4733814178915	2.2975404846905008	5.278692278791861	106584.86877443208	329.65233118267	2.508321262214565	6.29167555447767	108670.65945416877	211.59198503204763	0.588947291107786	44771.16812980227	0.3468589117031992	216.9853712658184	398.92005327826587	1.626953	35.799927	0.2949152814999999	0.168061	-0.1495169243	-0.2061016076	-0.0933386846	0.0333263448	0.1367359084	-0.0477117014	0.051308171	-0.0773478873	-0.2475672096	-0.0820582092	-0.0766105965	0.1391173432	-0.0849926996	0.0415583743	-0.2866826239	0.1468117733	-0.1545420684	0.0535680771	0.0721926652	0.1711647867	0.1491703798	0.0864633224	0.0146405644	0.1751907167	0.0395455974	0.1106934822	0.0641181086	-0.1278204938	-0.0876551593	0.0969470873	-0.0583126426	0.0937119038	0.0408852457	0.0686169365	-0.0159633488	0.036383236	-0.0219694031	0.1345717176	0.0358877997	-0.0055309217	0.0452481073	0.0782288078	-0.004313582	-0.0180970115	-0.1224658411	-0.1070026154	-0.0190842929	0.0149607326	0.0624664843	0.0425226857	-0.0085378289	0.060882256	0.070273121	-0.0302207227	-0.0242671205	-0.1321317615	0.0053004282	0.2349716642	0.1441820959	-0.2041372229	-0.0891558285	-0.1081013158	0.1164547632	-0.0532520955	0.1419224649	0.0400346233	-0.0244504354	-0.0462441262	0.1120189211	-0.1553173673	0.2029272497	0.0433176088	-0.0285853975	0.0069125458	0.0172625241	-0.088975416	0.0469665165	0.1201309618	0.0793000517	-0.0617350935	-0.0041150087	-0.0790331743	-0.0485147743	0.0882415461	-0.0015541761	-0.00122527	-0.0058733639	-0.0015547743	-0.0784722462	-0.0685035846	-0.1625222945	0.0441123302	0.08328663	-0.0215955357	-0.1548456283	-0.0444856497	0.0568517956	-0.0363312919	0.1125180633	0.1165618443	-0.0676795324	-0.1501335353	-0.1177110741	-0.0278309172	-0.0138672495	-0.1053947064	-0.026707168	-0.1186096997	-0.0336700396	0.2693955088	-0.0058110963	-0.0352825052	-0.0435201881	-0.0126593037	-0.0282344345	-0.032491439	0.2625821212	0.1749288972	0.119332162	0.1174789681	0.1144116002	0.0	-0.0894882	-0.0093744	8.78793753600001e-05	0.00800813793924	0.00366482	-0.12460718	0.0155269493075524	1.34309056324e-05	-0.397778	0.0997079999999999	0.0099416852639999	0.158227337284	-3.44675e-05	-2.790403e-05	1.1880085562500002e-09	7.786348902409e-10	0.00117311	-0.00107889	1.3761870721e-06	1.1640036321e-06	-0.00179631	-0.0001177199999999	3.2267296161e-06	1.3857998399999997e-08	1.0	0.0	0.0	0.0	0.0	0.0
324.3583503722639	-2.115031045627632	4.473356323968712	105208.3394562163	328.0954599654932	-1.5568712171768198	2.4238479868736325	107646.63084996855	211.2493141701292	-0.3426708619184353	44626.27273734995	0.1174233196079233	216.85187468534104	404.3414715810892	1.530392	33.675179	0.098600197	0.0717163	-0.1351279684	-0.186188451	-0.1532094353	-0.1486030833	0.1293138804	-0.0222211856	0.0663251718	-0.1150105471	-0.0742487556	0.2748909479	-0.0359356136	0.2182310709	-0.1274049702	0.0745872689	-0.0747706558	-0.010350828	-0.0718454369	0.1264571224	0.1853178029	0.1963074868	0.3044089928	-0.1313914756	0.0506200866	-0.0348753941	-0.0898510456	0.0171220267	0.1180467749	-0.0836204761	0.0077592946	0.041170684	0.1333018564	0.0127805075	0.036634253	-0.1014513671	-0.1140076584	-0.1129436169	-0.1674573484	-0.0528838891	0.1438731685	0.0220380734	-0.132051956	0.0878579793	0.1141924085	0.0872897102	-0.0070211544	0.0043455005	-0.04612503	0.156438284	0.0438339512	-0.0293804822	-0.022483657	0.0224202682	0.0900092918	0.0598239171	-0.0679906655	-0.1625058125	0.0665998479	0.0516942715	-0.0009812962	-0.0180079274	-0.0901999367	-0.2347231147	0.2245286586	-0.2409389467	0.1544903824	-0.121974795	0.1633264913	0.0447193685	0.0004291467	0.1309038957	-0.0135984522	0.0964513808	-0.1103803533	0.0539606103	-0.0279797792	0.2342949967	0.0423747417	0.0318658783	0.1657102546	-0.0847801477	0.0440299976	0.0136465827	-0.0999280515	-0.1493027412	0.0011197645	-0.147130046	-0.0427716937	0.0064990669	0.0036299369	0.0590849457	-0.0612714762	-0.0671657324	0.1288943387	-0.0028316958	-0.1301987093	-0.0099144548	0.0673002287	0.073353058	0.1044586949	0.1087773811	0.018163302	-0.2167768464	-0.1507803033	0.0026607872	0.1163707869	-0.1637005466	0.0770876344	-0.0570016415	-0.1200609893	-0.0639753147	-0.0064033015	0.0319890352	-0.0282117984	0.1176580495	-0.0845803283	-0.0937489292	0.3073756367	-0.2117848648	0.1190264491	0.1162639941	0.1117072952	0.0	-0.0887079	0.0007802999999999	6.088680899999964e-07	0.00786909152241	0.000303798	-0.003361022	1.1296468884484e-05	9.2293224804e-08	-0.330993	0.066785	0.004460236225	0.1095563660489999	-0.000394405	-0.0003599375	1.55555304025e-07	1.2955500390625e-07	0.00101749	-0.0001556199999999	1.0352859001e-06	2.4217584399999992e-08	-0.00183423	-3.79200000000001e-05	3.3643996929e-06	1.4379264000000071e-09	0.0	1.0	0.0	0.0	0.0	0.0
320.8402183566328	-3.518132015631068	12.37725287940832	102938.44571513182	325.9415980081274	-2.153861957365791	4.639121331387597	106237.92531209171	210.7526400423868	-0.4966741277424091	44416.67528483585	0.2466851891686829	216.56116794370524	378.8080753240445	1.690943	37.207985	0.1163431219999999	0.0541113	0.0763210402	-0.099067452	-0.1515381541	-0.1831866559	0.1174083242	0.0567352808	0.0064507481	0.0457395593	0.1258824024	0.1937743736	-0.1581255763	0.016304209	-0.144553773	0.1335204455	0.1449177607	-0.1128345784	-0.0106392684	0.0645487666	0.1437422208	-0.0141027231	0.0784093969	0.0561726337	0.1068149612	0.0687147392	0.0367255132	0.0235266723	0.0274353781	-0.0987945679	0.1830800936	0.0192874059	0.0461239496	-0.0997069032	0.0583347238	0.0748713338	-0.0810748744	-0.0422540886	0.0208763002	-0.0065536275	-0.0252432899	-0.0040014012	-0.1514311212	-0.0326005417	-0.1077523926	-0.0086640463	0.0491750251	0.1110841233	-0.0224514233	0.0621984723	-0.1706299196	0.1504157031	0.0494114124	0.0018477201	-0.0573740082	-0.0817729832	-0.1636728033	-0.1769565308	0.0819723499	-0.1132247363	-0.1058134077	0.1292356636	-0.0722610084	-0.1265281591	-0.036527956	-0.0209311699	0.1629846436	-0.0319919159	0.0569860996	0.0029535822	0.0350756292	-0.0825513903	0.0628558274	-0.1891675554	-0.029570255	0.0049793057	0.0522518453	0.1157641837	-0.1437534405	0.0317101928	-0.1159104147	-0.1664495995	-0.0167615224	-0.0321635467	-0.0126649285	-0.089525113	0.0624798309	0.0589838452	0.0471322888	0.0952951295	0.1734173297	-0.1561574256	0.022634404	0.1068726873	0.0804086251	0.0371459194	-0.1252332027	0.0113160669	0.0582614737	0.1701118923	0.016428312	0.0415706433	0.0134851448	-0.1575650275	-0.1371683015	0.12531773	0.1890060319	-0.0801821072	0.0782320716	0.153146677	0.0279102698	-0.062226382	0.018994501	0.0083286131	-0.0615277576	0.0648642178	-0.0267323067	0.0971173871	0.0785459658	-0.1038362227	0.1186599374	0.1148114994	0.1084896234	0.0	-0.0853783	0.0033296	1.1086236160000012e-05	0.00728945411089	0.0361158	0.035812002	0.001282499487248	0.00130435100964	-0.298309	0.0326839999999999	0.0010682438559999	0.0889882594809999	-4.31766e-05	0.0003512284	1.86421878756e-09	1.2336138896656e-07	0.000716818	-0.000300672	5.138280451240001e-07	9.0403651584e-08	-0.00159578	0.00023845	2.5465138084e-06	5.685840250000004e-08	0.0	0.0	1.0	0.0	0.0	0.0
318.4723241662454	-2.367894190387404	5.606922896870416	101424.6212598501	324.03226039882554	-1.909337609301872	3.645570106294588	104996.90577917227	210.100981883944	-0.6516581584427854	44142.422588597365	0.4246583554650424	216.0618327407523	352.1433434901247	1.53535	33.784271	0.11002391	0.0575873	0.264222532	-0.0165880069	-0.0560971706	-0.0811872257	0.1204611462	-0.0581271626	-0.0149112724	0.1975601682	0.1644349163	-0.0019690667	0.046353735	0.0657326749	-0.0331043566	0.1810550982	0.2466084537	-0.0123823551	-0.0339503869	0.1053771551	0.1945455472	0.0532179229	0.1210711117	-0.0386006178	0.080779272	-0.0353948445	-0.0343348046	0.0587322103	-0.0780145196	0.0175111747	-0.2321815718	-0.055607213	0.0700308552	-0.0034100339	-0.0903832426	0.026916433	-0.014188786	0.1778572367	-0.1244811589	-0.1954764649	0.0189612829	-0.054966204	0.0850821367	-0.1036082273	-0.0493392744	-0.1054346006	-0.0423270912	-0.0677260176	0.0716917265	-0.0693021301	-0.194402139	0.0550779893	-0.0041668478	-0.0146254738	-0.1371089606	0.0769310354	0.020689395	-0.1641633464	-0.0366534618	-0.2179128084	0.0074183018	0.1277991715	-0.0844611315	-0.2064040637	0.0219325014	-0.0834724932	0.0599190232	-0.0178284566	0.0136345969	0.1009421459	0.0218090414	-0.0582142127	0.0483653548	0.1311614274	0.1300702899	0.0876961151	0.0547964028	-0.079363404	0.1089378968	-0.0030371874	0.1344789816	0.2839666281	-0.203304606	0.1376314314	0.1246158515	-0.0389271458	0.0556330911	0.0819413152	0.0730891612	0.0361893209	0.0191322627	-0.1034091773	-0.0614307726	-0.0362983698	-0.0817309234	-0.1349021817	-0.107974037	0.0359178169	0.0342260011	0.2794348894	-0.0434668656	-0.0037353041	0.0298608615	-0.0541354055	-0.155332602	0.0280692995	0.0026067152	0.0845060388	0.0717948949	0.1309716153	-0.0019192873	-0.0975287154	-0.1264621866	-0.0395034361	-0.0940408603	-0.0139408953	0.1138258985	0.0487999947	-0.0695963203	0.0268595386	0.1182328141	0.1131244514	0.104773372	0.0	-0.0814937	0.0038846	1.5090117160000015e-05	0.00664122313969	0.00329546	-0.03282034	0.0010771747177156	1.08600566116e-05	-0.259362	0.038947	0.001516868809	0.0672686470439999	-0.000262621	-0.0002194443999999	6.8969789641e-08	4.815584469135999e-08	0.000809073	9.225499999999996e-05	6.54599119329e-07	8.510985024999993e-09	-0.00122004	0.00037574	1.4884976016e-06	1.4118054760000005e-07	0.0	0.0	0.0	1.0	0.0	0.0
317.9176296049737	-0.5546945612717309	0.307686056304438	101071.61921364524	322.68259863936765	-1.349661759457888	1.8215868649429616	104124.05946465523	209.510955495033	-0.5900263889110136	43894.84047244169	0.3481311396113706	215.3558587603068	338.63941993753366	1.164423	25.62229	0.0550334599999999	0.0291828	0.3460541494	0.0220081651	-0.0118876982	-0.0175135508	0.1080315858	0.0664618633	-0.0283081963	0.2455735552	0.1840827412	-0.074754831	-0.1115527235	0.0029032985	0.0877926254	0.2025692107	0.2146542581	-0.1135379066	0.0381949841	0.0483265122	0.1821952518	-0.1225920474	0.1012312533	0.0224476254	0.0183843425	-0.0735836958	0.0961077006	-0.0182092498	0.0826200359	-0.0093895577	-0.0063968521	-0.0380864901	-0.1379746026	-0.035367292	0.000392105	0.0407859373	-0.0744736897	-0.0513706955	0.0328772679	0.1655241781	0.0533068817	0.1080158802	-0.0498105244	0.0481569266	0.1088502941	0.0644272004	0.0316452964	-0.0122683614	0.0502124015	0.0770594441	0.1072419997	-0.1290910133	-0.0591659174	-0.0257011117	-0.1404961875	-0.181815998	0.0106139638	-0.1205471115	-0.1552435809	-0.1725191082	-0.1121056901	0.1702034575	-0.0713139175	-0.0841635273	-0.1538569882	-0.0908139336	0.1429090832	0.0225829637	0.0581566865	0.0656736172	0.0348634716	-0.0120843902	0.0407236435	-0.0198573357	0.1664633732	-0.1171030723	0.0286649771	-0.0309752481	0.0708763673	-0.0981316663	-0.0021715828	-0.2085774221	0.0768157794	-0.1127751524	-0.0619181671	-0.0604989512	0.0089646121	0.0507568792	0.0861430548	-0.0145837859	-0.1363727468	0.0498778533	0.0653264726	0.0139818013	-0.126102136	0.0546081398	-0.0962424662	0.0466015426	0.0420437559	0.3124800651	-0.0550708945	0.0284993206	-0.0049020057	0.0622784085	-0.020767754	0.033033236	0.0597028117	0.1162375283	-0.0282568626	0.1153121197	-0.0025311968	0.0182305358	-0.1679164891	-0.1296012248	-0.0540475939	-0.0178390847	0.1126206225	-0.0195693275	-0.0769125638	-0.0273295073	0.1177452974	0.1112062966	0.1005756196	0.0	-0.0961022	-0.0146084999999999	0.0002134082722499	0.00923563284484	0.00461922	0.00132376	1.7523405376000006e-06	2.13371934084e-05	-0.24051	0.0188519999999999	0.0003553979039999	0.0578450601	-0.000281678	-1.9057000000000004e-05	7.9342495684e-08	3.631692490000002e-10	0.0010843	0.000275227	1.17570649e-06	7.574990152900005e-08	-0.00133074	-0.0001107	1.7708689476e-06	1.2254490000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0
