onset	duration	trial_type	trial_code	valence	arousal
7.2691	15	CON	NEU16	7	6
24.2942	11	Q	Q_NEU16	7	6
41.3526	15	NEU	NEU14	none	3
58.3771	11	Q	Q_NEU14	none	3
75.2026	15	NEU	NEU15	4	4
92.2276	11	Q	Q_NEU15	4	4
110.286	15	CON	NEU26	7	6
127.3194	11	Q	Q_NEU26	7	6
143.8861	15	CON	NEU25	6	none
160.9111	11	Q	Q_NEU25	6	none
177.7278	15	NEU	NEU29	none	6
194.7528	11	Q	Q_NEU29	none	6
212.3112	15	CON	NEU4	none	6
229.3362	11	Q	Q_NEU4	none	6
247.6529	15	NEU	NEU21	5	none
264.6862	11	Q	Q_NEU21	5	none
