onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7904	10	CET	c4_m2	LEFT	3.3849	50	40
20.8326	10	CET	c1_m1	RIGHT	2.8633000000000024	10	2
36.1243	10	dummy	dl0	LEFT	2.675600000000003	0	0
51.1655	10	CET	m5_c2	LEFT	2.6103999999999985	120	10
66.966	10	CET	c3_m5	RIGHT	3.113900000000001	120	25
83.2494	10	CET	m0_c2	RIGHT	2.32650000000001	0	10
99.5411	10	CET	c5_m0	LEFT	2.2188000000000017	0	50
114.5822	10	dummy	dr0	RIGHT	1.9137000000000057	0	0
130.6245	10	CET	m4_c5	RIGHT	2.551400000000001	100	50
147.4161	10	CET	c3_m2	LEFT	4.575799999999987	50	25
162.9572	10	CET	m1_c3	RIGHT	3.1946000000000083	10	25
177.9995	10	dummy	dl1	LEFT	2.056299999999993	0	0
193.0412	10	CET	c0_m0	LEFT	5.030599999999993	0	0
208.3329	10	CET	c4_m1	LEFT	3.1389000000000067	10	40
224.8824	10	CET	m4_c3	LEFT	2.0534000000000106	100	25
240.933	10	dummy	dr1	LEFT	3.7228000000000065	0	0
256.7247	10	CET	c5_m5	RIGHT	4.171100000000024	120	50
273.0163	10	CET	m1_c0	LEFT	2.135499999999979	10	0
290.0572	10	dummy	dr3	LEFT	2.95859999999999	0	0
306.5992	10	CET	m3_c3	RIGHT	2.2565999999999917	80	25
322.8998	10	CET	m3_c5	RIGHT	2.23599999999999	80	50
338.1914	10	CET	m2_c1	LEFT	2.144299999999987	50	2
354.7331	10	CET	c1_m0	LEFT	2.098600000000033	0	2
371.7832	10	dummy	dr2	RIGHT	3.0884999999999536	0	0
387.8165	10	CET	m2_c2	LEFT	5.1591999999999985	50	10
403.3582	10	CET	m4_c0	LEFT	1.3935000000000173	100	0
418.8999	10	CET	c0_m5	RIGHT	2.075800000000015	120	0
435.1916	10	dummy	dl3	LEFT	3.9440999999999917	0	0
451.9833	10	CET	m4_c1	LEFT	2.04830000000004	100	2
467.275	10	CET	c4_m4	RIGHT	6.516700000000014	100	40
483.3167	10	dummy	dl2	LEFT	2.498999999999967	0	0
498.3578	10	CET	c0_m2	RIGHT	1.4739000000000146	50	0
514.9001	10	CET	c4_m3	LEFT	2.235500000000002	80	40
530.6917	10	CET	m5_c4	LEFT	2.499900000000025	120	40
546.4834	10	CET	c4_m0	LEFT	1.5482000000000653	0	40
561.5245	10	dummy	dl4	LEFT	2.0511000000000195	0	0
578.3168	10	CET	c2_m4	RIGHT	2.7948000000000093	100	10
593.3585	10	CET	m5_c1	LEFT	1.6730999999999767	120	2
609.9002	10	CET	c5_m1	LEFT	1.891300000000001	10	50
625.6918	10	dummy	dr4	RIGHT	2.099800000000073	0	0
640.7336	10	CET	m0_c3	RIGHT	1.3138999999999896	0	25
657.5253	10	CET	c0_m3	RIGHT	1.9062999999999874	80	0
674.317	10	dummy	dl5	LEFT	2.570600000000013	0	0
689.8581	10	CET	m3_c2	LEFT	1.589399999999955	80	10
705.1503	10	CET	m2_c5	RIGHT	1.2169999999999845	50	50
721.4587	10	dummy	dr5	RIGHT	2.2288999999999533	0	0
737.0171	10	CET	c1_m3	RIGHT	2.054399999999987	80	2
753.8088	10	CET	m1_c2	RIGHT	3.038699999999949	10	10
