onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7855	10	CET	c4_m2	LEFT	4.4385	50	40
20.8277	10	CET	c1_m1	LEFT	2.7163000000000004	10	2
36.1194	10	dummy	dl0	LEFT	2.160499999999999	0	0
51.1606	10	CET	m5_c2	LEFT	3.5593000000000004	120	10
66.9611	10	CET	c3_m5	LEFT	2.822800000000001	120	25
83.2528	10	CET	m0_c2	RIGHT	2.8111000000000104	0	10
99.5445	10	CET	c5_m0	LEFT	1.7353999999999985	0	50
114.5862	10	dummy	dr0	LEFT	2.317699999999988	0	0
130.6274	10	CET	m4_c5	RIGHT	3.6765000000000043	100	50
147.4196	10	CET	c3_m2	LEFT	2.8042999999999836	50	25
162.9696	10	CET	m1_c3	RIGHT	1.870299999999986	10	25
178.0108	10	dummy	dl1	RIGHT	1.853100000000012	0	0
193.053	10	CET	c0_m0	RIGHT	1.1067999999999927	0	0
208.353	10	CET	c4_m1	LEFT	2.486799999999988	10	40
224.8947	10	CET	m4_c3	LEFT	2.6251000000000033	100	25
240.9359	10	dummy	dr1	RIGHT	1.9839000000000055	0	0
256.7276	10	CET	c5_m5	LEFT	2.5681999999999903	120	50
273.0281	10	CET	m1_c0	LEFT	3.411699999999996	10	0
290.0693	10	dummy	dr3	RIGHT	1.5305000000000177	0	0
306.611	10	CET	m3_c3	RIGHT	3.004799999999989	80	25
322.9032	10	CET	m3_c5	RIGHT	1.656599999999969	80	50
338.1949	10	CET	m2_c1	LEFT	2.0609000000000037	50	2
354.7366	10	CET	c1_m0	LEFT	1.7591999999999643	0	2
371.7777	10	dummy	dr2	RIGHT	1.5579999999999927	0	0
387.8283	10	CET	m2_c2	RIGHT	2.731400000000008	50	10
403.37	10	CET	m4_c0	LEFT	1.949700000000007	100	0
418.9117	10	CET	c0_m5	RIGHT	3.1440000000000055	120	0
435.2034	10	dummy	dl3	LEFT	2.116300000000024	0	0
451.9946	10	CET	m4_c1	LEFT	3.181100000000015	100	2
467.2868	10	CET	c4_m4	LEFT	2.352899999999977	100	40
483.328	10	dummy	dl2	LEFT	2.2077000000000453	0	0
498.3785	10	CET	c0_m2	RIGHT	2.557200000000023	50	0
514.9202	10	CET	c4_m3	LEFT	1.6954999999999245	80	40
530.7119	10	CET	m5_c4	RIGHT	1.3836999999999762	120	40
546.5036	10	CET	c4_m0	LEFT	2.1119999999999663	0	40
561.5453	10	dummy	dl4	LEFT	1.9903000000000475	0	0
578.3364	10	CET	c2_m4	LEFT	2.119199999999978	100	10
593.387	10	CET	m5_c1	RIGHT	2.628600000000006	120	2
609.9204	10	CET	c5_m1	LEFT	1.4791999999999916	10	50
625.7204	10	dummy	dr4	RIGHT	1.8392000000000053	0	0
640.7621	10	CET	m0_c3	RIGHT	1.8374999999999773	0	25
657.5538	10	CET	c0_m3	RIGHT	2.4617999999999256	80	0
674.3455	10	dummy	dl5	LEFT	1.670099999999934	0	0
689.8948	10	CET	m3_c2	RIGHT	2.080799999999954	80	10
705.1955	10	CET	m2_c5	RIGHT	2.1400999999999613	50	50
721.4955	10	dummy	dr5	RIGHT	2.159999999999968	0	0
737.0456	10	CET	c1_m3	LEFT	1.8659000000000106	80	2
753.8373	10	CET	m1_c2	RIGHT	2.3541999999999916	10	10
