onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7943	10	CET	c4_m2	RIGHT	5.669700000000001	50	40
20.8354	10	CET	c1_m1	LEFT	4.0686	10	2
36.127	10	dummy	dl0	LEFT	1.6569000000000003	0	0
51.1687	10	CET	m5_c2	LEFT	3.8151999999999973	120	10
66.961	10	CET	c3_m5	RIGHT	5.198899999999995	120	25
83.2527	10	CET	m0_c2	RIGHT	4.587199999999996	0	10
99.5521	10	CET	c5_m0	LEFT	4.287800000000004	0	50
114.5939	10	dummy	dr0	RIGHT	1.75	0	0
130.6361	10	CET	m4_c5	LEFT	4.587799999999987	100	50
147.4278	10	CET	c3_m2	RIGHT	4.036100000000005	50	25
162.9695	10	CET	m1_c3	RIGHT	3.294399999999996	10	25
178.0106	10	dummy	dl1	LEFT	1.5492999999999881	0	0
193.0529	10	CET	c0_m0	NONE	10.0	0	0
208.3446	10	CET	c4_m1	LEFT	3.199299999999994	10	40
224.8856	10	CET	m4_c3	LEFT	4.778199999999998	100	25
240.9274	10	dummy	dr1	RIGHT	1.3923999999999808	0	0
256.7191	10	CET	c5_m5	RIGHT	5.424699999999973	120	50
273.0191	10	CET	m1_c0	LEFT	3.0447000000000344	10	0
290.0692	10	dummy	dr3	RIGHT	1.6345999999999776	0	0
306.6114	10	CET	m3_c3	LEFT	5.148399999999981	80	25
322.9031	10	CET	m3_c5	RIGHT	3.480700000000013	80	50
338.1948	10	CET	m2_c1	LEFT	2.38900000000001	50	2
354.7448	10	CET	c1_m0	LEFT	3.375	0	2
371.7859	10	dummy	dr2	RIGHT	1.557899999999961	0	0
387.8282	10	CET	m2_c2	LEFT	4.275500000000022	50	10
403.3693	10	CET	m4_c0	LEFT	1.7343999999999937	100	0
418.9116	10	CET	c0_m5	RIGHT	2.6240999999999985	120	0
435.2026	10	dummy	dl3	LEFT	2.1170999999999935	0	0
451.9944	10	CET	m4_c1	LEFT	3.565300000000036	100	2
467.295	10	CET	c4_m4	RIGHT	5.4406999999999925	100	40
483.3283	10	dummy	dl2	LEFT	1.4073999999999955	0	0
498.37	10	CET	c0_m2	RIGHT	2.3256999999999834	50	0
514.9117	10	CET	c4_m3	RIGHT	4.783999999999992	80	40
530.7034	10	CET	m5_c4	LEFT	3.9122999999999593	120	40
546.4951	10	CET	c4_m0	LEFT	2.6806000000000267	0	40
561.5368	10	dummy	dl4	LEFT	2.0629000000000133	0	0
578.3279	10	CET	c2_m4	RIGHT	5.071699999999964	100	10
593.3696	10	CET	m5_c1	LEFT	2.80600000000004	120	2
609.9201	10	CET	c5_m1	LEFT	3.83949999999993	10	50
625.7119	10	dummy	dr4	RIGHT	1.5436999999999443	0	0
640.7536	10	CET	m0_c3	RIGHT	3.5259999999999536	0	25
657.5453	10	CET	c0_m3	RIGHT	3.0143000000000484	80	0
674.3364	10	dummy	dl5	LEFT	1.8392000000000053	0	0
689.8781	10	CET	m3_c2	LEFT	4.8174999999999955	80	10
705.1787	10	CET	m2_c5	LEFT	6.316899999999919	50	50
721.4697	10	dummy	dr5	RIGHT	1.665899999999965	0	0
737.0204	10	CET	c1_m3	RIGHT	4.899199999999951	80	2
753.8204	10	CET	m1_c2	RIGHT	4.33910000000003	10	10
