onset	duration	trial_type	trial_code	valence	arousal
7.2625	15	CON	NEU16	8	10
24.2959	11	Q	Q_NEU16	8	10
41.3542	15	ANG	ANG8	0	8
58.3793	11	Q	Q_ANG8	0	8
75.1876	15	ANG	ANG30	9	5
92.2127	11	Q	Q_ANG30	9	5
110.271	15	CON	NEU26	5	6
127.2955	11	Q	Q_NEU26	5	6
143.8544	15	CON	NEU25	none	0
160.8794	11	Q	Q_NEU25	none	0
177.6878	15	ANG	ANG9	1	none
194.7128	11	Q	Q_ANG9	1	none
212.2795	15	CON	NEU4	6	0
229.3045	11	Q	Q_NEU4	6	0
247.6129	15	ANG	ANG6	0	9
264.6379	11	Q	Q_ANG6	0	9
