onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7892	10	CET	c4_m2	LEFT	2.5467000000000004	50	40
20.8307	10	CET	c1_m1	LEFT	2.8653000000000013	10	2
36.1308	10	dummy	dl0	LEFT	2.4290999999999983	0	0
51.1726	10	CET	m5_c2	LEFT	3.147299999999994	120	10
66.9731	10	CET	c3_m5	RIGHT	4.346800000000002	120	25
83.2726	10	CET	m0_c2	RIGHT	2.327300000000008	0	10
99.5648	10	CET	c5_m0	LEFT	2.331099999999992	0	50
114.6065	10	dummy	dr0	RIGHT	1.7533999999999992	0	0
130.6476	10	CET	m4_c5	LEFT	4.20829999999998	100	50
147.4482	10	CET	c3_m2	LEFT	3.2076999999999884	50	25
162.9899	10	CET	m1_c3	RIGHT	1.5300000000000011	10	25
178.0316	10	dummy	dl1	LEFT	1.344300000000004	0	0
193.0733	10	CET	c0_m0	LEFT	4.422600000000017	0	0
208.3645	10	CET	c4_m1	LEFT	1.7153000000000134	10	40
224.9067	10	CET	m4_c3	LEFT	2.4930999999999983	100	25
240.9477	10	dummy	dr1	RIGHT	2.0681000000000154	0	0
256.7478	10	CET	c5_m5	LEFT	3.4680000000000177	120	50
273.0484	10	CET	m1_c0	LEFT	3.2473999999999705	10	0
290.0895	10	dummy	dr3	RIGHT	2.166300000000035	0	0
306.6318	10	CET	m3_c3	RIGHT	3.1999000000000137	80	25
322.9235	10	CET	m3_c5	RIGHT	2.1883000000000266	80	50
338.2235	10	CET	m2_c1	LEFT	4.5523000000000025	50	2
354.7651	10	CET	c1_m0	LEFT	3.1866999999999734	0	2
371.8063	10	dummy	dr2	RIGHT	1.329499999999996	0	0
387.8569	10	CET	m2_c2	RIGHT	2.974899999999991	50	10
403.3986	10	CET	m4_c0	LEFT	2.553100000000029	100	0
418.9403	10	CET	c0_m5	RIGHT	1.6114000000000033	120	0
435.2314	10	dummy	dl3	LEFT	1.3202999999999747	0	0
452.0232	10	CET	m4_c1	LEFT	2.712500000000034	100	2
467.3237	10	CET	c4_m4	LEFT	3.0680000000000405	100	40
483.3649	10	dummy	dl2	LEFT	2.0108000000000175	0	0
498.4066	10	CET	c0_m2	RIGHT	2.185099999999977	50	0
514.9488	10	CET	c4_m3	LEFT	1.866899999999987	80	40
530.7572	10	CET	m5_c4	LEFT	2.6345000000000027	120	40
546.5484	10	CET	c4_m0	LEFT	1.6032000000000153	0	40
561.5901	10	dummy	dl4	LEFT	1.225500000000011	0	0
578.3901	10	CET	c2_m4	RIGHT	2.7454999999999927	100	10
593.4316	10	CET	m5_c1	LEFT	2.0639999999999645	120	2
609.974	10	CET	c5_m1	LEFT	2.017599999999902	10	50
625.7823	10	dummy	dr4	RIGHT	1.929300000000012	0	0
640.824	10	CET	m0_c3	RIGHT	2.2076000000000704	0	25
657.624	10	CET	c0_m3	RIGHT	2.391599999999926	80	0
674.4152	10	dummy	dl5	LEFT	1.4563999999999169	0	0
689.9569	10	CET	m3_c2	LEFT	4.378699999999981	80	10
705.2491	10	CET	m2_c5	RIGHT	1.6464999999999463	50	50
721.5485	10	dummy	dr5	RIGHT	1.66700000000003	0	0
737.0908	10	CET	c1_m3	RIGHT	2.2607000000000426	80	2
753.882	10	CET	m1_c2	RIGHT	2.0855000000000246	10	10
