onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7984	10	CET	c4_m2	RIGHT	3.5615999999999994	50	40
20.8313	10	CET	c1_m1	LEFT	2.2087000000000003	10	2
36.1312	10	dummy	dl0	LEFT	1.6287999999999982	0	0
51.1728	10	CET	m5_c2	LEFT	2.043199999999999	120	10
66.9646	10	CET	c3_m5	LEFT	3.2112999999999943	120	25
83.2646	10	CET	m0_c2	RIGHT	1.0712999999999937	0	10
99.5652	10	CET	c5_m0	LEFT	1.290700000000001	0	50
114.598	10	dummy	dr0	RIGHT	1.593900000000005	0	0
130.6398	10	CET	m4_c5	LEFT	2.3360999999999876	100	50
147.4319	10	CET	c3_m2	LEFT	2.759999999999991	50	25
162.973	10	CET	m1_c3	RIGHT	1.3788999999999874	10	25
178.0153	10	dummy	dl1	LEFT	1.4966000000000008	0	0
193.057	10	CET	c0_m0	LEFT	2.998800000000017	0	0
208.3481	10	CET	c4_m1	LEFT	2.507800000000003	10	40
224.8904	10	CET	m4_c3	LEFT	2.3255000000000052	100	25
240.9321	10	dummy	dr1	RIGHT	1.4997000000000185	0	0
256.7231	10	CET	c5_m5	RIGHT	3.7327000000000226	120	50
273.0321	10	CET	m1_c0	LEFT	2.639700000000005	10	0
290.0733	10	dummy	dr3	RIGHT	1.638499999999965	0	0
306.615	10	CET	m3_c3	RIGHT	5.520800000000008	80	25
322.9155	10	CET	m3_c5	LEFT	3.796299999999974	80	50
338.1989	10	CET	m2_c1	LEFT	1.9769000000000005	50	2
354.7406	10	CET	c1_m0	LEFT	2.411200000000008	0	2
371.7818	10	dummy	dr2	RIGHT	1.8900000000000432	0	0
387.8317	10	CET	m2_c2	LEFT	3.5441000000000145	50	10
403.374	10	CET	m4_c0	LEFT	1.8017999999999574	100	0
418.9152	10	CET	c0_m5	RIGHT	1.6364999999999554	120	0
435.2074	10	dummy	dl3	LEFT	1.9682999999999993	0	0
451.9985	10	CET	m4_c1	LEFT	4.337199999999996	100	2
467.2908	10	CET	c4_m4	LEFT	3.1648999999999887	100	40
483.3319	10	dummy	dl2	LEFT	1.8997999999999706	0	0
498.3735	10	CET	c0_m2	RIGHT	1.658200000000022	50	0
514.9158	10	CET	c4_m3	RIGHT	4.155899999999974	80	40
530.7075	10	CET	m5_c4	RIGHT	3.540200000000027	120	40
546.4987	10	CET	c4_m0	LEFT	1.7490000000000236	0	40
561.5409	10	dummy	dl4	LEFT	1.6108000000000402	0	0
578.3326	10	CET	c2_m4	RIGHT	1.9791000000000167	100	10
593.3743	10	CET	m5_c1	LEFT	2.3374000000000024	120	2
609.9243	10	CET	c5_m1	LEFT	2.363299999999981	10	50
625.7154	10	dummy	dr4	RIGHT	1.396199999999908	0	0
640.7577	10	CET	m0_c3	RIGHT	1.6099000000000387	0	25
657.5494	10	CET	c0_m3	RIGHT	1.3221999999999525	80	0
674.3411	10	dummy	dl5	LEFT	1.6905000000000427	0	0
689.8821	10	CET	m3_c2	LEFT	2.0454999999999472	80	10
705.1745	10	CET	m2_c5	RIGHT	2.8571000000000595	50	50
721.4656	10	dummy	dr5	RIGHT	1.405999999999949	0	0
737.0078	10	CET	c1_m3	RIGHT	1.3197999999999865	80	2
753.7995	10	CET	m1_c2	RIGHT	2.352000000000089	10	10
