onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7879	10	CET	c4_m2	LEFT	3.396	50	40
20.8302	10	CET	c1_m1	RIGHT	5.273699999999998	10	2
36.1214	10	dummy	dl0	LEFT	2.5024999999999977	0	0
51.1631	10	CET	m5_c2	LEFT	3.396799999999999	120	10
66.9553	10	CET	c3_m5	LEFT	4.388600000000011	120	25
83.2553	10	CET	m0_c2	RIGHT	4.9846	0	10
99.547	10	CET	c5_m0	LEFT	4.55680000000001	0	50
114.5887	10	dummy	dr0	RIGHT	2.31519999999999	0	0
130.6299	10	CET	m4_c5	RIGHT	3.3700000000000045	100	50
147.4216	10	CET	c3_m2	LEFT	3.4581999999999766	50	25
162.9638	10	CET	m1_c3	RIGHT	3.9560000000000173	10	25
178.0055	10	dummy	dl1	LEFT	2.6743999999999915	0	0
193.0472	10	CET	c0_m0	LEFT	4.5926000000000045	0	0
208.3389	10	CET	c4_m1	LEFT	2.6843000000000075	10	40
224.8805	10	CET	m4_c3	LEFT	3.3592999999999904	100	25
240.9222	10	dummy	dr1	RIGHT	2.3016000000000076	0	0
256.7139	10	CET	c5_m5	LEFT	5.605899999999963	120	50
273.0056	10	CET	m1_c0	LEFT	3.4341999999999757	10	0
290.0473	10	dummy	dr3	RIGHT	2.1363999999999805	0	0
306.5885	10	CET	m3_c3	RIGHT	3.1551999999999794	80	25
322.8807	10	CET	m3_c5	RIGHT	2.9429999999999836	80	50
338.1724	10	CET	m2_c1	LEFT	2.627299999999991	50	2
354.7224	10	CET	c1_m0	LEFT	5.061300000000017	0	2
371.7802	10	dummy	dr2	RIGHT	2.3795000000000073	0	0
387.8225	10	CET	m2_c2	LEFT	3.657199999999989	50	10
403.3725	10	CET	m4_c0	LEFT	4.467199999999991	100	0
418.9142	10	CET	c0_m5	RIGHT	3.309500000000014	120	0
435.2058	10	dummy	dl3	LEFT	2.4739000000000146	0	0
452.0054	10	CET	m4_c1	LEFT	3.9943000000000097	100	2
467.3142	10	CET	c4_m4	LEFT	2.5254999999999654	100	40
483.3643	10	dummy	dl2	LEFT	2.275299999999959	0	0
498.3971	10	CET	c0_m2	RIGHT	3.642499999999984	50	0
514.9393	10	CET	c4_m3	LEFT	3.1562999999999874	80	40
530.731	10	CET	m5_c4	RIGHT	3.5086000000000013	120	40
546.5222	10	CET	c4_m0	LEFT	3.013400000000047	0	40
561.5639	10	dummy	dl4	LEFT	2.691699999999969	0	0
578.3554	10	CET	c2_m4	RIGHT	3.684199999999919	100	10
593.3972	10	CET	m5_c1	LEFT	3.2423	120	2
609.939	10	CET	c5_m1	LEFT	3.580600000000004	10	50
625.7388	10	dummy	dr4	RIGHT	2.140800000000013	0	0
640.7812	10	CET	m0_c3	RIGHT	3.314300000000003	0	25
657.5729	10	CET	c0_m3	RIGHT	3.4026999999999816	80	0
674.3646	10	dummy	dl5	LEFT	2.210900000000038	0	0
689.9063	10	CET	m3_c2	LEFT	4.053200000000061	80	10
705.198	10	CET	m2_c5	RIGHT	2.3215000000000146	50	50
721.4891	10	dummy	dr5	RIGHT	2.3903999999999996	0	0
737.0313	10	CET	c1_m3	RIGHT	3.3682000000000016	80	2
753.823	10	CET	m1_c2	RIGHT	2.8564999999999827	10	10
