global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
259.7517281142477	n/a	n/a	67470.96025833808	254.77262840100693	n/a	64909.09218235756	n/a	193.817966546762	n/a	n/a	37565.40415632176	194.3568011129714	372.6684485463876	n/a	n/a	n/a	n/a	0.1207090804	-0.0358586754	0.0791242348	-0.0874504842	0.0971931362	-0.035358529	0.0714932888	-0.146825591	0.0428415604	-0.0252682187	0.0716429936	-0.0790744449	-0.0355498862	0.0399589223	-0.0375602078	-0.0925679422	0.0169989173	-0.0374119566	0.0872277736	-0.049811498	0.0290013028	-0.0803060724	0.0118432679	-0.092631915	0.0185663714	-0.0510142272	0.0866548963	-0.0528445191	0.019614472	-0.0850537208	-0.0257899226	0.0834967765	-0.0398457808	0.0991554791	-0.0131021665	0.0176025287	-0.0025614781	0.0386713522	-0.0778070153	0.0361157752	-0.0268179905	0.2028014339	-0.0111224512	0.1470675255	-0.1030283649	0.0613547013	-0.0894343262	0.1300268732	-0.1036268212	0.0660813823	-0.101615764	-0.1128071321	0.0745043121	-0.0305974838	-0.050154009	0.1195153378	0.1194927693	0.1194551582	-0.0440758	n/a	n/a	0.0019426761456399	-0.032337	n/a	n/a	0.0010456815689999	0.00703986	n/a	4.9559628819600005e-05	n/a	0.0164141	n/a	n/a	0.00026942267881	-0.00321313	n/a	1.03242043969e-05	n/a	0.00913948	n/a	n/a	8.35300946704e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
258.78794105880246	-0.963787055445266	0.9288854882438564	66971.19843745422	254.6336457313053	-0.138982669701619	64838.2935384159	0.0193161824773893	193.19598121369933	-0.6219853330626677	0.3868657545450776	37324.68715712406	193.7615791663576	368.0699848323373	1.146031	44.801826	0.27133864	0.123309	0.0894590669	-0.0169806218	0.1131771521	-0.0486606919	0.0894749847	-0.0525882399	0.0836956723	-0.0477791832	0.0512763868	0.006067656	0.0473889277	0.0215636375	-0.097789883	0.0047303149	0.0419303506	-0.0679776098	0.0204224181	-0.0524226837	0.0804096408	-0.0388783339	0.0275049191	-0.0490288997	-0.0535347747	-0.0681087468	0.0228901864	-0.0636883216	0.0756464743	-0.0364662452	0.0104604754	-0.0541724159	0.0523989911	0.0875791122	-0.0396064591	0.1094982269	-0.0102979658	0.022906644	-0.0256134671	0.0332488731	-0.069267538	0.0298515763	-0.0138215398	0.0921952809	-0.021386103	0.072176339	-0.0596457192	-0.0096668443	-0.0063216591	0.1563503347	-0.049248601	0.0979970903	-0.0261891637	-0.0839474452	0.0857412933	-0.0227346599	-0.0669638479	0.1194551582	0.1192521267	0.1189139965	-0.0911107	-0.0470349	0.00221228181801	0.00830115965449	-0.0389776	-0.0066406	4.409756836000004e-05	0.00151925330176	0.097026	0.08998614	0.009414044676	0.0080975053920996	0.0180598	0.0016457	2.70832849e-06	0.00032615637604	-0.00241458	0.0007985499999999	5.830196576399999e-06	6.376821024999998e-07	0.00924877	0.0001092899999999	1.1944304099999942e-08	8.55397465129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260.2533440789258	1.4654030201233468	2.147406011386626	67731.80310426374	252.2387821806801	-2.394863550625189	63624.40323599259	5.735371426113087	193.9120808093816	0.716099595682266	0.5127986309363048	37601.895083824136	194.41849056312805	370.8343736048457	0.948058	37.062447	0.3561744999999999	0.166359	0.1322477772	-0.0544057449	0.1420288948	-0.0231193001	0.0547106288	-0.0770176098	0.0661100394	-0.1073308877	0.0576977735	-0.0736524806	0.1231815085	-0.0555453519	-0.0324926693	0.042088319	-0.0249959083	-0.0870984522	-0.0012279028	-0.0540022224	0.1041002094	-0.0792287364	0.0190274385	-0.0045270246	-0.0246989524	-0.0868859656	9.5438e-06	-0.0633460223	0.1025702171	-0.0707233742	-0.0059197499	-0.0151693461	0.0201614016	0.1033340544	-0.0424775602	0.1648876885	8.9116e-05	0.0325109676	-0.038365939	0.0164314195	-0.0790338127	0.0021795295	-9.92181e-05	0.0538543864	-0.00987386	0.0544141892	-0.0318936104	0.0036162501	-0.0348958612	0.1056862116	-0.0147768374	0.1004559424	-0.055919512	-0.0838834983	0.0727971573	-0.0909116854	-0.0212994285	0.1193348294	0.1187713263	0.1178341246	-0.135374	-0.0442632999999999	0.0019592397268899	0.018326119876	0.0831646	0.1221422	0.01491871702084	0.00691635069316	0.162096	0.0650699999999999	0.026275113216	0.0042341048999999	0.0198119	0.0017520999999999	3.0698544099999983e-06	0.00039251138161	-0.00225015	0.00016443	5.063175022499999e-06	2.7037224900000046e-08	0.0086713199999999	-0.00057745	3.334485025001145e-07	7.519179054239829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
259.5030044850662	-0.7503395938596213	0.5630095061134215	67341.80933677628	253.8808536889061	1.6420715082259676	64455.48786980774	2.696398838127504	193.5112262225094	-0.4008545868721853	0.1606843998164703	37446.59467413921	194.0044900541672	373.00390408134695	1.051417	41.103062	0.5413722000000001	0.335428	0.0855600827	-0.0457289693	0.0804252945	0.0161904907	-0.0261662387	-0.094804324	0.0591548854	-0.0352014265	0.026438807	-0.0860398598	0.1150171395	0.0109831088	-0.032819354	-0.0084554616	0.0485458416	-0.0765165554	0.0130704862	-0.0525577602	0.111532427	-0.0591227399	3.48155e-05	-0.0526097935	-0.0771615956	-0.0762810893	0.0139992498	-0.0629529889	0.1064586595	-0.0434158022	-0.0138546034	-0.0634304244	0.0587921248	0.0895249314	-0.0337565606	0.1454236139	-0.0070076432	0.0429922479	-0.0634293299	0.0309591629	-0.0225571659	0.0185085443	0.0113639658	-0.0544623543	0.0470186035	-0.0358363608	-0.0198573274	0.0817382567	-0.0161450422	0.0621357146	0.0989028703	-0.0115960863	-0.0904549943	-0.0390929869	0.0636250705	0.0176953238	0.0038451129	0.1191544118	0.1180513362	0.1162204348	-0.116477	0.0188969999999999	0.0003570966089999	0.013566891529	-0.0269591	-0.1101237	0.01212722930169	0.00072679307281	0.191489	0.029393	0.0366680371209999	0.000863948449	0.0258886	0.0060767	3.692628289000001e-05	0.00067021960996	-0.0015135	0.0007366499999999	2.29068225e-06	5.426532224999996e-07	0.00951714	0.00084582	7.154114724001683e-07	9.05759537796e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260.457769246396	0.9547647613298408	0.911575749477228	67838.24956080888	254.3862763936557	0.5054227047496056	64712.37761742939	0.255452110476407	194.591559307672	1.0803330851625788	1.1671195748968957	37865.87495379122	195.05026879074288	372.2030808328858	0.970758	37.949856	0.2330972	0.133622	0.1456236696	-0.0422656001	0.1048837943	0.0492276088	-0.0045887807	-0.0912447267	0.0645116464	-0.0798736443	0.0774486728	-0.090390176	0.1718890623	-0.0415005765	-0.0428635247	-0.0568484476	0.0391705155	-0.1293381833	0.0275551257	-0.0218649858	0.1560783758	-0.0341645492	0.0040363158	-0.0633472301	-0.0640809533	-0.128646923	0.0290237106	-0.0327895062	0.1544619723	-0.0245294392	0.0045258474	-0.0716534773	0.0477852816	0.109315249	-0.0606327039	0.1854288244	0.0049427784	0.056484665	-0.0522638319	0.0337449319	-0.0244018718	-0.0066593593	0.0740951355	-0.1466823362	0.0699045625	-0.062635214	-0.0213926911	0.078076762	-0.0340617631	0.0565303113	0.1020432297	0.0486235475	-0.1130699539	-0.0766066455	0.057795549	-0.0107132842	0.0264518539	0.1189139965	0.1170936064	0.1140802373	-0.0977622	0.0187148	0.00035024373904	0.0095574477488399	0.0442348	0.0711939	0.00506857139721	0.00195671753104	0.153416	-0.0380729999999999	0.023536469056	0.0014495533289999	0.0277464	0.0018577999999999	3.451420839999999e-06	0.00076986271296	-0.00162308	-0.0001095799999999	2.6343886864000003e-06	1.2007776399999992e-08	0.00938221	-0.00013493	1.8206104900000036e-08	8.80258644841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.63677607080805	-5.820993175587972	33.88396155024174	64839.88772773485	250.37238559741823	-4.013890796237462	62686.33146974228	16.111319324119805	191.37507508125395	-3.216484226418032	10.345770778796007	36624.41936235559	191.98852928129816	364.79525105255055	2.494124	97.502869	1.3707579	0.8717669999999998	-0.0230987729	0.0106766649	0.0376290111	-0.08935696	-0.0109019916	-0.0871662667	0.0084440551	-0.011891751	0.0278502983	-0.0205258637	-0.064629051	0.0332245224	0.0414529572	-0.0836295707	0.1191914743	0.010842957	-0.0267015473	-0.0059161105	-0.1401487868	-0.0811191489	-0.249140147	-0.0012487278	-0.1273514171	0.0099676369	-0.0210883397	-0.0102775827	-0.1297590766	0.0214228771	-0.2625398536	-0.0140127684	0.0677611243	0.038858685	0.0330843003	-0.003045077	-0.0551819235	-0.0065211307	0.0182995144	0.0602930389	-0.0340579635	0.1038760789	-0.2891330725	0.2883066376	-0.1544734611	0.1440556744	-0.176241118	0.1469981513	-0.050351107	-0.2159834529	0.2011165267	-0.2847055371	-0.1067395872	0.1823324104	-0.0668731294	0.1625440989	-0.1673951724	0.1186137044	0.1159000657	0.1114232278	0.126124	0.2238862	0.05012503055044	0.015907263376	0.104903	0.0606682	0.00368063049124	0.0110046394089999	0.136669	-0.0167469999999999	0.018678415561	0.0002804620089999	0.0118385	-0.0159079	0.00025306128241	0.00014015008225	-0.00403784	-0.00241476	1.63041518656e-05	5.831065857600001e-06	0.00631574	-0.00306647	9.4032382609e-06	3.98885717476e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
257.74721573081285	3.1104396600048005	9.67483487853078	66433.62721698618	254.30976218268984	3.937376585271608	64673.45514141626	15.502934374245106	192.5584097086103	1.183334627356345	1.4002808403005798	37078.74114950903	193.1780435103628	372.0008663722695	2.137028	83.542923	0.8746574999999999	0.440397	0.0508907838	0.0752624963	0.0144462349	-0.1338765508	0.0178534281	0.1036925275	0.0501074928	-0.0174476779	0.0568700615	0.0428547628	0.0163364015	0.0648558487	0.0277245864	0.070950539	0.0193807537	-0.0484993483	0.0087402921	0.0789362948	0.0798189364	-0.0121871892	0.0271739275	-0.0354484993	-0.0462928147	-0.049111964	0.0105094118	0.0602039433	0.084213591	-0.0185185622	0.0027666389	-0.0325060154	0.039789893	0.0767451236	-0.0347318297	-0.0324753212	-0.0235054232	0.0123922072	0.0364741064	-0.0072488734	-0.0774223227	-0.0026562996	-0.0372842025	0.2050317957	0.0075146165	0.1304047842	-0.1077991366	-0.0139321024	0.0046498376	0.1592244812	-0.1951862785	-0.0952064967	0.1206860855	0.0075187558	-0.051581183	0.1733058041	-0.0855997695	0.1182536866	0.1144731177	0.1082614433	-0.0529917	-0.1791157	0.03208243398649	0.00280812026889	0.052354	-0.052549	0.0027613974009999	0.002740941316	-0.0824157999999999	-0.2190847999999999	0.0067923640896399	0.0479981495910399	0.0155045	0.0036659999999999	1.3439555999999994e-05	0.0002403895202499	-0.00260346	0.0014343799999999	6.778003971600001e-06	2.0574459844e-06	0.00293796	-0.00337778	1.1409397728400004e-05	8.631608961599999e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
257.8279202651824	0.0807045343695449	0.006513221867805	66475.23646826926	252.88167423577536	-1.4280879469144736	63949.14116428881	2.0394351841223965	193.45999142958613	0.9015817209758268	0.8128495995977336	37426.76828393554	193.93366346054464	362.3355286469002	1.750456	68.430634	0.7561804	0.343512	0.0850387664	-0.0196135186	0.1391490006	-0.0065766043	0.0910261987	0.0103385445	0.0683683863	-0.095755948	0.0234099029	-0.0111695655	0.1069959942	-0.1068994682	0.0276099202	-0.0969937208	-0.0010999183	-0.088071386	0.0378516083	-0.0478702448	0.0635370424	-0.074488171	0.0200909333	-0.1202792713	0.0312465223	-0.0878961847	0.0392013593	-0.0553066285	0.0592548074	-0.0581740877	0.0019341871	-0.1272255247	-0.0415617055	0.1061425428	-0.043457496	0.0932485447	-0.0076572128	0.0504811863	0.0132544517	0.0609869199	-0.0844374279	0.0122849423	-0.0361667251	-0.0098818256	-0.008476789	-0.0135358101	-0.0749135745	-0.0659015455	0.0264346241	-0.0044116725	-0.0477830737	0.2030205458	-0.0487157681	-0.057238378	0.0039134346	-0.0244561876	-0.0081752021	0.1178341246	0.112815636	0.1046092073	0.0693714	0.1223631	0.01497272824161	0.00481239113796	0.101323	0.048969	0.002397962961	0.010266350329	0.151477	0.2338927999999999	0.022945281529	0.0547058418918399	0.0191916	0.0036871	1.3594706410000003e-05	0.00036831751056	-0.00329444	-0.0006909799999999	1.08533349136e-05	4.774533603999999e-07	0.00557899	0.00264103	6.975039460899999e-06	3.11251294201e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
258.0939772207996	0.2660569556172163	0.0707863036323014	66612.50107765062	251.1091542480484	-1.7725199877269515	63055.80734717017	3.141827106891553	193.20843624579308	-0.2515551837930445	0.0632800104931524	37329.49983654469	193.66212756327863	364.8007625710776	1.047237	40.939655	0.3100749	0.213669	0.0981922039	-0.0041533047	0.1049393018	0.0122924837	0.0686680011	0.0075234698	0.0408409433	-0.0689829529	0.1139450057	-0.0112854215	0.0715900735	-0.0494132415	-0.0307474109	-0.0717278158	0.027618375	-0.0830968089	0.0428729538	-0.0219498151	0.0839828416	-0.0601969514	-0.0089465543	-0.0965742313	-0.0482020709	-0.0828975343	0.0439228864	-0.0321230829	0.0801156608	-0.0376299512	-0.027094582	-0.1065894636	0.0343572675	0.1147396211	-0.0456171645	0.0977762448	-0.0149643484	0.0443803625	-0.0061936625	0.0568826462	-0.0717127179	0.007738964	0.000984673	0.0344884255	0.0348549073	0.0016327724	-0.1519857901	0.0578306454	-0.013482055	0.0793155079	0.001619668	0.0109477584	-0.1041813101	-0.0371761599	-0.0331045391	0.093659216	-0.0180133277	0.1173552296	0.1109309587	0.1004830656	0.0384115	-0.0309599	0.0009585154080099	0.00147544333225	0.12609	0.024767	0.000613404289	0.0158986881	0.127171	-0.0243059999999999	0.016172463241	0.0005907816359999	0.0230528	0.0038611999999999	1.490886543999999e-05	0.0005314315878399	-0.00316012	0.0001343199999999	9.986358414400002e-06	1.804186239999996e-08	0.00618431	0.00060532	3.664123024000004e-07	3.82456901761e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
257.4037299705559	-0.6902472502437149	0.4764412664690096	66256.68020275485	251.4181021792548	0.3089479312063758	63211.06210341821	0.0954488241966995	193.0007573712697	-0.207678874523367	0.0431305149232924	37249.29234588372	193.5028892276794	365.00538815863945	1.194665	46.703087	0.5087244000000001	0.28142	0.0999457197	-0.0101853454	0.0861769483	0.095059943	0.0199970882	-0.0275624478	0.0682615121	-0.0527942857	0.0650462714	-0.0058479676	0.0635381547	0.0116257856	-0.0735829458	-0.1129504932	-0.0318465425	-0.0708436068	0.0338768035	-0.0460161024	0.0945009608	-0.0417888745	0.0201651577	-0.0890295188	-0.0927163244	-0.0708216553	0.0350252829	-0.0553959477	0.0900781602	-0.0314675736	0.0077784771	-0.0970011364	0.0722079006	0.1058387062	-0.0431362963	0.1226441045	0.0054119353	0.0627777314	-0.0309110328	0.0450511441	-0.005607393	-0.0004193654	0.0251686019	-0.2025104386	0.0725031843	-0.1593387524	-0.0144448125	0.0489925875	0.0227393823	-0.1237497833	0.1648365607	-0.0003772273	-0.0243437146	-0.0038876111	-0.075026764	0.0232439148	0.0681813966	0.1168172427	0.1088228812	0.0959017104	-0.0175074	-0.0559189	0.00312692337721	0.00030650905476	0.140712	0.0146219999999999	0.0002138028839999	0.019799866944	0.211201	0.08403	0.044605862401	0.0070610408999999	0.0282704	0.0052176	2.722334976000003e-05	0.00079921551616	-0.00185369	0.00130643	3.4361666161e-06	1.7067593449000005e-06	0.00562527	-0.00055904	3.125257216000003e-07	3.16436625729e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
