onset	duration	trial_type	trial_code	valence	arousal
5.516	15	NEU	NEU24	8	3
22.5403	11	Q	Q_NEU24	8	3
40.5994	15	CON	NEU5	8	4
57.6244	11	Q	Q_NEU5	8	4
75.4327	15	CON	NEU3	8	6
92.4578	11	Q	Q_NEU3	8	6
109.0161	15	NEU	NEU6	none	6
126.0495	11	Q	Q_NEU6	none	6
143.3578	15	CON	NEU2	8	7
160.3829	11	Q	Q_NEU2	8	7
178.1912	15	NEU	NEU12	7	7
195.2163	11	Q	Q_NEU12	7	7
213.0329	15	NEU	NEU30	7	4
230.058	11	Q	Q_NEU30	7	4
246.6163	15	CON	NEU22	4	6
263.6414	11	Q	Q_NEU22	4	6
