onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7861	10	CET	c4_m2	LEFT	2.0138999999999996	50	40
20.8278	10	CET	c1_m1	LEFT	2.036200000000001	10	2
36.1189	10	dummy	dl0	LEFT	2.1850000000000023	0	0
51.1606	10	CET	m5_c2	LEFT	3.743400000000001	120	10
66.9528	10	CET	c3_m5	LEFT	2.431200000000004	120	25
83.2445	10	CET	m0_c2	RIGHT	2.4994999999999976	0	10
99.5362	10	CET	c5_m0	LEFT	2.287700000000001	0	50
114.5773	10	dummy	dr0	RIGHT	1.8466000000000093	0	0
130.6196	10	CET	m4_c5	RIGHT	2.4202999999999975	100	50
147.4113	10	CET	c3_m2	LEFT	2.1084999999999923	50	25
162.9529	10	CET	m1_c3	RIGHT	2.4470000000000027	10	25
177.9947	10	dummy	dl1	LEFT	1.7492000000000019	0	0
193.0363	10	CET	c0_m0	LEFT	5.107599999999991	0	0
208.328	10	CET	c4_m1	LEFT	2.551899999999989	10	40
224.8697	10	CET	m4_c3	LEFT	3.394200000000012	100	25
240.9197	10	dummy	dr1	RIGHT	2.0801999999999907	0	0
256.7108	10	CET	c5_m5	LEFT	5.432999999999993	120	50
273.0031	10	CET	m1_c0	LEFT	2.4606999999999744	10	0
290.0443	10	dummy	dr3	RIGHT	1.39549999999997	0	0
306.586	10	CET	m3_c3	RIGHT	2.1177999999999884	80	25
322.8782	10	CET	m3_c5	RIGHT	1.9856000000000336	80	50
338.1866	10	CET	m2_c1	LEFT	2.5172000000000025	50	2
354.7283	10	CET	c1_m0	LEFT	1.8315000000000055	0	2
371.7694	10	dummy	dr2	RIGHT	1.6143999999999892	0	0
387.8116	10	CET	m2_c2	RIGHT	2.692099999999982	50	10
403.3528	10	CET	m4_c0	LEFT	1.766999999999996	100	0
418.895	10	CET	c0_m5	RIGHT	2.6808000000000334	120	0
435.1867	10	dummy	dl3	LEFT	1.8690000000000282	0	0
451.9951	10	CET	m4_c1	RIGHT	3.364599999999996	100	2
467.2784	10	CET	c4_m4	LEFT	1.6014000000000124	100	40
483.3196	10	dummy	dl2	LEFT	1.6561000000000377	0	0
498.3696	10	CET	c0_m2	RIGHT	2.6861000000000104	50	0
514.9118	10	CET	c4_m3	LEFT	1.343900000000076	80	40
530.7035	10	CET	m5_c4	RIGHT	1.352200000000039	120	40
546.4952	10	CET	c4_m0	LEFT	1.3605000000000018	0	40
561.5364	10	dummy	dl4	LEFT	1.6393000000000484	0	0
578.328	10	CET	c2_m4	LEFT	1.6877000000000635	100	10
593.3703	10	CET	m5_c1	LEFT	3.4453999999999496	120	2
609.9203	10	CET	c5_m1	LEFT	1.9992999999999483	10	50
625.7114	10	dummy	dr4	RIGHT	1.8482000000000198	0	0
640.762	10	CET	m0_c3	RIGHT	1.6936000000000604	0	25
657.5454	10	CET	c0_m3	RIGHT	1.9501999999999953	80	0
674.3537	10	dummy	dl5	LEFT	1.925899999999956	0	0
689.9038	10	CET	m3_c2	RIGHT	1.7117999999999256	80	10
705.1955	10	CET	m2_c5	RIGHT	1.2999999999999545	50	50
721.4866	10	dummy	dr5	RIGHT	2.4329999999999927	0	0
737.0288	10	CET	c1_m3	LEFT	2.9307999999999765	80	2
753.8205	10	CET	m1_c2	RIGHT	1.4590999999999212	10	10
