onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7945	10	CET	c4_m2	LEFT	4.549499999999999	50	40
20.8367	10	CET	c1_m1	LEFT	2.2833000000000006	10	2
36.1284	10	dummy	dl0	LEFT	2.2316000000000003	0	0
51.1784	10	CET	m5_c2	LEFT	4.285599999999995	120	10
66.9784	10	CET	c3_m5	RIGHT	4.365600000000001	120	25
83.2701	10	CET	m0_c2	RIGHT	3.633899999999997	0	10
99.5618	10	CET	c5_m0	LEFT	3.2781999999999982	0	50
114.6028	10	dummy	dr0	RIGHT	2.4372000000000043	0	0
130.6452	10	CET	m4_c5	RIGHT	3.6587000000000103	100	50
147.4369	10	CET	c3_m2	LEFT	2.60299999999998	50	25
162.9786	10	CET	m1_c3	RIGHT	1.12530000000001	10	25
178.0198	10	dummy	dl1	LEFT	2.004099999999994	0	0
193.0619	10	CET	c0_m0	LEFT	3.2579999999999814	0	0
208.3536	10	CET	c4_m1	LEFT	1.6462999999999965	10	40
224.8953	10	CET	m4_c3	LEFT	2.168599999999998	100	25
240.9364	10	dummy	dr1	RIGHT	2.367500000000007	0	0
256.7287	10	CET	c5_m5	RIGHT	4.015199999999993	120	50
273.0282	10	CET	m1_c0	RIGHT	1.9716999999999985	10	0
290.0704	10	dummy	dr3	RIGHT	2.2334000000000174	0	0
306.6114	10	CET	m3_c3	RIGHT	4.892499999999984	80	25
322.9038	10	CET	m3_c5	RIGHT	4.73599999999999	80	50
338.1955	10	CET	m2_c1	LEFT	2.2443000000000097	50	2
354.7366	10	CET	c1_m0	LEFT	2.223199999999963	0	2
371.7782	10	dummy	dr2	RIGHT	2.3816999999999666	0	0
387.82	10	CET	m2_c2	RIGHT	3.8998000000000275	50	10
403.3623	10	CET	m4_c0	LEFT	1.5015000000000214	100	0
418.9034	10	CET	c0_m5	RIGHT	1.2164000000000215	120	0
435.2039	10	dummy	dl3	LEFT	2.499900000000025	0	0
451.995	10	CET	m4_c1	LEFT	2.9248000000000047	100	2
467.2868	10	CET	c4_m4	RIGHT	4.648899999999969	100	40
483.3374	10	dummy	dl2	LEFT	2.158299999999997	0	0
498.3707	10	CET	c0_m2	RIGHT	2.365000000000009	50	0
514.9208	10	CET	c4_m3	RIGHT	5.894900000000007	80	40
530.7125	10	CET	m5_c4	LEFT	2.0471999999999753	120	40
546.5125	10	CET	c4_m0	LEFT	2.2071999999999434	0	40
561.5619	10	dummy	dl4	LEFT	1.6938000000000102	0	0
578.3537	10	CET	c2_m4	RIGHT	2.8220000000000027	100	10
593.3959	10	CET	m5_c1	LEFT	2.4198000000000093	120	2
609.9376	10	CET	c5_m1	LEFT	1.4621000000000777	10	50
625.7293	10	dummy	dr4	RIGHT	1.8863999999999805	0	0
640.7703	10	CET	m0_c3	RIGHT	2.349399999999946	0	25
657.5626	10	CET	c0_m3	RIGHT	2.213000000000079	80	0
674.3543	10	dummy	dl5	LEFT	2.245300000000043	0	0
689.9044	10	CET	m3_c2	RIGHT	4.151200000000017	80	10
705.2044	10	CET	m2_c5	RIGHT	2.8111999999999853	50	50
721.4877	10	dummy	dr5	RIGHT	2.071900000000028	0	0
737.0294	10	CET	c1_m3	RIGHT	2.730199999999968	80	2
753.8295	10	CET	m1_c2	RIGHT	2.146099999999933	10	10
