onset	duration	trial_type	trial_code	response	RT	money	carbon
5.8014	10	CET	c4_m2	LEFT	4.3586	50	40
20.852	10	CET	c1_m1	LEFT	2.6439999999999984	10	2
36.152	10	dummy	dl0	LEFT	2.9279999999999973	0	0
51.1937	10	CET	m5_c2	LEFT	2.982300000000002	120	10
67.0021	10	CET	c3_m5	RIGHT	2.2378999999999962	120	25
83.3021	10	CET	m0_c2	RIGHT	2.6178000000000026	0	10
99.5855	10	CET	c5_m0	LEFT	2.1343999999999994	0	50
114.6355	10	dummy	dr0	RIGHT	1.6604000000000099	0	0
130.6767	10	CET	m4_c5	LEFT	2.619199999999978	100	50
147.4689	10	CET	c3_m2	RIGHT	5.091000000000008	50	25
163.0189	10	CET	m1_c3	RIGHT	2.820999999999998	10	25
178.0517	10	dummy	dl1	LEFT	3.3881999999999834	0	0
193.1106	10	CET	c0_m0	LEFT	3.025299999999987	0	0
208.3939	10	CET	c4_m1	LEFT	2.157999999999987	10	40
224.944	10	CET	m4_c3	LEFT	2.471900000000005	100	25
240.9768	10	dummy	dr1	RIGHT	1.5990999999999929	0	0
256.7691	10	CET	c5_m5	RIGHT	2.3828000000000316	120	50
273.0608	10	CET	m1_c0	LEFT	3.2110000000000127	10	0
290.1191	10	dummy	dr3	RIGHT	7.3367000000000075	0	0
306.6442	10	CET	m3_c3	LEFT	2.4115999999999644	80	25
322.9358	10	CET	m3_c5	LEFT	2.0160000000000196	80	50
338.2359	10	CET	m2_c1	LEFT	1.9798999999999864	50	2
354.7692	10	CET	c1_m0	LEFT	3.542599999999993	0	2
371.8188	10	dummy	dr2	RIGHT	1.6529999999999632	0	0
387.8603	10	CET	m2_c2	LEFT	1.0914999999999964	50	10
403.4277	10	CET	m4_c0	LEFT	0.8680999999999699	100	0
418.9694	10	CET	c0_m5	RIGHT	1.822400000000016	120	0
435.261	10	dummy	dl3	LEFT	2.2746999999999957	0	0
452.0527	10	CET	m4_c1	LEFT	1.0989999999999895	100	2
467.3444	10	CET	c4_m4	RIGHT	1.151299999999992	100	40
483.3856	10	dummy	dl2	LEFT	1.7660999999999945	0	0
498.4362	10	CET	c0_m2	RIGHT	1.955500000000029	50	0
514.9855	10	CET	c4_m3	RIGHT	1.966199999999958	80	40
530.7779	10	CET	m5_c4	LEFT	1.157799999999952	120	40
546.5779	10	CET	c4_m0	LEFT	3.237799999999993	0	40
561.6106	10	dummy	dl4	LEFT	1.8851000000000795	0	0
578.4024	10	CET	c2_m4	RIGHT	1.1333000000000766	100	10
593.453	10	CET	m5_c1	LEFT	1.2421000000000504	120	2
610.003	10	CET	c5_m1	LEFT	4.532600000000002	10	50
625.7941	10	dummy	dr4	RIGHT	1.3414999999999964	0	0
640.8364	10	CET	m0_c3	RIGHT	2.4752999999999474	0	25
657.6276	10	CET	c0_m3	RIGHT	1.8039999999999736	80	0
674.4198	10	dummy	dl5	LEFT	1.691699999999969	0	0
689.9615	10	CET	m3_c2	LEFT	0.9660999999999831	80	10
705.2532	10	CET	m2_c5	LEFT	4.2584000000000515	50	50
721.5443	10	dummy	dr5	RIGHT	1.9832999999999856	0	0
737.0944	10	CET	c1_m3	RIGHT	1.137200000000007	80	2
753.8866	10	CET	m1_c2	RIGHT	3.0009999999999764	10	10
