onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7882	10	CET	c4_m2	LEFT	2.8118	50	40
20.8305	10	CET	c1_m1	RIGHT	5.4895	10	2
36.1222	10	dummy	dl0	LEFT	1.8778000000000006	0	0
51.1634	10	CET	m5_c2	LEFT	3.4125999999999976	120	10
66.9553	10	CET	c3_m5	RIGHT	7.1006	120	25
83.2472	10	CET	m0_c2	RIGHT	2.5686999999999927	0	10
99.5473	10	CET	c5_m0	LEFT	2.3085999999999984	0	50
114.5966	10	dummy	dr0	RIGHT	1.8033000000000072	0	0
130.6467	10	CET	m4_c5	RIGHT	6.809200000000004	100	50
147.4384	10	CET	c3_m2	RIGHT	6.897500000000008	50	25
162.9807	10	CET	m1_c3	RIGHT	2.059299999999979	10	25
178.0218	10	dummy	dl1	LEFT	1.778099999999995	0	0
193.0641	10	CET	c0_m0	RIGHT	3.9757999999999925	0	0
208.3558	10	CET	c4_m1	LEFT	2.540100000000024	10	40
224.8975	10	CET	m4_c3	LEFT	2.7424000000000035	100	25
240.9392	10	dummy	dr1	RIGHT	1.5	0	0
256.7303	10	CET	c5_m5	RIGHT	7.1095000000000255	120	50
273.0309	10	CET	m1_c0	LEFT	2.9449000000000183	10	0
290.0726	10	dummy	dr3	RIGHT	1.6631999999999607	0	0
306.6143	10	CET	m3_c3	RIGHT	5.761500000000012	80	25
322.9059	10	CET	m3_c5	RIGHT	4.229900000000043	80	50
338.1976	10	CET	m2_c1	LEFT	1.9781999999999584	50	2
354.7393	10	CET	c1_m0	LEFT	2.5804999999999723	0	2
371.781	10	dummy	dr2	RIGHT	1.8987999999999943	0	0
387.822	10	CET	m2_c2	LEFT	2.737799999999993	50	10
403.3644	10	CET	m4_c0	LEFT	2.075400000000002	100	0
418.9144	10	CET	c0_m5	RIGHT	1.7413000000000238	120	0
435.2061	10	dummy	dl3	LEFT	2.0096000000000345	0	0
451.9972	10	CET	m4_c1	LEFT	2.138499999999965	100	2
467.2889	10	CET	c4_m4	LEFT	6.79079999999999	100	40
483.3312	10	dummy	dl2	LEFT	1.5644999999999527	0	0
498.3729	10	CET	c0_m2	RIGHT	1.9627999999999588	50	0
514.9146	10	CET	c4_m3	LEFT	4.541100000000029	80	40
530.7063	10	CET	m5_c4	LEFT	4.485399999999913	120	40
546.498	10	CET	c4_m0	LEFT	1.9576999999999316	0	40
561.5391	10	dummy	dl4	LEFT	1.8766000000000531	0	0
578.3312	10	CET	c2_m4	RIGHT	2.260499999999979	100	10
593.373	10	CET	m5_c1	LEFT	1.7386999999999944	120	2
609.9147	10	CET	c5_m1	LEFT	1.9968999999999824	10	50
625.7058	10	dummy	dr4	RIGHT	1.4458000000000766	0	0
640.7481	10	CET	m0_c3	RIGHT	2.2274999999999636	0	25
657.5398	10	CET	c0_m3	RIGHT	1.8917999999999893	80	0
674.3315	10	dummy	dl5	LEFT	1.4441000000000486	0	0
689.8732	10	CET	m3_c2	LEFT	2.7024000000000115	80	10
705.1649	10	CET	m2_c5	RIGHT	2.330699999999979	50	50
721.4649	10	dummy	dr5	RIGHT	1.7667000000000144	0	0
736.9982	10	CET	c1_m3	RIGHT	2.273400000000038	80	2
753.7899	10	CET	m1_c2	RIGHT	4.921699999999987	10	10
