onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7908	10	CET	c4_m2	LEFT	3.9452000000000007	50	40
20.8325	10	CET	c1_m1	LEFT	2.1275000000000013	10	2
36.1242	10	dummy	dl0	LEFT	1.9316999999999993	0	0
51.1664	10	CET	m5_c2	LEFT	2.1535999999999973	120	10
66.9575	10	CET	c3_m5	RIGHT	4.402500000000003	120	25
83.2581	10	CET	m0_c2	RIGHT	2.0777999999999963	0	10
99.5409	10	CET	c5_m0	LEFT	2.6990000000000123	0	50
114.5832	10	dummy	dr0	RIGHT	2.0966999999999985	0	0
130.6326	10	CET	m4_c5	RIGHT	6.727300000000014	100	50
147.4249	10	CET	c3_m2	RIGHT	4.775000000000006	50	25
162.9666	10	CET	m1_c3	RIGHT	2.8333000000000084	10	25
178.0083	10	dummy	dl1	LEFT	3.8476	0	0
193.05	10	CET	c0_m0	LEFT	4.2298999999999864	0	0
208.3416	10	CET	c4_m1	LEFT	3.1382999999999868	10	40
224.8833	10	CET	m4_c3	LEFT	2.6925999999999988	100	25
240.9245	10	dummy	dr1	RIGHT	2.1954000000000065	0	0
256.7167	10	CET	c5_m5	LEFT	4.6030999999999835	120	50
273.0084	10	CET	m1_c0	LEFT	2.9513999999999783	10	0
290.0577	10	dummy	dr3	RIGHT	2.3421000000000163	0	0
306.5995	10	CET	m3_c3	LEFT	3.720300000000009	80	25
322.9085	10	CET	m3_c5	RIGHT	2.9073000000000206	80	50
338.1918	10	CET	m2_c1	LEFT	3.7280000000000086	50	2
354.7335	10	CET	c1_m0	LEFT	3.2262999999999806	0	2
371.7752	10	dummy	dr2	RIGHT	1.9605999999999995	0	0
387.8247	10	CET	m2_c2	LEFT	4.031099999999981	50	10
403.3669	10	CET	m4_c0	LEFT	2.432900000000018	100	0
418.9086	10	CET	c0_m5	RIGHT	3.6271000000000413	120	0
435.2003	10	dummy	dl3	LEFT	1.759399999999971	0	0
451.9998	10	CET	m4_c1	LEFT	4.439900000000023	100	2
467.292	10	CET	c4_m4	RIGHT	5.7637000000000285	100	40
483.342	10	dummy	dl2	LEFT	1.8097000000000207	0	0
498.3837	10	CET	c0_m2	RIGHT	2.688000000000045	50	0
514.9254	10	CET	c4_m3	LEFT	4.210300000000075	80	40
530.7165	10	CET	m5_c4	LEFT	3.77920000000006	120	40
546.5171	10	CET	c4_m0	LEFT	4.458599999999933	0	40
561.5588	10	dummy	dl4	LEFT	1.7368999999999915	0	0
578.3505	10	CET	c2_m4	RIGHT	4.161200000000008	100	10
593.3922	10	CET	m5_c1	LEFT	2.9833999999999605	120	2
609.9339	10	CET	c5_m1	LEFT	2.6017000000000507	10	50
625.725	10	dummy	dr4	RIGHT	1.6100999999999885	0	0
640.7756	10	CET	m0_c3	RIGHT	3.0	0	25
657.5673	10	CET	c0_m3	RIGHT	4.608299999999986	80	0
674.3584	10	dummy	dl5	LEFT	1.8572000000000344	0	0
689.9	10	CET	m3_c2	LEFT	6.8115999999999985	80	10
705.2007	10	CET	m2_c5	RIGHT	3.9348999999999705	50	50
721.4924	10	dummy	dr5	RIGHT	1.8192000000000235	0	0
737.0341	10	CET	c1_m3	RIGHT	3.7415000000000873	80	2
753.8258	10	CET	m1_c2	RIGHT	2.9498000000000957	10	10
