onset	duration	trial_type	trial_code	valence	arousal
5.515	15	ANG	ANG21	3	4
22.5484	11	Q	Q_ANG21	3	4
40.6067	15	CON	NEU5	7	4
57.6318	11	Q	Q_NEU5	7	4
75.4401	15	CON	NEU3	none	4
92.4651	11	Q	Q_NEU3	none	4
109.0235	15	ANG	ANG12	4	4
126.0568	11	Q	Q_ANG12	4	4
143.3652	15	CON	NEU2	4	4
160.3902	11	Q	Q_NEU2	4	4
178.1986	15	ANG	ANG3	3	none
195.2236	11	Q	Q_ANG3	3	none
213.032	15	ANG	ANG20	3	4
230.057	11	Q	Q_ANG20	3	4
246.6154	15	CON	NEU22	6	none
263.6404	11	Q	Q_NEU22	6	none
