onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7959	10	CET	c4_m2	RIGHT	6.7881	50	40
20.8383	10	CET	c1_m1	RIGHT	3.585699999999999	10	2
36.13	10	dummy	dl0	LEFT	2.6699999999999946	0	0
51.1793	10	CET	m5_c2	LEFT	3.1647000000000034	120	10
66.9967	10	CET	c3_m5	RIGHT	3.5073000000000008	120	25
83.2884	10	CET	m0_c2	RIGHT	4.935600000000008	0	10
99.5717	10	CET	c5_m0	LEFT	2.668299999999988	0	50
114.6128	10	dummy	dr0	RIGHT	1.7712000000000074	0	0
130.6546	10	CET	m4_c5	LEFT	2.8094000000000108	100	50
147.4468	10	CET	c3_m2	RIGHT	1.873199999999997	50	25
162.9885	10	CET	m1_c3	RIGHT	2.4514000000000067	10	25
178.0296	10	dummy	dl1	LEFT	1.0503000000000213	0	0
193.0719	10	CET	c0_m0	RIGHT	5.943999999999988	0	0
208.3635	10	CET	c4_m1	LEFT	2.596400000000017	10	40
224.9052	10	CET	m4_c3	LEFT	2.2146999999999935	100	25
240.9463	10	dummy	dr1	RIGHT	2.0135999999999967	0	0
256.738	10	CET	c5_m5	RIGHT	2.5978999999999814	120	50
273.0386	10	CET	m1_c0	LEFT	3.1613000000000397	10	0
290.0797	10	dummy	dr3	RIGHT	1.3201999999999998	0	0
306.6214	10	CET	m3_c3	LEFT	1.8745000000000118	80	25
322.9221	10	CET	m3_c5	LEFT	2.453800000000001	80	50
338.2137	10	CET	m2_c1	LEFT	2.625699999999995	50	2
354.7554	10	CET	c1_m0	LEFT	2.540399999999977	0	2
371.7965	10	dummy	dr2	RIGHT	1.4033000000000015	0	0
387.8388	10	CET	m2_c2	LEFT	1.8969999999999914	50	10
403.3881	10	CET	m4_c0	LEFT	2.7316999999999894	100	0
418.9305	10	CET	c0_m5	RIGHT	1.6852999999999838	120	0
435.2221	10	dummy	dl3	LEFT	1.5136999999999716	0	0
452.0133	10	CET	m4_c1	LEFT	2.2257999999999925	100	2
467.3056	10	CET	c4_m4	RIGHT	2.5341999999999985	100	40
483.3473	10	dummy	dl2	LEFT	1.5324999999999704	0	0
498.3884	10	CET	c0_m2	RIGHT	2.13130000000001	50	0
514.9307	10	CET	c4_m3	RIGHT	1.6849999999999454	80	40
530.7224	10	CET	m5_c4	LEFT	1.0932999999999993	120	40
546.5141	10	CET	c4_m0	LEFT	2.1656000000000404	0	40
561.5551	10	dummy	dl4	LEFT	1.3805999999999585	0	0
578.3468	10	CET	c2_m4	RIGHT	1.6929000000000087	100	10
593.3975	10	CET	m5_c1	LEFT	1.5381999999999607	120	2
609.9475	10	CET	c5_m1	LEFT	2.8921000000000276	10	50
625.7386	10	dummy	dr4	RIGHT	1.6770999999999958	0	0
640.7809	10	CET	m0_c3	RIGHT	2.1947999999999865	0	25
657.5726	10	CET	c0_m3	RIGHT	2.0031000000000176	80	0
674.3642	10	dummy	dl5	LEFT	1.9873999999999796	0	0
689.9059	10	CET	m3_c2	LEFT	1.8297000000000025	80	10
705.206	10	CET	m2_c5	LEFT	2.409599999999955	50	50
721.4893	10	dummy	dr5	RIGHT	1.3023000000000593	0	0
737.031	10	CET	c1_m3	RIGHT	1.320600000000013	80	2
753.8227	10	CET	m1_c2	RIGHT	2.752899999999954	10	10
