onset	duration	trial_type	trial_code	response	RT	money	carbon
5.787	10	CET	c4_m2	LEFT	7.348999999999999	50	40
20.846	10	CET	c1_m1	LEFT	7.433299999999999	10	2
36.1287	10	dummy	dl0	LEFT	3.591299999999997	0	0
51.171	10	CET	m5_c2	LEFT	7.045000000000002	120	10
66.9627	10	CET	c3_m5	RIGHT	9.197299999999998	120	25
83.2627	10	CET	m0_c2	RIGHT	3.577300000000008	0	10
99.5544	10	CET	c5_m0	LEFT	2.4055999999999926	0	50
114.5955	10	dummy	dr0	RIGHT	2.244399999999999	0	0
130.6371	10	CET	m4_c5	RIGHT	3.538800000000009	100	50
147.4295	10	CET	c3_m2	LEFT	3.5304000000000144	50	25
162.9712	10	CET	m1_c3	RIGHT	2.364699999999999	10	25
178.0122	10	dummy	dl1	LEFT	1.3477000000000032	0	0
193.0546	10	CET	c0_m0	LEFT	3.841300000000018	0	0
208.3546	10	CET	c4_m1	LEFT	2.6773000000000025	10	40
224.9046	10	CET	m4_c3	LEFT	6.487300000000005	100	25
240.938	10	dummy	dr1	RIGHT	2.3739000000000203	0	0
256.7292	10	CET	c5_m5	LEFT	4.806700000000035	120	50
273.0214	10	CET	m1_c0	LEFT	3.77049999999997	10	0
290.0631	10	dummy	dr3	RIGHT	1.8087999999999624	0	0
306.6041	10	CET	m3_c3	RIGHT	3.3316999999999553	80	25
322.9048	10	CET	m3_c5	RIGHT	3.350999999999999	80	50
338.2131	10	CET	m2_c1	LEFT	4.458700000000022	50	2
354.7543	10	CET	c1_m0	LEFT	3.3974999999999795	0	2
371.7959	10	dummy	dr2	RIGHT	1.5799000000000092	0	0
387.8382	10	CET	m2_c2	LEFT	6.3776000000000295	50	10
403.3882	10	CET	m4_c0	LEFT	2.4436000000000035	100	0
418.9299	10	CET	c0_m5	RIGHT	1.9659000000000333	120	0
435.2216	10	dummy	dl3	LEFT	2.474199999999996	0	0
452.0128	10	CET	m4_c1	LEFT	2.498999999999967	100	2
467.305	10	CET	c4_m4	LEFT	5.886799999999994	100	40
483.3467	10	dummy	dl2	LEFT	1.5090000000000146	0	0
498.3884	10	CET	c0_m2	RIGHT	2.7472999999999956	50	0
514.9295	10	CET	c4_m3	LEFT	2.3022000000000844	80	40
530.7217	10	CET	m5_c4	RIGHT	3.2539999999999054	120	40
546.5135	10	CET	c4_m0	LEFT	2.3981999999999744	0	40
561.5552	10	dummy	dl4	LEFT	2.4605999999999995	0	0
578.3469	10	CET	c2_m4	RIGHT	2.3088000000000193	100	10
593.3969	10	CET	m5_c1	LEFT	1.8348000000000866	120	2
609.9386	10	CET	c5_m1	LEFT	2.4371000000001004	10	50
625.7303	10	dummy	dr4	RIGHT	1.901399999999967	0	0
640.772	10	CET	m0_c3	RIGHT	2.2596999999999525	0	25
657.5631	10	CET	c0_m3	RIGHT	1.8285000000000764	80	0
674.3554	10	dummy	dl5	LEFT	1.8361999999999625	0	0
689.897	10	CET	m3_c2	LEFT	3.878600000000006	80	10
705.1971	10	CET	m2_c5	RIGHT	1.77049999999997	50	50
721.4971	10	dummy	dr5	RIGHT	2.030499999999961	0	0
737.0221	10	CET	c1_m3	RIGHT	1.9694999999999254	80	2
753.8221	10	CET	m1_c2	RIGHT	3.1295000000000073	10	10
