onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7905	10	CET	c4_m2	RIGHT	3.3293999999999997	50	40
20.8328	10	CET	c1_m1	LEFT	5.2471	10	2
36.1328	10	dummy	dl0	RIGHT	2.1310999999999964	0	0
51.174	10	CET	m5_c2	LEFT	3.1458999999999975	120	10
66.9662	10	CET	c3_m5	RIGHT	3.737700000000004	120	25
83.2579	10	CET	m0_c2	RIGHT	5.6059999999999945	0	10
99.5496	10	CET	c5_m0	LEFT	5.194299999999998	0	50
114.5907	10	dummy	dr0	RIGHT	2.729200000000006	0	0
130.633	10	CET	m4_c5	LEFT	3.8628999999999962	100	50
147.4247	10	CET	c3_m2	RIGHT	4.6311000000000035	50	25
162.9663	10	CET	m1_c3	RIGHT	5.073500000000024	10	25
178.0075	10	dummy	dl1	LEFT	2.1923000000000172	0	0
193.0497	10	CET	c0_m0	LEFT	6.046099999999996	0	0
208.3414	10	CET	c4_m1	RIGHT	5.434200000000004	10	40
224.8831	10	CET	m4_c3	LEFT	2.6526999999999816	100	25
240.9248	10	dummy	dr1	RIGHT	6.115000000000009	0	0
256.716	10	CET	c5_m5	RIGHT	3.2597999999999843	120	50
273.0165	10	CET	m1_c0	LEFT	3.83929999999998	10	0
290.0582	10	dummy	dr3	RIGHT	2.5416000000000167	0	0
306.5999	10	CET	m3_c3	LEFT	5.335899999999981	80	25
322.9083	10	CET	m3_c5	LEFT	7.211400000000026	80	50
338.2083	10	CET	m2_c1	LEFT	6.871399999999994	50	2
354.75	10	CET	c1_m0	RIGHT	6.209699999999998	0	2
371.7917	10	dummy	dr2	RIGHT	2.7040000000000077	0	0
387.8334	10	CET	m2_c2	LEFT	6.942299999999989	50	10
403.3751	10	CET	m4_c0	LEFT	3.424599999999998	100	0
418.9168	10	CET	c0_m5	RIGHT	4.178899999999999	120	0
435.2084	10	dummy	dl3	LEFT	2.7112999999999943	0	0
452.0001	10	CET	m4_c1	LEFT	4.6556000000000495	100	2
467.2918	10	CET	c4_m4	RIGHT	3.7638999999999783	100	40
483.3417	10	dummy	dl2	LEFT	2.0740000000000123	0	0
498.3835	10	CET	c0_m2	RIGHT	3.4721999999999866	50	0
514.9336	10	CET	c4_m3	RIGHT	3.8420000000000982	80	40
530.7169	10	CET	m5_c4	LEFT	3.2427000000000135	120	40
546.5086	10	CET	c4_m0	RIGHT	7.586999999999989	0	40
561.5586	10	dummy	dl4	LEFT	2.937000000000012	0	0
578.342	10	CET	c2_m4	LEFT	8.017600000000016	100	10
593.3837	10	CET	m5_c1	LEFT	5.4319000000000415	120	2
609.9254	10	CET	c5_m1	NONE	10.0	10	50
625.7165	10	dummy	dr4	RIGHT	1.5951000000000022	0	0
640.7588	10	CET	m0_c3	RIGHT	3.9528000000000247	0	25
657.5505	10	CET	c0_m3	RIGHT	3.6650999999999385	80	0
674.3422	10	dummy	dl5	LEFT	3.0493999999999915	0	0
689.8838	10	CET	m3_c2	LEFT	4.1077000000000226	80	10
705.1755	10	CET	m2_c5	RIGHT	3.1359999999999673	50	50
721.4672	10	dummy	dr5	RIGHT	4.404299999999921	0	0
737.0173	10	CET	c1_m3	RIGHT	4.214200000000005	80	2
753.8089	10	CET	m1_c2	RIGHT	2.6065999999999576	10	10
