onset	duration	trial_type	trial_code	valence	arousal
6.2634	15	CON	NEU17	6	2
23.2884	11	Q	Q_NEU17	6	2
40.0968	15	ANG	ANG25	4	4
57.1218	11	Q	Q_ANG25	4	4
75.4301	15	CON	NEU27	none	1
92.4552	11	Q	Q_NEU27	none	1
109.5135	15	CON	NEU10	7	none
126.5385	11	Q	Q_NEU10	7	none
143.5969	15	ANG	ANG7	3	6
160.6219	11	Q	Q_ANG7	3	6
178.6803	15	CON	NEU18	7	3
195.7048	11	Q	Q_NEU18	7	3
213.7637	15	ANG	ANG1	4	none
230.7887	11	Q	Q_ANG1	4	none
248.5971	15	ANG	ANG17	4	8
265.6387	11	Q	Q_ANG17	4	8
