onset	duration	trial_type	trial_code	response	RT	money	carbon
5.8015	10	CET	c4_m2	LEFT	2.7184999999999997	50	40
20.8432	10	CET	c1_m1	LEFT	4.540800000000001	10	2
36.1349	10	dummy	dl0	LEFT	2.065100000000001	0	0
51.1765	10	CET	m5_c2	LEFT	2.7595000000000027	120	10
66.9682	10	CET	c3_m5	RIGHT	4.927800000000005	120	25
83.2599	10	CET	m0_c2	RIGHT	3.3400999999999925	0	10
99.5516	10	CET	c5_m0	LEFT	2.304400000000001	0	50
114.5928	10	dummy	dr0	RIGHT	2.0471000000000004	0	0
130.6427	10	CET	m4_c5	RIGHT	3.8932000000000073	100	50
147.435	10	CET	c3_m2	LEFT	3.6048999999999864	50	25
162.9851	10	CET	m1_c3	RIGHT	3.4708000000000254	10	25
178.0184	10	dummy	dl1	LEFT	2.541499999999985	0	0
193.0601	10	CET	c0_m0	LEFT	5.115800000000007	0	0
208.3518	10	CET	c4_m1	LEFT	2.2881000000000142	10	40
224.8935	10	CET	m4_c3	LEFT	3.866300000000024	100	25
240.9346	10	dummy	dr1	RIGHT	1.905300000000011	0	0
256.7262	10	CET	c5_m5	LEFT	3.99369999999999	120	50
273.0186	10	CET	m1_c0	LEFT	2.581299999999999	10	0
290.0686	10	dummy	dr3	RIGHT	1.8673000000000002	0	0
306.6096	10	CET	m3_c3	RIGHT	4.446199999999976	80	25
322.9019	10	CET	m3_c5	RIGHT	2.977899999999977	80	50
338.1937	10	CET	m2_c1	LEFT	2.542100000000005	50	2
354.7437	10	CET	c1_m0	LEFT	2.616100000000017	0	2
371.777	10	dummy	dr2	RIGHT	1.4388000000000147	0	0
387.8187	10	CET	m2_c2	RIGHT	3.4371000000000436	50	10
403.3604	10	CET	m4_c0	LEFT	1.73539999999997	100	0
418.9021	10	CET	c0_m5	RIGHT	2.3537000000000035	120	0
435.1938	10	dummy	dl3	LEFT	1.4459999999999695	0	0
451.9855	10	CET	m4_c1	LEFT	2.0301999999999794	100	2
467.2772	10	CET	c4_m4	LEFT	3.7386000000000195	100	40
483.3183	10	dummy	dl2	LEFT	1.4973999999999705	0	0
498.36	10	CET	c0_m2	RIGHT	2.2556999999999903	50	0
514.9023	10	CET	c4_m3	LEFT	2.993400000000065	80	40
530.7106	10	CET	m5_c4	RIGHT	3.1450999999999567	120	40
546.494	10	CET	c4_m0	LEFT	2.6177000000000135	0	40
561.5351	10	dummy	dl4	LEFT	1.4805999999999813	0	0
578.3268	10	CET	c2_m4	RIGHT	4.464899999999943	100	10
593.3691	10	CET	m5_c1	LEFT	2.222599999999943	120	2
609.9108	10	CET	c5_m1	LEFT	1.8649000000000342	10	50
625.7018	10	dummy	dr4	RIGHT	1.3297999999999774	0	0
640.7441	10	CET	m0_c3	RIGHT	2.031600000000026	0	25
657.5358	10	CET	c0_m3	RIGHT	1.9599000000000615	80	0
674.3359	10	dummy	dl5	LEFT	1.8956999999999198	0	0
689.877	10	CET	m3_c2	LEFT	3.8186000000000604	80	10
705.1776	10	CET	m2_c5	RIGHT	2.933999999999969	50	50
721.4686	10	dummy	dr5	RIGHT	1.7229999999999563	0	0
737.0193	10	CET	c1_m3	RIGHT	2.532299999999964	80	2
753.8193	10	CET	m1_c2	RIGHT	2.796299999999974	10	10
