global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
273.2832692087516	n/a	74683.74522942302	n/a	254.27039560953776	n/a	64653.43408343084	n/a	203.243117719478	n/a	41307.76490033359	n/a	201.57590144143177	284.967283111745	n/a	n/a	n/a	n/a	-0.1048356965	-0.0520853335	0.1432205942	-0.1267663037	-0.0159634645	0.0045130509	-0.102318348	0.0723508815	-0.008923458	0.079325046	-0.3119939799	0.001591243	-0.0091268682	0.0138253461	-0.0650591577	0.1736767106	-0.0861934681	0.2613921751	-0.0323250158	0.0039557782	-0.177606394	0.0362174612	-0.0075229328	0.1314497578	0.0879561256	-0.0334026006	0.1647741876	-0.086220584	0.0194556089	-0.0436864241	0.1447924065	-0.0031862121	0.1015852933	-0.0677856388	0.0587173324	-0.1075457154	0.0018189373	0.1242357686	-0.0209201354	0.0362630499	0.0137036152	-0.0165377307	-0.0163175513	-0.0422970978	0.0812000602	-0.0695763189	-0.0137669035	-0.0671074946	-0.0002530567	0.0113682815	-0.0135242524	0.0627742587	-0.1305317783	0.1385890353	0.252280972	-0.0240092247	0.0472978735	-0.1782037798	0.0342060322	-0.015409972	0.1566535288	0.0818371995	-0.0036301601	0.1934890004	-0.0014628748	0.0297638282	-0.0189095981	0.1190298451	-0.0714267363	0.0104463379	-0.0026603735	0.1298738274	-0.075016037	0.0047802528	-0.1024087654	-0.1238865328	0.0369444156	-0.0033585404	-0.004923704	-0.0101814432	-0.0282795478	0.1107839018	-0.0665666383	-0.0436138931	-0.0529715128	0.113351773	-0.060453196	0.2653157458	-0.083576124	0.0391594281	-0.0272582138	0.0158135046	0.0653617941	-0.054169546	0.0481185799	-0.0206242244	0.0423408819	-0.0386413659	0.0514188008	-0.0548080804	0.0376259966	-0.096565486	0.0486757939	-0.0532062927	-0.0864346333	0.0887194554	-0.096700297	0.1697623162	0.1195153378	0.1194927693	0.1194551582	0.042816	n/a	n/a	0.001833209856	-0.0144008	n/a	n/a	0.00020738304064	-0.179683	n/a	n/a	0.032285980489	0.002	n/a	n/a	4e-06	0.00106121	n/a	n/a	1.1261666640999998e-06	0.000337405	n/a	1.13842134025e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.6346079253854	0.3513387166337907	74875.8986544794	0.123438893805879	252.9448110834757	-1.325584526062045	63981.077454055216	1.7571743357351357	203.7030053540357	0.4598876345577025	41494.9143902663	0.2114966364190789	202.10751137235272	289.6933761062682	1.048835	25.030745	0.1342003	0.0826743	-0.1035257857	-0.0701648255	0.1949746853	-0.0088504593	-0.0404006971	-0.0464925341	-0.0237123115	0.1278349511	-0.0278154113	0.1222090251	-0.0998019079	-0.0717912277	-0.0738635149	-0.008146724	-0.0763167272	0.0663416225	-0.0587937515	0.0843165977	-0.1723535307	-0.0040067815	-0.1689294969	0.0337744935	0.1264736476	0.0880942873	-0.0136694424	0.0122421511	0.0571472312	-0.0508184648	-0.0120637497	-0.0943517962	-0.0207913701	0.1586389688	0.1340251325	-0.0166324947	-0.0336647466	-0.0190385792	-0.1310736706	0.1127664077	0.0413478501	0.0914855347	0.0571309432	0.0431479605	0.1303765608	0.0629527462	-0.1003872448	-0.1630004823	-0.1655070998	0.0569164697	-0.0695820498	0.0877733836	-0.0386504864	0.0571838879	-0.050346885	0.070492767	0.0822252198	-0.1673388439	0.0440657542	-0.1619856782	0.0688882475	0.1139968157	0.0937072085	-0.0313129413	-0.0156204266	0.0779637531	0.0183317247	0.0757237672	0.033087376	-0.051153445	-0.1416289509	0.1069559141	-0.1400515209	0.0462413029	0.0509377309	0.0934386163	-0.0547505744	-0.1214641501	0.0582115603	-0.0405119792	-0.0647156724	-0.1051109046	-0.1159253665	-0.1285906627	-0.1445368116	0.0870224286	-0.0314008581	0.1132124522	-0.0217927755	0.2388068323	-0.0872837057	0.027918275	-0.0656120756	-0.0646732053	0.0051698555	0.1180039057	-0.048790673	-0.0670871235	0.0859971298	-0.071366482	-0.0202429443	0.0270008081	-0.0191877727	-0.121438091	-0.0175520379	-0.0937964581	-0.0433534873	-0.0247284233	-0.008755995	0.0875640919	0.1194551582	0.1192521267	0.1189139965	0.0485548	0.0057388	3.293382544000003e-05	0.00235756860304	-0.0226228	-0.0082219999999999	6.760128399999997e-05	0.0005117910798399	-0.0982378	0.0814452	0.00663332060304	0.00965066534884	0.00242034	0.0004203399999999	1.7668571559999997e-07	5.8580457156e-06	0.000998207	-6.300299999999984e-05	3.96937800899998e-09	9.964172148490005e-07	4.4862e-05	-0.000292543	2.012599044e-09	8.5581406849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.2381280776479	-1.3964798477375098	74113.59837922182	1.9501559651369784	250.6776789538065	-2.2671321296692213	62839.29872566768	5.139888093378499	203.57008321507968	-0.1329221389560189	41440.77878019447	0.0176682950246431	201.8758831621996	284.3352980712928	1.157573	27.625816	0.197205	0.0950544	-0.1247864996	-0.0434063183	0.1302634884	-0.0609726495	-0.0106931716	-0.03502342	-0.0249513532	0.1265434127	0.0322681832	-0.0202772204	-0.1171996746	-0.0905237799	-0.0550056078	0.0294104061	0.0532840288	0.1345444767	0.0792384431	0.1044678656	-0.1058816747	-0.187604967	-0.0064174226	-0.155509181	-0.0112296011	-0.1566542141	-0.0472019579	0.0797715797	0.030101525	0.0160520188	-0.0023330756	0.0191465969	0.1668876713	0.0913253691	-0.0145407593	-0.1003882844	0.0395437563	0.0293274907	0.1105342031	-0.0921943796	-0.0179812713	0.1176153396	-0.023393407	0.0710345105	-0.0395634481	0.1126277337	-0.0560312179	0.0127545501	-0.0526211159	-0.056208088	-0.0896777398	0.0340769746	0.0598928673	-0.0607986115	-0.1291412199	-0.0093733282	0.1203613344	-0.1570949888	-0.1488270901	-0.0538071113	-0.141202363	0.0054982564	-0.1490311057	-0.0493510206	0.0835561959	0.0091148306	-0.0346808608	-0.0450873359	-0.0289111293	0.1528028427	-0.036143137	-0.1126664704	-0.0890520279	0.033084531	0.0030804368	-0.1619334786	0.0992565569	-0.0267845376	-0.0075110197	-0.0699785433	-0.0161784386	0.0627551288	-0.0430270727	-0.0968846953	0.0038489669	0.0167102206	-0.0495202028	0.1148376888	0.0004379817	0.2127916012	-0.051649403	-0.007689647	-0.0194879996	0.0119527286	0.0348810644	-0.1399262878	0.0240926849	-0.1183845666	0.0249312014	-0.0029436439	-0.0605056656	0.0903032218	0.0371719156	-0.2086249015	-0.0347577945	0.1017943045	0.0837194597	0.0476014436	-0.0822557224	0.1468317452	0.1193348294	0.1187713263	0.1178341246	0.0266042	-0.0219506	0.00048182884036	0.00070778345764	0.0446681	0.0672909	0.00452806522281	0.00199523915761	-0.134351	-0.0361132	0.0013041632142399	0.0180501912009999	0.0013568	-0.00106354	1.1311173316e-06	1.84090624e-06	0.0008649369999999	-0.0001332700000001	1.7760892900026675e-08	7.48116013968827e-07	-0.000195334	-0.000240196	3.8155371556e-08	5.7694118416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270.9731893114962	-1.2649387661517153	73426.46932564395	1.600070082113424	251.03968468348185	0.36200572967536	63020.92328598199	0.1310481483177898	202.59489515693045	-0.9751880581492288	41044.69154364764	0.9509917487568634	200.8866991470109	277.9333872544138	1.181033	28.185688	0.20804819	0.103193	-0.1349270107	0.0190162403	0.0257722314	-0.1276828066	0.0124928302	0.1080856833	-0.0481368368	0.0450459333	-0.1353278822	-0.0296530608	0.0330946105	-0.0085575398	0.0413462104	0.0984806129	0.1236468941	0.1096983979	-0.0143199138	-0.0203861089	-0.14546426	-0.0618427194	-0.0583514035	0.0218042823	0.1613326526	-0.1455086873	0.0464415303	0.061860465	-0.1147832557	0.0979888102	0.1306159254	0.0630319267	0.0384688467	-0.0277511804	-0.1659715779	-0.2921943821	0.0973152513	-0.0544243327	-0.0747647693	-0.0236252865	-0.1829748055	-0.14211578	-0.02937955	-0.0445052124	-0.0824135194	-0.0920785897	0.0239095626	-0.0400662249	0.1047006301	-0.0524629032	-0.008302877	-0.0679081198	0.130792449	-0.0610451317	-0.0629750458	0.0680856767	0.009708744	-0.1636841338	-0.045977094	-0.0384429321	0.0817716029	0.1808144181	-0.1205815103	0.0364563214	0.0794389146	-0.1422013187	-0.0610862051	0.0232507745	-0.1337212054	0.089509344	0.2569140494	-0.1151661321	-0.0879595917	0.0841884041	0.0099397169	0.004438979	0.0027401577	0.0892958408	0.2133422605	0.0878085349	-0.0134591908	0.0409209358	-0.0815076694	0.067569378	0.0494241322	-0.112200688	-0.0517633652	0.1127389509	0.0154213235	0.1375848875	-0.0052642255	-0.098983633	0.0699123293	0.0544514543	0.0211977687	0.1103894031	-0.0175377284	-0.0173894523	0.1101081051	0.0410252692	-0.0444844566	0.0024726916	-0.0322314334	-0.1426564557	0.0068345472	0.1503274593	0.0235313271	-0.1173188615	-0.014514072	0.0224827631	0.1191544118	0.1180513362	0.1162204348	0.00457511	-0.02202909	0.0004852808062281	2.09316315121e-05	0.0111045	-0.0335636	0.00112651524496	0.00012330992025	-0.04563	0.088721	0.0078714158409999	0.0020820968999999	0.00216265	0.0008058499999999	6.493942224999998e-07	4.6770550225e-06	0.000814519	-5.041799999990003e-05	2.5419747239899193e-09	6.63441201361e-07	-0.000613756	-0.000418422	3.766964275360001e-07	1.75076970084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270.39878664087206	-0.5744026706241243	73115.50381685585	0.3299384280201262	250.0065893046061	-1.0330953788757429	62503.29469572199	1.0672860618544142	202.36428199172204	-0.2306131652084104	40951.30262602519	0.0531824319674416	200.66821281660847	275.17952036702576	1.088034	25.966255	0.16120139	0.0817118	-0.0905309455	0.0351200588	-0.0097368903	-0.1982988039	0.0232318419	0.0124171299	-0.0845996321	0.0130259046	-0.1159248433	-0.1350477317	-0.1094459022	0.0273243726	0.0721800707	0.0752282865	0.1337135826	-0.002033512	-0.0849259862	0.1323691425	-0.0318128317	0.0960352002	-0.0655430683	-0.0915007633	0.1115159485	0.0220635984	-0.1309460749	0.0272025438	-0.0100114729	0.1766522413	0.0608686822	0.0148975477	-0.1211166848	-0.0450854225	0.1030182326	-0.1568916308	-0.2489853921	0.0183906148	0.0143767818	0.0525696643	-0.0394269965	0.0454097493	-0.0596626866	0.0456850613	-0.1022269601	-0.0195893937	0.1333619367	0.0220771757	-0.0190804632	0.033879223	0.0281766278	-0.0894653923	0.107923994	-0.0593396796	0.0567089583	0.0895983779	0.1185890189	-0.0174524748	0.1083899379	-0.0790952866	-0.0599730807	0.1095802767	-0.0168769254	-0.1441911236	0.0073236208	-0.0558458573	-0.1560858499	0.0555113337	-0.0113166666	-0.0254753409	0.1565340229	0.2897013918	-0.0678220213	-0.0514022524	0.0020555718	-0.0582062074	-0.0056323024	-0.0560950649	0.0362240531	-0.0387341463	0.0253373025	0.1355122195	0.0497708982	0.075283556	-0.0123747283	0.0339701633	-0.0334182309	0.0636937475	-0.0449102588	0.1425113984	0.0075062212	-0.0511986576	0.0100845505	0.171505652	-0.0764425132	0.0252919214	-0.0603335233	-0.0214616451	0.115010442	0.019687772	-0.0267500954	0.0216595496	-0.1219963376	-0.0921222052	-0.0729637409	-0.0386905324	0.0013357263	-0.0421720692	0.0499562546	-0.030985902	0.1189139965	0.1170936064	0.1140802373	0.0205271	0.01595199	0.00025446598496	0.00042136183441	0.0103833	-0.0007212	5.2012944e-07	0.00010781291889	-0.0976663	-0.0520363	0.00270777651769	0.00953870615569	0.0026943	0.00053165	2.826517225000003e-07	7.259252490000001e-06	0.00136928	0.000554761	3.077597671210001e-07	1.8749277184e-06	0.000149671	0.000763427	2.2401408241e-08	5.82820784329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.5397284398388	1.1409417989667645	73733.82412118142	1.3017481886295168	247.7596485964457	-2.246940708160423	61384.84347263425	5.048742545988464	202.7755683852192	0.4112863934971642	41117.93113394871	0.1691564974759042	201.06986902151536	277.7753498384973	1.1031	26.325808	0.0543288199999999	0.0254114	-0.0408509239	0.01953833	-0.0074269332	-0.1868352681	0.0043306103	0.1083405646	-0.0751615528	-0.0081880427	-0.0127184664	-0.132085261	-0.0713732497	0.0245535216	0.0578128878	0.0267127317	0.0285270042	0.0334242343	-0.0163745327	0.1379780825	0.0827934988	0.0833502677	-0.1176953121	0.0863999965	-0.0819865121	0.1674548345	-0.0158412812	0.0527544053	0.081667933	-0.0704767639	0.0437186996	-0.006453043	-0.075859079	-0.2150907284	0.0814554005	-0.0565312391	0.0433192179	0.1695551316	0.1025228	-0.0117414703	-0.061210208	-0.0790811187	0.0690328599	-0.1252049349	0.0349803428	0.1009880035	0.1394976742	0.2166436547	-0.0437190944	-0.0335018981	0.0232658908	-0.0667799079	0.0321733206	-0.0106047832	-0.0164433994	0.028701572	0.1379222744	0.1031567077	0.0819177154	-0.0976420402	0.0915541895	-0.0970900129	0.1446668726	-0.0455719202	0.0611757714	0.079100422	0.0272815691	-0.0063967288	-0.0655877097	-0.0252830088	0.1051391724	0.064755967	0.202950033	0.1131608925	0.1428581605	-0.1238920669	-0.044224186	0.088832633	0.0007277067	-0.0575761427	0.0607719458	-0.0491226539	0.2648803235	0.043626497	-0.0030640229	0.0656447905	-0.0272963719	0.0465636167	-0.0592105332	0.1424139666	0.0191795525	-0.0337729487	0.0445018037	0.1293174013	0.0768031782	0.072391417	0.068312111	0.0149485853	0.1312687858	0.0232226948	0.0135677176	-0.0936969161	-0.0391903408	-0.0184813937	0.0795926038	-0.0365971754	-0.087776003	-0.1329897193	-0.1163145419	-0.1074923257	0.1186137044	0.1159000657	0.1114232278	0.0120339	-0.0084932	7.213444623999999e-05	0.00014481474921	0.0072175299999999	-0.0031657700000001	1.0022099692900633e-05	5.209273930089856e-05	-0.0860796999999999	0.0115866000000001	0.00013424929956	0.0074097147520899	0.00311758	0.0004232799999999	1.7916595839999989e-07	9.7193050564e-06	0.00147607	0.0001067899999999	1.1404104099999964e-08	2.1787826448999995e-06	0.000241266	9.159499999999998e-05	5.820928275599999e-08	8.389644024999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.0249640512135	1.4852356113746623	74542.63099516642	2.2059248212954667	249.06736920038853	1.3077206039428404	62034.554400402645	1.7101331779766271	203.06495012806167	0.2893817428424654	41235.37397051217	0.0837417930905427	201.40037927200544	288.2776684374383	1.158412	27.645847	0.09367355	0.0499367	0.0007393528	-0.058403947	0.0826670427	-0.0870673408	-0.0294326699	0.130474541	-0.0675017749	0.0522031877	0.0547169007	0.0044721523	-0.0349344862	-0.010076507	0.0477057051	-0.0054502367	-0.0341207739	0.1993663783	0.0268287946	0.0367717241	0.0175085206	0.0906336888	-0.067695265	0.023845462	0.0271075787	0.1338000383	0.1918758108	0.1483557053	0.0037848144	-0.1293928361	-0.1185061561	-0.033775339	-0.0376206655	-0.0937351832	-0.0380592082	0.0320739019	0.0571648721	0.0517363654	0.0266256454	-0.1546797048	-0.129262467	-0.0475646981	-0.0559695765	0.0270280395	0.0097362745	0.1209327232	0.0034941459	0.0365397426	0.0157580926	0.1676118374	-0.0107027782	-0.0541105712	-0.0104216549	0.0072260752	-0.1893482883	0.0338151176	0.0473417167	0.0260112838	0.0925478955	-0.0596951866	0.0328114149	0.0322830342	0.1587530806	0.1111368012	0.1941304874	0.0555549588	0.1170825209	-0.0028239318	0.0863518572	-0.0280327712	0.0429127329	-0.0793364057	0.0871620082	0.0225683254	0.027311175	-0.0477839624	0.1015762234	0.1149931785	0.0567349656	0.0543208732	-0.0335702552	0.0522980718	0.1294077387	-0.0965685096	0.0140990978	0.0107829601	-0.0108007044	0.0130253772	-0.0668726716	0.1564063962	0.0225064072	-0.0736679024	0.0130047356	0.0107661474	-0.0157143214	0.0504305503	-0.0552010536	-0.0110015745	0.0342595202	0.0458855327	0.0266514793	0.0209616944	-0.0719602026	0.0666708776	0.1296781509	-0.0635328575	0.0115083027	0.1015071305	-0.0133069112	-0.0847097851	0.1182536866	0.1144731177	0.1082614433	0.0224415	0.0104076	0.0001083181377599	0.00050362092225	-0.00116277	-0.0083802999999999	7.022942808999831e-05	1.3520340729e-06	-0.0828181999999999	0.0032615	1.0637382250000004e-05	0.0068588542512399	0.00370621	0.00058863	3.464852769000002e-07	1.37359925641e-05	0.00163531	0.00015924	2.535737760000005e-08	2.6742387961e-06	0.000925879	0.000684613	8.57251922641e-07	4.686949597690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.01243845073054	-0.0125256004829452	74535.79154881393	0.0001568906674583	250.7959237861633	1.7285545857747877	62898.59538775504	2.987900956003048	203.9030845256531	0.8381343975914319	41576.46787907563	0.7024692684259525	202.1842860378436	292.8160694048192	0.987883	23.576103	0.17458822	0.0897477	0.0833871085	-0.0830492661	0.1015866163	-0.0618967659	-0.0112176645	-0.0426473479	-0.1202106007	0.0855153273	0.1194412588	0.0182776049	-0.0296831026	-0.1149377683	-0.1123902904	-0.0180616603	-0.0173507019	0.1955653277	0.0085790257	0.1597830834	-0.0795450723	-0.0400077409	0.0427648501	-0.0439674085	-0.1105940761	0.1751677337	0.0044828016	0.0830528299	-0.1270919425	-0.0595527922	-0.0354626956	0.1381873015	0.0350087957	-0.1249497874	-0.085814493	0.0908576271	-0.0575095578	-0.0975004619	-0.0764184203	0.0506370245	0.0786869814	0.0175561398	-0.0805052544	0.0393573098	0.0842039147	-0.1714471468	-0.0171681494	-0.0496777484	0.1493579079	-0.0219320147	-0.1128294207	0.1008712705	-0.0027112557	-0.0343241851	-0.1887211327	0.0576302026	0.1511891944	-0.0802985122	0.0067983219	0.0146399223	-0.0887308344	-0.1168834896	0.1574382751	-0.0314369367	0.0530552542	-0.1190102124	0.1393789213	-0.0463474983	0.0001966567	0.0557038014	0.047047695	0.0269577341	0.1038313399	-0.1113622549	-0.0595628655	0.124184466	0.0149400136	-0.1396170886	-0.0743282778	0.1657020075	-0.0153347064	-0.0572061976	-0.0734889083	0.0764164294	0.1085025614	-0.1159419164	0.0205951779	-0.0481035192	-0.110717018	0.1674510236	0.0202648278	-0.0352303795	-0.0606349742	-0.0334894107	0.010856501	-0.0702483448	0.0100047058	-0.0222116668	-0.0447622507	0.0452494867	-0.0661541328	0.0817503759	-0.0774179705	0.1222811042	-3.11772e-05	-0.0464595774	0.1705169968	0.0499341252	-0.0159408508	0.0014560863	0.1178341246	0.112815636	0.1046092073	0.0268	0.0043585	1.899652225000001e-05	0.00071824	0.0441681	0.04533087	0.0020548877749569	0.00195082105761	-0.126979	-0.0441608000000001	0.00195017625664	0.016123666441	0.0045929	0.0008866899999999	7.86219156099999e-07	2.1094730409999995e-05	0.00162116	-1.41500000000001e-05	2.002225000000028e-10	2.6281597456e-06	0.0016398	0.000713921	2.6889440400000003e-06	5.096831942410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.08744295885003	-0.9249954918805088	74031.57661588547	0.8556166599992644	250.5565576871236	-0.2393660990397279	62778.58860002089	0.0572961293694968	203.82109622458768	-0.0819883010654223	41543.03926619263	0.0067220815115943	202.1642321003017	289.5105841256122	1.039174	24.800182	0.1529684	0.0859111999999999	0.1109177131	-0.0805510353	0.0128828681	-0.1177128824	0.054359523	-0.0431243513	-0.1855317284	0.1410462349	0.0058500776	-0.0861134383	0.0222068931	-0.123725642	-0.1174160785	-0.0409664685	0.0115923207	0.0928163095	-0.0847704606	0.1467785641	0.0134219015	-0.1153015561	0.1052986682	0.078916677	0.0365076584	-0.0703452273	-0.2410020287	-0.0209221469	-0.0679485071	0.0927858034	-0.1472226633	-0.1400189531	-0.1625584835	-0.0466069379	-0.020209332	-0.0479041736	-0.0835004857	-0.0274197031	0.125402711	-0.0322174832	0.0262937248	0.0039993279	0.0550283683	-0.1148183503	0.0218761822	-0.0764824205	-0.0890840887	-0.0058325179	-0.0763361558	-0.0717075558	-0.1212864587	0.1218861084	-0.0321201627	-0.0290399023	-0.0439083695	0.1287177852	0.1590805981	-0.006753863	-0.1022929589	0.1095409142	0.039149302	0.0219644696	-0.0829682115	-0.2446327453	-0.0587668967	-0.054832288	-0.056117899	0.0513802994	0.2051083168	-0.1549534564	0.0970296361	0.0109444524	-0.0114135928	-0.057884071	-0.0678451628	-0.1235405	-0.0338953407	0.0167756556	-0.0082932176	-0.0697310056	0.0758957111	-0.1220168983	-0.0591437206	0.0196243263	0.0004867189	0.0770715723	0.0135836809	-0.080732745	-0.1387210451	0.1470336058	-0.0228262361	0.0438263987	0.0027370113	-0.0984868751	0.0284186	0.0248320797	0.102494765	0.0956097414	-0.0992691412	-0.0324979612	-0.0522767761	0.0333715732	-0.0150923402	-0.0137922929	-0.1396470782	-0.0958661199	0.0415148959	0.1140632749	-0.0205761229	-0.0756371132	0.1173552296	0.1109309587	0.1004830656	0.0483377	0.0215376999999999	0.0004638725212899	0.0023365332412899	0.0392844	-0.0048837	2.3850525690000045e-05	0.0015432640833599	-0.15343	-0.026451	0.000699655401	0.0235407649	0.00589678	0.00130388	1.7001030544000008e-06	3.47720143684e-05	0.00151236	-0.0001088	1.1837440000000012e-08	2.2872327696e-06	0.00222904	0.0005892399999999	4.9686193216e-06	3.4720377759999973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.9552655636841	-0.1321773951659111	73959.66646781395	0.0174708637928454	251.83726228713988	1.2807046000162927	63422.006676281686	1.6402042725028922	203.2216099538993	-0.5994862706883737	41299.02275225479	0.359383788743854	201.6047816660867	286.96853628327824	1.146709	27.36655	0.1724315	0.0872252	0.123710563	0.0122293944	0.0447218678	-0.1257078087	0.0085016998	-0.0841788928	-0.1607015167	0.150778221	-0.0014869479	-0.0221285119	0.0352293848	-0.0395197674	-0.1837325221	-0.0815149866	0.0977533075	-0.0025522852	-0.2749901373	0.0428763195	-0.0370063542	-0.0264116476	-0.0018730519	0.0302559702	0.1265918515	-0.0823204531	-0.1050331499	-0.1061606075	-0.0489342685	-0.169340244	0.0332044909	-0.0092069649	0.0060229934	-0.0375766333	-0.0135270027	0.1257436212	0.0500134992	0.002871811	-0.1554811912	-0.1414591202	0.1558562953	-0.0563417575	-0.0134840647	0.101398332	0.0600039667	-0.027163349	0.0585433856	-0.0341117797	0.0086992312	0.0730266491	-0.0384737439	0.1777259042	-0.0326417177	-0.1067189681	0.0898613801	0.2760839766	0.0342564252	-0.0193557087	-0.0074306377	0.0063403882	0.0441938539	0.1166620775	-0.0823718802	-0.0682181399	-0.1452870441	0.0397084827	0.1556706367	0.0646490689	-0.0368040594	-0.0219993048	-0.0659544739	-0.0218849546	0.0988161331	-0.0232752481	0.0025824561	0.1516754882	0.1556593905	0.0585060099	-0.1267877458	0.0932519084	-0.0674915732	-0.0176177328	-0.0532794299	0.0361984085	-0.0847394635	-0.0112013393	0.0982899884	-0.1046939478	-0.1267463057	0.158379673	-0.128668781	0.0670791139	-0.1447088153	-0.0387036797	-0.0019431437	0.1449280344	-0.0247278216	0.1852384799	-0.0830305566	-0.0402232992	-0.121168829	0.0729180806	-0.0492734415	0.1561294446	-0.1610108805	0.0425759377	-0.0886212222	-0.1665609687	-0.035249293	-0.1569271733	0.1168172427	0.1088228812	0.0959017104	0.0939117	0.045574	0.002076989476	0.00881940739689	0.0167979	-0.0224864999999999	0.0005056426822499	0.00028216944441	-0.12116	0.03227	0.0010413529	0.0146797456	0.00589782	1.0399999999998952e-06	1.081599999999782e-12	3.47842807524e-05	0.00110204	-0.0004103199999999	1.6836250239999985e-07	1.2144921616000005e-06	0.0032597	0.00103066	1.062564409e-05	1.0622600356000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
