onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7932	10	CET	c4_m2	LEFT	3.022800000000001	50	40
20.8433	10	CET	c1_m1	RIGHT	6.5167	10	2
36.135	10	dummy	dl0	LEFT	2.561	0	0
51.1767	10	CET	m5_c2	RIGHT	3.263300000000001	120	10
66.9683	10	CET	c3_m5	LEFT	2.3676999999999992	120	25
83.2767	10	CET	m0_c2	RIGHT	2.7631999999999977	0	10
99.5767	10	CET	c5_m0	LEFT	5.479199999999992	0	50
114.6095	10	dummy	dr0	RIGHT	3.710400000000007	0	0
130.6518	10	CET	m4_c5	RIGHT	7.324099999999987	100	50
147.4435	10	CET	c3_m2	LEFT	8.71629999999999	50	25
162.9852	10	CET	m1_c3	LEFT	6.014700000000005	10	25
178.0268	10	dummy	dl1	LEFT	2.4690999999999974	0	0
193.0685	10	CET	c0_m0	LEFT	2.29140000000001	0	0
208.3602	10	CET	c4_m1	RIGHT	2.615700000000004	10	40
224.9103	10	CET	m4_c3	LEFT	4.505599999999987	100	25
240.9519	10	dummy	dr1	LEFT	3.4240000000000066	0	0
256.7436	10	CET	c5_m5	RIGHT	7.312199999999962	120	50
273.0353	10	CET	m1_c0	RIGHT	1.8845000000000027	10	0
290.0765	10	dummy	dr3	LEFT	3.33929999999998	0	0
306.6182	10	CET	m3_c3	LEFT	4.5976	80	25
322.9104	10	CET	m3_c5	LEFT	5.129400000000032	80	50
338.2021	10	CET	m2_c1	RIGHT	2.133700000000033	50	2
354.7438	10	CET	c1_m0	RIGHT	2.9119999999999777	0	2
371.7849	10	dummy	dr2	RIGHT	2.7749000000000024	0	0
387.8355	10	CET	m2_c2	RIGHT	4.444299999999998	50	10
403.3766	10	CET	m4_c0	RIGHT	2.639099999999985	100	0
418.9189	10	CET	c0_m5	LEFT	2.4168999999999983	120	0
435.2106	10	dummy	dl3	LEFT	4.005200000000002	0	0
452.0017	10	CET	m4_c1	RIGHT	2.3579999999999472	100	2
467.3023	10	CET	c4_m4	RIGHT	4.433400000000006	100	40
483.3435	10	dummy	dl2	RIGHT	1.8081999999999994	0	0
498.3857	10	CET	c0_m2	LEFT	3.725999999999999	50	0
514.9274	10	CET	c4_m3	RIGHT	3.744299999999953	80	40
530.7274	10	CET	m5_c4	LEFT	4.344299999999976	120	40
546.5191	10	CET	c4_m0	RIGHT	2.616600000000062	0	40
561.5601	10	dummy	dl4	RIGHT	1.7916000000000167	0	0
578.3603	10	CET	c2_m4	RIGHT	4.3753999999999	100	10
593.4025	10	CET	m5_c1	RIGHT	2.7332000000000107	120	2
609.9442	10	CET	c5_m1	RIGHT	3.7913999999999533	10	50
625.7359	10	dummy	dr4	LEFT	5.135699999999929	0	0
640.7776	10	CET	m0_c3	LEFT	3.1580000000000155	0	25
657.5693	10	CET	c0_m3	LEFT	3.102300000000014	80	0
674.361	10	dummy	dl5	LEFT	2.310600000000022	0	0
689.9021	10	CET	m3_c2	RIGHT	4.849500000000035	80	10
705.2027	10	CET	m2_c5	LEFT	3.2128999999999905	50	50
721.4861	10	dummy	dr5	LEFT	3.6895000000000664	0	0
737.0361	10	CET	c1_m3	LEFT	3.65949999999998	80	2
753.8194	10	CET	m1_c2	LEFT	3.252200000000016	10	10
