onset	duration	trial_type	trial_code	valence	arousal
6.2675	15	CON	NEU17	none	5
23.2925	11	Q	Q_NEU17	none	5
40.1009	15	NEU	NEU1	6	3
57.1259	11	Q	Q_NEU1	6	3
75.4343	15	CON	NEU27	7	4
92.4593	11	Q	Q_NEU27	7	4
109.5177	15	CON	NEU10	6	5
126.5427	11	Q	Q_NEU10	6	5
143.6011	15	NEU	NEU11	6	3
160.6256	11	Q	Q_NEU11	6	3
178.6844	15	CON	NEU18	7	4
195.7095	11	Q	Q_NEU18	7	4
213.7678	15	NEU	NEU23	3	5
230.7929	11	Q	Q_NEU23	3	5
248.6096	15	NEU	NEU9	4	2
265.6346	11	Q	Q_NEU9	4	2
