onset	duration	trial_type	trial_code	valence	arousal
6.2647	15	CON	NEU17	none	3
23.289	11	Q	Q_NEU17	none	3
40.0981	15	HOP	HOP17	8	6
57.1231	11	Q	Q_HOP17	8	6
75.4315	15	CON	NEU27	none	2
92.4558	11	Q	Q_NEU27	none	2
109.5148	15	CON	NEU10	4	none
126.5482	11	Q	Q_NEU10	4	none
143.6066	15	HOP	HOP16	7	none
160.6316	11	Q	Q_HOP16	7	none
178.69	15	CON	NEU18	7	6
195.715	11	Q	Q_NEU18	7	6
213.7734	15	HOP	HOP11	7	none
230.7984	11	Q	Q_HOP11	7	none
248.6151	15	HOP	HOP27	7	7
265.6401	11	Q	Q_HOP27	7	7
