onset	duration	trial_type	trial_code	valence	arousal
5.5167	15	NEU	NEU24	7	2
22.5418	11	Q	Q_NEU24	7	2
40.6085	15	CON	NEU5	8	3
57.6335	11	Q	Q_NEU5	8	3
75.4418	15	CON	NEU3	9	6
92.4669	11	Q	Q_NEU3	9	6
109.0252	15	NEU	NEU6	7	none
126.0502	11	Q	Q_NEU6	7	none
143.3586	15	CON	NEU2	none	none
160.383	11	Q	Q_NEU2	none	none
178.192	15	NEU	NEU12	7	none
195.217	11	Q	Q_NEU12	7	none
213.0331	15	NEU	NEU30	6	none
230.0587	11	Q	Q_NEU30	6	none
246.6171	15	CON	NEU22	7	6
263.6421	11	Q	Q_NEU22	7	6
