onset	duration	trial_type	trial_code	response	RT	money	carbon
5.8017	10	CET	c4_m2	RIGHT	1.8542999999999994	50	40
20.8434	10	CET	c1_m1	LEFT	3.1965000000000003	10	2
36.135	10	dummy	dl0	LEFT	2.5849000000000046	0	0
51.1767	10	CET	m5_c2	LEFT	1.9432000000000045	120	10
66.9768	10	CET	c3_m5	RIGHT	1.9431000000000012	120	25
83.2685	10	CET	m0_c2	RIGHT	3.1713999999999913	0	10
99.5602	10	CET	c5_m0	LEFT	2.65570000000001	0	50
114.6013	10	dummy	dr0	RIGHT	1.7585000000000122	0	0
130.6429	10	CET	m4_c5	LEFT	1.9170000000000016	100	50
147.4352	10	CET	c3_m2	RIGHT	2.9646999999999935	50	25
162.9769	10	CET	m1_c3	RIGHT	2.223000000000013	10	25
178.0263	10	dummy	dl1	LEFT	2.293599999999998	0	0
193.0686	10	CET	c0_m0	LEFT	5.891300000000001	0	0
208.3597	10	CET	c4_m1	LEFT	2.400100000000009	10	40
224.902	10	CET	m4_c3	LEFT	1.953800000000001	100	25
240.9431	10	dummy	dr1	RIGHT	2.192700000000002	0	0
256.7354	10	CET	c5_m5	RIGHT	1.8003999999999678	120	50
273.0271	10	CET	m1_c0	LEFT	3.532699999999977	10	0
290.0766	10	dummy	dr3	RIGHT	1.2992000000000417	0	0
306.6188	10	CET	m3_c3	LEFT	3.8769999999999527	80	25
322.9105	10	CET	m3_c5	LEFT	3.0652999999999793	80	50
338.2022	10	CET	m2_c1	LEFT	2.8535999999999717	50	2
354.7433	10	CET	c1_m0	LEFT	4.072500000000048	0	2
371.785	10	dummy	dr2	RIGHT	1.7746999999999957	0	0
387.8267	10	CET	m2_c2	LEFT	4.149000000000001	50	10
403.369	10	CET	m4_c0	LEFT	2.4226999999999634	100	0
418.9106	10	CET	c0_m5	RIGHT	1.5450999999999908	120	0
435.2101	10	dummy	dl3	LEFT	2.3815999999999917	0	0
452.0018	10	CET	m4_c1	LEFT	2.3100000000000023	100	2
467.2935	10	CET	c4_m4	RIGHT	4.762200000000007	100	40
483.3356	10	dummy	dl2	LEFT	1.6800999999999817	0	0
498.3769	10	CET	c0_m2	RIGHT	2.238800000000026	50	0
514.9191	10	CET	c4_m3	RIGHT	2.616600000000062	80	40
530.7108	10	CET	m5_c4	LEFT	3.184900000000084	120	40
546.5108	10	CET	c4_m0	LEFT	4.464899999999943	0	40
561.5436	10	dummy	dl4	LEFT	2.687999999999988	0	0
578.3354	10	CET	c2_m4	RIGHT	2.976199999999949	100	10
593.3776	10	CET	m5_c1	LEFT	3.27800000000002	120	2
609.927	10	CET	c5_m1	LEFT	2.4886000000000195	10	50
625.7187	10	dummy	dr4	RIGHT	1.592899999999986	0	0
640.7693	10	CET	m0_c3	RIGHT	3.6222999999999956	0	25
657.561	10	CET	c0_m3	RIGHT	2.774599999999964	80	0
674.3527	10	dummy	dl5	LEFT	1.3029000000000224	0	0
689.8939	10	CET	m3_c2	LEFT	5.137699999999995	80	10
705.1861	10	CET	m2_c5	LEFT	4.0294999999999845	50	50
721.4778	10	dummy	dr5	RIGHT	1.6738000000000284	0	0
737.0278	10	CET	c1_m3	RIGHT	2.307700000000068	80	2
753.8112	10	CET	m1_c2	RIGHT	4.220300000000066	10	10
