onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7978	10	CET	c4_m2	RIGHT	4.4822	50	40
20.84	10	CET	c1_m1	LEFT	5.080000000000002	10	2
36.14	10	dummy	dl0	LEFT	1.9399000000000015	0	0
51.1817	10	CET	m5_c2	LEFT	2.4983000000000004	120	10
66.9984	10	CET	c3_m5	RIGHT	2.241500000000002	120	25
83.2818	10	CET	m0_c2	RIGHT	2.0220999999999947	0	10
99.5735	10	CET	c5_m0	LEFT	2.6504000000000048	0	50
114.6151	10	dummy	dr0	RIGHT	2.1287999999999982	0	0
130.6562	10	CET	m4_c5	LEFT	2.4876999999999896	100	50
147.448	10	CET	c3_m2	RIGHT	3.31189999999998	50	25
163.0069	10	CET	m1_c3	RIGHT	3.1769999999999925	10	25
178.0569	10	dummy	dl1	LEFT	1.822999999999979	0	0
193.0903	10	CET	c0_m0	LEFT	6.5335999999999785	0	0
208.382	10	CET	c4_m1	LEFT	4.001800000000003	10	40
224.9236	10	CET	m4_c3	LEFT	1.8362999999999943	100	25
240.9648	10	dummy	dr1	RIGHT	2.2350000000000136	0	0
256.7565	10	CET	c5_m5	RIGHT	3.067299999999989	120	50
273.0487	10	CET	m1_c0	LEFT	2.2311000000000263	10	0
290.0982	10	dummy	dr3	RIGHT	2.4055999999999926	0	0
306.6488	10	CET	m3_c3	LEFT	3.4150000000000205	80	25
322.9321	10	CET	m3_c5	LEFT	3.2117000000000075	80	50
338.2238	10	CET	m2_c1	LEFT	2.2560000000000286	50	2
354.765	10	CET	c1_m0	LEFT	2.3548000000000116	0	2
371.8066	10	dummy	dr2	RIGHT	2.5930999999999926	0	0
387.8489	10	CET	m2_c2	LEFT	3.3508999999999673	50	10
403.3901	10	CET	m4_c0	LEFT	2.489599999999996	100	0
418.9323	10	CET	c0_m5	RIGHT	1.4915000000000305	120	0
435.2323	10	dummy	dl3	LEFT	2.391399999999976	0	0
452.0234	10	CET	m4_c1	LEFT	3.152300000000025	100	2
467.324	10	CET	c4_m4	RIGHT	3.2916999999999916	100	40
483.3657	10	dummy	dl2	LEFT	1.8340000000000032	0	0
498.4069	10	CET	c0_m2	RIGHT	2.1528000000000134	50	0
514.9491	10	CET	c4_m3	RIGHT	2.850599999999986	80	40
530.7403	10	CET	m5_c4	LEFT	1.5953999999999269	120	40
546.5318	10	CET	c4_m0	LEFT	1.787900000000036	0	40
561.5742	10	dummy	dl4	LEFT	2.1614999999999327	0	0
578.3659	10	CET	c2_m4	RIGHT	2.1698000000000093	100	10
593.4076	10	CET	m5_c1	LEFT	1.7521000000000413	120	2
609.9493	10	CET	c5_m1	LEFT	2.8903000000000247	10	50
625.7403	10	dummy	dr4	RIGHT	2.2352999999999383	0	0
640.7826	10	CET	m0_c3	RIGHT	2.2970000000000255	0	25
657.5743	10	CET	c0_m3	RIGHT	2.0412999999999784	80	0
674.366	10	dummy	dl5	LEFT	2.673599999999965	0	0
689.9072	10	CET	m3_c2	LEFT	2.2122000000000526	80	10
705.2078	10	CET	m2_c5	LEFT	6.327800000000025	50	50
721.4989	10	dummy	dr5	RIGHT	2.34069999999997	0	0
737.0411	10	CET	c1_m3	RIGHT	2.0784999999999627	80	2
753.8412	10	CET	m1_c2	RIGHT	4.398400000000038	10	10
