onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7994	10	CET	c4_m2	RIGHT	2.8004999999999995	50	40
20.8417	10	CET	c1_m1	LEFT	2.5581999999999994	10	2
36.1328	10	dummy	dl0	LEFT	1.9710999999999999	0	0
51.1746	10	CET	m5_c2	LEFT	1.8252999999999986	120	10
66.9751	10	CET	c3_m5	RIGHT	1.504800000000003	120	25
83.2666	10	CET	m0_c2	RIGHT	2.1972999999999985	0	10
99.5584	10	CET	c5_m0	LEFT	1.8414999999999964	0	50
114.5997	10	dummy	dr0	RIGHT	2.0641999999999996	0	0
130.6413	10	CET	m4_c5	LEFT	1.6625999999999976	100	50
147.4329	10	CET	c3_m2	RIGHT	1.5670000000000073	50	25
162.9836	10	CET	m1_c3	RIGHT	2.1762999999999977	10	25
178.0253	10	dummy	dl1	LEFT	1.8146000000000129	0	0
193.067	10	CET	c0_m0	RIGHT	3.7727999999999895	0	0
208.3586	10	CET	c4_m1	LEFT	3.7212000000000103	10	40
224.9002	10	CET	m4_c3	LEFT	1.3395999999999901	100	25
240.9414	10	dummy	dr1	RIGHT	1.6424000000000092	0	0
256.7332	10	CET	c5_m5	RIGHT	1.2665999999999826	120	50
273.0254	10	CET	m1_c0	LEFT	1.3984000000000378	10	0
290.0754	10	dummy	dr3	RIGHT	1.884399999999971	0	0
306.6082	10	CET	m3_c3	LEFT	1.695600000000013	80	25
322.9088	10	CET	m3_c5	LEFT	2.2110000000000127	80	50
338.2088	10	CET	m2_c1	LEFT	1.9109000000000265	50	2
354.7505	10	CET	c1_m0	LEFT	1.713200000000029	0	2
371.7917	10	dummy	dr2	RIGHT	1.7280000000000086	0	0
387.8423	10	CET	m2_c2	LEFT	1.9413999999999874	50	10
403.3839	10	CET	m4_c0	LEFT	1.4798000000000116	100	0
418.9251	10	CET	c0_m5	RIGHT	1.2585000000000264	120	0
435.2257	10	dummy	dl3	LEFT	1.613999999999976	0	0
452.009	10	CET	m4_c1	LEFT	1.6947000000000116	100	2
467.3007	10	CET	c4_m4	RIGHT	1.3550000000000182	100	40
483.3419	10	dummy	dl2	LEFT	1.633800000000008	0	0
498.3835	10	CET	c0_m2	RIGHT	1.872099999999989	50	0
514.9258	10	CET	c4_m3	RIGHT	1.3939000000000306	80	40
530.7175	10	CET	m5_c4	LEFT	1.4821000000000595	120	40
546.5092	10	CET	c4_m0	LEFT	1.906400000000076	0	40
561.5502	10	dummy	dl4	LEFT	1.8654000000000224	0	0
578.342	10	CET	c2_m4	RIGHT	1.8976000000000113	100	10
593.3842	10	CET	m5_c1	LEFT	1.9354000000000724	120	2
609.9342	10	CET	c5_m1	LEFT	3.9853999999999132	10	50
625.7253	10	dummy	dr4	RIGHT	1.8503000000000611	0	0
640.7671	10	CET	m0_c3	RIGHT	1.9125000000000227	0	25
657.5593	10	CET	c0_m3	RIGHT	1.3362999999999374	80	0
674.351	10	dummy	dl5	LEFT	1.7445000000000164	0	0
689.8927	10	CET	m3_c2	LEFT	1.7069000000000187	80	10
705.1844	10	CET	m2_c5	LEFT	1.7111999999999625	50	50
721.4755	10	dummy	dr5	RIGHT	1.524000000000001	0	0
737.0255	10	CET	c1_m3	RIGHT	1.3500000000000227	80	2
753.8178	10	CET	m1_c2	RIGHT	4.517699999999991	10	10
