global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
303.6083809834303	n/a	n/a	92178.04900337975	319.17578503113685	n/a	n/a	101873.18175024248	213.29786695588533	n/a	45495.98004793056	n/a	213.01659917152648	407.3750063118335	n/a	n/a	n/a	n/a	-0.0909104732	-0.0151989676	-0.099777545	0.0155583228	-0.1747144758	0.2334576868	-0.0406434571	0.0992849932	-0.0742155608	-0.005375228	0.0321210451	-0.0668613272	0.1622840421	-0.0720470563	0.0695533686	-0.0555810871	0.1150398368	-0.057259084	0.0925178384	-0.0064454649	0.0543270394	-0.1630864684	0.0291831811	-0.0533883274	0.100261805	-0.0820641361	0.0828439815	-0.195989393	0.1157296526	-0.20089058	0.1086510098	-0.0380369403	0.1419310959	-0.0053815632	-0.0369088594	0.0298238562	-0.2062245822	0.0230086804	0.1057658825	-0.0544599696	0.0528879101	0.033383442	-0.0744261219	-0.0090086878	0.0335573783	-0.0656221442	0.1604312517	-0.0768517027	0.0694397739	-0.0538978462	0.1153870265	-0.0484973796	0.0962421032	-0.0115235442	0.0635462841	-0.1514528104	0.0458487465	-0.074107781	0.1142450289	-0.0800597672	0.0884761264	-0.1962983037	0.1314890263	-0.1924276631	0.1043128617	-0.0626236768	0.1256628936	-0.0435850971	0.0525711421	0.0245990542	-0.1952760602	0.0260359347	-0.104973461	-0.0544799722	0.0456399535	-0.1026342914	0.0173427875	-0.0849757154	0.0184352132	-0.0664961865	0.0062649201	-0.0773719468	0.0366347808	-0.0647453157	0.043716889	-0.0293096826	0.0302734274	-0.0847976057	0.0240536172	-0.1325077661	0.086217266	-0.0753130161	0.0637290208	-0.0778724004	0.1463882058	0.1354028229	-0.0426505972	-0.0514445977	-0.0553002494	0.1195153378	0.1194927693	0.1194551582	0.0155666	n/a	n/a	0.00024231903556	-0.0472207	n/a	n/a	0.00222979450849	-0.150649	n/a	0.022695121201	n/a	-0.00121725	n/a	n/a	1.4816975625e-06	-0.00113794	n/a	1.2949074436e-06	n/a	-0.00162304	n/a	2.6342588416e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.40497312070784	0.7965921372775142	0.6345590331723581	92662.38766061886	318.46292834407774	-0.7128566870591158	0.508164656284898	101418.6367294852	214.15177406014584	0.8539071042605144	45860.98233310775	0.7291573427065771	213.88749926285388	423.4919121233389	1.288531	32.211082	0.078004	0.0456216	-0.1036446332	-0.0818453102	-0.0969429464	0.0722901291	-0.0375973493	0.1418277404	0.1365059568	0.1031401011	-0.0225504512	0.09063659	0.2207063034	-0.0484466828	0.0506828812	-0.1042890025	0.1773666115	-0.0911924683	0.1255736173	0.0342959951	0.0400418853	-0.075691222	0.0881554412	-0.1290666915	0.0669383465	-0.0004730276	0.1954768144	-0.0161395463	-0.0924297191	0.0051816999	0.0176566617	0.1873342405	0.0400210585	-0.0481846493	0.0918359525	-0.1031343428	-0.1171454758	-0.0548667942	0.0017846554	-0.0287754119	-0.0054222064	0.1607682078	0.0149037992	0.1139866417	-0.0230044583	0.0840878326	0.2223759841	-0.0501050731	0.0492447734	-0.1079335807	0.1734325816	-0.0927104165	0.1189501907	0.0341245393	0.0500216214	0.0717403951	0.0963475478	-0.1215229132	0.0708584782	-0.0014065772	0.1789378073	-0.0069786971	-0.1266676429	-0.001809827	0.0042613052	0.1780689729	0.0464965398	-0.0487037643	0.0664851885	-0.1252497772	0.0952491774	-0.0750864123	0.0170272799	-0.0397697838	-0.0034515584	0.1613935836	0.0113418553	-0.1135953062	0.0293617593	-0.077315052	0.0472578413	-0.0307600297	0.0178834168	-0.0578896403	0.0483521589	-0.1811254411	0.0730460123	0.0172704727	-0.056846997	0.0226940863	0.0277780614	-0.1228162815	-0.052415379	-0.117950534	-0.0599380526	-0.041987063	-0.0469734298	0.0561778082	0.1119883171	-0.0053179089	0.1089105068	0.1194551582	0.1192521267	0.1189139965	-0.0144314	-0.029998	0.000899880004	0.00020826530596	-0.0138827	0.033338	0.001111422244	0.0001927293592899	-0.154006	-0.0033569999999999	0.023717848036	1.1269448999999991e-05	-0.00117495	4.230000000000011e-05	1.789290000000009e-09	1.3805075024999998e-06	-0.00129182	-0.0001538799999999	1.6687989124e-06	2.367905439999997e-08	-0.001593	3.0040000000000055e-05	2.537649e-06	9.024016000000035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.75686169188833	-1.6481114288195045	2.7162712818054686	91661.7173015212	317.6460375072669	-0.8168908368108418	0.6673106392655175	100899.005144068	214.4059934254041	0.2542193652582796	45969.93001673443	0.0646274856723225	214.1368589910324	417.8250462644994	1.22459	30.612684	0.0885042	0.0495897	-0.1118240842	-0.0534914742	-0.0897782101	0.0677463945	-0.0273055249	0.0365590313	0.1409503841	-0.0861762957	0.0112560242	0.1683673723	0.2788657611	0.0742221139	-0.1510836357	-0.101829288	0.1030363668	0.0697800443	0.0577909182	-0.0066814015	-0.1438716081	0.0515370939	0.049591148	0.1188313601	0.0093738322	0.0321423265	-0.1657525073	-0.0795155969	-0.0183778302	0.0115731546	-0.0272598244	-0.0965299007	-0.0498295047	-0.1628588926	0.0736290474	-0.0165864814	0.1005804885	0.0222353601	0.0678558493	-0.0536551058	-0.0675899185	-0.0770314567	-0.100986252	-0.0044305248	0.0098209759	0.1559327851	0.2867749983	0.0728623151	-0.1546577483	-0.1050965967	0.1004646002	0.070159193	0.062842754	-0.0145803924	-0.1445662174	-0.0324637497	0.0441002269	0.1127645494	-0.0038160925	0.0484489388	-0.1619749211	-0.0858512326	0.0023678334	0.0231057102	-0.0171321028	-0.1031413305	-0.0514175494	-0.1620178331	0.0372179102	-0.0308149439	-0.1060654519	0.0299349912	0.0776676786	-0.0465602971	0.0818134	-0.1020451428	-0.0762932878	-0.1094687922	0.0162799495	-0.0765103918	0.0485914065	-0.0285866885	-0.0745923775	-0.0901529805	0.0888146504	-0.011497687	-0.0115541915	-0.0350260313	-0.0581332496	0.0188830912	0.1378697179	-0.1391223984	0.0493487801	0.1325038665	-0.0419749688	0.0533555602	-0.091253384	-0.1608696228	-0.1816516687	-0.057289619	0.140898512	0.1193348294	0.1187713263	0.1178341246	-0.0106042	0.0038272	1.4647459840000008e-05	0.0001124490576399	-0.046963	-0.0330803	0.00109430624809	0.002205523369	-0.185151	-0.031145	0.034280892801	0.000970011025	-0.000945586	0.0002293639999999	5.260784449599996e-08	8.94132883396e-07	-0.00143066	-0.00013884	2.0467880356e-06	1.9276545600000032e-08	-0.00163383	-4.0829999999999946e-05	2.6694004689e-06	1.6670888999999954e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.8825158973485	-1.8743457945398063	3.5131721575090578	90530.2883727182	312.7809583238842	-4.865079183382704	23.66899546058372	97831.92789000738	213.48315590862293	-0.9228375167811862	45575.0578567054	0.8516290823788661	213.22546889349235	405.7459341635488	1.165566	29.137188	0.12087917	0.067397	-0.1110018034	-0.0308819773	-0.0967222913	0.0762421558	0.0547647699	-0.0671232215	-0.0358560488	-0.0278227031	-0.0485789463	0.0921773721	0.1614116961	0.0728490365	-0.2141513577	-0.082196065	-0.036665521	-0.0982775672	0.0224786077	0.0005599535	4.05008e-05	-0.0521279895	0.1377549381	-0.0351044267	-0.0911281761	0.1214931789	0.1029636166	-0.099950273	0.0153435272	-0.0218898683	-0.0029236389	-0.0648006119	0.0997028764	-0.073669609	0.054204524	-0.156937671	0.1566715405	-0.1662786974	0.1406285953	0.0437493698	-0.0704876501	-0.2085344932	-0.0698502578	0.1358564285	-0.0494793435	0.0866360006	0.1652055658	0.0718172863	-0.2143110346	-0.0784325308	-0.0401693803	-0.0967196723	0.018752321	0.001233548	0.0086151392	0.0472542001	0.1449145334	-0.0298572846	-0.0953376825	0.102630232	0.1212049141	-0.0917883798	0.0178671804	-0.0261177741	6.23566e-05	-0.0654967143	0.0962904978	-0.0459458017	0.0038070749	-0.1615609168	-0.1755585545	-0.152823982	0.1446233467	0.0549538361	0.079141173	-0.2166506647	-0.0213622382	-0.1057468769	0.0206666078	-0.0613004176	0.0536948684	-0.0243063115	-0.0418139673	-0.0921564892	0.054092171	-0.117207249	-0.0401497533	-0.023077567	-0.0080013597	-0.0073797164	0.0414958943	-0.1052100327	-0.0118641531	0.0555841047	-0.0504024395	-0.1568695093	0.04977676	0.0028188027	0.0036409408	0.0858711673	0.0023261696	0.1191544118	0.1180513362	0.1162204348	-0.013689	-0.0030848	9.515991040000005e-06	0.000187388721	0.00640207	0.05336507	0.0028478306961049	4.09865002849e-05	-0.147615	0.037536	0.021790188225	0.001408951296	-0.00091287	3.271600000000002e-05	1.0703366560000011e-09	8.333316368999999e-07	-0.00117547	0.00025519	1.3817297209e-06	6.512193609999998e-08	-0.00138387	0.00024996	1.9150961769e-06	6.248000160000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.0065387277562	0.1240228304076822	0.0153816624623327	90604.9363568642	313.1708695476006	0.3899112237164104	0.1520307623800286	98075.99353320028	212.7388031513577	-0.7443527572652329	45257.79836627212	0.5540610272483547	212.481307513349	401.73101771823946	1.012476	25.310184	0.09583312	0.0478278	-0.1133052826	-0.0457542003	-0.1065702468	0.0616441708	0.0225438474	-0.0538950631	-0.0824027494	0.0855528795	-0.1040481948	-0.0238712756	0.0297608578	0.0608988487	-0.073277979	-0.0403527643	-0.137877542	-0.0951819524	0.0022807472	-0.0427050333	0.0201763008	-0.0918125425	-0.0129768641	-0.0647432231	-0.0638057322	0.0392625312	0.0237257612	0.0153715136	0.0097360265	0.1324228461	-0.0133790783	0.2891290699	0.0103297773	0.1871216608	-0.0692412906	0.0571718654	-0.0168179295	-0.0450111272	0.0572688634	-0.145287076	0.0419705607	0.19237423	0.0831628081	0.0856947331	-0.1043226768	-0.0224342389	0.0276594196	0.0604224642	-0.0724679342	-0.0340944996	-0.1428260113	-0.0958838402	-0.0034047196	-0.0448760148	0.0344735006	0.0921298394	-0.0075254093	-0.0646913436	-0.0672867827	0.0360095588	0.0258484497	0.0156180107	-0.0124307078	0.1176557524	-0.0374997785	0.2936069475	0.0178144065	0.1797753034	-0.0188929747	0.0857085445	0.0232213336	-0.0526730867	0.0328347257	-0.1575110261	-0.04563994	0.2038037607	0.0331443433	-0.1063377155	0.0275313678	-0.0560752701	0.0478270094	-0.0348287911	0.0181940803	-0.0369641222	0.0334157169	-0.1676897712	0.0379229631	-0.0066175479	-0.0805635238	0.1048275937	-0.0830840655	-0.0347672345	-0.0390483678	-0.0346217404	0.1233013346	0.0124396285	0.04619314	0.0745646819	0.0178477717	0.0285501325	-0.0406455598	0.1189139965	0.1170936064	0.1140802373	-0.0283237	-0.0146347	0.00021417444409	0.00080223198169	-0.0273953	-0.03379737	0.0011422622189169	0.00075050246209	-0.130771	0.0168439999999999	0.0171010544409999	0.0002837203359999	-0.00130571	-0.00039284	1.5432326560000008e-07	1.7048786041e-06	-0.000961169	0.000214301	9.23845846561e-07	4.592491860100004e-08	-0.00138787	-4.000000000000097e-06	1.9261831369e-06	1.600000000000078e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.3562214636206	1.3496827358644057	1.8216434874904264	91419.284657758	313.78605865523264	0.6151891076320339	0.3784576381490982	98461.69060638508	212.67893512379968	-0.059868027558025	45232.32944539339	0.0035841807236884	212.40374466702607	408.6036491725908	1.001889	25.04553	0.0724918499999999	0.0378738	-0.1046190584	-0.0466939097	-0.086575194	0.056574518	-0.0215799519	-0.0377726114	-0.0021748019	-0.0087181452	-0.1232689628	-0.0542109681	0.0177494597	-0.0044549616	0.0854128697	-0.0425125117	-0.0771575744	0.0888826468	0.1725234216	-0.1153797725	-0.0274049258	0.0199055043	0.0909685406	0.0274681579	0.000339879	-0.1334737758	-0.0651319438	-0.0328003275	-0.0336576123	-0.0250999354	-0.0757666736	0.0665112859	-0.0660648693	0.0022059249	0.056436862	0.080708393	-0.0581796141	0.0682942427	0.0286957192	-0.0951478046	0.1672900062	0.0661272696	-0.0350664444	0.123314102	-0.1234097005	-0.055443988	0.0164950505	-0.0038081521	0.084882783	-0.0431809069	-0.0766240642	0.0904533698	0.1739612298	-0.1143405551	-0.0156325535	-0.0154092341	0.0875514152	0.0344649277	0.0054107365	-0.1246071422	-0.0822869718	-0.0353430885	-0.0409724167	-0.0255187721	-0.0743227249	0.0569495376	-0.0666683147	-0.0188044267	0.0726784244	0.0632718652	0.064427697	0.0627362435	0.028323615	-0.0997796565	-0.1605405766	0.0468108427	-0.0506207941	-0.0991400161	0.0228750434	-0.0510479963	0.0633822826	-0.0200421114	-0.0610914195	-0.0724881404	0.0580164359	-0.042132886	0.002480092	-0.0646069858	0.0092923874	-0.0086819493	0.0214753455	-0.0268230149	0.032848451	0.0254357572	0.0693237388	0.0849520945	0.0411819836	0.0292363268	-0.1016573281	-0.1553530712	0.0627411868	0.1186137044	0.1159000657	0.1114232278	-0.0253817	0.002942	8.655364000000002e-06	0.00064423069489	-0.0201605	0.0072347999999999	5.234233103999999e-05	0.00040644576025	-0.159348	-0.0285769999999999	0.0253917851039999	0.0008166449289999	-0.00109608	0.00020963	4.3944736900000064e-08	1.2013913664e-06	-0.00123952	-0.000278351	1.5364098304e-06	7.747927920100001e-08	-0.00157465	-0.0001867799999999	2.4795226225e-06	3.4886768399999966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.438626234177	0.0824047705563657	0.0067905462104472	91469.1226384162	314.7652009952802	0.9791423400475878	0.958719722073866	99077.13175759916	213.032777642288	0.3538425184883351	45382.96434998853	0.1252045278901678	212.7649298477852	411.7813936717927	0.846132	21.151861	0.05426441	0.0268967	-0.097454764	-0.0397978722	-0.0965687198	0.0506775197	0.0203239794	-0.0042939453	0.0697391043	-0.1034384593	-0.0852097896	-0.0054213474	0.0711461409	0.0034393633	-0.0064131049	-0.0624598408	0.0138286402	0.0248979896	0.1473424348	-0.1303066188	0.0371580092	0.0702130827	0.0375938074	0.0641764839	0.2514857708	0.0260058021	-0.1447209899	0.1154475536	-0.1574593971	0.0378848657	-0.0284817761	-0.0787053352	-0.0729374027	0.0650800284	0.0106943875	0.0255568807	-0.2187563169	0.0488279173	0.0501015415	-0.088984127	-0.1077143192	-0.0759829612	0.0933090711	-0.1704164071	-0.0855369665	-0.0077851699	0.0715281459	0.0027136044	-0.0074500561	-0.0639568382	0.0139385352	0.0244963812	0.1470865765	-0.1290695075	0.0426725504	-0.0680943614	0.0268398327	0.0660314158	0.236462932	0.0672280835	-0.1720365508	0.1129425096	-0.1318195392	0.0506609301	-0.023388016	-0.0940466215	-0.0729451974	0.0554047197	0.0245315055	0.0086797995	0.2181905009	0.0395988992	0.0530865828	-0.0822746831	0.0990384624	-0.0487755242	0.112241511	-0.0944820964	0.022546655	-0.0611009916	0.0599776133	-0.0041786548	-0.0565820216	-0.0837897311	0.0737000002	-0.0646407735	-0.0088168111	-0.0765127768	0.0325436275	-0.0355280449	0.0673260978	-0.0217440067	0.0215134174	0.0029488641	-0.1119598908	-0.0681863005	-0.0677952411	-0.1320554363	-0.0337443678	-0.0737241632	0.0872954726	0.1182536866	0.1144731177	0.1082614433	-0.0191659	0.0062158	3.8636169640000005e-05	0.00036733172281	-0.00270239	0.01745811	0.0003047856047721	7.302911712099999e-06	-0.176053	-0.0167049999999999	0.0309946588089999	0.0002790570249999	-0.00101341	8.266999999999997e-05	6.834328899999994e-09	1.0269998281e-06	-0.00114857	9.095000000000002e-05	1.3192130449e-06	8.271902500000003e-09	-0.00147056	0.0001040899999999	2.1625467136000004e-06	1.0834728099999964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.5909355859141	-0.8476906482628692	0.7185794351523235	90957.092427587	314.29948512549976	-0.4657158697804675	0.2168912713653774	98784.16635015424	213.1596605846956	0.1268829424075761	45437.04090058262	0.0160992810740042	212.89319287500348	409.5584576901353	0.835543	20.887156	0.09421129	0.0585298	-0.0893385831	-0.0304720707	-0.08758026	0.0657655481	0.0533261157	0.010421295	-0.0317293652	-0.0632195872	-0.0727386397	-0.0078477748	0.1238629821	0.0333006967	-0.0347954337	-0.0190933719	-0.0823544354	-0.0521060932	0.1781340384	-0.0915768176	-0.0281953996	0.0061256743	0.0269676153	0.0825488788	-0.0787713469	0.0729392943	-0.0894725521	0.0913999025	-0.0149199859	-0.0106153986	-0.0361313474	-0.1958066453	0.0455847777	0.22836731	-0.0275874964	0.0750584943	-0.0917458917	0.0605062947	-0.0230489081	0.1331303112	0.0392918245	-0.0545170989	0.0414185019	0.0163884284	-0.0730993908	-0.0102298865	0.1225710185	0.0318798699	-0.0339179068	-0.0158688662	-0.0828164609	-0.0521442669	0.1746395615	-0.0926152271	-0.0117900642	0.0090770797	0.022739143	0.0843158516	-0.0895926155	0.0743919848	-0.088625979	0.0896203276	0.0148851093	-0.0140036592	-0.029549134	-0.1938364196	0.042887234	0.2256972859	0.012258833	0.0738191023	0.1107666053	0.0658118145	-0.0274840238	0.1325295254	-0.0496859558	-0.0423489784	0.0484242711	-0.0860645999	0.0207472023	-0.0305698524	0.0587502411	-0.0099836797	-0.0326847907	-0.0693442531	0.0524117219	-0.1772407428	-0.0109543444	-0.0175945505	-0.0040846065	0.0235064198	0.0180341724	-0.0356244308	-0.0741026121	-0.0193166864	-0.0753571566	-0.1422029332	-0.1267404258	-0.1240750295	0.0707977656	0.0228829521	0.0210005139	0.1178341246	0.112815636	0.1046092073	-0.0200632	-0.0008973	8.051472900000004e-07	0.00040253199424	0.0102094	0.01291179	0.000166714321004	0.00010423184836	-0.11913	0.0569229999999999	0.0141919569	0.0032402279289999	-0.000854797	0.0001586129999999	2.5158083768999983e-08	7.306779112090001e-07	-0.000961169	0.000187401	9.23845846561e-07	3.5119134801000003e-08	-0.00134699	0.00012357	1.8143820601e-06	1.5269544900000036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.31244136551385	-0.2784942204002618	0.0775590307963496	90789.18732164624	313.54279789966574	-0.756687225834014	0.5725755577403762	98309.08611475064	213.16400371720184	0.0043431325062499	45438.89248074724	1.886279996684504e-05	212.8914360881276	404.4544037212237	1.011936	25.296692	0.0600985	0.0328987	-0.0825659661	-0.0355676375	-0.0693020377	0.0349111963	0.023359317	-0.0405203795	-0.0665795993	-0.0847874634	-0.050735709	0.0233310689	0.1014073224	0.0448346937	-0.0739214781	-0.0354974501	-0.1035145434	-0.0202248022	-0.0038815528	-0.0931686663	-0.0124921362	0.0427058183	-0.1424660901	0.0765330054	0.0169415975	-0.1011003752	-0.1689085275	-0.0897268748	0.0509458648	-0.036107987	0.2136074163	0.1601505187	-0.1064788756	0.0469771156	-0.0102208897	-0.1264449687	0.029042392	-0.1918520679	0.026735331	0.0258490291	0.1347575064	0.0756190164	-0.1116623552	0.1073504427	-0.0509523747	0.0199327958	0.1012388143	0.0428361691	-0.0752290397	-0.0321287406	-0.1043450544	-0.0222608097	-0.002997327	-0.0955420321	-0.0108097627	-0.031994805	-0.1516123366	0.0726213608	0.0187672407	-0.0841897146	-0.1726634602	-0.0957880353	0.0405158716	-0.0266113125	0.2125401236	0.1748630175	-0.1027325405	0.057608058	-0.0198465771	-0.1054911446	-0.0491869765	-0.1876595317	0.0217400907	0.0126898285	-0.1206755226	0.0499117581	-0.1384562365	-0.0781791931	0.0235910927	-0.0301365398	0.0538902641	-0.0256318767	-0.0309920032	-0.0334430925	0.049145018	-0.0952959212	0.0124280609	0.0035826444	-0.0297853263	0.1246363742	0.0026400389	-0.0153047994	0.0076238041	0.0857400719	0.1508657955	0.0755195885	-0.0671791254	-0.1086043448	-0.0607410446	-0.0003412562	-0.0592250525	0.1173552296	0.1109309587	0.1004830656	-0.0293491	-0.0092859	8.622793881e-05	0.00086136967081	-0.0176475	-0.0278569	0.00077600687761	0.00031143425625	-0.110588	0.0085419999999999	0.012229705744	7.296576399999989e-05	-0.00106489	-0.0002100929999999	4.4139068648999984e-08	1.1339907121e-06	-0.00101526	-5.409100000000004e-05	1.0307528676e-06	2.9258362810000037e-09	-0.0013229	2.409000000000005e-05	1.7500644099999998e-06	5.803281000000024e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.748324688384	0.4358833228701542	0.189994271156327	91052.0514522464	313.92648994468175	0.383692045016005	0.147219585408564	98549.84108898837	213.09844129391152	-0.0655624232903164	45410.94568189466	0.0042984313476986	212.8267820432941	406.1092884031116	0.906562	22.662518	0.0991138799999999	0.0455555	-0.0739068976	-0.0116011615	-0.0677486327	0.0477916727	0.0643929883	-0.033656906	-0.0451687589	-0.057336666	-0.0634192411	0.0016316615	0.0949581191	-0.0063648801	-0.0098348655	-0.0484893246	-0.1397744627	-0.0562267117	0.1613341278	-0.0402592693	-0.015529604	-0.0045757336	-0.0158489698	0.0372322369	-0.1803690782	-0.1571355771	-0.2107434027	-0.0410965995	0.1572452403	-0.0585200079	0.1278410125	0.0901039151	0.0264887057	-0.0621289138	-0.0121484753	0.2780039048	-0.0303017818	0.1345602239	-0.0489265382	0.0696134693	-0.095472529	-0.0197406789	-0.0527471681	-0.1086671257	-0.0636854422	-0.0021925278	0.095352784	-0.0064581351	-0.0100478524	-0.0447666289	-0.1401932517	-0.0551406878	0.1609807925	-0.0380228087	-0.0053551856	0.0115103116	-0.0127991615	0.03869278	-0.1698919342	-0.1635284512	-0.1962355294	-0.0570290472	0.1670237125	-0.0538386902	0.1245197723	0.1028782477	0.0316563206	-0.0872387055	0.0318828012	0.2641999394	0.0522856914	0.1445593434	-0.0351306228	0.0818917756	0.093425966	-0.0252719208	-0.0367314839	-0.07468376	0.0169114975	-0.0171946152	0.0671086387	-0.020545407	-0.0642732279	-0.1112335332	0.0606777138	-0.1180477063	-0.047654749	-0.0450315155	0.0582462948	-0.0080861061	-0.0100858357	-0.0681099057	0.0372734176	0.0436181166	0.1154497425	0.0213999176	0.0759924732	0.0138753929	-0.0466499775	-0.0338577732	-0.0455513513	0.1168172427	0.1088228812	0.0959017104	-0.0214717	0.0078774	6.205343076e-05	0.00046103390089	0.00139208	0.01903958	0.0003625056065764	1.9378867264e-06	-0.119055	-0.0084669999999999	0.0141740930249999	7.16900889999998e-05	-0.000499122	0.000565768	3.20093429824e-07	2.49122770884e-07	-0.0013087	-0.00029344	1.7126956900000002e-06	8.610703360000004e-08	-0.00173829	-0.00041539	3.0216521241e-06	1.7254885210000009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
