global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
305.72585823314233	n/a	93468.30039239144	n/a	308.3275001435274	n/a	n/a	95065.84734475688	208.6785940359925	n/a	n/a	43546.755608838575	208.8355408943458	389.5011405000867	n/a	n/a	n/a	n/a	-0.0928132762	-0.0392811974	0.0161018428	-0.1299888241	0.0851191642	-0.0711114314	0.0606088278	-0.0373139017	-0.0378942756	-0.0188033426	0.0311245998	-0.0510999782	0.0391918775	-0.0914716063	0.0483582841	-0.0340173659	0.1792283428	-0.0181371196	0.0156385725	-0.0213177276	0.0236795053	-0.0085100703	0.011237449	0.104488483	-0.0218049615	0.0168596475	-0.0231857719	0.0167075582	-0.0007124396	0.159403598	-0.0656650128	0.0063018582	-0.0262285799	0.0004710135	0.1634073105	-0.0309835912	0.0022946247	-0.038652126	-0.0320050697	0.0543864353	-0.0593120758	-0.002904362	-0.0144215066	0.1232048236	-0.0370861501	-0.0231984929	0.0366401818	-0.0454621477	0.0440178993	-0.0757688108	0.0575934793	-0.1074811915	0.123890476	-0.0699455524	0.0026611296	-0.0244324837	0.0351731944	-0.0061680184	0.0074422378	-0.0866224596	0.0318939252	-0.0351270853	0.0352946214	-0.0048955569	0.0040978669	-0.0844145837	0.0840565993	-0.0826249301	0.0449885385	-0.1149884779	0.1571529164	-0.0697408257	0.0158057157	-0.0419839501	-0.018341367	0.0365540161	0.0298284121	0.0825681347	-0.033352845	-0.0095274499	-0.0956306943	0.1247076665	-0.0202671295	0.017872571	-0.0316664953	0.0681162183	-0.0045442822	0.0395522866	-0.0705477544	0.1123318525	-0.0589713612	0.008912288	-0.0775019794	0.0675133945	-0.0669470624	0.0133744818	-0.0099060191	0.1043908234	-0.1705225676	0.0644958907	0.2061866112	-0.2001469609	0.120521123	0.1195153378	0.1194927693	0.1194551582	0.0148537	n/a	0.0002206324036899	n/a	-0.00229481	n/a	5.2661529361e-06	n/a	-4.74578e-05	n/a	n/a	2.25224278084e-09	0.000100606	n/a	n/a	1.0121567236000001e-08	-0.00165213	n/a	2.7295335369e-06	n/a	0.000395421	n/a	1.5635776724100004e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.2420173395436	-1.4838408935987104	92563.20511483516	2.2017837975158194	304.1715751559668	-4.1559249875605815	17.271712502230418	92520.34713286198	208.3159582252471	-0.3626358107454166	0.1315047312349856	43395.5384513029	208.5292990055968	385.85405449095657	1.027352	27.702311	0.1071058395	0.0546425	-0.066710563	-0.0499079379	-0.0137670871	-0.1116933699	0.0149994879	-0.0274843577	0.0663436646	-0.0311883656	-0.0182149305	-0.0028533502	-0.0270681336	-0.0242137221	0.0300473967	-0.053600027	-0.0260232143	-0.0293468967	0.019309352	-0.1804068137	0.0738730748	0.0353482392	0.0246827723	0.0310245771	0.0976806534	0.0763910956	-0.1452490445	-0.0053161191	0.02196987	0.0732637481	-0.0691721689	0.1038117391	-0.1242932869	-0.0722137259	-0.0452669617	0.0805041923	0.1432706321	0.0348611071	-0.0360173757	-0.0775991167	0.1160616666	0.0817851366	0.1753432347	0.0457958583	0.113216664	0.1062059387	-0.0217605098	-0.0047359918	-0.0296660946	-0.0252127572	0.030448831	-0.048248974	-0.022374958	-0.0283251414	-0.0521913315	-0.1615394109	0.0390483967	0.0167503422	0.0537179129	-0.084717051	-0.0353011423	-0.0941892583	0.1536324589	-0.0449088831	-0.0155241687	0.04673408	-0.08466066	-0.0819906023	0.1032446857	-0.1322297219	0.0299109843	-0.0020807296	0.1216756626	0.023891921	0.05548763	0.1007912338	-0.1513466287	0.0383020919	0.0470965746	-0.1166000462	-0.1074982471	-0.0156727108	-0.0593713278	0.1111822301	-0.0146753936	-0.0043887196	-0.0142440591	0.0402941101	0.0023027918	0.0335928772	-0.061221341	0.1115923647	0.0086640123	0.0282298057	-0.045770226	0.0399827158	-0.1934063658	0.0594049483	0.0759720787	-0.0389972938	-0.0856716468	-0.0342501974	0.1486984628	-0.113398804	0.0326364361	0.1194551582	0.1192521267	0.1189139965	-7.938049999999998e-05	-0.0149330805	6.3012637802499985e-09	0.0002229968932194	-0.0161494	-0.01385459	0.00026080312036	0.0001919496640681	-2.63388e-05	2.1119e-05	4.46012161e-10	6.937323854399998e-10	-0.000728695	-0.000829301	6.877401486010001e-07	5.30996403025e-07	-0.00109476	0.00055737	1.1984994576e-06	3.106613169e-07	0.000216151	-0.00017927	4.6721254801e-08	3.21377329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.00353561552794	-2.238481724015685	91206.13552427944	5.0108004287522325	301.46964657814874	-2.70192857781808	7.300418039630033	90883.94780795393	208.24776129930257	-0.0681969259445338	0.0046508207082842	43367.1300861713	208.4883246590373	370.5850039967514	1.120335	30.20957	0.0400160193	0.0240725	0.0037162903	-0.0175310719	0.0468632979	-0.0394827617	-0.0285816884	0.0107817153	0.1405305845	0.0608139163	-0.0441827545	0.0193283177	-0.1244165793	-0.0165664318	0.0200130386	-0.0503453098	-0.0409789536	0.0620177799	-0.040410005	-0.0733345715	0.0842017343	0.0418523649	0.0310628007	-0.0130073357	0.0315451125	0.0142729956	-0.0619966862	-0.0688454277	0.1451730921	-0.0938922641	-0.1181291474	-0.0496908289	0.0388706593	0.0085676982	0.0297494561	0.1451821573	0.0257160218	0.1100520431	-0.1269773557	0.105311846	0.1346836112	0.0869919655	0.1829622656	0.0810141058	-0.1567115106	-0.0892089976	-0.0484098906	0.0195333326	-0.1241363517	-0.0111693149	0.0202916047	-0.0594192732	-0.0304302824	0.0653504821	-0.0302888365	-0.074181769	0.0690645287	0.0253862477	0.0418443283	0.0129577946	-0.0094956613	-0.0359321469	0.0899724376	0.097246843	-0.1661134039	0.0181997199	-0.1118900915	0.0274705424	-0.0352537344	0.0103217021	-0.0289192592	0.1040604346	0.064022302	0.1227235734	0.1084971153	0.1570674842	0.006726589	0.0757326217	0.0554557611	-0.1377322167	0.1430409282	-0.0130280641	-0.025070392	0.1123097565	-0.0342164451	-0.0296773008	-0.0202371949	0.069054961	-0.0158754165	0.0518662212	-0.062582376	0.1201031819	-0.0734614327	0.0694563332	-0.0102870407	-0.0150103427	-0.1010403338	-0.0619639345	0.0959264387	0.0792288249	0.0086628522	-0.0155284972	0.1021615124	-0.0867440881	-0.0092091491	0.1193348294	0.1187713263	0.1178341246	0.0123984	0.0124777805	0.00015372032256	0.0001556950062061	-0.0165113	-0.0003618999999999	0.00027262302769	1.309716099999988e-07	0.011148	0.0111743388	0.0001248658476171	0.000124277904	-0.0007335949999999	-4.899999999899993e-06	2.4009999999019933e-11	5.381616240248533e-07	-0.00103981	5.495000000000001e-05	1.0812048361e-06	3.019502500000001e-09	0.000476341	0.00026019	2.2690074828100002e-07	6.76988361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.5590015124251	-1.4445341031028534	90335.71339014596	2.086678775027165	299.0483734873413	-2.4212730908074604	5.862563380268313	89429.92968542436	208.2743816579476	0.026620358645033	0.0007086434943901	43378.21805500042	208.4722457430256	356.34246226782244	1.009225	27.213511	0.0531501	0.0279206	0.0855762919	0.0047373054	0.0320719517	0.0159004388	-0.0824525292	0.0624053039	0.1270430979	0.0113593223	-0.0427263916	0.0006266504	-0.1358227739	-0.0364558503	0.0027861616	-0.040822724	-0.0390438071	-0.0476354859	0.0220761001	0.0052577987	-0.0032232355	0.1192793015	-0.0283622471	0.0324107745	0.0475159981	-0.1309485438	0.0807280037	-0.175796995	-0.0137536336	-0.0071655471	0.0840644223	0.0410586459	0.0919607718	-0.0688915171	0.0198940174	-0.009669234	-0.0561643875	-0.0988080554	-0.0754532214	-0.1486796327	0.0951264181	-0.0456172212	0.015072854	0.0450506051	-0.0408860457	-0.1314394696	-0.0453391795	0.0077242142	-0.1332486586	-0.0409789842	-0.0064231156	-0.0565586516	-0.031606795	-0.0372181654	-0.0035692386	0.0097566051	0.0025379989	0.1112303033	0.0297553833	-0.0526319107	-0.0398740108	0.0883976428	-0.0673592089	0.1518722039	-0.0076749656	-0.0474919077	0.098861426	-0.140796581	-0.0848949	-0.0305897158	-0.0844891203	0.0552369006	-0.1122087082	-0.1076928614	0.0299667175	0.0044447216	-0.1005729204	-0.1006973477	0.0461527498	-0.089211799	0.0793175362	-0.0005089834	0.0252630336	0.1087654847	-0.0586853269	-0.074468244	-0.0108631501	-0.0027996482	-0.003348195	0.0453298468	-0.0535468512	0.0946241839	-0.0909431149	0.0770498462	0.0279694074	-0.0474951646	-0.1079450785	0.0042300523	-0.0165713431	0.0854469411	0.0343833139	-0.0186009855	0.052140345	-0.0351605223	-0.0165431812	0.1191544118	0.1180513362	0.1162204348	0.0151795	0.0027811	0.00023041722025	7.73451721e-06	-0.0225424	-0.0060311	0.00050815979776	3.637416721000001e-05	0.0263287	0.0151807	0.00023045365249	0.00069320044369	-0.00107412	-0.0003405250000001	1.1595727562506812e-07	1.1537337744e-06	-0.000922665	0.0001171449999999	8.513107022250001e-07	1.372295102499998e-08	0.000350867	-0.000125474	1.23107651689e-07	1.5743724676000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.4482952489676	-0.1107062634574731	90269.1781180108	0.0122558767687154	297.8260188814203	-1.222354605920998	1.4941507826162783	88700.3375227561	208.08711180612505	-0.187269851822549	0.0350699974016394	43300.24609981479	208.2884870350876	349.0557856890601	0.8717049999999998	23.505323	0.0707236103	0.0326091	0.1301478847	0.0102112189	0.0410906564	0.0537198995	-0.0868528717	0.0880872321	0.015833441	-0.0689848656	-0.016036587	0.0368080969	-0.0936488856	-0.0155711655	-0.0803793615	-0.0183302292	0.0076099634	-0.0107780762	0.0932969649	-0.0875925717	0.0616082054	0.0126862338	-0.0193129347	-0.0199626699	-0.0010241974	-0.0792447401	0.0735969734	-0.0254935321	-0.0268690651	0.0503639136	0.1129240132	-0.0222131281	0.1026197822	-0.0689647405	0.019021229	-0.1719889823	0.1080432309	0.0421563902	0.0323141824	-0.0198430512	-0.2045171177	0.0351218138	0.1600423523	-0.0674443632	0.0013092738	0.0561792329	-0.0198850471	0.036793667	-0.0935519963	-0.014105412	-0.0818543471	-0.0104288938	0.0192916079	-0.0495307204	0.0390874274	-0.1120442457	0.0443870525	0.0128989382	0.0169355606	-0.0113427748	-0.0393929358	0.0698921243	-0.0646011014	0.0238947585	0.0571990163	0.0235871779	0.1093125292	0.0291110088	-0.1070963906	-0.0667963611	-0.0556178148	-0.1857282087	0.0108847156	-0.0141122192	-0.0226133757	-0.1053898716	0.0140355592	0.1443784664	-0.0532294381	-0.1729846002	-0.0103408169	-0.00349018	0.0808481181	0.0506420263	-0.0612495374	-0.1007457721	-0.069892652	0.0014315063	-0.0170183937	0.0145844782	-0.0242270189	0.117638096	-0.0677543954	0.0363901614	0.0051603747	-0.0127857988	-0.0815784866	0.064871282	-0.0695122268	0.1018556091	0.0243597186	-0.0397151078	-0.02415177	0.0203602336	-0.0317145864	0.1189139965	0.1170936064	0.1140802373	-8.647529999999998e-05	-0.0152659753	7.477977510089997e-09	0.0002330500018602	-0.0359179	-0.0133755	0.00129009554041	0.00017890400025	0.0333078	0.0069790999999999	4.870783680999998e-05	0.00110940954084	-0.00116264	-8.851999999999992e-05	7.835790399999986e-09	1.3517317696e-06	-0.000646494	0.000276171	4.1795449203600006e-07	7.627042124100005e-08	1.34973e-05	-0.0003373697	1.8217710729e-10	1.1381831447809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.81376077998635	0.3654655310187422	90488.91867459886	0.1335650543628112	297.0038946514153	-0.822124230004988	0.6758882495612945	88211.31343810899	207.9513226009924	-0.135789205132653	0.0184387082305577	43243.75257150201	208.126902584007	348.74669882997847	0.8849639999999999	23.862841	0.0628224003	0.0290153	0.1274553562	0.0229312537	0.0183234102	0.0620399763	-0.0792379269	0.0983549863	-0.0609419499	-0.0497793544	0.0096642916	-0.0070586089	-0.0283206817	0.0211403106	-0.1085224292	0.0303066167	-0.134756702	0.0170504418	0.0430848845	-0.1427795488	0.0062817285	0.0190167982	0.0177096756	0.1196067414	0.0737912477	0.0269901786	0.0989156188	0.0079131702	0.0617317481	-0.1562678943	0.0560223551	0.1260279353	0.0063565936	-0.0489602836	0.1078678637	-0.0134160302	0.159133068	0.0637874674	0.1212811226	-0.01149887	-0.0612659009	0.0616278393	-0.0368191295	0.0090485632	-0.1324608429	0.0271787167	0.0068551825	-0.0119730768	-0.0299687262	0.0177512961	-0.1170913197	0.0238071848	-0.1219020003	0.0017102639	-0.0005684308	-0.1450815548	-0.0080231138	0.0040152029	0.0294093988	-0.099466844	0.045704108	-0.0503858724	-0.0990321541	0.012029662	-0.1455067096	-0.0522162065	0.0713431601	-0.0853745341	0.0483798036	-0.0298884463	-0.1224464617	-0.083032168	0.1626325109	0.0102803799	-0.1152993809	-0.0735327284	-0.0355068923	0.0321307769	-0.0231452525	0.0110246938	-0.0024272291	0.0132836494	0.102367061	0.048742131	-0.0296016281	-0.0908059652	-0.0810368897	-0.0594156493	-0.0196378022	0.0130508561	-0.0123855348	0.1340502933	-0.04767339	-0.061590121	0.0657134539	0.0111450637	-0.1182639412	0.1052326054	0.0492125658	0.0509345334	0.075809421	-0.0705002387	-0.0444931711	-0.0243931536	-0.0464384093	0.1186137044	0.1159000657	0.1114232278	0.00988271	0.0099691852999999	9.766795694409998e-05	9.938465554573609e-05	-0.0382265	-0.0023085999999999	0.0014612653022499	5.329633959999972e-06	0.0423875	0.0090797	8.244095209000005e-05	0.00179670015625	-0.00146477	-0.00030213	9.128253690000004e-08	2.1455511529e-06	-0.000347077	0.0002994169999999	1.20462443929e-07	8.965053988899998e-08	-0.000214254	-0.0002277513	4.590477651600001e-08	5.1870654651690014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.6699166964542	0.8561559164678556	91004.73863964564	0.7330029533029138	298.5923701184966	1.5884754670813095	2.523254309519184	89157.40349298126	208.0661044939679	0.1147818929755146	0.0131748829550425	43291.503839294775	208.2442915257936	352.3456427274775	0.988697	26.659973	0.11043446	0.0636558	0.1114717965	0.0102870424	0.0393182279	0.0516038294	-0.0449154752	0.0730972742	-0.0968907444	0.0739224982	0.0132678026	0.0174409562	0.0079940804	0.0231388394	-0.0665819811	0.032813856	-0.1013264362	0.099318249	-0.0321916417	0.0582750969	-0.0706890564	0.0721542655	0.0520493067	0.163398171	0.0167697752	0.1010442587	-0.1001008528	-0.0071394597	-0.0028622555	-0.1155354826	-0.0479690061	-0.0787664477	0.1984630866	-0.1266728973	-0.0529705156	-0.0012645974	0.0153429304	0.0153561296	0.2065685781	0.0343706089	0.1215309219	-0.0579906252	-0.0025689733	-0.0447863995	0.1512363008	0.0297068294	0.0110185241	0.0096783319	0.0062911184	0.0227470088	-0.0836037451	0.0217710836	-0.099251815	0.0897146622	0.033806835	0.0478260264	-0.0679060183	0.0444077902	0.0469875282	-0.0915129983	0.1513831997	-0.0993847736	0.0692075446	0.0464194922	-0.0579095174	-0.0729567375	-0.0883304274	0.0881525241	-0.1825298472	-0.1205723636	-0.0563774968	0.0283792163	0.0063531236	0.0367133686	-0.215782286	0.0867405484	0.0357634207	-0.0734778596	0.0138034798	0.0262871858	-0.0873169184	0.0104587099	0.1289097284	-0.0245027528	0.009339901	-0.0581156008	-0.0897038314	-0.0472328079	-0.033727149	0.082557176	-0.0058672915	0.0658045596	-0.1290576399	-0.0004645729	0.1044658092	-0.0416864792	0.0522492767	-0.0390247158	0.1125528715	0.0889404441	0.0376779288	-0.0583129652	-0.1315732191	0.0672196486	-0.0624350797	0.1182536866	0.1144731177	0.1082614433	-0.0449033	-0.0547860099999999	0.00201630635089	0.00300150689172	-0.0382253	1.1999999999998123e-06	0.0014611735600899	1.4399999999995496e-12	0.0506295	0.008242	6.793056399999999e-05	0.00256334627025	-0.00155692	-9.215000000000004e-05	8.491622500000008e-09	2.4239998864e-06	0.000325076	0.000672153	1.05674405776e-07	4.51789655409e-07	-0.000398056	-0.0001838019999999	1.5844857913599998e-07	3.3783175203999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.4771564190656	0.8072397226113708	91492.43015536388	0.6516359697616828	299.07538816808346	0.4830180495868603	0.2333064362266946	89446.0878078898	207.86348799279995	-0.2026165011679666	0.0410534465455486	43207.22964053289	207.9798670796457	359.1395652957011	0.882722	23.802404	0.0996355	0.0569264	0.0712678924	0.0231908545	0.0040426173	0.0340689335	-0.0337828858	0.0412673687	-0.0634029623	0.0215498728	0.0388102891	-0.0203094405	0.0027467309	0.0400945371	-0.0624768635	0.0523531396	-0.0125021831	-0.0042066123	0.052698038	0.1007072315	-0.0507067515	-0.0667844979	0.0897553822	0.102983016	-0.0434889257	-0.0092894334	0.0510521893	0.0902164533	-0.1616439158	-0.0963678624	-0.0707160822	0.0882791303	0.0198803661	-0.0624707832	-0.0631078132	0.0836647484	-0.0467173814	-0.0604693043	-0.0542629623	-0.0210801826	0.0261883171	0.1351194558	-0.0431686294	0.0835373271	0.0150511667	-0.0957363271	0.0395406555	-0.0188580638	0.0062205132	0.0290871368	-0.0636419895	0.0552981563	-0.0109446528	-0.0398018099	0.0774231492	0.0913827065	-0.0453409297	-0.0667607251	0.0256297998	-0.0026437941	0.1192441857	0.0195122441	-0.1119794951	-0.1035176632	-0.0020182644	-0.1667904732	-0.1182346996	-0.0983607681	0.0168334105	-0.0774054926	-0.0093427077	0.0972243469	-0.0560505402	-0.0659797104	0.051269031	0.0293125323	-0.0743111095	0.0866188376	-0.0518436963	0.0286137826	0.0593903984	0.009742888	0.0906250777	-0.0914303805	-0.0026722907	-0.0236391943	-0.0311502048	-0.0875495833	0.0018868658	0.0724920538	0.0285693346	0.0506313917	-0.1301804008	0.0449625192	0.1364536977	-0.0031550519	0.0511109049	0.031415389	-0.0665802962	0.0891597514	0.0140694138	-0.0609555593	-0.1033395126	0.0520462793	-0.0180776166	0.1178341246	0.112815636	0.1046092073	-0.0489324	-0.0040291	0.00239437976976	1.6233646810000005e-05	-0.0299859	0.0082393999999999	0.0008991541988099	6.788771235999996e-05	0.0273025	-0.023327	0.000544148929	0.00074542650625	-0.000911862	0.000645058	4.16099823364e-07	8.314923070440001e-07	0.000960818	0.000635742	9.23171229124e-07	4.0416789056400003e-07	-0.000398056	0.0	1.5844857913599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.7088913078392	1.2317348887736443	92239.0906594369	1.517170836222222	298.5141766562096	-0.5612115118738643	0.3149583610597485	89110.7136647347	208.11960811818733	0.2561201253873832	0.0655975186284489	43313.771283267866	208.24261119509904	366.4796389756071	1.018876	27.473745	0.0940187999999999	0.0502232	0.0402232016	-0.0175031104	0.0067682268	0.0456715821	-0.0061562338	0.0242556147	-0.0941275759	-0.1330039537	0.0251052335	0.0135671057	0.0772762011	0.0253971219	-0.076701705	0.0350613786	-0.0028237718	0.0707394235	0.1513299218	-0.0085288403	0.0754599108	-0.0950463268	0.010222907	0.0597310268	-0.1051541149	0.1440051466	-0.0419466906	0.0486726465	-0.1943990307	0.007403112	0.0034263738	-0.0076402516	-0.0592458784	-0.1779879546	-0.0728675495	0.0720900045	-0.0305142023	-0.0175433363	0.111269278	0.0065719336	-0.0605168066	0.0147938423	-0.0164101837	0.0183714766	-0.202307467	-0.0093628029	0.0267791105	0.0137210641	0.0735939187	0.0252094788	-0.0708182767	0.0609529848	0.0148514704	-0.0202996318	0.1515652547	-0.0779679474	0.0753489013	-0.0909988106	-0.015174127	0.0008339643	0.127600715	-0.0741634081	0.0210034134	-0.080123177	0.1723845346	-0.0741432979	-0.0700878636	0.0328646633	0.0740266985	-0.1718934758	-0.0373197622	0.0894932278	-0.0327464064	-0.0145937044	-0.092995102	-0.0473558893	0.0650509226	-0.0241931613	-0.0593141094	-0.010698621	0.1439838878	-0.0084999564	0.0853611575	-0.0037591338	0.0203605483	-0.0321119809	-0.1385120702	0.051239524	-0.009654311	0.0653850244	-0.0073325355	0.0686953197	-0.0697897191	-0.0208678513	0.0843449393	0.0762399328	-0.0144199896	0.1042835131	-0.0795608149	-0.0240805525	0.1128059633	-0.016618914	-0.1083772301	0.0428651504	0.02715288	0.1173552296	0.1109309587	0.1004830656	-0.0344141	0.0145182999999999	0.00118433027881	0.0002107810348899	-0.0382095	-0.0082236	0.00145996589025	6.762759696000002e-05	0.0294809	0.0021784	4.745426560000002e-06	0.00086912346481	-0.00131488	-0.000403018	1.62423508324e-07	1.7289094144e-06	0.00010887	-0.0008519479999999	1.1852676900000002e-08	7.258153947039999e-07	-0.000271052	0.000127004	7.346918670399999e-08	1.6130016016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.28029640326906	0.5714050954298386	92586.49877926128	0.326503783083183	300.4158671181036	1.90169046189402	3.616426612858692	90249.69321632208	208.1822110178437	0.0626028996563832	0.0039191230453871	43339.83298427801	208.30737943267223	370.5297925763776	0.9299980000000002	25.077183	0.0461567	0.0219684	-0.0058570888	0.0127430749	-0.0285198247	0.0028307315	0.0328645526	0.0164199599	-0.1408750547	0.0550408617	0.0248448312	-0.0159637029	0.0808367178	0.0590762168	-0.0366177521	-0.0098680162	-0.0528350976	0.0310998856	-0.0560550972	-0.0575682807	-0.0992184188	-0.0237778106	0.0471575356	0.0319777049	-0.0442733772	0.0216643947	0.0686707322	-0.0808546681	-0.0861182598	-0.1495961665	-0.0007152112	-0.0856359863	-0.1985486013	-0.0485922694	-0.1914300238	0.0172362802	-0.0060353628	0.1435658494	-0.0857618941	0.0543538258	0.0762987305	-0.0984683637	-0.0494233018	0.041466798	-0.082366767	-0.0380837241	0.0275227113	-0.0207119345	0.0839739711	0.0608589849	-0.0385844016	-0.01385359	-0.0444858457	0.0641314296	-0.0528495448	-0.0400272276	-0.1025619764	-0.0235098881	0.0066783366	0.0297188755	0.0768170229	0.0088604375	-0.054927365	0.1026176256	0.0094674216	-0.1435967905	-0.0341699717	0.1295260758	0.1735114252	-0.1383997884	0.0710587895	0.0455996689	-0.0596605444	0.0860624759	0.0984881958	0.093609164	-0.0511350494	-0.1110195487	-0.0354151342	-0.0126443443	-0.0259536619	0.0049806027	0.0495142677	-0.0421924159	0.063203971	0.0177654733	-0.0428747651	-0.0245512633	-0.0008339048	0.0783783752	0.0222629264	0.0329560587	-0.1060028726	-0.063485986	0.1081591434	0.0084491317	-0.0265140965	0.045157068	0.086144065	-0.0258144021	0.1049942038	0.0158908666	-0.1189832737	0.0496233784	-0.0130195099	0.1168172427	0.1088228812	0.0959017104	-0.0347094	-0.0002952999999999	0.00120474244836	8.720208999999903e-08	-0.0319747	0.0062347999999999	0.00102238144009	3.887273103999998e-05	0.0122204	-0.0172605	0.00029792486025	0.0001493381761599	-0.00143586	-0.0001209799999999	1.4636160399999981e-08	2.0616939396e-06	0.000308208	0.0001993379999999	9.499217126399999e-08	3.973563824399999e-08	-0.000398056	-0.000127004	1.5844857913599998e-07	1.6130016016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
