global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
309.43504502351885	-2.888148992398726	95750.04708870714	8.341404602293776	308.196507979028	-4.6131910271114975	21.281531452622037	94985.08753046708	206.04860590015417	-1.0656235003432355	1.13555344448377	42456.027993397045	206.7025824265794	411.6360298473992	2.741514	71.083786	0.28692505	0.173797	-0.0414002199	0.0800561369	0.0226324593	0.0358282513	0.0870768573	-0.0290707336	-0.0574223687	-0.0246356892	0.1220529035	0.0146310917	-0.0470627401	0.1629210979	0.0560927975	-0.2459078919	-0.0603404621	0.1904184996	0.0974034996	0.255362255	0.1481104939	-0.2294387366	0.0897612854	-0.0401337307	-0.0790001706	0.0071491073	-0.1913641652	0.024252939	-0.0032627832	-0.1030773456	-0.0653668654	0.0120481894	0.1009441532	0.1327891505	0.1503979253	0.0177357379	0.047588653	0.0641607469	0.1142181202	-0.0257544667	0.0235849878	0.1610235267	-0.0596642837	-0.0218265874	-0.1090662366	-0.010652401	0.0539785051	-0.1598167141	0.0115794928	-0.2780975824	-0.0336374849	0.1875148051	0.0605502854	0.2894613187	0.1410808753	-0.1265346145	-0.058325495	-0.0518780518	0.1677842065	0.0144943273	-0.2179598155	0.0174115552	-0.0026039186	-0.0499616216	-0.021673793	-0.0317211048	-0.014878035	0.1747050166	0.0862500336	-0.1427826717	-0.1027113153	-0.0694827124	-0.0874176829	-0.1063074802	-0.0356630928	0.140236742	0.0357680009	0.2081704682	0.1006422688	0.0447112751	-0.1350950709	0.1755740681	0.040807445	0.3751725544	0.067328263	0.2288296431	0.1876319431	0.0609805887	0.0177126294	-0.0186546965	-0.1272228269	0.1869151494	-0.0732655231	0.021029965	0.0578342294	-0.1039523495	0.1496025193	-0.0286490533	-0.0032443317	0.1267913395	0.0873117978	0.008040184	-0.0755650422	-0.0161918	-0.0058614999999999	0.00026217438724	3.4357182249999987e-05	0.0136377	0.0681947	0.00018598686129	0.0046505171080899	-0.0969788	-0.0353053	0.00124646420809	0.00940488764944	0.00320521	0.002883017	8.311787022289e-06	1.02733711441e-05	-0.00101632	-0.000630764	1.0329063424e-06	3.97863223696e-07	-0.000521193	-3.749e-05	2.71642143249e-07	1.4055000999999996e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.22834298717294	0.7932979636540836	96241.62479256702	0.6293216591377156	309.61844266962123	1.4219346905932184	2.021898264312432	95863.58004116152	206.2570445455623	0.2084386454081368	0.043446668899579	42541.96842467008	207.0377531245958	418.29726698451145	1.724303	44.708866	0.15363475	0.0872821	-0.0203178701	-0.06565606	0.0457279479	-0.0889094884	-0.0364299319	0.0482440629	0.0794183135	-0.0257333736	-0.1281108449	0.082908709	0.0817043185	0.0281434354	-0.0260160356	-0.1570815885	-0.0182038019	-0.0375245957	0.0024014666	0.1145215862	0.0906524503	-0.0378384801	-0.0501213185	-0.0247538102	0.0219660032	-0.2417105762	0.0595636036	-0.0120834395	0.0861026495	-0.1179929846	-0.0349487638	-0.0576717598	-0.0705939273	0.0155316981	0.0779654083	-0.1699222569	-0.1082402137	-0.1147468858	0.0403476076	0.0404258084	-0.1217369585	-0.0916568238	-0.0581187076	-0.0235604389	0.1289466395	-0.0761258291	-0.0654252867	-0.024833955	0.0531821725	-0.1404838839	-0.030808685	-0.0793268656	0.0253692588	0.1161911164	0.0262099084	0.0213128489	0.0735431551	0.0438598845	0.1465994729	-0.0903108336	0.0983571576	-0.0552339919	0.0962211409	-0.1428431943	-0.0395770072	-0.1204937157	-0.0642077496	-0.0132472216	0.0481438638	-0.0819440836	0.1791271772	-0.0004896909	0.1524645058	0.0271718856	-0.1382136794	-0.0149148317	-0.0475603459	0.1137479181	0.1218481354	-0.042060796	-0.1025847939	0.0200638446	-0.0160195226	0.1244115285	-0.0044681223	0.0288733224	-0.2334300125	-0.0500697935	0.1505091014	-0.0402759913	0.0338895784	-0.0321931044	0.0482858447	-0.0706885648	-0.1478321663	-0.0643083587	0.0178717391	0.0204814281	0.0567562717	-0.0038790691	0.0854583468	0.0026818616	-0.081623307	-0.00299155	0.01320025	8.949371402499999e-06	0.0001742466000625	0.0369141	0.0232763999999999	0.00136265077881	0.0005417907969599	-0.0720669	0.0249119	0.00062060276161	0.00519363807561	0.00198413	-0.0012210799999999	1.4910363663999997e-06	3.936771856900001e-06	-0.000746578	0.000269742	5.573787100840001e-07	7.2760746564e-08	-0.000167091	0.000354102	2.7919402281e-08	1.2538822640400002e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.8668602818111	-2.361482705361823	94782.0036597802	5.576600567722994	307.9691313260867	-1.6493113435345208	2.7202279079116463	94844.98584974444	205.9994472622286	-0.2575972833336948	0.0663563603808998	42435.77227234371	206.84678269030533	405.09316241382834	1.342913	34.819935	0.07640035	0.0369009	0.0252855595	0.0267730391	-0.0164618656	0.0051838975	-0.0260540187	-0.0244107044	0.0301448886	-0.0351099629	0.0517839754	0.1673513733	0.0708682915	0.1618917059	0.0552545401	-0.1438861195	0.1003484862	0.1123067449	-0.005964545	0.0356851524	0.0883036354	-0.0991912272	0.0760480008	0.1307449627	0.0441816331	-0.1710150531	0.055781358	-0.0323720779	-0.1293916479	0.0111875851	0.073647527	0.1711840271	0.0385441946	-0.1704371934	0.0980765885	0.068896269	0.1094969002	-0.105913661	0.0284961349	0.0923275359	0.0429469459	-0.0826939509	0.0687520474	-0.036714175	-0.0360406813	-0.1616430471	-0.0586439562	-0.1705898679	-0.0404551686	-0.1727172932	0.0968925447	0.0718450075	-0.0365974973	0.0616232192	0.0856115888	-0.0166313373	-0.0922861622	0.089646101	0.1230567384	-0.1144632571	0.044599951	-0.0299067383	0.1715902864	0.0068007497	0.0852707428	0.1424311547	0.0569067369	-0.1827253869	0.104444209	-0.0569702068	-0.1287543936	-0.0565499223	-0.0335824171	0.1699970073	-0.0039343856	-0.0999996704	-0.0023323083	0.0621769335	0.1203326578	0.0334361949	-0.1915600916	0.0784857463	-0.0492379174	0.126480572	-0.05237622	-0.0104585783	-0.0632093413	0.107897532	-0.0334769538	-0.0805140928	0.0367563895	0.0988045312	0.0418856646	0.076289434	-0.0018028783	0.057183494	0.0786120621	-0.0257218073	0.0082426556	-0.0047667412	0.0835618648	-0.0026818616	-0.0873117978	0.0126362	0.01562775	0.00015967355044	0.0002442265700625	0.0523335	0.0154194	0.0027387952222499	0.0002377578963599	-0.0893266999999999	-0.0172597999999998	0.0002979006960399	0.0079792593328899	0.00149962	-0.00048451	2.3474994010000026e-07	2.2488601444e-06	-0.000707399	3.917899999999997e-05	5.004133452010001e-07	1.5349940409999976e-09	-0.000128912	3.8179e-05	1.6618303743999996e-08	1.457636041e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.19246988528386	-1.674390396527258	93753.82861445048	2.8035831999827083	305.7909676381099	-2.178163687976792	4.744397051620658	93508.1158890516	205.862276013276	-0.137171248952626	0.0188159515392233	42379.27668536623	206.7411622119174	391.6888183202438	1.168269	30.291656	0.0769213399999999	0.0386646	0.1308441773	-0.0173296109	-0.0296688131	0.0248805761	-0.1516472983	0.1009789645	0.0804810768	-0.0270994628	-0.0689509073	0.2427375403	0.0417932176	0.0791454756	0.09636049	-0.0076662909	-0.0180538577	-0.0343560141	-0.060794476	0.0427611401	0.0335037559	-0.0321494074	-0.1679343278	-0.0739963491	0.0500574937	0.0386434267	0.0055562001	-0.0253428372	-0.0666321961	-0.0723665916	0.0723733891	-0.0319532212	0.1271041266	0.0092735302	-0.0368888447	-0.1866465225	-0.0465429392	-0.0556542637	-0.1477921557	0.030550624	-0.034646509	-0.0951794957	0.0309528078	-0.0287589472	0.0781685624	-0.233754557	-0.0296709711	-0.0972618664	-0.0764465036	-0.0139366397	-0.0461632748	-0.0276471642	-0.0386568286	0.0414678488	-0.0095529776	-0.1141971908	0.188468155	-0.0116054121	-0.0593613437	0.0149405016	-0.0135421408	0.0144025574	0.0798731978	-0.0350873727	0.0898262529	-0.0255394274	0.0735299736	-0.0170821241	-0.1041981938	-0.1138957593	0.1223703917	0.0557551864	0.1162706251	0.0577172998	0.1229500173	-0.0171567332	-0.0394671439	0.0173149337	0.1959612222	-0.007790102	-0.1269164415	0.0163953646	-0.0421481073	0.0366159853	-0.0372855646	-0.0050141907	-0.1099889294	-0.0010555686	0.1180329905	-0.0984443131	-0.0902130565	0.0050177039	0.0774757311	0.0636737349	-0.0552087202	0.0870080136	0.0225525637	-0.0002815687	-0.0059778763	0.0216401281	0.081623307	-0.008040184	-0.0926047444	0.0230222	0.010386	0.00053002169284	0.0001078689959999	0.0703109	0.0179773999999999	0.0049436226588099	0.0003231869107599	-0.0649964	0.0243302999999999	0.0005919634980899	0.00422453201296	0.00129265	-0.0002069699999999	4.283658089999996e-08	1.6709440225e-06	-0.000828092	-0.0001206929999999	6.85736360464e-07	1.4566800248999989e-08	2.79778e-05	0.0001568897999999	7.8275729284e-10	2.4614409344039997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305.8627757298082	-0.3296941554756358	93552.03757714295	0.1086982361547927	303.9648311874013	-1.8261364507086453	3.334774336606769	92394.61859878535	205.46771304384973	-0.3945629694262607	0.1556799368424683	42216.98110346978	206.26419473815488	377.8665743313715	1.000908	25.952211	0.04577976	0.0285114	0.1912982537	0.0550915132	-0.0460851943	0.1148831981	-0.1559011938	0.0587658993	0.018604467	0.0064886409	0.0340054954	0.2280117219	-0.0798481674	0.0681987695	-0.0872571854	-0.1448668809	0.0582079744	-0.0447304691	-0.024422031	0.0429951736	0.0215595464	-0.0985651199	0.0150730846	-0.0334508918	-0.054349371	-0.0039742375	0.1133690318	-0.0545181942	-0.0158400214	-0.0493989615	0.0503387454	-0.1253039715	0.0054942559	0.0078478345	-0.030418401	0.0747869843	-0.0175261686	-0.0036978942	0.1082454408	-0.0829711341	-0.0167306907	-0.0797957502	-0.0868260695	0.0025722313	-0.0266245893	-0.2273921365	0.0950733816	-0.0512995082	0.0909236156	-0.1295919947	0.0700306282	-0.0724036944	-0.0034071393	0.0544340555	0.0285507457	-0.0933795517	-0.0264550996	-0.0412226254	0.0471787481	0.0631680412	0.116348214	-0.0518247991	0.0058495202	-0.0104555815	0.0674453325	-0.1147448157	-0.022618872	0.0192998199	-0.042772196	0.0459553145	-0.0058675385	-0.0684939197	-0.0303798972	-0.0555001634	-0.0896122616	-0.0398028506	-0.0076059558	-0.0191386161	0.2466566484	0.0694103391	-0.1108850764	0.0171361095	-0.005901779	0.1033608021	-0.0337700983	0.0066464213	-0.0575562887	0.0383711958	-0.0218491837	0.0145863774	-0.0223317639	-0.02930809	0.1040779123	0.0337065286	0.0311719897	0.0560581839	0.0232460063	-0.0355912272	-0.0208480872	-0.0873976836	0.0796436494	-0.0133823145	-0.0974781683	0.0151798	-0.0078424	0.00023042632804	6.150323775999999e-05	0.0703192	8.30000000000275e-06	0.00494478988864	6.889000000004563e-11	-0.0638865	0.0011098999999999	1.2318780099999933e-06	0.0040814848822499	0.00118532	-0.00010733	1.151972890000002e-08	1.4049835023999998e-06	-0.00028504	0.000543052	8.124780160000003e-08	2.949054747040001e-07	0.000113979	8.60012e-05	1.2991212441e-08	7.396206401440001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.3045271742773	0.4417514444691051	93822.4633674576	0.1951443386905408	303.3469525566808	-0.6178786307204973	0.3817740023010367	92019.37362542514	205.63181661896152	0.1641035751117954	0.0269299833644726	42284.44400601422	206.45852008359185	378.4036251927664	0.894877	23.20295	0.07715721	0.0420946	0.2039332855	0.0116363699	-0.0145970802	0.0915552853	-0.1810510066	0.133094742	-0.0797263272	0.0024711326	-0.0193624771	0.1629268976	-0.0169767385	-0.0595516751	0.1328513205	-0.0896389304	0.1257546753	-0.0832432349	-0.007325525	-0.0233781155	-0.0903659446	-0.0450576605	-0.0998079963	0.0417551365	-0.0664747053	0.0313930516	-0.0890193639	0.0572623716	0.0731003236	0.132131641	0.0158114111	0.0721376105	-0.0213400669	0.0102733181	-0.0813372392	-0.0160208932	0.0966932777	-0.133498804	0.0909649788	-0.0217817923	-0.0857520694	0.0694167448	-0.1076781217	-0.000798731	0.0257461779	-0.1661358333	0.0197258147	0.0541061111	-0.1485896087	-0.0898206185	0.0902090061	-0.0986419332	0.0156097338	-0.0273521409	-0.0798905896	-0.037361062	0.0662337918	0.0426512573	0.0697569762	0.0112716796	-0.0784239536	0.0484732695	-0.1469203079	0.0722782655	-0.0256843525	0.0843304751	-0.0089545534	-0.0509203516	-0.1004179517	0.0205954691	-0.0963627654	-0.0692401946	0.0933234068	0.0243498329	-0.1530545053	0.1196728651	-0.0274185812	-0.0323849952	0.2544154153	0.02271855	-0.0418604868	-0.0113533569	0.0392658358	0.0452385643	0.0319835738	-0.0725949853	-0.0504000306	-0.0037649965	0.044140073	-0.1709977548	0.0082267653	-0.1129170789	0.0715772898	0.0818535117	0.0231776359	0.0524669127	0.0214483108	0.0527043563	-0.0488510995	-0.0898886498	0.0776238888	-0.0186974948	-0.1019099918	0.0111079	-0.0040719	0.00012338544241	1.658036961e-05	0.0612969	-0.0090222999999999	0.00375730994961	8.140189728999994e-05	-0.0459603	0.0179261999999999	0.0003213486464399	0.00211234917609	0.00134105	0.00015573	2.4251832900000062e-08	1.7984151025000003e-06	-0.000966045	-0.0006810049999999	9.33242942025e-07	4.637678100249999e-07	2.79778e-05	-8.60012e-05	7.8275729284e-10	7.396206401440001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.3323505688854	1.027823394608049	94453.17370619626	1.0564209305036134	305.26851696026176	1.9215644035809876	3.692409757109556	93188.86744711762	205.55051550732503	-0.0813011116364919	0.0066098707533293	42251.01442532707	206.30601766640115	379.7711962425637	0.865951	22.452942	0.0383280149999999	0.0232126	0.1854350271	0.0460464191	-0.0329681975	0.0866522385	-0.1298792667	0.0449792859	-0.033797607	0.0001994991	0.0370280869	0.1472831463	-0.0351604339	-0.0028996229	0.0751233566	-0.0925775998	0.0452331505	-0.0678942298	0.0753741532	0.0747967106	0.0600817936	-0.082915931	-0.0508525199	-0.151101332	-0.0176047831	0.0279446642	-0.0642249925	0.0139773823	0.0988977421	0.0031339385	-0.0188989832	-0.0873744979	0.0050214824	0.0693721813	-0.1943212238	-0.0524051612	0.0558697122	0.0858310493	0.0784352224	0.0596288482	0.050927875	-0.0550994718	0.0226101505	-0.0020052948	-0.0362603402	-0.1375167245	0.049026236	0.0035162413	-0.0622059041	-0.0861459331	0.0054724044	-0.0651821998	0.0923702176	0.1064700431	0.0776026011	-0.0669228701	0.1372954833	-0.121534779	0.0549021913	0.0011378205	-0.061414176	0.0015569113	-0.078757338	0.008005661	-0.0599280119	-0.0734068348	0.0043732278	0.0054805964	-0.232257476	0.0125988902	0.0159580375	0.0338195639	-0.1136323088	-0.0309482657	-0.0159718768	-0.0425729846	-0.0027628685	-0.0277768685	0.2356284962	0.0568757785	-0.0452337045	-0.0034818891	0.0540492029	0.0798255324	0.0530497393	0.0098121272	-0.01360268	-0.0204898778	0.0759327329	-0.0298679986	-0.0960077881	-0.1133473005	0.11946825	0.1734341162	0.0794438033	-0.0735279167	-0.0169348179	0.0726104533	-0.1018173697	-0.0390911908	0.0755650422	-0.0239750208	-0.1058801375	0.0113438	0.0002358999999999	0.00012868179844	5.5648809999999513e-08	0.04678	-0.0145169	0.0021883684	0.00021074038561	-0.0444429	0.0015174	2.302502760000006e-06	0.00197517136041	0.00135804	1.698999999999993e-05	2.8866009999999756e-10	1.8442726416e-06	-0.0012966	-0.0003305549999999	1.6811715599999998e-06	1.0926660802499997e-07	-6.56335e-05	-9.36113e-05	4.307756322249999e-09	8.763075487689999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.1809592550073	0.8486086861219064	94975.50364733646	0.7201367021615483	305.65399083208155	0.3854738718197836	0.148590105855735	93424.3621115782	205.62761561179903	0.0771001044739989	0.0059444261099015	42282.716302193774	206.3799764459784	390.0698545650768	0.848924	22.011469	0.038809175	0.0177296	0.1457320152	-0.0027907435	-0.0130884684	0.0450544913	-0.1158622663	0.0616030332	-0.0133822017	0.0063026719	-0.0197448062	0.1220545642	-0.0459323797	-0.0935985496	-0.0541926725	-0.1010525144	0.0397541624	-0.1166888139	0.0250291806	0.0125461015	0.0241389689	-0.0664495788	-0.0880874227	-0.1334069455	-0.0411522235	-0.1006437491	0.1148100074	0.0282137512	0.0129808418	-0.030242647	0.0285932776	-0.0717037501	0.0202102957	-0.0055478484	-0.0753782457	0.0366457497	0.1520053932	-0.0074177569	0.081444107	-0.0853570697	-0.0808738918	0.1130426734	-0.0580215472	0.0053349972	0.0207648585	-0.1137453509	0.050566979	0.1092340752	0.0517866747	-0.0690708867	0.0276845567	-0.1183422621	0.0527365471	0.0280287012	0.0315130114	-0.0530631507	0.1338959876	-0.0882652339	0.0902141214	0.0119936381	0.1347272159	0.0096849895	0.0182409218	-0.0470997672	0.0402250375	-0.0748972997	-0.0017782766	-0.0350906934	-0.1190144751	0.0409563769	-0.1438400498	-0.0259990149	0.0073767655	-0.0068301253	-0.1017294984	0.1239843166	-0.0289032396	-0.030542608	0.1883928758	0.0295232068	-0.0283103752	-0.0218139394	0.0416233063	0.0695006732	0.0758425582	-0.0395276378	-0.0729097285	-0.0053864187	0.0427950673	0.0382232344	0.0403149316	-0.1652762138	0.1223457755	0.0398989196	0.0570034623	-0.1013423282	0.0071886755	0.0317788775	-0.0048396867	-0.0927704787	0.0734681463	-0.0292042644	-0.1093706198	0.0146089	0.0032651	0.00021341995921	1.066087801e-05	0.0406905	-0.0060895	0.0016557167902499	3.7082010250000056e-05	-0.050674	-0.0062310999999999	3.882660720999996e-05	0.002567854276	0.0012708	-8.723999999999993e-05	7.610817599999988e-09	1.6149326400000002e-06	-0.00112776	0.0001688399999999	1.2718426176e-06	2.8506945599999988e-08	0.000142756	0.0002083895	2.0379275536e-08	4.3426183710250014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308.8730256561852	0.6920664011778968	95402.54597800644	0.4789559036393255	305.4881308502621	-0.1658599818194375	0.0275095335691441	93322.99809038689	205.73513559038628	0.1075199785872484	0.0115605457954023	42326.94601639463	206.48132305832863	391.900033390952	0.776703	20.138859	0.0367239	0.0222136	0.1189105933	0.0294675011	-0.022125942	0.0722902018	-0.0611857033	0.0478960779	-0.1232219365	0.006201221	0.0233973432	0.041060107	-0.0515558586	-0.0087897918	-0.0179194815	-0.1748691682	0.1361358882	-0.0275905763	-0.0195549417	-0.0527626774	0.040833992	0.1165569331	0.0053692186	0.04725102	0.0182956474	0.0497813172	0.0663920591	0.1302378168	0.0740457489	0.0289313379	-0.1990846146	-0.0768118001	0.0142335026	-0.0112392005	-0.0937752308	0.0017976946	-0.0045795932	0.1164611294	0.0780477008	0.0300637105	0.2015828292	0.1131035555	0.0413129224	0.0049586149	-0.022567591	-0.0395657128	0.0512253831	0.027224181	0.0204901753	-0.1621558217	0.128727057	-0.0551154293	-0.0041821197	-0.0239158333	0.0467634002	0.0709931922	0.0242102554	0.0242530264	-0.1041945565	-0.0474067036	0.0735280479	0.112233425	-0.070466167	0.0271831916	-0.232355046	-0.0692353308	-0.0052294568	-0.0213145567	-0.088998546	-0.036091663	0.0126298322	-0.0872132889	-0.1995084712	-0.0467079576	0.0934015541	0.0277781498	-0.0167044985	-0.0294971459	0.150604505	0.0137188883	-0.0491790803	-0.0028624972	0.0352325358	0.0712092369	-0.0017493084	-0.0820112113	-0.0246736447	-0.0002258852	-0.1176277959	-0.0442710237	0.0470879298	-0.1571401802	0.0959703905	0.0484920032	0.065960093	-0.1062786146	-0.0678939666	0.1194932523	-0.0263831777	0.0506817556	0.0713342571	-0.0343746944	-0.1123656258	0.0198441	0.0052352	0.00039378830481	2.740731904000001e-05	0.044358	0.0036675	0.001967632164	1.345055625000003e-05	-0.050694	-2.0000000000006124e-05	4.0000000000024496e-10	0.002569881636	0.000974552	-0.000296248	8.776287750400008e-08	9.49751600704e-07	-0.00109522	3.253999999999996e-05	1.1995068484e-06	1.0588515999999971e-09	0.000369992	0.0002272359999999	1.36894080064e-07	5.163619969599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309.5795108823651	0.7064852261799501	95839.47355816443	0.4991213748105353	307.0851038226375	1.5969729723753971	2.550322674497511	94301.26098976006	205.5855420388879	-0.1495935514983841	0.0223782306498997	42265.41509542334	206.35529843692123	401.81381284569454	0.8734509999999999	22.647411	0.10554095	0.0549882	0.0816453809	-0.0132751737	-0.0018928304	0.0352803541	-0.0599530015	0.0450522773	-0.1503899141	0.0227664204	-0.0071568456	0.0189820704	-0.0754294156	-0.0975704112	0.137861037	-0.0413629123	0.0533549129	-0.0647217727	0.0883602897	-0.0141230796	0.0770513185	-0.1356469205	-0.1248888425	-0.1901130895	0.0091236064	-0.0499695773	0.1262804608	0.0821027805	-0.1240594737	0.0474606706	0.1439216343	-0.0212712991	-0.0016427966	-0.1115730599	-0.0229705868	0.077319715	0.0578831035	0.0907342093	-0.0433477936	0.0238658107	0.0626304131	-0.0276885601	-0.0022360591	0.0212719481	0.0068545777	-0.0194610852	0.066766579	0.1015278083	-0.1539875883	-0.0436666274	0.0250971904	-0.0371030101	0.0867116469	-0.0053572141	0.0786435649	-0.1143323492	0.158937065	-0.1222937711	0.0774156343	-0.0126189111	0.1509696032	0.095986121	0.0171636711	0.0171616621	0.217710188	-0.0038822233	0.0087441745	-0.099243682	0.0386187464	0.070640308	-0.0694961002	0.0042676638	-0.0849191087	-0.0208518318	0.0701132256	0.0107973786	-0.0334392771	0.0009058229	0.0888354085	0.0058272749	-0.0032160871	0.0014500732	0.0968735723	0.0190022321	0.1341543544	-0.0624091031	0.072742533	0.0668880195	0.0508211822	-0.132156356	0.0275302727	-0.0985480599	-0.0268565073	0.1127806619	0.0151129493	-0.0056288896	0.0415665728	-0.0016211053	0.0724188858	-0.0376005886	0.0691644489	-0.0394758984	-0.1148515874	0.0156178	-0.0042263	0.00024391567684	1.7861611690000003e-05	0.0154705	-0.0288875	0.00023933637025	0.00083448765625	-0.0734111999999999	-0.0227171999999998	0.0005160711758399	0.0053892042854399	0.00134149	0.000366938	1.346434958440001e-07	1.7995954201000005e-06	-0.000529324	0.000565896	2.80183896976e-07	3.202382828160001e-07	0.000308627	-6.136499999999997e-05	9.525062512900001e-08	3.765663224999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
