onset	duration	trial_type	trial_code	valence	arousal
5.5176	15	NEU	NEU24	9	9
22.5426	11	Q	Q_NEU24	9	9
40.601	15	CON	NEU5	7	2
57.6427	11	Q	Q_NEU5	7	2
75.451	15	CON	NEU3	0	8
92.4754	11	Q	Q_NEU3	0	8
109.0344	15	NEU	NEU6	7	4
126.0594	11	Q	Q_NEU6	7	4
143.3678	15	CON	NEU2	3	9
160.3922	11	Q	Q_NEU2	3	9
178.2095	15	NEU	NEU12	7	7
195.2345	11	Q	Q_NEU12	7	7
213.0428	15	NEU	NEU30	7	8
230.0673	11	Q	Q_NEU30	7	8
246.6429	15	CON	NEU22	2	10
263.6679	11	Q	Q_NEU22	2	10
