onset	duration	trial_type	trial_code	valence	arousal
7.2604	15	CON	NEU16	7	7
24.2854	11	Q	Q_NEU16	7	7
41.352	15	NEU	NEU14	9	7
58.3855	11	Q	Q_NEU14	9	7
75.1938	15	NEU	NEU15	3	7
92.2189	11	Q	Q_NEU15	3	7
110.2772	15	CON	NEU26	8	7
127.3023	11	Q	Q_NEU26	8	7
143.8606	15	CON	NEU25	4	4
160.8856	11	Q	Q_NEU25	4	4
177.694	15	NEU	NEU29	6	3
194.719	11	Q	Q_NEU29	6	3
212.2857	15	CON	NEU4	6	0
229.3107	11	Q	Q_NEU4	6	0
247.6191	15	NEU	NEU21	7	1
264.6441	11	Q	Q_NEU21	7	1
