onset	duration	trial_type	trial_code	valence	arousal
7.2673	15	CON	NEU16	none	1
24.2923	11	Q	Q_NEU16	none	1
41.359	15	ANG	ANG8	3	none
58.384	11	Q	Q_ANG8	3	none
75.2007	15	ANG	ANG30	3	4
92.2257	11	Q	Q_ANG30	3	4
110.2841	15	CON	NEU26	none	0
127.3091	11	Q	Q_NEU26	none	0
143.8675	15	CON	NEU25	none	1
160.8925	11	Q	Q_NEU25	none	1
177.7009	15	ANG	ANG9	4	1
194.7342	11	Q	Q_ANG9	4	1
212.2926	15	CON	NEU4	none	0
229.3176	11	Q	Q_NEU4	none	0
247.6426	15	ANG	ANG6	2	6
264.6676	11	Q	Q_ANG6	2	6
