onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7994	10	CET	c4_m2	RIGHT	1.1604999999999999	50	40
20.8411	10	CET	c1_m1	RIGHT	1.3187999999999995	10	2
36.1328	10	dummy	dl0	LEFT	2.1631	0	0
51.1828	10	CET	m5_c2	LEFT	3.873100000000001	120	10
66.9745	10	CET	c3_m5	RIGHT	2.5454000000000008	120	25
83.2662	10	CET	m0_c2	LEFT	6.429699999999997	0	10
99.5579	10	CET	c5_m0	LEFT	2.3220000000000027	0	50
114.6074	10	dummy	dr0	RIGHT	2.2883999999999958	0	0
130.6496	10	CET	m4_c5	LEFT	2.870200000000011	100	50
147.4413	10	CET	c3_m2	RIGHT	1.9184999999999945	50	25
162.983	10	CET	m1_c3	LEFT	2.152799999999985	10	25
178.0247	10	dummy	dl1	LEFT	1.551099999999991	0	0
193.0747	10	CET	c0_m0	LEFT	6.845100000000002	0	0
208.3664	10	CET	c4_m1	RIGHT	1.9133999999999958	10	40
224.9164	10	CET	m4_c3	LEFT	1.5634999999999764	100	25
240.9581	10	dummy	dr1	RIGHT	1.5617000000000019	0	0
256.7492	10	CET	c5_m5	RIGHT	1.6266000000000531	120	50
273.0415	10	CET	m1_c0	LEFT	1.974300000000028	10	0
290.0825	10	dummy	dr3	RIGHT	1.2933000000000447	0	0
306.6243	10	CET	m3_c3	LEFT	2.1114000000000033	80	25
322.9166	10	CET	m3_c5	LEFT	1.4990999999999985	80	50
338.2166	10	CET	m2_c1	LEFT	1.3590999999999553	50	2
354.7583	10	CET	c1_m0	LEFT	2.6573999999999955	0	2
371.7995	10	dummy	dr2	RIGHT	1.9756999999999607	0	0
387.8411	10	CET	m2_c2	LEFT	1.6546000000000163	50	10
403.3834	10	CET	m4_c0	LEFT	2.152300000000025	100	0
418.9251	10	CET	c0_m5	RIGHT	1.98660000000001	120	0
435.2168	10	dummy	dl3	LEFT	1.7189000000000192	0	0
452.0085	10	CET	m4_c1	LEFT	1.247199999999964	100	2
467.3001	10	CET	c4_m4	RIGHT	2.4916000000000054	100	40
483.3418	10	dummy	dl2	LEFT	1.529800000000023	0	0
498.3829	10	CET	c0_m2	RIGHT	1.6327999999999747	50	0
514.9252	10	CET	c4_m3	RIGHT	1.4664000000000215	80	40
530.7169	10	CET	m5_c4	LEFT	0.8986999999999625	120	40
546.5086	10	CET	c4_m0	LEFT	2.147000000000048	0	40
561.5503	10	dummy	dl4	LEFT	2.161299999999983	0	0
578.342	10	CET	c2_m4	RIGHT	1.673599999999965	100	10
593.3837	10	CET	m5_c1	LEFT	1.231899999999996	120	2
609.9254	10	CET	c5_m1	RIGHT	1.8502000000000862	10	50
625.7171	10	dummy	dr4	RIGHT	1.538499999999999	0	0
640.7671	10	CET	m0_c3	RIGHT	2.3684999999999263	0	25
657.5588	10	CET	c0_m3	RIGHT	1.976699999999937	80	0
674.3505	10	dummy	dl5	LEFT	1.7849999999999682	0	0
689.8922	10	CET	m3_c2	LEFT	1.5232999999999493	80	10
705.1839	10	CET	m2_c5	LEFT	3.031600000000026	50	50
721.475	10	dummy	dr5	RIGHT	1.4764999999999873	0	0
737.0173	10	CET	c1_m3	RIGHT	1.7182000000000244	80	2
753.8089	10	CET	m1_c2	LEFT	1.2626000000000204	10	10
